lang,edit_history_tweet_ids,author_id,created_at,text,id
en,['1595133562394923009'],16914946,2022-11-22T19:14:12.000Z,"RT @YourAlberta: Premier @ABDanielleSmith will update Albertans on our government’s vision and plans for the province tomorrow, Nov 22 at 6…",1595133562394923009
en,['1595132459561385984'],16914946,2022-11-22T19:09:49.000Z,"This propaganda from @profbenperrin is dangerous. Flooding the streets with taxpayer-funded opioids that are far stronger than OxyContin will start the next wave of the addiction crisis. We must focus on recovery. #cdnpoli

https://t.co/5n9DcYXI83",1595132459561385984
en,['1595114934870118400'],16914946,2022-11-22T18:00:10.000Z,"RT @ABDanielleSmith: What will @RachelNotley spin today?

1) The Liberal-NDP 300% increase to the carbon tax is awesome for affordability…",1595114934870118400
en,['1594825633049509888'],16914946,2022-11-21T22:50:36.000Z,"@DrMtyndall @PierrePoilievre @MySafeSociety Your ""safe supply"" program is causing harm 👇

https://t.co/UmE4n1LXnF",1594825633049509888
en,['1594770093137104896'],16914946,2022-11-21T19:09:54.000Z,"@profbenperrin @PierrePoilievre There is a big difference in ""safe supply"" and evidence-based medication.

""Safe supply"" is the dangerous BC model of flooding the streets with deadly narcotics. It is OxyContin 2.0.

Evidence-based medication is what we are doing in Alberta. 👇

https://t.co/BxBHFNPkdx",1594770093137104896
en,['1594741074278625280'],16914946,2022-11-21T17:14:35.000Z,"There is also a big difference in ""safe supply"" and evidence-based medication. 

""Safe supply"" is the BC model of flooding the streets with deadly narcotics. It is OxyContin all over again.

Evidence-based medication is what we are doing in Alberta.👇

https://t.co/BxBHFNPkdx",1594741074278625280
en,['1594741072311521280'],16914946,2022-11-21T17:14:35.000Z,"If you want to he honest, @Carolyn_Bennett you should point out that @PierrePoilievre doesn't mention harm reduction or supervised consumption sites in the video.",1594741072311521280
en,['1594722103101882368'],16914946,2022-11-21T15:59:12.000Z,"This is intellectual dishonesty, @Carolyn_Bennett. Every Canadian with addiction deserves the opportunity to pursue recovery to get their life and family back. That is what @PierrePoilievre is calling for with full support from those of us in recovery. #cdnpoli https://t.co/jnf2LERf74",1594722103101882368
en,['1594527896328376320'],16914946,2022-11-21T03:07:30.000Z,"RT @eengler17: Since the UCP was elected in 2019 funding for services that reduce harm, including overdose prevention services, is up more…",1594527896328376320
en,['1594497163434029056'],16914946,2022-11-21T01:05:22.000Z,"RT @NACMilliken: I was pleased to join @FreshStartRC in Calgary to mark Recovery Day. I also signed a declaration, declaring Nov. 20 - 26 a…",1594497163434029056
