edit_history_tweet_ids,author_id,lang,text,id,created_at
['1595174405369638912'],1524810449212129280,en,RT @IdlemanShane: Why did I say the names of the 12 Republican senators who voted for the Respect for Marriage act? Take a listen and find…,1595174405369638912,2022-11-22T21:56:29.000Z
['1595152762358026240'],1524810449212129280,en,"RT @ProjectBubbly: Bubbly &amp; Friends 🫧 x Hey! Reap3r💀
2 WL Spots Giveaway (Free Mint)

To Enter👇
✅Follow @Hey_Reap3r &amp; @ProjectBubbly &amp; @Ice…",1595152762358026240,2022-11-22T20:30:29.000Z
['1595133517339701248'],1524810449212129280,en,"RT @moyo_world: We're moving our manufacturing plant 🏭👩‍🏭👨‍🏭!
Shenzhen is too nice of a city not to have a factory there!  #Shenzhen   #ele…",1595133517339701248,2022-11-22T19:14:01.000Z
['1595098467612823552'],1524810449212129280,tr,"RT @winwinbank: 🏆Dünya Kupasında Da Güvenin Adresi #Marsbahis 

✅https://t.co/d39euhucwI

#MarsBet https://t.co/oUiDnuefFE",1595098467612823552,2022-11-22T16:54:44.000Z
['1595071287860158464'],1524810449212129280,en,"RT @UtilityNet_: The Rules for the First Test Mining of UtilityNet https://t.co/4hJuOKd1WG 

#utility #utilitynet #BigData #Analytics #Data…",1595071287860158464,2022-11-22T15:06:44.000Z
['1595054670384275456'],1524810449212129280,en,"RT @icbexchange: To protect investors and ensure the market’s integrity, ICB Crypto Services organization works every day to ensure that ev…",1595054670384275456,2022-11-22T14:00:42.000Z
['1595041373274927106'],1524810449212129280,en,RT @daPang70456438: #2022世界杯 #开云 #世界杯 #足球 #亚博 #游戏      I am not afraid of tomorrow for I have seen yesterday and love today。 https://t.co/8…,1595041373274927106,2022-11-22T13:07:52.000Z
['1595028254921920513'],1524810449212129280,en,RT @kaiyun830: #塔卡尔世界杯 #世界杯冠军预测 #足球 #开云 #真人百家乐   Just because someone doesn‘t love you the way you want them to， doesn’t mean they don‘t lo…,1595028254921920513,2022-11-22T12:15:44.000Z
['1595016690739294208'],1524810449212129280,en,RT @daPang70456438: #阿根廷梅西 #开云 #世界杯冠军预测 #足球 #亚博 #游戏     #真人百家乐  #棋牌 #彩票 #电竞    And forever has no end。 https://t.co/BvLW2uAStj,1595016690739294208,2022-11-22T11:29:47.000Z
['1595000334497484800'],1524810449212129280,en,"RT @CryptoWhalEth: Don't waste time and secure your slot. Become a $C4E Premium #Validator! 

Buy now $C4E tokens with the lowest price eve…",1595000334497484800,2022-11-22T10:24:48.000Z
['1594983236744187905'],1524810449212129280,en,"RT @Las_Fro: A gold mine is still a CRT TV.  Connect the electricity from 
the solar panel 📺

Solar panels cost $500〜$1,000

🎫 Fair launch…",1594983236744187905,2022-11-22T09:16:51.000Z
['1594945404826947584'],1524810449212129280,en,"RT @Desire04540897: you want to play with water
 💦💦💦💦💦💦💦💦
#无锡线下 #无锡 https://t.co/sLXdGMijoJ",1594945404826947584,2022-11-22T06:46:31.000Z
