text,lang,id,author_id,edit_history_tweet_ids,created_at
@ClownWorld_ https://t.co/eOYgC1ZW3j,qme,1595195481130516480,974477197,['1595195481130516480'],2022-11-22T23:20:14.000Z
RT @ProfessorFerg06: Lol! The utter panic when questions are asked about the origins of covid - tells me all I need to know about Fauci's r…,en,1595195007014952960,974477197,['1595195007014952960'],2022-11-22T23:18:21.000Z
RT @esotericbot: https://t.co/zL7VhGHe0V,zxx,1595194619528351744,974477197,['1595194619528351744'],2022-11-22T23:16:49.000Z
RT @Wayne57072607: https://t.co/M50QiTmO2o,zxx,1595194547230973953,974477197,['1595194547230973953'],2022-11-22T23:16:31.000Z
"RT @Wayne57072607: Simon B - Caton (reoffender previously caught in Leeds by Predator Exposure)

Stung 21/11/2022

Huge well done to Lisa D…",en,1595153224771964928,974477197,['1595153224771964928'],2022-11-22T20:32:19.000Z
RT @LeilaniDowding: Remember people like Ice Cube who turned down 9 Million dollars because he refused to take jab https://t.co/gNQR9AnWgZ,en,1595153038175793153,974477197,['1595153038175793153'],2022-11-22T20:31:35.000Z
"RT @1sthisr34l: European Central Bank (ECB) 
has proposed these limitations for the Digital Euro https://t.co/Qq0xxL3wJv",en,1595151840244830208,974477197,['1595151840244830208'],2022-11-22T20:26:49.000Z
"RT @thomaspower4: London Marylebone Road today, good to see people getting the message out - enough of the Nanny state https://t.co/WIb6QjQ…",en,1595151682241196033,974477197,['1595151682241196033'],2022-11-22T20:26:12.000Z
RT @ANTlWOKE: ❌❌ BREAKING: According to media reports George Soros has died earlier today aged 92 in Hungary https://t.co/Mzw3FJERTN,en,1595151182850555904,974477197,['1595151182850555904'],2022-11-22T20:24:13.000Z
RT @iluminatibot: https://t.co/MrG8j7dFym,zxx,1595151130329485313,974477197,['1595151130329485313'],2022-11-22T20:24:00.000Z
RT @JamesMelville: At half time between France v Australia the BBC did a mini documentary on how the Qatar World Cup isn’t carbon neutral.…,en,1595151041158582273,974477197,['1595151041158582273'],2022-11-22T20:23:39.000Z
"RT @ronin19217435: French billionaire Philippe Argillier claims he has four databases that will expose 38 individuals who run the ""shadow g…",en,1595140329807941633,974477197,['1595140329807941633'],2022-11-22T19:41:05.000Z
"RT @JohnBoweActor: HELPLINE for the VACCINE INJURED MON - FRI    9am - 5pm.               02038 220 999
Talk with one of our agents and we…",en,1595140094830473216,974477197,['1595140094830473216'],2022-11-22T19:40:09.000Z
