text,lang,author_id,created_at,id,edit_history_tweet_ids
RT @KalachaQabso43: The Oromo people will not surrender to the fascist #AbiyAhmed regime. STOP brutal Drone strikes on civilians. @AP @Reut…,en,1541693317972377601,2022-11-22T20:04:24.000Z,1595146198855270400,['1595146198855270400']
"RT @KalachaQabso43: Det fascistisk #AbiyAhmed-regimet kan kutte av elektrisitet og kommunikasjon, men det kan ikke bryte Oromo-nasjonen. @R…",no,1541693317972377601,2022-11-22T20:03:56.000Z,1595146077941833728,['1595146077941833728']
RT @HaniOromo430: .تحرق قوات نظام أبي أحمد الفاشي المزارع والمحاصيل عمدًا في أوروميا لإصطناع المجاعة. https://t.co/Kcf9ydwoKe @AP @Reuters…,ar,1541693317972377601,2022-11-22T19:23:31.000Z,1595135908730540033,['1595135908730540033']
RT @HaniOromo430: يواصل الفاشي أبي أحمد الضربات الجوية العشوائية على مدن وبلدات أوروميا  وتعرضت بعض المناطق للقصف عدة مرات. https://t.co/Kc…,ar,1541693317972377601,2022-11-22T19:23:29.000Z,1595135901096873984,['1595135901096873984']
RT @HaniOromo430: يهتم نظام أبي بتقدم جيش تحرير أورومو نحو العاصمة فينفيني (أديس أبابا) فهم يقصفون المناطق المحيطة بشكل عشوائي. @AP @Reuter…,ar,1541693317972377601,2022-11-22T19:23:26.000Z,1595135885812838401,['1595135885812838401']
RT @HaniOromo430: يحاصر نظام أبي الطرق لعدم نقل المساعدات إلى المناطق المتضررة من الجفاف في أنحاء أوروميا لمعاقبة المدنيين إنتقاما لخسارته…,ar,1541693317972377601,2022-11-22T19:23:24.000Z,1595135877810118656,['1595135877810118656']
RT @HaniOromo430: ينشر أبي القوات الإريترية في أوروميا لقتل المدنيين ونهب الممتلكات. حياة الأوروميين مهمة. @AP @Reuters @HRW @UNHumanRights…,ar,1541693317972377601,2022-11-22T19:23:21.000Z,1595135868645560320,['1595135868645560320']
RT @HaniOromo430: العدالة والمساءلة يضمن السلام الدائم.  أبي أحمد مجرم حرب ويجب أن يحاسب على القتل الجماعي للمدنيين الأبرياء من الأورومو في…,ar,1541693317972377601,2022-11-22T19:23:19.000Z,1595135856834408450,['1595135856834408450']
RT @HaniOromo430: يجب على القوات الإريترية مغادرة أوروميا .طموح أسياس هو إضعاف أمة الأورومو من أجل الإستغلال الإقتصادي.  توقفوا عن قتل المد…,ar,1541693317972377601,2022-11-22T19:23:17.000Z,1595135849330798592,['1595135849330798592']
RT @HaniOromo430: نناشد وزارة الخارجية الأمريكية والأمم المتحدة والإتحاد الأوروبي والإتحاد الأفريقي إدانة القتل الجماعي الوحشي والعشوائي ال…,ar,1541693317972377601,2022-11-22T19:23:15.000Z,1595135840208195586,['1595135840208195586']
RT @HaniOromo430: نناشد الولايات المتحدة والإتحاد الأوروبي والأمم المتحدة والإتحاد الأفريقي ممارسة ضغوط دبلوماسية على إثيوبيا.  يستخدم أبي…,ar,1541693317972377601,2022-11-22T19:23:12.000Z,1595135829084876800,['1595135829084876800']
RT @HaniOromo430: نناشد الولايات المتحدة والأمم المتحدة والإتحاد الأوروبي مطالبة آبي بوقف الضربات الجوية الوحشية والعشوائية في أوروميا. إنه…,ar,1541693317972377601,2022-11-22T19:23:10.000Z,1595135821237346304,['1595135821237346304']
RT @HaniOromo430: على عكس الحرب في الشمال سيكون للحرب في أوروميا تداعيات أكبر على المنطقة.  أوروميا هي المنطقة الأكثر اكتظاظًا بالسكان ويعت…,ar,1541693317972377601,2022-11-22T19:23:08.000Z,1595135811426848768,['1595135811426848768']
RT @HaniOromo430: قُتل أكثر من 300 مدني من الأوروميين الأبرياء في الضربات الجوية العشوائية للفاشي أبي أحمد في أوروميا في الأسابيع القليلة ا…,ar,1541693317972377601,2022-11-22T19:23:06.000Z,1595135802451066880,['1595135802451066880']
RT @HaniOromo430: أطفال أورومو مرعوبون جراء قصف أبي أحمد العشوائي للمدنيين الأبرياء.  أبي متورط في الإبادة الجماعية في أوروميا. حياة الأورو…,ar,1541693317972377601,2022-11-22T19:23:03.000Z,1595135789842960386,['1595135789842960386']
RT @HaniOromo430: بعد 4 سنوات من الحرب الخفية في أوروميا كثف أبي أحمد القصف الجوي للمدنيين والمدارس والكنائس والأسواق في غرب ووسط أوروميا.…,ar,1541693317972377601,2022-11-22T19:23:01.000Z,1595135781307572224,['1595135781307572224']
RT @HaniOromo430: مقاتلو جيش تحرير أورومو اليوم #OLA هم متظاهرو شباب الثورة السلميون في الأمس الذين خانهم أبي أحمد بعد وصوله إلى السلطة. حي…,ar,1541693317972377601,2022-11-22T19:22:59.000Z,1595135773904633857,['1595135773904633857']
RT @HaniOromo430: شعب أورومو و #OLA يقاتلون ضد التهميش والإستغلال الإقتصادي والفظائع الجماعية في أيدي الأنظمة الإثيوبية المتعاقبة. حياة الأ…,ar,1541693317972377601,2022-11-22T19:22:56.000Z,1595135763330772992,['1595135763330772992']
RT @HaniOromo430: أدار نظام آبي ظهره لشباب أورومو الذين أوصلوه إلى السلطة  وأجبرهم على حمل السلاح لحماية شعب الأورومو من مليشيات فانو وقوات…,ar,1541693317972377601,2022-11-22T19:22:54.000Z,1595135754963152896,['1595135754963152896']
RT @HaniOromo430: قتلت غارة جوية أخرى من قبل القوات الفيدرالية في 11/9  عشرات المدنيين في مندي بمنطقة غرب ولغا  بإقليم .تقرير أديس ستاندرز.…,ar,1541693317972377601,2022-11-22T19:22:43.000Z,1595135708867723264,['1595135708867723264']
RT @HaniOromo430: سقطت جثث العديد من الأشخاص على الأرض في غارة جوية في 02 نوفمبر / تشرين الثاني. كما ذكرت بي بي سي أن هناك  أكثر من  60 طال…,ar,1541693317972377601,2022-11-22T19:22:40.000Z,1595135692870647808,['1595135692870647808']
RT @HaniOromo430: شجع الإفتقار إلى العدالة والمساءلة الفاشي أبي أحمد على ترويع الأطفال والنساء في أوروميا بضربات جوية. حياة الأوروميين مهمة…,ar,1541693317972377601,2022-11-22T19:22:37.000Z,1595135684020699136,['1595135684020699136']
RT @HaniOromo430: آبي أحمد يمنع وسائل الإتصال من مدنيي أورومو في أوروميا بحجة قتال #OLA.حياة الأوروميين مهمة. @AP @Reuters @HRW @UNHumanRig…,ar,1541693317972377601,2022-11-22T19:22:35.000Z,1595135675262980111,['1595135675262980111']
