author_id,lang,id,created_at,edit_history_tweet_ids,text
164448571,en,1595149900148527104,2022-11-22T20:19:07.000Z,['1595149900148527104'],Cody 🐶 is staying busy this travel season! ✈️ https://t.co/cuy0wg1oji
164448571,en,1595133426621112321,2022-11-22T19:13:39.000Z,['1595133426621112321'],"Feel inspired. Our Artist in Residence certainly feels inspired. :)
#HoustonAirportsArt https://t.co/oDz6rcl2Ro"
164448571,en,1595128411475030016,2022-11-22T18:53:44.000Z,['1595128411475030016'],It was a very productive day! 💪 Federal and local partners shared important travel tips to the public ✈️ https://t.co/kKVbHy0Xlw
164448571,en,1595125739380056064,2022-11-22T18:43:06.000Z,['1595125739380056064'],Have some peace of mind when you travel. Don’t leave valuables behind. Here’s some tips from @HoustonPolice 🚔 https://t.co/r4kEnQZzlo
164448571,en,1595111021836107781,2022-11-22T17:44:37.000Z,['1595111021836107781'],Here are some travel tips from our friends at @Tsa_SouthWest https://t.co/0iLrIx8aV3
164448571,en,1595070401058844674,2022-11-22T15:03:13.000Z,['1595070401058844674'],"Flying with a baby?

HOU offers private nursing rooms for traveling parents. 

📍Level 2, near Gate 4
📍Level 2, near Gate 24
📍Level 2, Rotunda, near Gate 46
📍Pre-security, Mother’s Pod, near KPRC2 Travel Store https://t.co/8YKQkyarLT"
164448571,en,1594843403547574272,2022-11-22T00:01:12.000Z,['1594843403547574272'],"Are you traveling for #Thanksgiving? 🦃

Click here for the best airport experience: https://t.co/FpphvofYuD https://t.co/G2LNOWR3Be"
164448571,qme,1594744567517315074,2022-11-21T17:28:28.000Z,['1594744567517315074'],@iah https://t.co/QA43X33HnV
164448571,en,1594337351060393986,2022-11-20T14:30:20.000Z,['1594337351060393986'],"Today is one of the busiest days for airport travel.
Keep these Thanksgiving travel tips in mind: 

✅ Arrive early.

✅ Reserve parking online &amp; guarantee a spot.

✅ Make sure all your carry-on items are TSA-compliant. https://t.co/krquVL9mGf"
164448571,en,1594050461799448576,2022-11-19T19:30:20.000Z,['1594050461799448576'],"Don't forget, before you fly:

- Reserve parking online.
- Arrive early
- Follow directions from staff directing traffic.
- Enjoy the art! https://t.co/HIKUOWKrzx"
164448571,en,1593997933153697793,2022-11-19T16:01:36.000Z,['1593997933153697793'],"If you are traveling with your four-legged companion, don't forget we have Service Animal Relief Areas ready for our furry travelers! https://t.co/yTgq3PPksc"
164448571,en,1593618837261385732,2022-11-18T14:55:13.000Z,['1593618837261385732'],"Book parking online. Spots are going as SWIFTLY as The Eras Tour tickets!

#TSTheErasTour

https://t.co/EFP7Esguus https://t.co/i6FOyjhMfT"
164448571,en,1593276604523896833,2022-11-17T16:15:18.000Z,['1593276604523896833'],"A five-star airport with a five-star crew.

Our airport ambassadors are always ready to step up and help you with any questions. https://t.co/HsOJPZezoh"
164448571,en,1592948227136925696,2022-11-16T18:30:27.000Z,['1592948227136925696'],"What's better than music? LIVE MUSIC.

Stop by our rotunda and enjoy the relaxing music of #HarmonyInTheAir 🎼

 https://t.co/4rJm4nVjyW"
164448571,en,1592926454060294146,2022-11-16T17:03:56.000Z,['1592926454060294146'],"We are still not over that LAUNCH! 🚀 🌕

Celebrate @NASAArtemis with us. We have a special exhibit that showcases the love #SpaceCity has for #Artemis! https://t.co/scR85zXdAi"
