text,created_at,author_id,edit_history_tweet_ids,id,lang
RT @IdlemanShane: Why did I say the names of the 12 Republican senators who voted for the Respect for Marriage act? Take a listen and find…,2022-11-22T21:56:23.000Z,1532625850398654464,['1595174377561427969'],1595174377561427969,en
"RT @ProjectBubbly: Bubbly &amp; Friends 🫧 x Hey! Reap3r💀
2 WL Spots Giveaway (Free Mint)

To Enter👇
✅Follow @Hey_Reap3r &amp; @ProjectBubbly &amp; @Ice…",2022-11-22T20:30:32.000Z,1532625850398654464,['1595152775717228544'],1595152775717228544,en
"RT @moyo_world: We're moving our manufacturing plant 🏭👩‍🏭👨‍🏭!
Shenzhen is too nice of a city not to have a factory there!  #Shenzhen   #ele…",2022-11-22T19:14:01.000Z,1532625850398654464,['1595133517549096961'],1595133517549096961,en
"RT @winwinbank: 🏆Dünya Kupasında Da Güvenin Adresi #Marsbahis 

✅https://t.co/d39euhucwI

#MarsBet https://t.co/oUiDnuefFE",2022-11-22T16:54:48.000Z,1532625850398654464,['1595098482720837633'],1595098482720837633,tr
"RT @NFT_SalesRoom: The four mining consensus mechanisms of global blockchain will officially launch the online voting activities (POW, POS,…",2022-11-22T15:05:30.000Z,1532625850398654464,['1595070977766924289'],1595070977766924289,en
"RT @icbexchange: To protect investors and ensure the market’s integrity, ICB Crypto Services organization works every day to ensure that ev…",2022-11-22T14:01:09.000Z,1532625850398654464,['1595054783324639234'],1595054783324639234,en
RT @daPang70456438: #2022世界杯 #开云 #世界杯 #足球 #亚博 #游戏      I am not afraid of tomorrow for I have seen yesterday and love today。 https://t.co/8…,2022-11-22T13:09:31.000Z,1532625850398654464,['1595041788267352066'],1595041788267352066,en
RT @daPang70456438: #世界杯投注平台  #阿根廷梅西 #爱游戏  #开云体育 #BG真人 #世界杯 #NBA  #真人百家乐  #PG电子 #捕鱼  #云游棋牌 #彩票 Friendship is a sheltering tree。 https://t.c…,2022-11-22T12:17:09.000Z,1532625850398654464,['1595028610611523585'],1595028610611523585,en
RT @kaiyun830: #塔卡尔世界杯 #世界杯冠军预测 #足球 #开云 #真人百家乐   Just because someone doesn‘t love you the way you want them to， doesn’t mean they don‘t lo…,2022-11-22T11:30:11.000Z,1532625850398654464,['1595016790744367108'],1595016790744367108,en
RT @daPang70456438: #阿根廷梅西 #开云 #世界杯冠军预测 #足球 #亚博 #游戏     #真人百家乐  #棋牌 #彩票 #电竞    And forever has no end。 https://t.co/BvLW2uAStj,2022-11-22T10:41:50.000Z,1532625850398654464,['1595004622694862848'],1595004622694862848,en
"RT @Sohnneliving: Design is not just what it looks like and feels like. Design is how it works 🔎
⁠
Limited September special offer, link in…",2022-11-22T09:17:08.000Z,1532625850398654464,['1594983306374021120'],1594983306374021120,en
"RT @Desire04540897: you want to play with water
 💦💦💦💦💦💦💦💦
#无锡线下 #无锡 https://t.co/sLXdGMijoJ",2022-11-22T06:47:38.000Z,1532625850398654464,['1594945686558363648'],1594945686558363648,en
"RT @nylonmberengaaa: Which sex position gives you the best orgasm ？
#南京 
#南京线下🌹🌹🌹🌹🌹🌹 https://t.co/wpI38SrC4X",2022-11-22T05:32:52.000Z,1532625850398654464,['1594926869052329984'],1594926869052329984,en
"RT @BellaSt80605608: Having sex with a porn girl in the car🥰
Twitch unbanned streamer Kimmikka😍
＃上海线下       ＃上海同城 https://t.co/JgxIKXGeJg",2022-11-22T04:35:23.000Z,1532625850398654464,['1594912400662491138'],1594912400662491138,ja
RT @daPang70456438: #世界杯投注平台  #阿根廷梅西 #爱游戏  #开云体育 #BG真人 #世界杯 #NBA  #真人百家乐  #PG电子 #捕鱼  #云游棋牌 #彩票   No pains， no gains。 https://t.co/Z0gZclfhGS,2022-11-22T03:42:19.000Z,1532625850398654464,['1594899046216384512'],1594899046216384512,en
"RT @thekubieth: 🎁 AMAZING WL GIVEAWAY 🎁

🏆 20x Winner WL

Own your football museum ⚽️ 

To Enter🎫

1️⃣ RT + Like
2️⃣ Follow me &amp; @GolGoals…",2022-11-22T01:50:44.000Z,1532625850398654464,['1594870968132009986'],1594870968132009986,en
RT @xtinaxminaj: He’s bussing it open for them y’all https://t.co/37UJa4V3Iz,2022-11-22T00:57:53.000Z,1532625850398654464,['1594857668962811904'],1594857668962811904,en
"RT @AlisaApps: Never rush, just be quickest on the draw.

#QueenpinQuotes",2022-11-21T22:00:39.000Z,1532625850398654464,['1594813063265484800'],1594813063265484800,en
"RT @crechee_kiri: 1から組みなおしてここまで出来たー✨💕
新しいテイストのカラフルでポップな感じです
お風呂 (｡･ω･)ﾉﾞ ｲｯﾃｷﾏ-ｽ♪

#AIart #stablediffusion #CPG https://t.co/tiQLyEgIkC",2022-11-21T19:37:44.000Z,1532625850398654464,['1594777098169815041'],1594777098169815041,ja
