text,created_at,author_id,edit_history_tweet_ids,id,lang
@PalamismRspctr @AleMartnezR1 @iWomansplainer How do you know you are not the heretics? And one of the heretical churches is the true one?,2022-11-22T20:18:26.000Z,1586862829839306757,['1595149730501496832'],1595149730501496832,en
@1954Portogh2 @FelixTu09186106 @CapturingChrist So you are agreeing he existed? Despite your previous claim he did not?,2022-11-22T20:17:54.000Z,1586862829839306757,['1595149595973390336'],1595149595973390336,en
@PalamismRspctr @AleMartnezR1 @iWomansplainer How do you know that was not against the will of the Holy Spirit?,2022-11-22T20:17:22.000Z,1586862829839306757,['1595149459641753600'],1595149459641753600,en
@PalamismRspctr @AleMartnezR1 @iWomansplainer Why would the holy spirit allow part of the Church to fall into heresy? Why choose to guide part of the Church correctly but allow another to fall into heresy? Sometimes the majority of the Church?,2022-11-22T19:44:05.000Z,1586862829839306757,['1595141084430012416'],1595141084430012416,en
@PalamismRspctr @AleMartnezR1 @iWomansplainer That's all really interesting thanks. So why not accept the pope as supreme amongst those Bishops as Peters successor?,2022-11-22T19:38:39.000Z,1586862829839306757,['1595139715791192064'],1595139715791192064,en
@PalamismRspctr @AleMartnezR1 @iWomansplainer How does that shape your view of free will?,2022-11-22T19:37:05.000Z,1586862829839306757,['1595139322046316544'],1595139322046316544,en
@FelixTu09186106 @1954Portogh2 @CapturingChrist That's irrelevant to their existence as historical individuals.,2022-11-22T19:36:43.000Z,1586862829839306757,['1595139230157545472'],1595139230157545472,en
"@FelixTu09186106 @1954Portogh2 @CapturingChrist If you are simply trying to establish their historical existence as men, that is irrelevant.",2022-11-22T19:36:19.000Z,1586862829839306757,['1595139130585124864'],1595139130585124864,en
"@PalamismRspctr @AleMartnezR1 @iWomansplainer But then you are using the authority of the earliest Bishops as justification for their own authority. 

Is there any record of any apostle directly passing on that authority?",2022-11-22T19:30:20.000Z,1586862829839306757,['1595137623542333440'],1595137623542333440,en
@FelixTu09186106 @1954Portogh2 @CapturingChrist Do contradictory accounts of events in the life of Caesar mean that he did not exist? That he did not cross the Rubicon and die on the idea of March?,2022-11-22T19:28:40.000Z,1586862829839306757,['1595137204669779969'],1595137204669779969,en
"@PalamismRspctr @AleMartnezR1 @iWomansplainer And you believe that council was guided, or controlled, by the Holy Spirit?",2022-11-22T19:26:59.000Z,1586862829839306757,['1595136782743769089'],1595136782743769089,en
"@PalamismRspctr @AleMartnezR1 @iWomansplainer I understand Christ passed authority to the Apostles, but from where to you argue he intended that authority to pass from person to person for thousands of years?",2022-11-22T19:26:08.000Z,1586862829839306757,['1595136567722803201'],1595136567722803201,en
@FelixTu09186106 @1954Portogh2 @CapturingChrist Which of these differences are of any theological importance?,2022-11-22T19:23:24.000Z,1586862829839306757,['1595135878393139201'],1595135878393139201,en
"@SlicinHammer @ChivalryGuild Different social roles.

Aragorn the King, Gandalf the sage, Frodo the ordinary man. 

All aspects of Christ, who combines all three.",2022-11-22T19:21:53.000Z,1586862829839306757,['1595135496639782912'],1595135496639782912,en
"@PalamismRspctr @AleMartnezR1 @iWomansplainer That's a jump to say denial of the collective consciousness is materialist atheism. 

Have you not had period where your church was deeply divided on issues? Iconoclasm etc? Who was right then?",2022-11-22T19:19:31.000Z,1586862829839306757,['1595134903372640256'],1595134903372640256,en
"@PalamismRspctr @AleMartnezR1 @iWomansplainer I don't think I do. I believe Christ is infallible. We live in a fallen world where we can only do our best to follow him. The gospel is man's attempt to record the life of Christ. It isn't infallible. 

I hope it's correct. I have faith that on points of substance it is correct.",2022-11-22T19:17:33.000Z,1586862829839306757,['1595134408352497664'],1595134408352497664,en
@FelixTu09186106 @1954Portogh2 @CapturingChrist The people who actually put pen to paper is of less significance than whose words are being recorded.,2022-11-22T19:12:46.000Z,1586862829839306757,['1595133205115711488'],1595133205115711488,en
"@PalamismRspctr @AleMartnezR1 @iWomansplainer I'm sorry, but what is spoken by the Church is just the consensus of the individuals within it. 

And you believe the Church has never been mistaken? On any issue?",2022-11-22T19:10:51.000Z,1586862829839306757,['1595132719687573504'],1595132719687573504,en
"@ChivalryGuild I'd argue it should come first. It's much more accessible and digestible but is full of the core Christian and Chivalric archetypes. It will naturally lead on to your previous suggestions. 

Aragorn, Gandalf and Frodo are all different variants of the masculine ideal.",2022-11-22T19:08:14.000Z,1586862829839306757,['1595132061383524352'],1595132061383524352,en
"@FelixTu09186106 @1954Portogh2 @CapturingChrist Hardly. Lifespan was often longer. Don't confuse life span with life expectancy. Plenty of Romans lived to be 80. 

Plus, things can be handed down orally or in textual fragments.",2022-11-22T19:06:19.000Z,1586862829839306757,['1595131579747008512'],1595131579747008512,en
@FelixTu09186106 @1954Portogh2 @CapturingChrist How do you know that?,2022-11-22T19:01:44.000Z,1586862829839306757,['1595130427840557056'],1595130427840557056,en
"@PalamismRspctr @AleMartnezR1 @iWomansplainer I am trying to understand. I don't know that much about Orthodoxy. 

So you believe the Church is guided by the Holy Spirit? Is the Church always infallible? Or just sometimes? Because I assume there are some Church doctrines of the past that have been revised?",2022-11-22T19:01:13.000Z,1586862829839306757,['1595130297544163328'],1595130297544163328,en
