lang,edit_history_tweet_ids,author_id,created_at,text,id
und,['1595157350968881152'],195267660,2022-11-22T20:48:43.000Z,@Gboye_Rave 2016 💔💔💔,1595157350968881152
en,['1595155548043116544'],195267660,2022-11-22T20:41:33.000Z,Ndombele is from which country? He should make this French squad now even if na bench e go dey,1595155548043116544
en,['1595154446870523906'],195267660,2022-11-22T20:37:11.000Z,What do you expect from a team that has an ostrich &amp; a kangaroo inscribed on its jersey badge…Awon Otu oshi,1595154446870523906
en,['1595150522088316928'],195267660,2022-11-22T20:21:35.000Z,@Rheeta_xo Not when they insult you first,1595150522088316928
und,['1595149494177660928'],195267660,2022-11-22T20:17:30.000Z,@Rheeta_xo Why,1595149494177660928
en,['1595144582844796928'],195267660,2022-11-22T19:57:59.000Z,"Person tell me say na first 10mins draw na him sure pass for this World Cup group games lol, e never even reach 10mins now Australia don score, same with Argentina…abeg nothing sure pass jare",1595144582844796928
en,['1595144263389806592'],195267660,2022-11-22T19:56:43.000Z,"Lmaoo you think say na you gbon ju…you use 500k for rent use bet when you no get money to replace am because you wan chop extra 80k to use guide on a low, tbh I no even pity that guy",1595144263389806592
en,['1595143630720995329'],195267660,2022-11-22T19:54:12.000Z,"The way Herve Renard was shouting at his players at half time…if na Nigeria now, na money dem go dey promise dem for each goal scored, awon Olofo",1595143630720995329
en,['1595143339539849216'],195267660,2022-11-22T19:53:03.000Z,"@Opemeepor Same way you would have doubted Saudi Arabia beating Argentina, na football so anything can happen… and football na game of 2 different halves",1595143339539849216
en,['1595142431091363840'],195267660,2022-11-22T19:49:26.000Z,@Opemeepor It’s possible,1595142431091363840
en,['1595134402157481984'],195267660,2022-11-22T19:17:32.000Z,Australia on to another World Cup upset?,1595134402157481984
en,['1595109709752971264'],195267660,2022-11-22T17:39:25.000Z,"RT @ManUtd: Cristiano Ronaldo is to leave Manchester United by mutual agreement, with immediate effect.

The club thanks him for his immens…",1595109709752971264
en,['1595077367394930689'],195267660,2022-11-22T15:30:54.000Z,"RT @Herve_Renard_HR: Congratulations to the team and the staff for this game, I dedicate this victory to the Saudi people. We are waiting f…",1595077367394930689
en,['1595076035879608323'],195267660,2022-11-22T15:25:36.000Z,RT @ESPNUK: Some of the reported attendances in Qatar don't quite add up 👀 https://t.co/qhlNb1EuH0,1595076035879608323
en,['1595037547394371585'],195267660,2022-11-22T12:52:40.000Z,RT @FIFAWorldCup: One of the biggest shocks in #FIFAWorldCup history,1595037547394371585
en,['1595037497855180803'],195267660,2022-11-22T12:52:28.000Z,RT @FIFAWorldCup: Pics that go hard 📸 https://t.co/yLq4KUZKR2,1595037497855180803
