text,author_id,lang,created_at,id,edit_history_tweet_ids
@GregBurger6 Where does one find an outfit like this? (Brand or location it was purchased)? :) Looks GREAT on you. 🥵🔥,23829035,en,2022-11-22T19:15:52.000Z,1595133981875654662,['1595133981875654662']
@PupAxyl How is this cup/jock system? It's pricey but I've always been tempted to grab one and see what it's all about!,23829035,en,2022-11-22T13:41:11.000Z,1595049757227077634,['1595049757227077634']
@Lavshep Are there plans to make a bigger than size 11? Say... A size 13...? :),23829035,en,2022-11-22T13:40:14.000Z,1595049520496513024,['1595049520496513024']
@sicasencol @John_Chrome75 @sk8erboy_com Oh my goodness this is 🥵🥵🥵 would love to find myself stuck in such a situation... Errrr..  that'd be terrible. Yeah... Awful. Don't ever do that to me. #SarcasticPuppy,23829035,en,2022-11-21T02:23:21.000Z,1594516786690523137,['1594516786690523137']
@RubberFroggy I am interested... What do you have? (Please feel free to DM if that's easier as well!) :),23829035,en,2022-11-20T13:16:38.000Z,1594318805366411272,['1594318805366411272']
@TorbenGudBull No. Well... Only if you LIKE your cock. Wearing a metal cock ring 24/7 is a really effective way of causing ischemic (think damage from being oxygen deprived) injury and potentially permanently ruin it...,23829035,en,2022-11-19T23:54:59.000Z,1594117061361664000,['1594117061361664000']
"RT @RubberDogBronco: To celebrate the new XXL-Size in our shop, a winner will get a pair of feed paws in his choice of size and color!
End…",23829035,en,2022-11-19T03:15:22.000Z,1593805103529660416,['1593805103529660416']
@RubberDogBronco Oh my dog. Now that you offer the XXL size I CAN get these. Would be even better to just win them! :),23829035,en,2022-11-19T03:15:17.000Z,1593805080385429504,['1593805080385429504']
@Rubber_Subject @Rbrlver What numbing gel was used...? Just curious for... Reasons... 😈,23829035,en,2022-11-17T04:56:44.000Z,1593105834690904064,['1593105834690904064']
"@TFLover827 Slipping on your (ten sizes bigger) friend's shoes and slowly becoming Bigfoot (hairy, IQ loss, huge feet, stinky) over the next week or so.",23829035,en,2022-11-17T04:53:43.000Z,1593105077014700032,['1593105077014700032']
@docMboot If I saw this in a pub I'd find it very hard to resist kneeling down in front of it and asking if I could remove the boot and bury my face into that warm musky socked sole. 🤭😈🤤,23829035,en,2022-11-12T19:19:37.000Z,1591511048825327616,['1591511048825327616']
@SpacePupSilver The greyish yellow tone of the socked soles to imply that they're stinky/sweaty/worn? *Chef's kiss*,23829035,en,2022-11-03T22:00:13.000Z,1588289975904137216,['1588289975904137216']
@nallchange Major foot growth. And it also gives you sweaty stinky socked feets. For me to sniff. Obviously. 😈,23829035,en,2022-11-03T21:57:48.000Z,1588289364018466816,['1588289364018466816']
@bounduplad @BoundJake But what if I DO love the smell of those socked feet? 👉👈👉👈🥹🥹👉👈👉👉,23829035,en,2022-10-26T21:47:30.000Z,1585387671924666370,['1585387671924666370']
@SpacePupSilver Body hair growth. Like suddenly becoming basically furry and if you shave it only grows back thicker. Weirdly hot to me right now for some reason.,23829035,en,2022-10-26T10:50:52.000Z,1585222421841596417,['1585222421841596417']
"@redfortbear I feel this. I LOVE socks. Worn, clean, athletic, basically all but sheer socks/pantyhose. But I'm not into the feet inside them and a lot of people can't fathom that. 😅",23829035,en,2022-10-16T20:42:05.000Z,1581747329815965697,['1581747329815965697']
@archiotterpup If only I was...,23829035,en,2022-09-11T21:42:47.000Z,1569079030611058688,['1569079030611058688']
"@AMischievousRoo Ok but if your team wins are you gonna need a face to rest those tired sweaty socked feet on
..? 🙃 And if they lose you probably need dit even more... Right...? Right...?! 😈",23829035,en,2022-09-11T16:42:50.000Z,1569003546720215040,['1569003546720215040']
@kyle_hooman Yes! I also love the idea of using hypnosis to recreate the one scene in the Matrix where Neo's mouth seals shut. That could be a fun alternative to a gag as well... ;),23829035,en,2022-09-11T16:15:58.000Z,1568996784126496769,['1568996784126496769']
@reddywhp Looks like a pic from an older Academy Men series. Not 100% sure it is but it definitely has a similar aesthetic if it's not. But I agree... Have always LOVED this picture when I've come across it. For many similar reasons to what you described!,23829035,en,2022-09-05T15:26:44.000Z,1566810064782065664,['1566810064782065664']
@kyle_hooman Yes. My favorite combo. Well... Second to any combo of bondage/hypnosis/stinky sweaty socked worship.,23829035,en,2022-08-25T01:42:10.000Z,1562616290912894976,['1562616290912894976']
@boot666_jacob Take those boots off and force those stinky sweaty socks into my face,23829035,en,2022-08-22T02:35:23.000Z,1561542520944967681,['1561542520944967681']
@tskinboot Mmmph. Those socks. 🤤🤤🤤🤤👃😈,23829035,en,2022-08-21T17:38:57.000Z,1561407523571351552,['1561407523571351552']
