id,created_at,text,lang,author_id,edit_history_tweet_ids
1595195643588386819,2022-11-22T23:20:53.000Z,"RT @SpringfieldApes: There used to be AS SEEN ON TV 📺 ... what's better?!

His art has BEEN SEEN on the instragrams of @SnoopDogg @neymarjr…",en,272048679,['1595195643588386819']
1595194667565568001,2022-11-22T23:17:00.000Z,"RT @SuiarNFT: Suiar's daily life📸

suiar is obsessed with the World Cup!
Who would you like to have fun with?!

#Sui #SuiEcosystem #Suiar #…",en,272048679,['1595194667565568001']
1595194290128703489,2022-11-22T23:15:30.000Z,"RT @puckersnft: ""It was a gloomy autumn evening in the town of Calico. The first and most dangerous rains of autumn began to fall with a fr…",en,272048679,['1595194290128703489']
1595192827650396161,2022-11-22T23:09:42.000Z,RT @cockpunch: Tim Ferriss (@tferriss) wants to airdrop 5 of you sexy munchkins a CØCKPUNCH NFT on mint day! It’s coming soon. This is the…,en,272048679,['1595192827650396161']
1595192460330029057,2022-11-22T23:08:14.000Z,"RT @Valkyrja_NFT: turn on notifications🔔

first 999 interactions will be considered for the whitelist.

#NFTs #NFT #NFTGiveaway https://t.c…",en,272048679,['1595192460330029057']
1595191600573038599,2022-11-22T23:04:49.000Z,@zhaknft hello from zooverse!!,en,272048679,['1595191600573038599']
1595191104550289408,2022-11-22T23:02:51.000Z,"RT @zhaknft: ""I see the voyagers coming, but are they ready for the battle that awaits!"" https://t.co/3cufK8tWDW",en,272048679,['1595191104550289408']
1595188282777899010,2022-11-22T22:51:38.000Z,"RT @MetroGradNFT: Our life underground was quiet and peaceful. Until one day something unexpected happened.

8 people went outside.
Only 1…",en,272048679,['1595188282777899010']
1595187157249019904,2022-11-22T22:47:10.000Z,"RT @Murasai_NFT: 🥷 The Samurai path is not an easy one 🥷

Are you ready to give up your name?

⛩ The gates had opened for everyone ⛩
https:…",en,272048679,['1595187157249019904']
1595157909171675136,2022-11-22T20:50:56.000Z,"RT @MetroGradNFT: Sometimes we all hide our true emotions behind the mask…

But in fact, some of us are actually enjoying the pain.

// Are…",en,272048679,['1595157909171675136']
1595157049448738816,2022-11-22T20:47:31.000Z,"RT @NFTFRIENDSALPHA: 💥NFT Friends x Cryptorex💥

We are giving away 3x WL

To enter:
🛑Follow
@NFTFRIENDSALPHA
@CryptoRex_nft

Join our Disco…",en,272048679,['1595157049448738816']
1595155771171667969,2022-11-22T20:42:27.000Z,"RT @ArtameiNFT: Artamei x Arekushisu_11

5 WL x Public Whitelist Spots

🉐 Show notifications on
🉐 Tag 3 friends

Extra Entries: https://t.c…",en,272048679,['1595155771171667969']
1595154376213295105,2022-11-22T20:36:54.000Z,"RT @TheIncursionNFT: The void weapon 'Ragnor'

Discord is live now!
https://t.co/mV76NUQXP1

Your chance to be early...
The First 777 to in…",en,272048679,['1595154376213295105']
1595154301978316801,2022-11-22T20:36:36.000Z,"RT @MutantCrocoGC: 🐊 We are pleased to announce the opening of our Discord server

🔗 https://t.co/1Q0mBZg7Se

All interactions considered f…",en,272048679,['1595154301978316801']
1595152597765492736,2022-11-22T20:29:50.000Z,@ArtameiNFT @cloudjonin1 @kenmodeNFT @HeyYoGB,qam,272048679,['1595152597765492736']
1595152507000741888,2022-11-22T20:29:28.000Z,"RT @ArtameiNFT: Artamei x Arekushisu_11

5 WL x Public Whitelist Spots

🉐 Show notifications on
🉐 Tag 3 friends

Extra Entries: https://t.c…",en,272048679,['1595152507000741888']
1595150644171911168,2022-11-22T20:22:04.000Z,@ChaosSunIO yasss,und,272048679,['1595150644171911168']
1595150608650366980,2022-11-22T20:21:56.000Z,"RT @ChaosSunIO: We run the streets of the Red City. They are paved with our blood and tears.
We were here before Kaster and we'll be here w…",en,272048679,['1595150608650366980']
1595148695083028480,2022-11-22T20:14:19.000Z,"RT @MyraiCreations: UPDATED Myrai Mint 👀

🌩️ December 1, 2022
🌩️ 9:00 AM PST

🉐 WL = 1 Mint (SLIGHTLY overallocated) 
        🎌4 Hours
🉐 Ge…",en,272048679,['1595148695083028480']
1595148149920010240,2022-11-22T20:12:10.000Z,"RT @Hey_Reap3r: Hey Reap3r! Discord will be open for limited invites anytime within 24 hours. 

Turn your notifs on and get that early role…",en,272048679,['1595148149920010240']
1595147020888551425,2022-11-22T20:07:40.000Z,"RT @AtamoAscension: Chainsaw Girl, Code 6A-18.…",en,272048679,['1595147020888551425']
1595146437477924864,2022-11-22T20:05:21.000Z,"RT @MekawaiiNFT: The doors are finally open !

We can’t wait to meet you all🌸

https://t.co/3CcINJoFKh",en,272048679,['1595146437477924864']
1595144209513992193,2022-11-22T19:56:30.000Z,@NeoFilmsNFT @polygonstudios @polygonstudios any reply to this?,en,272048679,['1595144209513992193']
1595140164451725313,2022-11-22T19:40:26.000Z,"RT @searchfi_eth: APPLE 🤝 SoulPark
 
We're giving away 3 X FREEMINT for @SoulPark_NFT
 
To enter:
🟣Follow 
@SoulPark_NFT &amp; @eth_apple &amp; @se…",en,272048679,['1595140164451725313']
1595140072512577537,2022-11-22T19:40:04.000Z,"RT @searchfi_eth: APPLE 🤝 Cryptyques
 
We're giving away 2 X FREEMINT for @CRYPTYQUES 

To enter:
🟣Follow 
@CRYPTYQUES   &amp; @eth_apple &amp; @se…",en,272048679,['1595140072512577537']
1595133948895858689,2022-11-22T19:15:44.000Z,"RT @SorcererTownNFT: 🪄 Tomorrow will be a big day 🪄

The final post before we reveal our mint date📅
Join our last two raffles to get yourse…",en,272048679,['1595133948895858689']
1595133877575913472,2022-11-22T19:15:27.000Z,"RT @goodboys_pro: ❤️❤️❤️Use ethereum ERC721R protocol. 

🏃‍♂️🏃‍♂️🏃‍♂️We are entering the encrypted world!

🚀🚀🚀premint is live 🚀🚀🚀

#premint…",en,272048679,['1595133877575913472']
1595133701293121536,2022-11-22T19:14:45.000Z,@staycatsnft @Joao__Amaro @ressery1_ @Tunab1009,qam,272048679,['1595133701293121536']
1595133586059186176,2022-11-22T19:14:17.000Z,"RT @staycatsnft: OG registration is closed! Guess what? You still have a chance to get spots 🙀
Join https://t.co/rBRlU1A4a4
And Stay Cats😼…",en,272048679,['1595133586059186176']
1595133306965987329,2022-11-22T19:13:11.000Z,"RT @the100alpha: The 100 x Genesis of Realm 🎉

We're giving away 1x @Gor_W2E whitelist spot! 

To enter:
➤ Follow @the100alpha @Gor_W2E 
➤…",en,272048679,['1595133306965987329']
1595132601748295680,2022-11-22T19:10:23.000Z,"RT @Majo_NFT: We got some Passengers WL spots to give away from our friends over at @Passengers_NFT!

🧑‍🚀2x Passengers WL spots

✨Register…",en,272048679,['1595132601748295680']
1595131314780647424,2022-11-22T19:05:16.000Z,"RT @DigiMiners_: 👀If you’ve been following but haven’t been seen, this Premint raffle is for you.

Selecting 1,000 entries.

Free mint into…",en,272048679,['1595131314780647424']
1595131163307560960,2022-11-22T19:04:40.000Z,"RT @eth_apple: APPLE 🤝 HOSHIBOSHI
 
We're giving away 2 X WL for @HoshiBoshiNFT 
  
To enter:
🟣Follow 
@HoshiBoshiNFT  &amp; @eth_apple &amp; @sear…",en,272048679,['1595131163307560960']
1595130102903631875,2022-11-22T19:00:27.000Z,"RT @MBMGiveaways: MBM X CAPTAIN TSUBASA -RIVALS-

Free in-game NFT Giveaway!

1️⃣Follow 
@TsubasaRivalsEN 
@MBMPOSTCOM
@mbmgiveaways
2️⃣Lik…",en,272048679,['1595130102903631875']
1595127565509095425,2022-11-22T18:50:22.000Z,"RT @Hoshiboshi_CN: 好消息！热烈庆祝Hoshiboshi中文区的建立，我们非常高兴地宣布将从我们社区送出一份Starlist！

- 关注@HOSHIBOSHI_CN  @HOSHIBOSHINFT @Mira_HOSHIBOSHI 

- 点赞并且转推本条推…",zh,272048679,['1595127565509095425']
1595127149786435591,2022-11-22T18:48:43.000Z,"RT @meowkinft: Project Meowki was created to help people with disabilities make new friends and learn new skills💫
We are creating a real ut…",en,272048679,['1595127149786435591']
