edit_history_tweet_ids,author_id,lang,text,id,created_at
['1595134635184648192'],1520366231945101314,en,@fasc1nate Shark version of the “walk of shame”,1595134635184648192,2022-11-22T19:18:27.000Z
['1595133875537121280'],1520366231945101314,en,@tize4PF …exactly what lawful traffic lane was he in? On a dirt bike? Not street legal in the first place? …He’s a stereotypical NY douche that thinks laws don’t apply to him. He’ll be a greasy road spot soon with those driving habits and that stupid fucking mouth.,1595133875537121280,2022-11-22T19:15:26.000Z
['1595131713864097792'],1520366231945101314,en,@its_the_Dr Someone actually birthed that noggin?,1595131713864097792,2022-11-22T19:06:51.000Z
['1595112771137732608'],1520366231945101314,und,@gunsnrosesgirl3 NO,1595112771137732608,2022-11-22T17:51:35.000Z
['1595103117963833344'],1520366231945101314,en,"RT @KurtSchlichter: I don’t think we have to tolerate pedophiles because some asshole shot up a gay bar.

Frankly, a lot of people trying t…",1595103117963833344,2022-11-22T17:13:13.000Z
['1595098205964095488'],1520366231945101314,en,RT @RealJamesWoods: The laptop will end this administration. It’s going to be bigger than Watergate. These grifters are rotten to the core.,1595098205964095488,2022-11-22T16:53:42.000Z
['1595097291496755200'],1520366231945101314,en,"When is the View, MSDNC and 60 Mins going to feature you and the online racist attacks against you? Yea…that’s what I figured also… https://t.co/3Pliuz85BL",1595097291496755200,2022-11-22T16:50:04.000Z
['1595090379120185344'],1520366231945101314,en,"RT @AlinaGarcia: My name is Alina García.

I was born in #Cuba🇨🇺 and fled with my family shortly after the Communist takeover.

Tomorrow, I…",1595090379120185344,2022-11-22T16:22:36.000Z
['1595035485734412296'],1520366231945101314,en,"RT @robbystarbuck: Balenciaga’s new ads feature kids with dolls in bondage gear and a reference to Ashcroft vs. Free Speech Coalition, a Su…",1595035485734412296,2022-11-22T12:44:28.000Z
['1595020659985469441'],1520366231945101314,en,She looks and sounds like her garage door doesnt fully close.... https://t.co/QCdttsPht6,1595020659985469441,2022-11-22T11:45:34.000Z
['1595019382270353411'],1520366231945101314,en,"@JoJoFromJerz TWO biological genders. Nobody cares who people diddle unless it's a child. Pronouns are not a ""title"" and making people use them is stupid...unless...we are all allowed to make up our own pronouns for other people...like Paid/Hack, Dumb/Ass or Vapid/Bitch...that would be a hoot",1595019382270353411,2022-11-22T11:40:29.000Z
['1595006011399602177'],1520366231945101314,en,RT @elonmusk: @WSJ @WSJopinion @AllysiaFinley Yeah umm … that is definitely not the reason it failed,1595006011399602177,2022-11-22T10:47:21.000Z
['1594848230000529408'],1520366231945101314,en,@IDoTheThinking What a laughably stupid comment from some dude on the internet....tell ya what...you start it off. 🤡😆🤡,1594848230000529408,2022-11-22T00:20:23.000Z
['1594827992626249728'],1520366231945101314,en,@RFSUSports amazing...💪,1594827992626249728,2022-11-21T22:59:58.000Z
['1594822429699973128'],1520366231945101314,en,"RT @ZekeGary2: Biden wants $$ 2 go 2 3rdW countries as reparations 4 ""climate damage. Results will b more inflation, illegal immigration, r…",1594822429699973128,2022-11-21T22:37:52.000Z
['1594742360159956993'],1520366231945101314,en,RT @liqidearth: Michael Schaefer breaks down the fact that the voting machines in Arizona were not certified and thusly the election in tur…,1594742360159956993,2022-11-21T17:19:42.000Z
['1594739849319292928'],1520366231945101314,en,"RT @NRA_Rifleman: #ArmedCitizen | A resident of a San Antonio, Texas, apartment defended himself when an alleged robber pulled a gun on him…",1594739849319292928,2022-11-21T17:09:43.000Z
['1593976304520552450'],1520366231945101314,art,😆😆🤡🤡 https://t.co/liNcJdDU51,1593976304520552450,2022-11-19T14:35:40.000Z
['1593972050321735680'],1520366231945101314,zxx,RT @DefiantLs: https://t.co/cifAvpc5W6,1593972050321735680,2022-11-19T14:18:46.000Z
['1593970337657626625'],1520366231945101314,en,@glennEmartin @elonmusk Ha Ha Ha ..love the Added Context...lying jackass,1593970337657626625,2022-11-19T14:11:57.000Z
['1593684171788001282'],1520366231945101314,en,@CNN Those 4 cities account for 78%of murders in the entire US,1593684171788001282,2022-11-18T19:14:50.000Z
['1593568334775214087'],1520366231945101314,en,@mmpadellan $$$$$$🤡PAID CLOWN🤡$$$$$$$,1593568334775214087,2022-11-18T11:34:32.000Z
['1593562405161803776'],1520366231945101314,en,"RT @ThomasSowell: Nothing is easier, or more emotionally satisfying, than blaming high prices on those who charge them, rather than on thos…",1593562405161803776,2022-11-18T11:10:59.000Z
['1593562049271025665'],1520366231945101314,en,@aero_precision blllllaaaaaccccckkkkk,1593562049271025665,2022-11-18T11:09:34.000Z
['1593557644354224130'],1520366231945101314,en,"RT @elonmusk: How do you make a small fortune in social media?

Start out with a large one.",1593557644354224130,2022-11-18T10:52:03.000Z
['1593404354773532677'],1520366231945101314,en,@LauraKronen Schiff,1593404354773532677,2022-11-18T00:42:56.000Z
['1593404252893990913'],1520366231945101314,da,@patfkauffman Hammered,1593404252893990913,2022-11-18T00:42:32.000Z
['1593404126767063040'],1520366231945101314,en,@mmpadellan Yes. A couple files over from “Corrupt Big Guy”… once that is public then that drooling pants shitting liar can be impeached…THATS the cure to inflation. Getting him the fuck outta WH.,1593404126767063040,2022-11-18T00:42:02.000Z
['1593348884637663234'],1520366231945101314,nl,@DashDobrofsky Russia Russia Russia….geeeze you’re fucking pathetic.,1593348884637663234,2022-11-17T21:02:31.000Z
['1593327203692969985'],1520366231945101314,en,@MadScientistFF No gas station restroom is safe….,1593327203692969985,2022-11-17T19:36:22.000Z
['1593326919566741508'],1520366231945101314,en,"@GeorgeTakei By impeaching and removing Biden Harris Garland Wray and Mayorkas …all you stated can be addressed, and the border also.",1593326919566741508,2022-11-17T19:35:14.000Z
