author_id,lang,id,created_at,edit_history_tweet_ids,text
365501987,en,1595143810190917636,2022-11-22T19:54:55.000Z,['1595143810190917636'],"📺 Watch Live Stream | World Cup 2022

⚽️ 🇲🇫 France vs Australia 🇦🇺

▶️Live Link⤵️

🔴➤HD : https://t.co/Mld41czLyx

🔴➤SD : https://t.co/Mld41czLyx

#FRAAUS

#FIFAWorldCup

⤵️en1⤵️"
365501987,en,1594777977828610049,2022-11-21T19:41:14.000Z,['1594777977828610049'],"RT @piersmorgan: Cracking goal by @USMNT - they look young, sharp and hungry…"
365501987,en,1594777531600801827,2022-11-21T19:39:27.000Z,['1594777531600801827'],"RT @sportbible: Timothy Weah scores for USA! 😍

Doing his father proud 👊 https://t.co/s0YXhY9c4d"
365501987,en,1594777524692828160,2022-11-21T19:39:26.000Z,['1594777524692828160'],RT @stoolpresidente: UNITED STATES IS GONNNA WIN THE DAMN WORLD CUP!!!   FEED ME ENGLAND!!!!
365501987,en,1594777497329340416,2022-11-21T19:39:19.000Z,['1594777497329340416'],RT @usmntonly: TIM WEAH IS HIM!!!!!!!!!! https://t.co/NxXbAcfqE4
365501987,en,1594777447874318336,2022-11-21T19:39:07.000Z,['1594777447874318336'],"RT @USMNT: 36' - GOAL: USA!!!!!!!

CP10 to Tim and we're ahead!!!!

🇺🇸 USA 1 - 0 WAL 🏴󠁧󠁢󠁷󠁬󠁳󠁿 https://t.co/8tYoHj4U6V"
365501987,en,1594777434297098240,2022-11-21T19:39:04.000Z,['1594777434297098240'],RT @TaylorTwellman: Pulisic &amp; Weah have been very good in this 1st half especially off the ball pursuit of space. Fantastic goal and they’v…
365501987,en,1594777277069393921,2022-11-21T19:38:27.000Z,['1594777277069393921'],LETS GOOOOOOOO!!!! Great finish by Weah excellent hold up play by Sargent to lay off to Pulisic and perfectly weighted pass by Captain America!!! 1-0 #USMNT #USA
365501987,en,1594776913469444111,2022-11-21T19:37:00.000Z,['1594776913469444111'],GOALLLLLLLLLLLLLL 🇺🇸
365501987,en,1594770823876907026,2022-11-21T19:12:48.000Z,['1594770823876907026'],SOFT yellow card!! Good start those lots of pressure and possession!!!
365501987,en,1594770596440682496,2022-11-21T19:11:54.000Z,['1594770596440682496'],"📺 Watch Live Stream | World Cup 2022

⚽️ USA vs Wales

▶️Live Link⤵️

🔴➤HD : https://t.co/Uw45v07uI8

🔴➤SD : https://t.co/Uw45v07uI8

#USAWAL #USMNT #FIFAWorldCup

⤵️EN1⤵️"
365501987,en,1594768690779660292,2022-11-21T19:04:19.000Z,['1594768690779660292'],"RT @USMNT: Here we go. 🇺🇸

Full Lineup Notes » https://t.co/DvhSXPvqRy

#USMNT x @Visa https://t.co/V8VpU1oBMG"
365501987,in,1594766821244424192,2022-11-21T18:56:54.000Z,['1594766821244424192'],USA USA USA 🇺🇸
365501987,en,1594726496492523522,2022-11-21T16:16:40.000Z,['1594726496492523522'],"📺 Watch Live Stream | World Cup 2022

⚽️ Senegal vs Netherlands

▶️Live Link⤵️

🔴➤HD : https://t.co/nvMPn6qn7B

🔴➤SD : https://t.co/nvMPn6qn7B

#SENNED

#WorldCup

⤵️❗⤵️"
365501987,en,1594552363997609984,2022-11-21T04:44:43.000Z,['1594552363997609984'],RT @MenInBlazers: Iran GK Alireza Beiranvand holds the record for the longest throw by a goalkeeper. Something to watch out for ahead of th…
365501987,en,1594527136463089667,2022-11-21T03:04:28.000Z,['1594527136463089667'],"RT @USMNT: Tomorrow’s a big day. 

We’re gonna need all of you. 

All 330M+ in the land of the free, home of the brave. 

All 50 states, un…"
365501987,en,1594486307404881922,2022-11-21T00:22:14.000Z,['1594486307404881922'],RT @NFL: FINAL: @Ravens improve to 7-3! #CARvsBAL https://t.co/8P1ASHEFca
365501987,en,1594190019744473088,2022-11-20T04:44:53.000Z,['1594190019744473088'],RT @AmericanHoolis: Trump gets reinstated and THIS is his first tweet back on the platform. Wow https://t.co/UtGAQAf6Yw
365501987,en,1594178842117038082,2022-11-20T04:00:29.000Z,['1594178842117038082'],"RT @barstoolsports: Asdrubal Cabrera just knocked the living shit out of the batter that pimped a homer off of his pitcher.

WINTER LEAGUE…"
365501987,en,1593822240541474819,2022-11-19T04:23:28.000Z,['1593822240541474819'],RT @CFCLefty: i really need pulisic to score against england https://t.co/xwDVI4dzn1
365501987,qme,1593403476117266432,2022-11-18T00:39:27.000Z,['1593403476117266432'],@macwfnz https://t.co/jAIrKbmexb
365501987,en,1593377313172905988,2022-11-17T22:55:29.000Z,['1593377313172905988'],"RT @CFCLefty: since hazard left chelsea, no player has completed more take-ons than christian pulisic. 

put some respect on his name 🙌🏼 ht…"
365501987,en,1593375787276800005,2022-11-17T22:49:25.000Z,['1593375787276800005'],RT @MozoFootball: 🇺🇸 Christian Pulisic is creating more chances (2.0) per minutes played under Graham Potter than any other Chelsea player.…
365501987,en,1592979264374472706,2022-11-16T20:33:47.000Z,['1592979264374472706'],@finebaum Carolina TarHeels Vs Clemson Tigers
365501987,en,1592978364096458752,2022-11-16T20:30:12.000Z,['1592978364096458752'],"RT @FIFAWorldCup: Eyes on the prize 🏆🇺🇸

@cpulisic_10 | #FIFAWorldCup https://t.co/OgNcqCq6ao"
365501987,qme,1592978186949648386,2022-11-16T20:29:30.000Z,['1592978186949648386'],@Z7Pcvxkedd @FabrizioRomano @TalkTV https://t.co/QNg9mN5AEm
365501987,en,1591902971725762560,2022-11-13T21:16:59.000Z,['1591902971725762560'],RT @NFL: WHAT JUST HAPPENED?!!??!
