text,author_id,lang,created_at,id,edit_history_tweet_ids
"@Patricia344130 That could be a problem with school photos, you know not having images of Muhammad. Or have I got that wrong? Ha ha cheers",1276876805018968065,en,2022-11-22T19:52:10.000Z,1595143116964888577,['1595143116964888577']
"@Emilio2763 I know... They don't bring their own carrier bags, very not green, they should know better what kind of young kids now days don't have carrier bags. I mean just look at the oil lot, you won't find them...",1276876805018968065,en,2022-11-22T19:26:44.000Z,1595136719405580288,['1595136719405580288']
"@NHP_UK Blimey, Butlins has gone down hill since they moved in?!",1276876805018968065,en,2022-11-22T19:16:55.000Z,1595134247568044032,['1595134247568044032']
@babelebab I reckon people who are not woman and bleed have got piles... so stick and Tampon up your bum! Also I bet your local hospital celebrates people who bleed every sodding Saturday night. Not! What rubbish.,1276876805018968065,en,2022-11-22T19:14:08.000Z,1595133546620162048,['1595133546620162048']
"@JimDOfficial True, but does the Iranian national anthem have lyrics... Mind you, not sure how many of the England team know our national anthem? Tum tum tum tum tum tum, tum tum tum tum, tum tum, God save the Queen... Sorry King!",1276876805018968065,en,2022-11-22T14:10:12.000Z,1595057059472490499,['1595057059472490499']
"@PHIL_BERT Black Fridays Matter! Sorry have I got the wrong group again.. or have I? It may work in the USA, but in the UK we call it 'not another bloody sale'. It's when you give money for something that was more expensive this month but sold for the price it was the month before! Bargain",1276876805018968065,en,2022-11-22T14:02:12.000Z,1595055046898876416,['1595055046898876416']
"@FlournoyEmile @Iromg To cut down on expense and keep her/us safe, what about his majesty's prisons. I mean if she gets to come back she should do her time... about 30 years would be good?",1276876805018968065,en,2022-11-22T13:50:26.000Z,1595052085326024705,['1595052085326024705']
"@SteveUnwin01 @Conservatives @UKIP I don't blame the Hotel owners (it's all lovely money) in fact I've got an outside toilet I could rent out, it could probably sleep 4 (standing up). Other countries must be rolling around the floor laughing at us? Our government renting hotels for people who shouldn't be here!",1276876805018968065,en,2022-11-22T13:42:56.000Z,1595050196148387843,['1595050196148387843']
"@Patricia344130 One question, who is funding her appeal. Please don't tell me it's the UK? She'd have better luck going to France and jumping into a rubber boat with all the other potential killers, I mean who would know that she had got back into the UK?",1276876805018968065,en,2022-11-22T13:34:19.000Z,1595048030281306113,['1595048030281306113']
"@kwilliam111 It's something our schools should be more worried about, no sorry our government? But not much on the telly about this!",1276876805018968065,en,2022-11-22T11:45:55.000Z,1595020751144615936,['1595020751144615936']
"@LittleBoats2020 Is that like half, some, 50%, most, a bit, probably, we think, someone said, a taxi driver, or just made up. O and what is the definition of a Brit now days. Have they got one of those graphs that if you turn it up side down it reads the same? Rubbish and bull!",1276876805018968065,en,2022-11-22T11:41:51.000Z,1595019725599391745,['1595019725599391745']
@JackieD86388657 It's good stuff If you need to wipe your bum with it!,1276876805018968065,en,2022-11-21T12:24:40.000Z,1594668114037424132,['1594668114037424132']
"@ProodStevie No, but one mistake... little C is in fact the biggest C of them all and 2nd C is a clever c (small c). Ha ha cheers",1276876805018968065,en,2022-11-20T19:35:02.000Z,1594414032416641032,['1594414032416641032']
"@RealMessageEire Blimey! Look at the poor chaps (what no wife or kids?) in rags and in need of a good meal, wash a few beers and some 'me time' with a lovely Irish girl. Yours?",1276876805018968065,en,2022-11-19T18:42:56.000Z,1594038533978820609,['1594038533978820609']
"@PHIL_BERT Ha ha ha, if them young hot blooded chaps think the UK is a lovely warm, dry, money giving (fuck they got that bit right) Island, then get use to it getting dark at sodding 3.30!",1276876805018968065,en,2022-11-19T18:36:08.000Z,1594036819951484928,['1594036819951484928']
"@keithro98169761 Confirmation that this...new... group of Conservatives is just another 'groundhog' government. The same old promises, Labour do the same, and the other bunch... forgotten who they are now! Anyway going to reform my thinking, get it? Ha ha cheers",1276876805018968065,en,2022-11-19T15:25:40.000Z,1593988886379757568,['1593988886379757568']
@Justice_forum The UK government would probably get better value for money in looking into weather control then giving it to French who can give 'our' money to who they like!,1276876805018968065,en,2022-11-19T12:23:46.000Z,1593943110358560768,['1593943110358560768']
@lorrain00414525 You'd probably of been better off if you had shoplifted the goods! I hear everyone is doing it now days... and if stores and supermarkets can't be bothered to police there own check outs then let them go to the wall! Me I always pay but I am a scarecrow. Ha ha cheers,1276876805018968065,en,2022-11-18T18:12:17.000Z,1593668432171507716,['1593668432171507716']
"@HempleLouise What a good idea... anything to make this PM, your MP, council and this government wake up!",1276876805018968065,en,2022-11-18T13:08:19.000Z,1593591936673259522,['1593591936673259522']
"@historydefined Looks like one a got from Tesco the other day, or was it Morrisons?",1276876805018968065,en,2022-11-18T11:10:59.000Z,1593562409297498114,['1593562409297498114']
"@Molekiller1 @MartinDaubney Yep, and not one 'major' party has an answer... I think I do!",1276876805018968065,en,2022-11-18T11:07:34.000Z,1593561547854516226,['1593561547854516226']
"@LittleBoats2020 The government should start to be very afraid about our society. Not just because of the invasion, high taxes and the cost of living. How much better off would we be without paying out for France and 7 million a day for 'hotel bills'. We may well have the start of a Dad's army?!",1276876805018968065,en,2022-11-18T10:59:18.000Z,1593559464971567106,['1593559464971567106']
"@RobHales12 @EssexPR @danwootton I think we all know really don't we, themselves! It doesn't matter what they do or how they fuck it up. Because they can go on telly, do the chat circuits or write for newspapers (and we read it) all for lots of money without a care in the world. We need a new party who gets it!",1276876805018968065,en,2022-11-17T18:12:21.000Z,1593306061456515075,['1593306061456515075']
"@AnitaHardcokMP Men who wear thongs have very high voices, at least mine is!",1276876805018968065,en,2022-11-17T12:50:41.000Z,1593225108000497664,['1593225108000497664']
"@LittleBoats2020 Why? Because the poor young chaps are not living in hotels near them, that's why! People who have been lucky enough to have a hotel in their lovely little village or town are now getting the full effect of invasion. I hear a lot of Ukrainian people what to go home because of it!",1276876805018968065,en,2022-11-17T07:22:39.000Z,1593142555440730112,['1593142555440730112']
"@Dunnylad1 Funny how the US government can find $ for space but not it's own poverty along with India, China and guess what the UK. Funny how the UK government is putting taxes up and still giving away world aid, money to France and incoming 'people' hotel beds + £30. Funny... Not anymore!",1276876805018968065,en,2022-11-17T07:14:24.000Z,1593140482577686528,['1593140482577686528']
"@AvonandsomerRob What child refugees? The ones that look about 30 and are texting 13 year olds for a date... and more! 'Vote Labour, we look the other way' New campaign slogan?",1276876805018968065,en,2022-11-15T14:05:06.000Z,1592519063036907520,['1592519063036907520']
"@PHIL_BERT 'Sorry Mr President, looks like you've got Covid again.'.... Thinks.... 'G, what's that?'",1276876805018968065,en,2022-11-15T13:58:19.000Z,1592517352549388289,['1592517352549388289']
"@BLAIMGame Maybe FIFA could make it a rule at this world cup that after any goals scored the chaps have to kiss each other and have a dam good cuddle... hang on they do that anyway.. what about taking their shirts off, that as well.. shorts off? stocks off? play with each others balls?....",1276876805018968065,en,2022-11-15T13:47:09.000Z,1592514542831026178,['1592514542831026178']
"@GrdOdrAlfredGt @Conservatives @UKLabour @ukhomeoffice @HouseofCommons I'm a bit slow, so could someone explain the difference between migrants who move as a family looking for a new life, refugees fleeing from a problem and young men looking for a bit of fun and freebies. Because I don't think the UK needs any more freeloaders at the moment thanks!",1276876805018968065,en,2022-11-15T13:34:47.000Z,1592511430934528000,['1592511430934528000']
"@ActivePatriotUK Why can't the UK government mobilise the army to patrol the UK coastline and take people coming in rubber boats (under armed guard) to army camps to be processed their and then Photo, name, address?! to a hotel or back on the boat to France? Surely we could deal with 200 or more",1276876805018968065,en,2022-11-15T11:01:08.000Z,1592472764384178180,['1592472764384178180']
"@prwhittle Me thinks Miss Greater Derry must be a joke? I mean if it was judged on the size of your willy then yes 'it's' probably a winner, but 'it's' not even good looking! Ha ha cheers",1276876805018968065,en,2022-11-12T11:47:26.000Z,1591397251385266176,['1591397251385266176']
@UK_NormalBloke That's not very nice.... it's oil based! Ha ha cheers,1276876805018968065,en,2022-11-11T14:27:44.000Z,1591075207821000706,['1591075207821000706']
@abline11 Let's hope they get a warm welcome.... after a little detention me thinks?,1276876805018968065,en,2022-11-11T14:20:11.000Z,1591073306048106496,['1591073306048106496']
"@YorksRose_84 Looks like a case of wrong number two's? Blimey,  she's only doing what her ancestors did, but in a white man's world! Ha ha cheers",1276876805018968065,en,2022-11-11T11:56:02.000Z,1591037029449891841,['1591037029449891841']
"@abline11 I think it's a good idea. Now let's find all the country's that haven't used any kind of fossil fuel in the last 200 years and give them the money, also what about the Stop the boil, sorry oil people who have never used oil in some way let's give them some bus home money as well?",1276876805018968065,en,2022-11-10T12:41:27.000Z,1590686072471662592,['1590686072471662592']
"@misspaulalondon @TalkTV @Iromg @Rupertbell Besides the evil creature from another planet in it, do it have aliens as well? Because without them it won't be believable! Cheers",1276876805018968065,en,2022-11-09T18:42:45.000Z,1590414608820764672,['1590414608820764672']
@ActivePatriotUK Not.... The porn channel down again!,1276876805018968065,en,2022-11-09T18:35:21.000Z,1590412743735390213,['1590412743735390213']
@Trailer_Swift69 Ruby Hanna-Barbera,1276876805018968065,it,2022-11-09T18:31:53.000Z,1590411874046091264,['1590411874046091264']
"@barbara_jupp @LittleBoats2020 True. I wonder if Albania has any room for a British person of colour (pink), looking for work and hasn't a drug problem with a few savings... anyone else coming?",1276876805018968065,en,2022-11-08T18:47:44.000Z,1590053473554665472,['1590053473554665472']
"@ActivePatriotUK When do you think they will start complaining about aircraft pollution and noise? Also maybe a good time to do some dealing in.... you guessed it blankets, worth more than drugs within the gangs! Ha ha cheers",1276876805018968065,en,2022-11-08T18:00:31.000Z,1590041591636713477,['1590041591636713477']
"@LittleBoats2020 Hotel owners are not going to get what they think? Rent out your hotel on the understanding that you get paid for any damage. In the time it takes to get any money for making good they will not be able to rent out rooms, replace staff or get a star rating they will be bankrupt!",1276876805018968065,en,2022-11-08T17:47:56.000Z,1590038424312250369,['1590038424312250369']
@FAB87F @1NJConservative @Scobra642 @KattVonKitten1 @SirFlyzalot @mike_bolch @NE_Bill1 @emma6USA @PriamtheB @brexit_blue @SaltyDuchess @sandieshoes @sarahisitme @scottblue66 @SenseVet @Shippers999 @12LT3 @CL4WS_OUT @StaceytheGhost @misfitnici @47angb @8goldi In her dream's! Is there a snake in the house?,1276876805018968065,en,2022-11-08T14:42:28.000Z,1589991749895991298,['1589991749895991298']
@BigGiraffeAW @RishiSunak @Keir_Starmer @Conservatives ... I've been thinking about moving to Italy...,1276876805018968065,en,2022-11-08T14:39:51.000Z,1589991093281906689,['1589991093281906689']
