id,edit_history_tweet_ids,created_at,author_id,lang,text
1595175879134613521,['1595175879134613521'],2022-11-22T22:02:21.000Z,1509891962417160196,en,"RT @PEACE123_4567: @buhle_6 Let's gooooo guys 

SEGUN DANIEL OLUSEMO
CONGRATULATIONS SHEGGZ
#ChipperXSheggz"
1595175868334280733,['1595175868334280733'],2022-11-22T22:02:18.000Z,1509891962417160196,pt,"RT @ElloraForSheggz: @KananeloRamonti I

SEGUN DANIEL OLUSEMO
CONGRATULATIONS SHEGGZ
#ChipperXSheggz"
1595175862432895014,['1595175862432895014'],2022-11-22T22:02:17.000Z,1509891962417160196,es,"RT @ohno20121: @Itunu_of_God @AjiboyeSandra 🥳🥳

CONGRATULATIONS SHEGGZ
SEGUN DANIEL OLUSEMO
#ChipperXSheggz"
1595175851871637528,['1595175851871637528'],2022-11-22T22:02:14.000Z,1509891962417160196,en,"RT @iamvirtu0us: @tarieshumba @_david_logan He is truly favoured 

SEGUN DANIEL OLUSEMO
CONGRATULATIONS SHEGGZ
#ChipperXSheggz"
1595175841385877529,['1595175841385877529'],2022-11-22T22:02:12.000Z,1509891962417160196,en,"RT @Bea34567: @DolceGenesis @Itunu_of_God Congratulations fave 
Your Grace Is Indeed Loud.
💕💕💕

SEGUN DANIEL OLUSEMO
CONGRATULATIONS SHEGGZ…"
1595175807789502469,['1595175807789502469'],2022-11-22T22:02:04.000Z,1509891962417160196,pt,"RT @ElloraForSheggz: @KananeloRamonti P

SEGUN DANIEL OLUSEMO
CONGRATULATIONS SHEGGZ
#ChipperXSheggz"
1595175797001752581,['1595175797001752581'],2022-11-22T22:02:01.000Z,1509891962417160196,pt,"RT @PEACE123_4567: @jacksonjayjoy 💪💪💪💪💪💪💪💪💪

SEGUN DANIEL OLUSEMO
CONGRATULATIONS SHEGGZ
#ChipperXSheggz"
1595175787874983936,['1595175787874983936'],2022-11-22T22:01:59.000Z,1509891962417160196,en,"RT @flakieee: We are getting there

CONGRATULATIONS SHEGGZ
SEGUN DANIEL OLUSEMO

#ChipperXSheggz"
1595175767801008150,['1595175767801008150'],2022-11-22T22:01:54.000Z,1509891962417160196,es,"RT @chrislove85: @Kaytweets11 😂😂😂

CONGRATULATIONS SHEGGZ
SEGUN DANIEL OLUSEMO
#ChipperXSheggz"
1595175760079294481,['1595175760079294481'],2022-11-22T22:01:52.000Z,1509891962417160196,pt,"RT @ElloraForSheggz: @KananeloRamonti E

SEGUN DANIEL OLUSEMO
CONGRATULATIONS SHEGGZ
#ChipperXSheggz"
1595175717515497484,['1595175717515497484'],2022-11-22T22:01:42.000Z,1509891962417160196,en,"RT @godsown35_art: #SheggzFC𓃵 Pls let follow each other we are family,ifb

Congratulations big Sheggz 

CONGRATULATIONS SHEGGZ
SEGUN DANIEL…"
1595175704563519488,['1595175704563519488'],2022-11-22T22:01:39.000Z,1509891962417160196,en,"RT @Adeleye43267934: This deal is a mad fire that'll roast haters. The team with the chipping fave will always bag the chipping prize. 
CON…"
1595175685903220736,['1595175685903220736'],2022-11-22T22:01:35.000Z,1509891962417160196,en,"RT @Rahma23707272: 🤭🤭😂 y'all will be alright or not anyways we don't care coz we have got our Sheggz to hype &amp; that's what matters to us

S…"
1595175673873764387,['1595175673873764387'],2022-11-22T22:01:32.000Z,1509891962417160196,en,RT @AjiboyeSandra: Put ur hands on ur head  like sheggz n pray this prayer I am anointed with grace to carry mega blessings coz omo no one…
1595175575219539990,['1595175575219539990'],2022-11-22T22:01:08.000Z,1509891962417160196,es,"RT @flakieee: Lol
CONGRATULATIONS SHEGGZ
SEGUN DANIEL OLUSEMO

#ChipperXSheggz"
1595175554503872542,['1595175554503872542'],2022-11-22T22:01:03.000Z,1509891962417160196,en,"RT @MercyRK1: @OfonimeJoy @_david_logan @sheggzolu DYG..I really wish him a successful surgery..talent opooorr 💪💯📌
SEGUN DANIEL OLUSEMO
CON…"
1595175527723241507,['1595175527723241507'],2022-11-22T22:00:57.000Z,1509891962417160196,en,"RT @CaramelBckup: Agba brand builders...the goal is to cross 200k tweets tonight! Let's get it🎉💃🗣🗣

#ChipperXSheggz 
CONGRATULATIONS SHEGGZ"
1595175507456364550,['1595175507456364550'],2022-11-22T22:00:52.000Z,1509891962417160196,en,"RT @ElloraForSheggz: That’s the plan🙌🏾🙌🏾🙌🏾

SEGUN DANIEL OLUSEMO
CONGRATULATIONS SHEGGZ
#ChipperXSheggz"
1595175495632560128,['1595175495632560128'],2022-11-22T22:00:49.000Z,1509891962417160196,es,"RT @ohno20121: @AjiboyeSandra 😊
CONGRATULATIONS SHEGGZ
SEGUN DANIEL OLUSEMO
#ChipperXSheggz"
1595175487315247104,['1595175487315247104'],2022-11-22T22:00:47.000Z,1509891962417160196,es,"RT @ElloraForSheggz: Same here 🥺🥺🥺

SEGUN DANIEL OLUSEMO
CONGRATULATIONS SHEGGZ
#ChipperXSheggz"
1595175472190656513,['1595175472190656513'],2022-11-22T22:00:44.000Z,1509891962417160196,en,"RT @sdo_system: 8k to go lovelies, 8k!!!!!

SEGUN DANIEL OLUSEMO
CONGRATULATIONS SHEGGZ

#ChipperXSheggz"
1595175458731134991,['1595175458731134991'],2022-11-22T22:00:40.000Z,1509891962417160196,en,"RT @Laplusbelle237: @Samanthpretty15 Im so happy for him 

SEGUN DANIEL OLUSEMO
CONGRATULATIONS SHEGGZ

#ChipperXSheggz"
1595175453156904972,['1595175453156904972'],2022-11-22T22:00:39.000Z,1509891962417160196,en,"RT @flakieee: Download chipper cash

CONGRATULATIONS SHEGGZ
SEGUN DANIEL OLUSEMO

#ChipperXSheggz"
1595175439219232787,['1595175439219232787'],2022-11-22T22:00:36.000Z,1509891962417160196,en,"RT @Bea34567: @Laplusbelle237 Man can never be God babe and yes, our God has the final say.
So excited 😊 🤗 
Congratulations fave 
Your Grac…"
1595175423897440290,['1595175423897440290'],2022-11-22T22:00:32.000Z,1509891962417160196,es,"RT @mayamila17: @Ikoyi_landlord Amen !!! 
SEGUN DANIEL OLUSEMO
CONGRATULATIONS SHEGGZ

#ChipperXSheggz"
1595175418654560259,['1595175418654560259'],2022-11-22T22:00:31.000Z,1509891962417160196,es,"RT @blay_esi: @AdaIbeh_AsaGil Amen

SEGUN DANIEL OLUSEMO
CONGRATULATIONS SHEGGZ
#ChipperXSheggz"
1595175409905434624,['1595175409905434624'],2022-11-22T22:00:29.000Z,1509891962417160196,en,"RT @forever_rahmaa: So close but yet far 😩 FC pls come out let's get it done 🙏

SEGUN DANIEL OLUSEMO
CONGRATULATIONS SHEGGZ
#ChipperXSheggz"
1595175366913626138,['1595175366913626138'],2022-11-22T22:00:19.000Z,1509891962417160196,es,"RT @Nakie3110: @Ikoyi_landlord 🙏🙏🙏‼️

SEGUN DANIEL OLUSEMO 
CONGRATULATIONS SHEGGZ
#ChipperXSheggz
SEGUN DANIEL OLUSEMO 
CONGRATULATIONS SH…"
1595175360752193568,['1595175360752193568'],2022-11-22T22:00:17.000Z,1509891962417160196,en,"RT @sdo_system: @CaramelBckup we go run am na

SEGUN DANIEL OLUSEMO
CONGRATULATIONS SHEGGZ

#ChipperXSheggz"
1595175202828259359,['1595175202828259359'],2022-11-22T21:59:39.000Z,1509891962417160196,en,"RT @Laplusbelle237: @Damilol48838902 I’m so gassed 

SEGUN DANIEL OLUSEMO
CONGRATULATIONS SHEGGZ

#ChipperXSheggz"
