author_id,id,lang,edit_history_tweet_ids,created_at,text
1579470195298541569,1595185873095720961,en,['1595185873095720961'],2022-11-22T22:42:03.000Z,"RT @DjEdita: Back on your Stereo Tomorrow 3 to 7pm make time…..

I am #The1stclassDj 😂 https://t.co/sI86N1FpCv"
1579470195298541569,1595185861188001794,en,['1595185861188001794'],2022-11-22T22:42:01.000Z,RT @bondzii: Still my crush 🤩 https://t.co/XZoRSF4cTb
1579470195298541569,1595185442927910912,en,['1595185442927910912'],2022-11-22T22:40:21.000Z,RT @julietbawuah: Who this? 👀🤓 https://t.co/nzKFLn9lZr
1579470195298541569,1595184683762925568,fr,['1595184683762925568'],2022-11-22T22:37:20.000Z,RT @JoueursGH: Le groupe vit bien. 🇬🇭😀 https://t.co/gUH55s35hU
1579470195298541569,1595184672920813568,en,['1595184672920813568'],2022-11-22T22:37:17.000Z,RT @SaddickAdams: I wish I could pass through Jeddah and Mecca tonight
1579470195298541569,1595183935926968320,en,['1595183935926968320'],2022-11-22T22:34:22.000Z,"RT @wokwasia_: What is Cashout??

Abeg oo no insults 🤣🤣🤣"
1579470195298541569,1595183928406597645,en,['1595183928406597645'],2022-11-22T22:34:20.000Z,"RT @GhanaBlackstars: 𝐎𝐧𝐞 𝐓𝐞𝐚𝐦, 𝐎𝐧𝐞 𝐍𝐚𝐭𝐢𝐨𝐧 🙏🏼

#BlackStars | #FIFAWorldCup|  #TeamGhana | #Qatar2022 https://t.co/zv7cSpymsm"
1579470195298541569,1595183442672623619,en,['1595183442672623619'],2022-11-22T22:32:24.000Z,RT @afrikanbars: Saudi Arabia 🇸🇦 coach in the dressing room. Whaaaat !! Arteta and Pep combined 😂 🥶 https://t.co/eQRMkF0gDA
1579470195298541569,1595183411727110145,und,['1595183411727110145'],2022-11-22T22:32:17.000Z,RT @JoueursGH: J-2 🇬🇭🆚️🇵🇹 https://t.co/Dgs38eR2Du
1579470195298541569,1595183394681507842,en,['1595183394681507842'],2022-11-22T22:32:13.000Z,RT @AjShabeel: First game for my country and had Messi in my pocket. https://t.co/zmkkj1H6On
1579470195298541569,1595183276645388288,en,['1595183276645388288'],2022-11-22T22:31:44.000Z,"RT @kofi_kyereh17: Dream - Believe - Achieve 
Fifa World Cup 2022 🇬🇭 https://t.co/vexF8FNH0O"
1579470195298541569,1595174160510160910,en,['1595174160510160910'],2022-11-22T21:55:31.000Z,"RT @thenanaaba: I’ll give whoever predicts the Ghana vs Portugal scoreline correctly 800 cedis. 

You get an extra 200 cedis if you get the…"
1579470195298541569,1595137561562738688,en,['1595137561562738688'],2022-11-22T19:30:05.000Z,RT @AbenaSexy3: How was your day anaa kɔm wom !!!🤣🤣🤣
1579470195298541569,1595137491396444161,en,['1595137491396444161'],2022-11-22T19:29:48.000Z,RT @SoundyNoble: No pressure yourself....you're doing better than them
1579470195298541569,1595137453341306880,en,['1595137453341306880'],2022-11-22T19:29:39.000Z,"RT @bondzii: Garbage is garbage 🗑️ it’s not relative , Chale talk true 🤣"
1579470195298541569,1595137412409311236,en,['1595137412409311236'],2022-11-22T19:29:29.000Z,"RT @Maxibrown2: 𝐒𝐭𝐨𝐩 𝐢𝐭! 𝐒𝐭𝐨𝐩!✋

~ looking at books by how many pages it has.

~ how big/bulky it looks.

𝐈𝐧𝐬𝐭𝐞𝐚𝐝 ✅

~ Focus on reading 1 p…"
1579470195298541569,1595137380809596928,en,['1595137380809596928'],2022-11-22T19:29:22.000Z,"RT @247AfricanFacts: A @WHO official said Uganda 🇺🇬 will soon start Ebola vaccine trials.

*

{ Australia Russia Lerato Pretoria Lewandowsk…"
1579470195298541569,1595137350623019016,en,['1595137350623019016'],2022-11-22T19:29:15.000Z,"RT @SoundyNoble: The stigma towards people with tattoo in Nigeria is insane and my question is this....
If a tattooed doctor is the only do…"
1579470195298541569,1595137325478318080,en,['1595137325478318080'],2022-11-22T19:29:09.000Z,"RT @mhidbwoy: Always remember that, looks are everywhere but a person with a good mindset is rare."
1579470195298541569,1595137306930782208,en,['1595137306930782208'],2022-11-22T19:29:04.000Z,"RT @Baba_Gannah: Saudi Arabia Didn’t Come Here To Play 
Portugal 🇵🇹 Should Get Ready For Blackstars of Ghana🇬🇭"
1579470195298541569,1595137270495207424,en,['1595137270495207424'],2022-11-22T19:28:56.000Z,"RT @paa_kobinaa: France and over 1.5
Dont say I didn’t tell you"
1579470195298541569,1595137248223035392,en,['1595137248223035392'],2022-11-22T19:28:50.000Z,"RT @RetweetGroupGh: If you’re very active &amp; can follow simple instructions in a Retweet Group ,dm let’s add you to #TweepsHub #TeamGhana"
1579470195298541569,1595137228438917120,en,['1595137228438917120'],2022-11-22T19:28:46.000Z,"RT @paa_kobinaa: Ronaldo to Chelsea in January 
Who says No?"
1579470195298541569,1595137121458831360,en,['1595137121458831360'],2022-11-22T19:28:20.000Z,RT @cupid_lorm: Ronaldo is going to be missed.😭😭😭😭😭😭😭😖😖😖😖😖😖😖 https://t.co/DfXsW5EJbC
1579470195298541569,1595134125773668368,en,['1595134125773668368'],2022-11-22T19:16:26.000Z,RT @only1Ayoo: I'm more concerned bout the effort needed to do this https://t.co/FFj16ifRRc
1579470195298541569,1595134073923637248,en,['1595134073923637248'],2022-11-22T19:16:14.000Z,"RT @DansoPhilip10: Puma Cali 

38-44 

340 cedis 

Dm/Whatsapp/Call 0555779513 to place an order- Kindly RT🙏❤️ https://t.co/ZtfQ1g90AT"
1579470195298541569,1595134028109303809,en,['1595134028109303809'],2022-11-22T19:16:03.000Z,"RT @StvrDenzel: You can have Messi but you won’t be shown Mercy

               ~ Saudi Arabia 🇸🇦"
1579470195298541569,1595133996530294784,en,['1595133996530294784'],2022-11-22T19:15:55.000Z,"RT @wokwasia_: All hail Saudi Arabia

U tot the boys some lessons ankasa herrr 🤣"
1579470195298541569,1595133970572005378,en,['1595133970572005378'],2022-11-22T19:15:49.000Z,"RT @i_wahabs: Rinaldo fans, when is our bus leaving?"
1579470195298541569,1595133891559538700,en,['1595133891559538700'],2022-11-22T19:15:30.000Z,RT @annarrh_: what is the first thing that sexually attracts you to someone?
1579470195298541569,1595132132460040193,en,['1595132132460040193'],2022-11-22T19:08:31.000Z,"RT @whatsonshuffle: 🚨: Wizkid's ""More Love, Less Ego"" Debuts at #59 on Billboard 200 and #2 on Billboard World Album Chart. https://t.co/kq…"
1579470195298541569,1595132110079246341,en,['1595132110079246341'],2022-11-22T19:08:25.000Z,"RT @officialfaifa: Guys,How do you feel when you ask a girl for her number and she declines"
1579470195298541569,1595132095000899584,en,['1595132095000899584'],2022-11-22T19:08:22.000Z,RT @Veekayss1: Can u kill your uncle for $40m?
1579470195298541569,1595131295629090817,en,['1595131295629090817'],2022-11-22T19:05:11.000Z,RT @doraxoxo_: Every time I have something to do in the morning I can't sleep all night 🙄💔
1579470195298541569,1595131274716647424,en,['1595131274716647424'],2022-11-22T19:05:06.000Z,"RT @_iamtolulope: Even steppers dey dance to Konji,now tell me why you never jam Konji , click link below to jam Konji speed up version

 h…"
1579470195298541569,1595131186938281984,en,['1595131186938281984'],2022-11-22T19:04:45.000Z,"RT @SpicyMyde: “At my boyfriend’s family house”

his mum: I want you to feel at home 
me: okay mummy. can I see fufu 🤌"
1579470195298541569,1595131024362676224,und,['1595131024362676224'],2022-11-22T19:04:06.000Z,RT @de_curio_stores: 🥺🙏 https://t.co/S9VHXCQvCl
1579470195298541569,1595130994398412800,en,['1595130994398412800'],2022-11-22T19:03:59.000Z,RT @therealtadeola: After Argentina shit virtual pay for it 5k to 1m @Ekitipikin @sportingking365 https://t.co/YXHV8BnQbN
1579470195298541569,1595130974014259208,en,['1595130974014259208'],2022-11-22T19:03:54.000Z,RT @boobooshugar: Let's start a thread of just random advice. No specific topic just great advice.
1579470195298541569,1595130950362488833,en,['1595130950362488833'],2022-11-22T19:03:49.000Z,RT @Mikegrinjr1: When it says 3-7 days shipping and it arrives within 3 days.... https://t.co/ZJstphkzKS
1579470195298541569,1595130929399439360,und,['1595130929399439360'],2022-11-22T19:03:44.000Z,RT @ZeenatSuleiman: Hi 👋 https://t.co/BeOQ9cauFp
1579470195298541569,1595130905991184384,en,['1595130905991184384'],2022-11-22T19:03:38.000Z,"RT @Folasheycrown22: If she starts calling you big head in Taking Stage, bruh, she don love up, don't slack👌 Bro code🤭"
1579470195298541569,1595130858763350020,en,['1595130858763350020'],2022-11-22T19:03:27.000Z,"RT @moe3kings: 9 common vulva (entrance to the Vagina) shapes.

A THREAD 🧵

1. Asymmetrical inner lips 
one of the inner lips is longer or…"
1579470195298541569,1595130827155058690,en,['1595130827155058690'],2022-11-22T19:03:19.000Z,"RT @AnslemSolomon: Nitro AN515-57

₦590,000

16GB RAM
512GB SSD
Core i5 11th Gen
Win10
15""
4GB NVIDIA GeForce RTX 3050

Available for Picku…"
1579470195298541569,1595130797643956224,en,['1595130797643956224'],2022-11-22T19:03:12.000Z,RT @olusabayode: Let me remind you all that this is Muhammadu Buhari last year as president https://t.co/KA643jujBt
1579470195298541569,1595130731596070926,en,['1595130731596070926'],2022-11-22T19:02:57.000Z,RT @Ghana_Ronaldo: Thomas Muller  🗣️ Argentina is one of the favorites to win this year’s #FIFAWorldCup but it’s sad they lost to Saudi Ara…
1579470195298541569,1595130688809975824,en,['1595130688809975824'],2022-11-22T19:02:46.000Z,RT @THE_REAL_JAY_1: Ronaldo fell off and now he’s unemployed. awww 🥰
1579470195298541569,1595130668266434561,en,['1595130668266434561'],2022-11-22T19:02:42.000Z,RT @mingle_tweets: No wonder Manchester United is the smallest club in Europe. It's just full of inshallah and grace. Ronaldo will forever…
1579470195298541569,1595130646846136321,en,['1595130646846136321'],2022-11-22T19:02:36.000Z,"RT @Ghod_khid: Portugal forward Cristiano Ronaldo is to leave Manchester United with immediate effect.
The decision follows a controversial…"
1579470195298541569,1595130618056126466,tl,['1595130618056126466'],2022-11-22T19:02:30.000Z,RT @quamedelly: Australia nyame 🙏🏽😂
1579470195298541569,1595130581679247360,en,['1595130581679247360'],2022-11-22T19:02:21.000Z,"RT @brodaderek: Cristiano Ronaldo to leave Manchester United with immediate effect

#DeeWords
https://t.co/ENTM4UVH1k"
1579470195298541569,1595130556261474304,en,['1595130556261474304'],2022-11-22T19:02:15.000Z,RT @mingle_tweets: Cristiano Ronaldo is the man who made Manchester United the club it is today! Anyone who knows football will accept this…
1579470195298541569,1595130492201930753,en,['1595130492201930753'],2022-11-22T19:02:00.000Z,"RT @theguywith2legs: World Cup today is messy, whaaaat Argentina losing then two games with no goals"
1579470195298541569,1595130468986687489,en,['1595130468986687489'],2022-11-22T19:01:54.000Z,RT @SantanDean: I’m waiting for Rooney to tweet 😂
1579470195298541569,1595130345673793537,en,['1595130345673793537'],2022-11-22T19:01:25.000Z,"RT @Blaizewears_: Rolex wristwatch and bracelet 

N15,000 each ⌚️❤️

Available for immediate delivery✅ https://t.co/i8pn9CztOO"
1579470195298541569,1595130301063188480,en,['1595130301063188480'],2022-11-22T19:01:14.000Z,"RT @MhizOlivia0917: Available sizes : 42----46
Price: 11,000
Nationwide Delivery 
Payment on Delivery ❌
Kindly RT ✅ https://t.co/wPRn3LHl2q"
1579470195298541569,1595125524569153541,en,['1595125524569153541'],2022-11-22T18:42:15.000Z,"Two heavy duties going to shake bones for France. 
Upamecano x Konate https://t.co/BNXlSMZVxN"
1579470195298541569,1595093962116968450,en,['1595093962116968450'],2022-11-22T16:36:50.000Z,RT @SaddickAdams: The world’s best goalkeeper is back to work again. Ochoa https://t.co/MQr3qkqKwB
1579470195298541569,1595093876573970436,en,['1595093876573970436'],2022-11-22T16:36:30.000Z,"RT @Mr_Boateng12: Do you think you’re funny?
Do you wish to perform on Ghana’s biggest comedy stage - Night of 1029 Laughs &amp; Music?
Then th…"
1579470195298541569,1595093844361625600,en,['1595093844361625600'],2022-11-22T16:36:22.000Z,RT @Fentuo_: I had a dream that Ghana qualified top of Group H. Let’s all say amen 🙏🏾🙏🏾🙏🏾 https://t.co/C8yz609ITo
1579470195298541569,1595093818658783240,en,['1595093818658783240'],2022-11-22T16:36:16.000Z,"RT @DjEdita: #TheDryve is on&gt;&gt;&gt;&gt; serving ur back to back bangers till 7pm…..
🚀🚀🚀🚀🚀🚀💯🚀🚀🚀🚀🚀

Call me #The1stclassDj 😇 https://t.co/14tdrQrs2Q"
1579470195298541569,1595093802653466624,en,['1595093802653466624'],2022-11-22T16:36:12.000Z,RT @JnrtmKumoji: Saudi Arabia have declared tomorrow a national holiday after their 2-1 win against Argentina 🎊🎊🎉🎊🎉
1579470195298541569,1595093767660240897,en,['1595093767660240897'],2022-11-22T16:36:04.000Z,RT @SaddickAdams: Saudi Arabia King Salman has declared tomorrow a public holiday following the country’s victory over Argentina in the Wor…
1579470195298541569,1595093716074643456,en,['1595093716074643456'],2022-11-22T16:35:51.000Z,RT @sportbible: Saudi Arabia's King Salman has announced a public holiday for tomorrow after their win against Argentina at the World Cup!…
1579470195298541569,1595069985537359876,en,['1595069985537359876'],2022-11-22T15:01:34.000Z,RT @TrollFootball: Saudi Arabia just need this man right now https://t.co/Ic6ejx1Q7E
1579470195298541569,1595069127886245888,en,['1595069127886245888'],2022-11-22T14:58:09.000Z,"RT @milito177: *Drogba brought Electricity to several villages, 
*Sadio Mane built schools in Senegal 🇸🇳. 
*Ozil built  hospital for cancer…"
1579470195298541569,1595068295169777665,en,['1595068295169777665'],2022-11-22T14:54:51.000Z,RT @gyaigyimii: Congratulations on the penalty bro https://t.co/j778TyBXkP
1579470195298541569,1595068169630224385,en,['1595068169630224385'],2022-11-22T14:54:21.000Z,"RT @Muftawu_Nabila: There are few underdog stories than this one. Herve Renard. 

His performance will generate a conversation on Ghana not…"
1579470195298541569,1595063669087502339,en,['1595063669087502339'],2022-11-22T14:36:28.000Z,"RT @OtiAdjei: The one and only @theyawofosu is our host on Qatar live for Australia-France. 

#FIFAWorldCup #Qatar2022onMG https://t.co/7In…"
1579470195298541569,1595063559834468358,en,['1595063559834468358'],2022-11-22T14:36:02.000Z,RT @CFCMod_: It’s okay Spain also lost the first game in 2010
1579470195298541569,1595063521338851330,en,['1595063521338851330'],2022-11-22T14:35:52.000Z,"RT @RdScouting: Unfortunately, I can’t really watch the game now, but just want to say that Laidouni is a fantastic player.

Energetic, ski…"
1579470195298541569,1595063481182593024,en,['1595063481182593024'],2022-11-22T14:35:43.000Z,"RT @FAnnohDompreh: The leadership of Parliament visited the family of the late Prof.Kwasi Botchwey to mourn with them...

Deep condolences.…"
1579470195298541569,1595063332700028928,en,['1595063332700028928'],2022-11-22T14:35:08.000Z,RT @SistaAfia_: Can you see the 🐐? https://t.co/S5kMImDSw6
1579470195298541569,1595063234184286215,en,['1595063234184286215'],2022-11-22T14:34:44.000Z,"RT @MickyJnr__: Tunisia 🇹🇳 giving their all..

#Qatar2022        #WorldCupwithMicky #YallaYaAhly https://t.co/VUgvNQkMbt"
1579470195298541569,1595063088121888768,en,['1595063088121888768'],2022-11-22T14:34:09.000Z,"RT @BlaqBonez: Saudi Arabia would beat Argentina later today, 2 goals to 1, messi would get a goal. stake high https://t.co/vxzD68md2I"
1579470195298541569,1595063044916191232,en,['1595063044916191232'],2022-11-22T14:33:59.000Z,"RT @SaddickAdams: Mohammed Alowais GK, Saudi Arabia.

Made five [5] saves, the most in the tournament so far.

Man of the Match 👏👏 https://…"
