created_at,text,author_id,id,edit_history_tweet_ids,lang
2022-11-22T23:19:29.000Z,@dpetr12676 @stillunwoke17 Stupid intern,554418556,1595195291686379520,['1595195291686379520'],en
2022-11-22T22:42:45.000Z,"RT @officialtripoli: Hey @elonmusk, please bring back @SamTripoli!!!!! Please let me rock!",554418556,1595186047071449088,['1595186047071449088'],en
2022-11-22T21:17:47.000Z,"I’m sure he noticed, Erica...keep being YOU....Less https://t.co/KqRNuQW4n3",554418556,1595164664853368840,['1595164664853368840'],en
2022-11-22T20:49:02.000Z,@EstergrenSue One of the biggest pieces of shit in the country’s history...not even his previous defenders want anything to do with him now...I love watching his demise...where are the Fauci defenders now???,554418556,1595157431277035520,['1595157431277035520'],en
2022-11-22T19:31:45.000Z,"@WalahKerri @EstergrenSue @greg_price11 If you don't understand by now, you simply don't want to. It's that easy.",554418556,1595137982058893312,['1595137982058893312'],en
2022-11-22T19:17:32.000Z,"@billglahn Only in Minnesota. We are the laughing stock of the nation now, and for good reason.

#OneMinnesota

Walz, Ellison, Blaha, Simon, &amp; Omar all re-elected...and folks think change is going to happen??

#Idiots",554418556,1595134403944251392,['1595134403944251392'],en
2022-11-22T19:07:40.000Z,"@EstergrenSue He can't even spell ""you""",554418556,1595131920169697280,['1595131920169697280'],en
2022-11-22T18:55:13.000Z,@Shabbosgoy Most popular rainbow hair color in there right now?,554418556,1595128788157075457,['1595128788157075457'],en
2022-11-22T18:46:39.000Z,"@RunDMcD @PhilDussault27 @drhoa3 @smada_bb @hawaiilife755 @jeffwzimmerman @nandodifino @TheNFBC The ride may be epic, though....maybe you splash into Lake Havasu or something.",554418556,1595126631999639552,['1595126631999639552'],en
2022-11-22T18:32:35.000Z,"@RunDMcD @PhilDussault27 @drhoa3 @smada_bb @hawaiilife755 @jeffwzimmerman @nandodifino @TheNFBC Live on the edge a little, Dave😂😂😂",554418556,1595123089972420609,['1595123089972420609'],en
2022-11-22T18:21:35.000Z,@disclosetv Also gave us two fists...😃😃😃,554418556,1595120324492029952,['1595120324492029952'],en
2022-11-22T18:15:52.000Z,"@disclosetv Don't let the door hit you in the ass on the way out, Dr.

#GoodRiddance",554418556,1595118886135160832,['1595118886135160832'],en
2022-11-22T18:14:46.000Z,@RepMaryFranson These fucktards never stop. Just ignore them and go about your day.,554418556,1595118608920690689,['1595118608920690689'],en
2022-11-22T18:11:08.000Z,@JenniferSey No.,554418556,1595117692381720576,['1595117692381720576'],und
2022-11-22T17:58:51.000Z,"The Gladiator 1 on @TheNFBC is already 1/6th full...after 5 days😂

Join us for this and other great drafts!

https://t.co/0MxONOAFH2",554418556,1595114600915427328,['1595114600915427328'],en
2022-11-22T17:44:06.000Z,"Another reason this is a Top 2 week of the year, every year! https://t.co/9lIj4phTON",554418556,1595110889795248131,['1595110889795248131'],en
2022-11-21T06:24:12.000Z,"@kc_moose_hockey @Gialde Mahomes-esque, gents... https://t.co/rM05jNagMZ",554418556,1594577397638369280,['1594577397638369280'],ca
2022-11-21T04:49:45.000Z,@getnickwright Tough to score 18 PPG when your QB sucks something fierce.,554418556,1594553628445921280,['1594553628445921280'],en
