created_at,author_id,edit_history_tweet_ids,lang,text,id
2022-11-22T20:06:44.000Z,26688322,['1595146786372743169'],en,RT @LawrenceLepard: is a debt a debt if repayment keeps getting postponed forever?,1595146786372743169
2022-11-22T20:06:31.000Z,26688322,['1595146730739093505'],en,RT @its_the_Dr: Makes you wonder what is going on. https://t.co/rnHKli8JKC,1595146730739093505
2022-11-22T20:03:45.000Z,26688322,['1595146034539528192'],en,"RT @BernieSpofforth: NEW ZEALAND -  Jacinda has partnered with Bill Gates’ company to turn quarantine records into Digital IDs

Oh https://…",1595146034539528192
2022-11-22T20:03:10.000Z,26688322,['1595145886866505728'],en,RT @ElysiusThor: BREAKING: Macron gets another slapping from a member of the public. https://t.co/lGUlTOil30,1595145886866505728
2022-11-22T20:03:00.000Z,26688322,['1595145843920994307'],en,@liz_churchill7 why do he and Bill Gates have the same pedigree in speech? #connecthedots,1595145843920994307
2022-11-22T20:02:07.000Z,26688322,['1595145620796637184'],en,"RT @liz_churchill7: “Eventually the World will have too many people…” -Tom Hanks, Epstein’s Island Elite Member. https://t.co/fNRAcYCrT2",1595145620796637184
2022-11-22T19:18:02.000Z,26688322,['1595134528842272768'],en,"RT @ronin19217435: French billionaire Philippe Argillier claims he has four databases that will expose 38 individuals who run the ""shadow g…",1595134528842272768
2022-11-22T19:17:51.000Z,26688322,['1595134480712630272'],en,@disclosetv Your tax payer dollars. Fully participant in money laundering to the worst pedo crime family in history. But pedo Pete thanks you for your contribution.,1595134480712630272
2022-11-22T19:17:19.000Z,26688322,['1595134348453613568'],en,RT @disclosetv: JUST IN - US is sending another $4.5 billion to Ukraine.,1595134348453613568
2022-11-22T19:17:06.000Z,26688322,['1595134292447072256'],en,RT @JackPosobiec: OK GROOMER https://t.co/8UqcjZw8GB,1595134292447072256
2022-11-22T19:17:00.000Z,26688322,['1595134267516153856'],en,"RT @Timcast: this documentary Died Suddenly is a conspiracy

all these embalmers and doctors clearly got together to lie about this stuff h…",1595134267516153856
2022-11-22T19:16:48.000Z,26688322,['1595134220254707712'],en,@usnational7 They allow the cashier lines to go long to cut total staff and encourage the automated teller usage.,1595134220254707712
2022-11-22T19:16:15.000Z,26688322,['1595134079670026240'],en,RT @usnational7: Refusing to pay electronically https://t.co/v1qBBCESW3,1595134079670026240
2022-11-22T19:14:34.000Z,26688322,['1595133657731452928'],en,"RT @stillgray: Karine Jean-Pierre struggles with the press, refuses to take hard questions directed at Fauci. 

 https://t.co/vFZmc8C8YD",1595133657731452928
2022-11-22T19:14:23.000Z,26688322,['1595133612206485505'],en,RT @BambinoJalapeno: $42 bucks for 4 breasts https://t.co/8UumWX1EVY,1595133612206485505
2022-11-22T19:14:03.000Z,26688322,['1595133527372488705'],en,RT @FlaiddY: @BernieSpofforth I'll say this again https://t.co/MYaJjDcB2m,1595133527372488705
2022-11-22T19:13:34.000Z,26688322,['1595133405007859712'],en,"RT @BucMon21: @BernieSpofforth ""Test of social responsibility"" for other endeavors:
https://t.co/dhlQGLnOpS https://t.co/xh1ia03JQG",1595133405007859712
2022-11-22T19:12:17.000Z,26688322,['1595133083216277504'],en,"RT @BernieSpofforth: WEF - Chief advisor Yuval Harari

Surveillance is key to control &amp; Covid was crucial. He has never deviated from this…",1595133083216277504
2022-11-22T19:11:43.000Z,26688322,['1595132937951137793'],en,"RT @TrueNorthCentre: Commissioner Rouleau ejects Convoy lawyer Brendan Miller from the inquiry.

#POEC https://t.co/QyucS2Irb9",1595132937951137793
2022-11-22T19:11:14.000Z,26688322,['1595132816702210049'],qme,RT @kosta_mira: @disclosetv https://t.co/XVC9x3q4yq,1595132816702210049
2022-11-22T19:11:04.000Z,26688322,['1595132775048572928'],qme,RT @dess_ri: @disclosetv https://t.co/8qFFn8YzBz,1595132775048572928
2022-11-22T05:32:42.000Z,26688322,['1594926826044141568'],en,"What people don't understand about @Twitter, once you control the mail, you control information. https://t.co/FVy4LwE2lQ",1594926826044141568
2022-11-22T05:31:52.000Z,26688322,['1594926617125654528'],en,"RT @zerohedge: One year ago, when the S&amp;P was at 4700, Goldman said its 2022 S&amp;P price target was 5100. It was off by about 25%. 

Moments…",1594926617125654528
2022-11-22T05:31:45.000Z,26688322,['1594926589891969026'],en,RT @ZR1Trader: Next up apple and google refuse to have twitter app,1594926589891969026
2022-11-22T05:30:35.000Z,26688322,['1594926295825129472'],en,"You been played ABC News: Tax benefits for plug-in hybrid cars to be scrapped by 2025 after crossbench deal.
https://t.co/iqqIdmVZcy",1594926295825129472
2022-11-22T05:29:56.000Z,26688322,['1594926132293505024'],en,RT @iluminatibot: Professional sports are used to distract billions from the fact the elite are robbing the planet brutally and systematica…,1594926132293505024
2022-11-22T05:29:47.000Z,26688322,['1594926094678982656'],en,RT @financialjuice: FED'S DALY : THERE IS A HOUSING SHORTAGE IN THE US.,1594926094678982656
2022-11-22T05:29:37.000Z,26688322,['1594926049892175872'],en,@TheFlatEartherr Adrenechrome is a helluva drug,1594926049892175872
2022-11-22T05:28:11.000Z,26688322,['1594925688687132673'],en,"@konahuanui @ericzhu105 See Exhibit A. - citadel, or as they'd be more aptly called Shitadel, they're the big elephant in the room.",1594925688687132673
2022-11-22T03:14:14.000Z,26688322,['1594891981884428288'],en,@Xx17965797N I mean... https://t.co/jyLy88v9tJ,1594891981884428288
2022-11-22T03:12:46.000Z,26688322,['1594891612412428291'],en,"RT @JamesfWells: This is a terrifying prospect that must not be allowed to happen 👇

""We are going to have our food species loaded up with…",1594891612412428291
2022-11-22T03:12:25.000Z,26688322,['1594891522247368704'],en,"RT @LoveMyMJ69: Listen to this 👇👇👇👇👇
This is on the Supreme Court website....... https://t.co/BUXOTKROSv",1594891522247368704
2022-11-22T03:10:33.000Z,26688322,['1594891055731965952'],zxx,RT @thehealthb0t: https://t.co/NGRRV5XRZG,1594891055731965952
2022-11-22T03:10:23.000Z,26688322,['1594891010907201537'],en,RT @ChuckCallesto: BREAKING REPORT: Jim Jordan Seeks to Interview ALL 51 Intelligence Officials That SIGNED HUNTER BIDEN LAPTOP LETTER That…,1594891010907201537
2022-11-22T03:10:11.000Z,26688322,['1594890959807979521'],en,"RT @WallStreetSilv: Well, this is ALARMING ...... 🚨

🔊sound ...🧐🔥 https://t.co/ztqsnWNQlO",1594890959807979521
2022-11-22T03:09:36.000Z,26688322,['1594890815633240064'],und,RT @its_the_Dr: Hmmm 🤔 https://t.co/3yZGJ78bol,1594890815633240064
2022-11-22T03:08:47.000Z,26688322,['1594890607633252353'],en,RT @kacdnp91: The Band-Aid Has Been Ripped off the Vaccine Agenda: 30% of Parents Now Question the Entire Schedule https://t.co/nDTQFnKuky,1594890607633252353
2022-11-22T03:07:22.000Z,26688322,['1594890251054481408'],en,"RT @iluminatibot: The US Government has been caught over 30 times covertly experimenting with toxic chemicals on its citizens, even on enti…",1594890251054481408
2022-11-22T03:06:05.000Z,26688322,['1594889927686340608'],en,RT @bshelly895: Icke started that. Icke is a shill. Mixes some truth with new age lies. Most of the big truthers are playing a role. Never…,1594889927686340608
2022-11-22T03:04:50.000Z,26688322,['1594889613398740992'],en,RT @dawn_wei_tan: My building in Beijing has just been sealed and I'm in lockdown for the next seven days because of a Covid case 8 floors…,1594889613398740992
2022-11-22T03:04:30.000Z,26688322,['1594889530448007168'],en,"RT @BernieSpofforth: NET ZERO - Jeremy Hunt and Bill Gates having a climate change love in.

The British people no longer have a say in how…",1594889530448007168
