created_at,author_id,edit_history_tweet_ids,lang,text,id
2022-11-22T19:17:27.000Z,538170857,['1595134380519084032'],en,@SavvyRinu In the space but the network is fluctuating! Our incomings voice is jumpy,1595134380519084032
2022-11-22T19:11:27.000Z,538170857,['1595132871458844673'],en,@firstladyship 😂😂😂 uwa bu ndoli ndoli was the height of it for me,1595132871458844673
2022-11-22T19:06:09.000Z,538170857,['1595131540060897280'],en,@bobbyjoe9000 @OrayeEsq You are not alone,1595131540060897280
2022-11-22T19:00:26.000Z,538170857,['1595130100047302657'],en,@OrayeEsq Network not letting me enjoy this space,1595130100047302657
2022-11-21T13:39:30.000Z,538170857,['1594686946181251076'],en,"@dashofcolours @The_Phrontist If not that I am looking into becoming a mental health advocate, I would have told you something! But grateful you are healing",1594686946181251076
2022-11-20T16:14:05.000Z,538170857,['1594363460174766080'],en,"RT @NGRLabourParty: If this is your next President, say nothing, just retweet!!! https://t.co/8lJmGur22U",1594363460174766080
2022-11-20T12:57:13.000Z,538170857,['1594313917580414980'],en,@MobilePunch 😂😂😂😂😂.. The highest comedy I have seen/ read in a while,1594313917580414980
2022-11-20T11:50:09.000Z,538170857,['1594297038899912704'],en,@Angelmanuelinho @AishaYesufu Your tears is salty but we don't mind https://t.co/4mtCQ9vyzy,1594297038899912704
2022-11-20T07:38:59.000Z,538170857,['1594233830155718657'],en,"@ItsOladeni @ejegbjoe @DavidTitiloye You are the actual zombie! Who in their right s3nses will leave a strong, energetic, articulated, humane, intelligent,e conomic and reasonable candidate to side a vegetable simply because he is your tribe person",1594233830155718657
2022-11-20T07:33:39.000Z,538170857,['1594232488565547009'],en,"@KunleAAyo @ItsOladeni @DavidTitiloye I wanted to reply with this, but you did it better ❤️",1594232488565547009
2022-11-20T06:43:34.000Z,538170857,['1594219887014350854'],en,@Chytudiary @firstladyship Trump is back,1594219887014350854
2022-11-20T06:39:30.000Z,538170857,['1594218860185542657'],en,"@Enitan442 @firstladyship You should actually evaluate yourself
It's saddening that at this point, people are still bent on pushing Nigeria to the grave",1594218860185542657
2022-11-19T15:06:34.000Z,538170857,['1593984083193106432'],en,@Luizbonire @Giswill_messiah @PeterObi Your comprehension is poor! I am a barca fan. We don't play if Messi isn't there...Now ask me why I said we even when I am not a player,1593984083193106432
2022-11-19T14:57:54.000Z,538170857,['1593981899793469443'],en,@PeterObi You have it all! Go on sir!!! We are Obidiently behind you,1593981899793469443
2022-11-19T14:55:55.000Z,538170857,['1593981400876974080'],qme,@OluwafemiAdeeyo @PeterObi https://t.co/0xCSGQdp7r,1593981400876974080
2022-11-18T17:45:43.000Z,538170857,['1593661746392301569'],en,"@Jidolala @VictorIsrael_ Funny enough, na you mumu pass😂. I pity what your offspring will look like",1593661746392301569
2022-11-16T06:08:16.000Z,538170857,['1592761450413846528'],en,@OAyomidele @EveryWia @fkeyamo Mumu! He said if they rig the election! Your reply means it's going to be rigged and nothing we can do about it,1592761450413846528
2022-11-16T06:05:21.000Z,538170857,['1592760716494536704'],en,@Amidazz2 @fkeyamo Plus Public holiday,1592760716494536704
2022-11-16T06:04:38.000Z,538170857,['1592760535530905601'],en,"@Honyfactory @fkeyamo Ahh! I just tweeted this same thing now, came down and saw your reply",1592760535530905601
2022-11-16T06:03:14.000Z,538170857,['1592760182286995457'],en,"@See_Emmy @fkeyamo His memory jumped back to 2015 because of the same event , so he thought he was campaigning for Buhari! Senescence",1592760182286995457
2022-11-16T05:41:55.000Z,538170857,['1592754817352728577'],en,@abdallah_yakub @LadanSalihu1 Did you see what they did after collecting money to attend 😂😂 . They threw stones at them . Now am sip your tears https://t.co/4wtIZKDn2U,1592754817352728577
2022-11-16T05:33:29.000Z,538170857,['1592752696934944768'],en,@firstladyship Deal till the end,1592752696934944768
2022-11-15T11:09:01.000Z,538170857,['1592474747849568257'],en,@Baloballi @FS_Yusuf_ Sipping your tears🤣 https://t.co/jHocvVTRMl,1592474747849568257
2022-11-15T10:57:15.000Z,538170857,['1592471785710051329'],en,"@sire_othello @UchePOkoye @PeterObi They have to critique nah , then they forget their brains",1592471785710051329
2022-11-15T09:39:34.000Z,538170857,['1592452236239851520'],en,I still wonder how the people supporting this man thinks https://t.co/JwfZZJ4bcY,1592452236239851520
2022-11-15T09:35:46.000Z,538170857,['1592451281804984320'],und,@CliveUc_ @ARISEtv 😂,1592451281804984320
2022-11-14T22:12:43.000Z,538170857,['1592279387486945286'],en,"@FRANKRICHBOY @ChinaksOfLagos All the people saying face music   Y’ all are m9d , like he is not affected by the impunity of this political brouhahas .if you say that trash again ehh thunder will be your portion",1592279387486945286
2022-11-14T21:59:21.000Z,538170857,['1592276023995174912'],en,@FS_Yusuf_ @inecnigeria Exactly,1592276023995174912
2022-11-14T21:47:50.000Z,538170857,['1592273126364258305'],en,@MissPearls @DavidHundeyin Like this?😂 https://t.co/HR2SD69MAZ,1592273126364258305
2022-11-14T10:02:04.000Z,538170857,['1592095514027528200'],pl,Cha cha cha ! Igbo kweeenu! https://t.co/vDi859XIqK,1592095514027528200
2022-11-14T10:00:25.000Z,538170857,['1592095095482114051'],en,"@Ebubedickson1 @LeadNaijaWell No wonder they keep boasting of trashing obidients at the poll ! This is unacceptable! If the right thing can’t be done in this country, the best is we all separate and go our ways !
What! And we have a ton on invalid voters in the east",1592095095482114051
2022-11-14T09:57:10.000Z,538170857,['1592094277819314178'],pl,Cha cha cha ! Igbo kweeenu! https://t.co/t2C5nA1pOc,1592094277819314178
2022-11-14T08:05:10.000Z,538170857,['1592066093090328576'],en,@Omoosun100 @okon_sir @ibomairlines @Cristoekpoh @romeocza @emmaikumeh @PDPVanguard You no really get sense sha,1592066093090328576
2022-11-14T08:03:49.000Z,538170857,['1592065753326444544'],und,@_ItsBugatti @UchePOkoye Lol,1592065753326444544
2022-11-14T08:01:21.000Z,538170857,['1592065131575640064'],und,@BogatsuMosa @khvnyi Omo 👏👏,1592065131575640064
2022-11-14T07:59:33.000Z,538170857,['1592064681275006976'],und,@I_Am_Kez @dKingsFather @drpenking Lol,1592064681275006976
2022-11-10T11:48:12.000Z,538170857,['1590672668202012673'],en,@Juel590 @hayzedofficial @PenTitan I swear some people’s brain dey leak,1590672668202012673
2022-11-10T07:04:12.000Z,538170857,['1590601199237337088'],tr,Usu bu ahi anu https://t.co/V8cNf5GhAJ,1590601199237337088
2022-11-09T09:18:17.000Z,538170857,['1590272555255967744'],en,@ToonzL @IzzRexxx Damn thinker,1590272555255967744
2022-11-09T09:15:25.000Z,538170857,['1590271831528812544'],en,@SaharaReporters This man and food! Must he use food to describe every situation 😂😂😂 dead as Dodo,1590271831528812544
2022-11-09T06:46:46.000Z,538170857,['1590234424113004544'],en,"@SavvyRinu The media that is controlled by the government? Is Apc and Tinubu not the government anymore? It's not Peter obi, so they won't push it",1590234424113004544
2022-11-08T16:06:33.000Z,538170857,['1590012910700728320'],en,"@schikimiky @Sports_Doctor2 He blocked me too... I just heard he has joined labour party, I came to Twitter to confirm",1590012910700728320
2022-11-08T16:05:18.000Z,538170857,['1590012594278256640'],und,@Sports_Doctor2 Iseee,1590012594278256640
2022-11-08T13:57:50.000Z,538170857,['1589980519839961089'],en,@ChudeMedia @straftmaster @TakeBackNaija_ @keystonebankng Thank God I saw this! I wanted to start using the bank for business after they called me and pitched their new innovations...ndi ara ndi ara,1589980519839961089
2022-11-08T07:02:39.000Z,538170857,['1589876034803236865'],en,"@olahod @ROS1609 You can't even engage at my level! Sorry sir! Naira is going down the drain on a daily bases and because there is price change of stock everywhere, you want to taunt those complaining about Naira? And you think you are making sense...sorry",1589876034803236865
2022-11-08T07:00:41.000Z,538170857,['1589875540122800129'],en,@beccapurity1 @Ebuka Same here! If it's not English and Igbo then it's go for God,1589875540122800129
2022-11-08T06:51:58.000Z,538170857,['1589873345067380736'],en,My name sakes! I am an upcoming powerful Igbo woman...respect on the name Ngozi https://t.co/Nl8ocxymNg,1589873345067380736
2022-11-08T06:50:19.000Z,538170857,['1589872931391574016'],en,@olahod @ROS1609 So you think you spoke wisely now? Smh,1589872931391574016
2022-11-08T06:46:21.000Z,538170857,['1589871932748750848'],en,"@IgboHistoFacts And i bear Ngozi too, upcoming powerful Igbo woman",1589871932748750848
