edit_history_tweet_ids,author_id,lang,text,id,created_at
['1595138525053464576'],1553818594974236675,en,RT @MerchantWinning: Congratulations to everyone who played  🔥 https://t.co/jc0NCKEy6q,1595138525053464576,2022-11-22T19:33:55.000Z
['1595138109959999489'],1553818594974236675,in,"RT @MerchantWinning: Wekea izi mbili tuamkie pesaaa 
Tip 1 
Starting  at 3.30 am
Link 👇
https://t.co/Egp70CO9as

Tip 2
Starting  at 3.30 am…",1595138109959999489,2022-11-22T19:32:16.000Z
['1595137996160118785'],1553818594974236675,en,"RT @kiprotich__2: WATCH ALL GAMES LIVE🔥

France 0-1 Australia""

Live stream Links 🔗;

LINK 1:https://t.co/cTJSZNiW8X (english)
LINK 2:https…",1595137996160118785,2022-11-22T19:31:49.000Z
['1595137956507181056'],1553818594974236675,en,"RT @njokimurirah_: #FIFAWorldCup    | LIVE HD STREAM

France vs Australia #FRAAUS LIVE 🔴

If Twitter Stream Stops 🔔
Watch Here: https://t.c…",1595137956507181056,2022-11-22T19:31:39.000Z
['1595137723182252032'],1553818594974236675,en,"RT @_Jaymo_ke_: While I was walking along Kirinyaga Rd entrance at Adams arcade saw this https://t.co/z18LkH2Uc8 billboard☺️.
You don’t kno…",1595137723182252032,2022-11-22T19:30:44.000Z
['1595137673047728128'],1553818594974236675,in,RT @xrivic___: @Kilimall New in kilimal . @beth_kasinga @B_tosh254 @xtrendy_apparel @Stations21 @DiscoverJKUAT ni huku. New smartphone in t…,1595137673047728128,2022-11-22T19:30:32.000Z
['1595137574992953345'],1553818594974236675,en,"RT @SKELEH_THE_GOON: Almost game time France vs Australia. Place your bet with HelaBet 🥳

#FIFAWorldCup Saliba, Arsenal, Australia, Ronaldo…",1595137574992953345,2022-11-22T19:30:08.000Z
['1595137243211247616'],1553818594974236675,et,RT @moruribrian: Hii nairobi kuna mtu anangoja watu walale aweke matress sitting room alale 😂😂,1595137243211247616,2022-11-22T19:28:49.000Z
['1595136523288346630'],1553818594974236675,en,"RT @moruribrian: On a scale of 1-10 how do you rate jiji platform
Carrie Wahu 
President Ruto
Tirries Tuesday
Kenya
Ngong",1595136523288346630,2022-11-22T19:25:58.000Z
['1595136170010513409'],1553818594974236675,en,RT @_kibbz_KE_: Una goggle picha za poor people  unajiona,1595136170010513409,2022-11-22T19:24:33.000Z
['1595135485021949953'],1553818594974236675,en,"RT @Its_Keshyy: YEAH IT HURT,

BUT YOU F*CKING LEARNED. MOVE.",1595135485021949953,2022-11-22T19:21:50.000Z
['1595135448057548800'],1553818594974236675,tl,RT @Sullivan_kiptoo: Dem akona mapua ndogo akiweka nose ring anakaa nikama akona mapua tatu😂💔,1595135448057548800,2022-11-22T19:21:41.000Z
['1595135407758639104'],1553818594974236675,tl,RT @Its_A_shley: Pale examroom unamake eye contact kidogo na gaidi haina content inakuuliza maswali nane😂😂😭,1595135407758639104,2022-11-22T19:21:32.000Z
['1595135330516025345'],1553818594974236675,en,RT @theemaloniangee: Kwani you guys don't kiss as friends,1595135330516025345,2022-11-22T19:21:13.000Z
['1595135285813465088'],1553818594974236675,und,RT @MIONDOKO_: 🌈😂 https://t.co/VYt6Da3lIX,1595135285813465088,2022-11-22T19:21:02.000Z
['1595134930727874560'],1553818594974236675,tl,"RT @Bengeshee1: Kama sikukuwish HBD hii mwaka sikia vibaya huko, siku hizi niko so focused na maisha yangu",1595134930727874560,2022-11-22T19:19:38.000Z
['1595134897060184064'],1553818594974236675,en,"RT @_Hanna_ke: #FIFAWorldCup    | LIVE HD STREAM

France vs Australia #FRAAUS LIVE 🔴

If Twitter Stream Stops 🔔
Watch Here: https://t.co/OZ…",1595134897060184064,2022-11-22T19:19:30.000Z
