text,lang,id,author_id,edit_history_tweet_ids,created_at
BS https://t.co/NqqbGMlxW6,qst,1595188357298098177,222857041,['1595188357298098177'],2022-11-22T22:51:56.000Z
RT @Eric_Schmitt: We’ll be taking Dr. Fauci’s deposition tomorrow in our lawsuit against the Biden Administration for colluding with Big Te…,en,1595188291032305665,222857041,['1595188291032305665'],2022-11-22T22:51:40.000Z
💭💯 https://t.co/bapSY2eKiL,art,1595188146999795713,222857041,['1595188146999795713'],2022-11-22T22:51:06.000Z
RT @ACTBrigitte: The value of President Trump to America is unmeasurable! https://t.co/HoMYVomXaT,en,1595188097754562563,222857041,['1595188097754562563'],2022-11-22T22:50:54.000Z
"RT @DrewMaddux: Pray.
Dream.
Plan.
Work Hard.
Succeed. 
Thank God.
Stay Humble.
Repeat. https://t.co/bctcSDFIRu",en,1595188063789006849,222857041,['1595188063789006849'],2022-11-22T22:50:46.000Z
RT @BuckReising: Derrick Henry is the #Titans nominee for the 2022 Art Rooney Sportsmanship Award https://t.co/Rg3fgqJWSM,en,1595187970604146688,222857041,['1595187970604146688'],2022-11-22T22:50:24.000Z
"RT @KimDotcom: Died Suddenly is a documentary about the biggest crime against humanity, ever. If you have been vaccinated you have to watch…",en,1595187384722800640,222857041,['1595187384722800640'],2022-11-22T22:48:04.000Z
@TheSteveByrum @JBkirby14 Supposed to be cold and rainy too,en,1595187056547856386,222857041,['1595187056547856386'],2022-11-22T22:46:46.000Z
RT @nashvegas__: Here’s how this works. If you lose - you are crying and whining. If you win - it shouldn’t matter bc you won.,en,1595186889895591937,222857041,['1595186889895591937'],2022-11-22T22:46:06.000Z
RT @aawalters91: No way in hell will I go through that again!!! 😡,en,1595186859680092160,222857041,['1595186859680092160'],2022-11-22T22:45:59.000Z
RT @Tennessean: Vanderbilt football coach Clark Lea said Tuesday the team has not received an explanation for the officiating at the end of…,en,1595186787131031555,222857041,['1595186787131031555'],2022-11-22T22:45:41.000Z
"RT @treybland0911: And here I thought they just copied the same letter every week and just changed the date 🤷🏻‍♂️
The assistant to the assi…",en,1595186743761899522,222857041,['1595186743761899522'],2022-11-22T22:45:31.000Z
RT @packaddictsnw: UPDATE: The seller reached out and he is an absolute saint. I sent him a picture of the box and he could tell it had bee…,en,1595186232044453888,222857041,['1595186232044453888'],2022-11-22T22:43:29.000Z
Bye! ✌️ https://t.co/FXblaSWFiK,und,1595185948014579712,222857041,['1595185948014579712'],2022-11-22T22:42:21.000Z
RT @FatherOf4Lunas: @greg_price11 This guy.  Good bye and good riddance.,en,1595185875725475841,222857041,['1595185875725475841'],2022-11-22T22:42:04.000Z
"RT @VandyFootball: FirstBank Stadium is officially 𝐒𝐎𝐋𝐃 𝐎𝐔𝐓!

#AnchorDown https://t.co/K3nBk1fQwb",en,1595185818485784580,222857041,['1595185818485784580'],2022-11-22T22:41:50.000Z
RT @dore_report: FirstBank Stadium is SOLD OUT for Saturday night’s Vandy-Tennessee game. https://t.co/lQsE9srXBN,en,1595185701628305408,222857041,['1595185701628305408'],2022-11-22T22:41:23.000Z
@MLBNetwork @Braves ⚓️⬇️ https://t.co/kNGTwVnTDS,und,1595185539480948738,222857041,['1595185539480948738'],2022-11-22T22:40:44.000Z
RT @MLBNetwork: Where do you predict Dansby Swanson to sign this offseason? https://t.co/Q3K8Zfwwge,en,1595185429938159617,222857041,['1595185429938159617'],2022-11-22T22:40:18.000Z
Noooooooooooootttttttttttttttt!😡 https://t.co/HIFTKVfiPL,und,1595184490061651969,222857041,['1595184490061651969'],2022-11-22T22:36:34.000Z
RT @ThorntonsLLC: fuel your holiday with #RefreshingRewards ⛽️ https://t.co/1fULcMhUOm,en,1595184244757774336,222857041,['1595184244757774336'],2022-11-22T22:35:35.000Z
😤 https://t.co/vsyvNUvNIl,art,1595184107117477891,222857041,['1595184107117477891'],2022-11-22T22:35:02.000Z
"RT @KariLake: Sherry worked as an election observer in Phoenix.

She saw a man whose ballot was rejected 24 times.

Finally, he asked for a…",en,1595184066625736704,222857041,['1595184066625736704'],2022-11-22T22:34:53.000Z
"RT @mtgreenee: I’m not vaccinated.
I’m not vaccinated.
I’m not vaccinated. 
I’m not vaccinated.
I’m not vaccinated.
I’m not vaccinated.
I’m…",en,1595183992466276352,222857041,['1595183992466276352'],2022-11-22T22:34:35.000Z
"RT @SSN_Alabama: BREAKING:

Alabama RB Trey Sanders has entered the transfer portal. https://t.co/3760pCzD9u",en,1595183889672044546,222857041,['1595183889672044546'],2022-11-22T22:34:11.000Z
"RT @catturd2: If you haven't noticed, citizens of the USA are over the COVID cult.",en,1595183772634431489,222857041,['1595183772634431489'],2022-11-22T22:33:43.000Z
"RT @elonmusk: @waitbutwhy It is shocking how many journalists viscously attack free speech, but somehow think they’re the good guys!",en,1595183729349197826,222857041,['1595183729349197826'],2022-11-22T22:33:32.000Z
RT @ProudElephantUS: BREAKING NEWS: Elon Musk to require Twitter employees to actually do their job.,en,1595183691185197058,222857041,['1595183691185197058'],2022-11-22T22:33:23.000Z
"RT @JamesBradleyCA: Arizona is still “counting” the votes 2 WEEKS LATER, because they don’t want a Republican governor to win.

Kari Lake m…",en,1595182917084479489,222857041,['1595182917084479489'],2022-11-22T22:30:19.000Z
"RT @NFL: Who should be the @pepsi Rookie of the Week? 🤔

Vote now: https://t.co/cnxqEk4Ymy https://t.co/k9i3uTEt5C",en,1595182839984799745,222857041,['1595182839984799745'],2022-11-22T22:30:00.000Z
"RT @WeAreCavsNation: Darius Garland’s last 4 games:

35.0 PPG
6.8 APG 
53% FG
56% 3PT https://t.co/iy8xSGP6b3",en,1595182758309003268,222857041,['1595182758309003268'],2022-11-22T22:29:41.000Z
RT @TitansUni: The #Titans 2022 record by uniform https://t.co/hgn42sDDE7,en,1595182737547317257,222857041,['1595182737547317257'],2022-11-22T22:29:36.000Z
"RT @BillFOXLA: BREAKING: GOP Minority Leader Kevin McCarthy calls on DHS Secretary Mayorkas to resign. Says if he doesn’t, House Republican…",en,1595182177280577537,222857041,['1595182177280577537'],2022-11-22T22:27:22.000Z
RT @dannykanell: If you believed all the lies the first time around I guess it shouldn’t be surprising that you’re still falling for them.,en,1595182047332651010,222857041,['1595182047332651010'],2022-11-22T22:26:51.000Z
RT @aria_gerson: Depth chart for Tennessee week is mostly the same as last week’s. Daevion Davis is back in the chart. Still listed Mike Wr…,en,1595174187244859393,222857041,['1595174187244859393'],2022-11-22T21:55:37.000Z
RT @1776Gretchen: I will not wear a mask.,en,1595174169188175883,222857041,['1595174169188175883'],2022-11-22T21:55:33.000Z
@treybland0911 @ChadCaldwell24 Yes😏 https://t.co/UB7Hl93orn,und,1595172837039476741,222857041,['1595172837039476741'],2022-11-22T21:50:15.000Z
RT @SportsTalkATL: ESPN MLB experts overwhelmingly predict Braves re-sign Dansby Swanson https://t.co/PyTgrVwyEC,en,1595172724011585536,222857041,['1595172724011585536'],2022-11-22T21:49:48.000Z
"RT @mikerodak: Alabama senior K Will Reichard, who has the COVID-19 waiver available to him to return in 2023, does not say Tuesday whether…",en,1595160844371120128,222857041,['1595160844371120128'],2022-11-22T21:02:36.000Z
"RT @BadgerKH: I’d be BLESSED and SUPER excited to be invited for a game day visit to Vanderbilt this weekend VS Tennessee!! 

Thank you so…",en,1595160381772926977,222857041,['1595160381772926977'],2022-11-22T21:00:46.000Z
