author_id,lang,id,created_at,edit_history_tweet_ids,text
275665331,en,1595146723902775297,2022-11-22T20:06:30.000Z,['1595146723902775297'],RT @ARanganathan72: Mr Satyender Jain must thank his stars the burly masseur was only giving him what AAP claims was acupressure therapy. O…
275665331,en,1595146667325501440,2022-11-22T20:06:16.000Z,['1595146667325501440'],"RT @Sarkar_sandyy2: Queen Didda- Lioness of Kashmir 
AI rendition of Queen Didda,the 10th -11th century queen who ruled Kashmir with iron f…"
275665331,hi,1595146655329722369,2022-11-22T20:06:13.000Z,['1595146655329722369'],RT @desimojito: Satyendra Jain getting Bharat Ratna from Kejriwal https://t.co/NPkva55bYf
275665331,en,1595146594923737088,2022-11-22T20:05:59.000Z,['1595146594923737088'],RT @ChatyTheCheetah: Cdt Kishan Kulkarni got disabled while training at the National Defense Academy and sent home crippled in May 22. No b…
275665331,en,1595146397019348992,2022-11-22T20:05:12.000Z,['1595146397019348992'],"RT @Aryan_warlord: So #Australia now has a FTA on the way with both #India &amp; the #UnitedKingdom .
Imho makes the #India #Uk FTA a mere form…"
275665331,en,1595146343411916800,2022-11-22T20:04:59.000Z,['1595146343411916800'],RT @OpIndia_com: Those who mouth platitudes about LGBTQ rights and free speech disappeared in thin air after Wahl narrated the incident on…
275665331,en,1595146329746853889,2022-11-22T20:04:56.000Z,['1595146329746853889'],"RT @ANI: Today Gujarat is at forefront of Ease of Doing Business, FDI &amp; logistics. Economically, it is at the forefront of development, thi…"
275665331,en,1595146307286364163,2022-11-22T20:04:50.000Z,['1595146307286364163'],"RT @TimesAlgebraIND: BIG :- After amazing response in four phases, Telangana BJP president Bandi Sanjay will launch 5th phase of Praja Sang…"
275665331,en,1595145927924203520,2022-11-22T20:03:20.000Z,['1595145927924203520'],RT @arunpudur: Our ancestors have invented everything humanity needs. The only challenge is relentless butchering of Rishis and Gurus coupl…
275665331,en,1595145896748273664,2022-11-22T20:03:12.000Z,['1595145896748273664'],"RT @arunpudur: Watch: Cow Dung-Neem Plaster Helps Professor Earn ₹10 Lakh/Year

Haryana's Dr Shivdarshan Malik has innovated a 'Vedic Plast…"
275665331,en,1595145811658428416,2022-11-22T20:02:52.000Z,['1595145811658428416'],RT @eOrganiser: #TamilNadu: “An elephant was electrocuted on November 20. The farmer on whose land the elephant was electrocuted due to ill…
275665331,hi,1595145748961640448,2022-11-22T20:02:37.000Z,['1595145748961640448'],"RT @AHindinews: एक व्यक्ति देश में 2-3 शादी कर लेता है, आप क्यों करेंगे इतनी शादी। देश में अगर हिंदू 1 शादी करता है तो बाकि धर्म के लोगों…"
275665331,en,1595144621126213632,2022-11-22T19:58:08.000Z,['1595144621126213632'],"RT @rishibagree: This guy is a genius 🙌😀

 https://t.co/SQc6tQ24K0"
275665331,et,1595144562099752960,2022-11-22T19:57:54.000Z,['1595144562099752960'],"RT @lca_tejas_: Ashok Leyland Jeet 4×4 😎
(छोटा हाथी 😁) https://t.co/U5Z96MX7UP"
275665331,en,1595144545947119616,2022-11-22T19:57:50.000Z,['1595144545947119616'],"RT @ShivAroor: “A hero is no braver than an ordinary man, but he is brave five minutes longer.”
~ Ralph Waldo Emerson https://t.co/UQJ87R9N…"
275665331,en,1595144514213384192,2022-11-22T19:57:43.000Z,['1595144514213384192'],RT @Aryan_warlord: The final frontier towards playing god gets ever tantalizingly closer!
275665331,en,1595144382482481153,2022-11-22T19:57:11.000Z,['1595144382482481153'],RT @ANI: Mizoram | Police seized 2.76 kg of heroin worth Rs 13.8 crore in Aizawl district. A case has been registered at Vaivakawn PS under…
275665331,en,1595144353961611266,2022-11-22T19:57:04.000Z,['1595144353961611266'],"RT @smitadeshmukh: Look who is talking about morality? 
Ghor Kalyug 😂 https://t.co/l62ShYXoPz"
275665331,hi,1595144337368961025,2022-11-22T19:57:01.000Z,['1595144337368961025'],RT @himantabiswa: सरदार वल्लभभाई पटेल ने भारत को भौगोलिक रूप से जोड़ा था। मोदी जी ने भारत की आत्मा को जोड़ने का काम किया है। अगर सरदार पटेल…
275665331,hi,1595144310298927105,2022-11-22T19:56:54.000Z,['1595144310298927105'],"RT @BJP4Delhi: विकसित दिल्ली के लिए किया काम जोरदार, 
इसलिए MCD में फिर एक बार भाजपा सरकार। https://t.co/TzJp4eozy2"
