author_id,id,lang,edit_history_tweet_ids,created_at,text
1403885994680754176,1595154683177631744,zxx,['1595154683177631744'],2022-11-22T20:38:07.000Z,RT @girls4hwang: https://t.co/XzCKA3Mnxe https://t.co/83NkBiV5Tt
1403885994680754176,1595154653645529088,en,['1595154653645529088'],2022-11-22T20:38:00.000Z,"RT @Justmills3: Dm @skzvotingbase to volunteer to take on Spotify accounts‼️
We NEED spotify to support website points for the win"
1403885994680754176,1595154635265757185,en,['1595154635265757185'],2022-11-22T20:37:56.000Z,RT @leeminvoo: STAYS FOCUS ON SPOTIFY PLEASE
1403885994680754176,1595151239402393600,en,['1595151239402393600'],2022-11-22T20:24:26.000Z,"RT @FLX_INTL: [🗳️] MAMA Worldwide Fans' Choice Voting

Voting website: https://t.co/FakyB2MebI

Voting App iOS: https://t.co/5PcM35Lwdw…

V…"
1403885994680754176,1595148785109577729,en,['1595148785109577729'],2022-11-22T20:14:41.000Z,"RT @feIixsafetynet: stays look me in the eyeballs and tell me that you didn't give up on this, you don't want to give the kids the same awa…"
1403885994680754176,1595148420217720832,qme,['1595148420217720832'],2022-11-22T20:13:14.000Z,@Justmills3 @skzvotingbase #bringthemdown #bringthemdown #bringthemdown
1403885994680754176,1595148293059018752,qht,['1595148293059018752'],2022-11-22T20:12:44.000Z,#bringthemdown #bringthemdown #bringthemdown #bringthemdown #bringthemdown #bringthemdown #bringthemdown #bringthemdown #bringthemdown #bringthemdown #bringthemdown
1403885994680754176,1595148089215418368,en,['1595148089215418368'],2022-11-22T20:11:55.000Z,"RT @Justmills3: BRING THEM TF DOWN FROM THEIR HIGH HORSES👏🏾

Reach out to @skzvotingbase
for Spotify accounts &amp; stream as you vote so that…"
1403885994680754176,1595148058450628608,en,['1595148058450628608'],2022-11-22T20:11:48.000Z,@LuvtinaEfya Amen
1403885994680754176,1595134685583413248,en,['1595134685583413248'],2022-11-22T19:18:39.000Z,Go go go https://t.co/0iryLKIPGI
1403885994680754176,1595134653207556097,en,['1595134653207556097'],2022-11-22T19:18:32.000Z,"RT @skzchartdata: MAMA Worldwide Fans' Choice Voting [04:00 KST]

#1  — 26.32%
#2 @Stray_Kids — 26.23%

Gap: 0.09% (17,775 votes) 🔻🚨

⏰ End…"
1403885994680754176,1595134533757997056,en,['1595134533757997056'],2022-11-22T19:18:03.000Z,"RT @TeamSVS: #MAMAniacVotingBattle SPACE at 8AM KST❤️‍🔥

Ask us questions or request anything from us by using the hashtag: #AskSVSQ 😉 

Le…"
1403885994680754176,1595134362789371904,en,['1595134362789371904'],2022-11-22T19:17:22.000Z,"RT @Justmills3: Do you know 1M?
Have you ever seen 1M people in a space?
Now,
Stays dropped 1MILLION to overtake in a voting we found out a…"
1403885994680754176,1595125881827397633,en,['1595125881827397633'],2022-11-22T18:43:40.000Z,"RT @FLX_INTL: 𝗡𝗔𝗖𝗜𝗙𝗜𝗖 | 𝗟𝗼𝘃𝗲 𝘁𝗵𝗲 𝗣𝗿𝗲𝘀𝗲𝗻𝘁💝

Felix photocard preview🐾

🔗: https://t.co/S1MjkxcxiR

#Felix #필릭스 #StrayKids @Stray_Kids https:/…"
1403885994680754176,1595125833756454912,en,['1595125833756454912'],2022-11-22T18:43:29.000Z,"RT @StrayKidsGlobal: Don't lose hope! We still have a chance.

✅ Make new Spotify accounts with your Mnet emails
✅ Play MANIAC on MAMA Play…"
1403885994680754176,1595125829214035968,en,['1595125829214035968'],2022-11-22T18:43:28.000Z,RT @iveelino: WE JUST DECREASED 1K PLS KEEP VOTING WE CAN WIN THIS FOR THE KIDS!!!!
1403885994680754176,1595108714905681920,en,['1595108714905681920'],2022-11-22T17:35:27.000Z,"RT @Kpopidolvoting_: Mama WW Fans Choice Final Round 
6🗳️ for the winner 🏆
Rules:
✓Follow and drop your proofs
✓Likes,RT
✓Like,RT pinned tw…"
1403885994680754176,1595108683910107136,en,['1595108683910107136'],2022-11-22T17:35:20.000Z,"RT @Kpopvotes101: 🌾WORLDWIDE FANS' CHOICE MAMA🌾
                 🥇🥇🥇🥇🥇🥇

🏆POLL WINNER : 10 votes 

📝RULES📝
⭐ follow 7.6K
⭐ retweet + pinned…"
1403885994680754176,1595108656898801664,en,['1595108656898801664'],2022-11-22T17:35:14.000Z,"RT @votingunnie: VOTE GA  - MAMA FINAL
#votingunnieGA

Poll winner : 🎁 10 votes 🎁

📌Rules 
✅ LIKE &amp; RETWEET our 📌 
✅ FOLLOW 
@votingunnie…"
1403885994680754176,1595108172192428032,en,['1595108172192428032'],2022-11-22T17:33:18.000Z,"RT @_kpopvotebanks: MAMA 2022 POLL : 

🎟️ 10 votes 

We have 3k account 

✓ Follow @_kpopvotebanks 
✓ drop proofs
✓ not followed = no votes…"
1403885994680754176,1595107247822180355,en,['1595107247822180355'],2022-11-22T17:29:38.000Z,"RT @anyavotee: [ ANYA ] VOTE MAMA YOGIBO CHILL ARTIST CATEGORY 

Poll winner : 🎁 10 votes🎁

📌Rules
📍Follow @anyavotee
📍Like and rt pinned p…"
1403885994680754176,1595106991336296454,en,['1595106991336296454'],2022-11-22T17:28:37.000Z,"RT @starplayvoteina: 📢Giveaway
MAMA AWARDS Yogibo Chill Artist

🎁 10 votes
🐌 RT &amp; LIKE
🐌 FOLLOW @starplayvoteina 

📌 Selling : 1500 votes d…"
1403885994680754176,1595106859266215936,en,['1595106859266215936'],2022-11-22T17:28:05.000Z,"RT @StrayKidsGlobal: 1 MAMA VOTE 🫂 1 SPOTIFY VOTE

Please remember Spotify votes will also be incredibly important. For every e-mail used t…"
1403885994680754176,1595106827343204358,en,['1595106827343204358'],2022-11-22T17:27:57.000Z,"RT @skzchartdata: MAMA Worldwide Fans' Choice Voting [02:00 KST]

#1  — 26.28%
#2 @Stray_Kids — 26.14%

Gap: 0.14% (27,475 votes) 🔻🚨

⏰ End…"
1403885994680754176,1595106809873825793,es,['1595106809873825793'],2022-11-22T17:27:53.000Z,"RT @TeamSVS: [🗳CHECKPOINT]

STAY MOSQUETERXS!‼️

📊 Números actuales:
#TEAMBOOSTER🔥- 110 respuestas
#TEAMFREEZE🧊- 44 respuestas 🚨

No olvide…"
1403885994680754176,1595090152514256903,en,['1595090152514256903'],2022-11-22T16:21:42.000Z,"RT @faelixtale: 💌 ¤ 221123 • 01.09 KST 

y/n, dress warmly
y/n
sleep well 💙 
goodnight 🤍"
1403885994680754176,1595090129793986560,en,['1595090129793986560'],2022-11-22T16:21:36.000Z,RT @0325bbl: 💌🐞 : he told me to tell y’all to vote btw https://t.co/Wz3U6ijIdd
1403885994680754176,1595090110575509507,en,['1595090110575509507'],2022-11-22T16:21:32.000Z,"RT @0325bbl: Felix 🐣 [221123] 01:09AM

Y/n dress warmly

Y/n

Goodnight 💙

Goodnight 🤍 (written with hangul)"
1403885994680754176,1595089655753572352,en,['1595089655753572352'],2022-11-22T16:19:43.000Z,RT @prettystaysonly: *stares* https://t.co/5ppdWDo01A
1403885994680754176,1595089574631559169,en,['1595089574631559169'],2022-11-22T16:19:24.000Z,"RT @anyavotee: [ ANYA ] VOTE MAMA WORLD WIDE FAN'S CHOICE CATEGORY 

Poll winner : 🎁 10 votes🎁

📌Rules
📍Follow @anyavotee
📍Like and rt pinn…"
1403885994680754176,1595052244357251073,en,['1595052244357251073'],2022-11-22T13:51:04.000Z,RT @Hanielino: We decreased the gap from 50k to now 36k you all! We just need to keep going and decrease as much as possible by midnight be…
1403885994680754176,1595047503422013440,en,['1595047503422013440'],2022-11-22T13:32:14.000Z,"RT @TeamSVS: [🗳️ROUND 1]

#MAMAniacVotingBattle: MAMA VOTING BATTLE HAS STARTED! 🧊🔥

⏰TIME PERIOD: 6:00PM - 9:00 KST

📢TEAM HEADQUARTERS -…"
