edit_history_tweet_ids,author_id,lang,text,id,created_at
['1595181491633664000'],339576418,en,"Speaking of demonic entities: 
https://t.co/d1e1DVTzw6 https://t.co/2w7EaeZOgC",1595181491633664000,2022-11-22T22:24:39.000Z
['1595136761117970432'],339576418,en,@its_the_Dr If the monsters terrorising humanity on every level could inject people with a serum containing demonic entities I’m in no doubt that they would. 🤨🧐🤬😔,1595136761117970432,2022-11-22T19:26:54.000Z
['1595134407702347777'],339576418,en,RT @DiedSuddenly_: #DiedSuddenly WORLD PREMIER https://t.co/TIjFBCYomY,1595134407702347777,2022-11-22T19:17:33.000Z
['1595133898861998080'],339576418,en,RT @bobscartoons: Should I pay for a blue tick?,1595133898861998080,2022-11-22T19:15:32.000Z
['1595131892567007232'],339576418,en,"RT @PatrioticPizzas: They knew Vitamin D worked.
They knew Ivermectin worked.
They knew natural immunity worked.
They knew masks didn't wor…",1595131892567007232,2022-11-22T19:07:33.000Z
['1595050288498573314'],339576418,en,RT @JohnBoweActor: I want to apologise to everyone. I thought that the studies and stats coming in from all over the world would stop the m…,1595050288498573314,2022-11-22T13:43:18.000Z
['1595050209708748800'],339576418,en,RT @garethicke: I'm interviewing a former royal marine on @IckonicRightNow this week. Any questions you would like to ask him? We'll pick t…,1595050209708748800,2022-11-22T13:42:59.000Z
['1595048247323918342'],339576418,und,@1phildaniels 🥳💯💐🎉🥂🎂💞,1595048247323918342,2022-11-22T13:35:11.000Z
['1595047389395619849'],339576418,en,RT @LeAdderNoire: Wow. Whatever your opinion please watch this. #DiedSuddenly,1595047389395619849,2022-11-22T13:31:46.000Z
['1595045166775140354'],339576418,en,"RT @ellymelly: 10 years ago, none of you would have signed up for a dangerous medical trial without compensation. All of a sudden, everyone…",1595045166775140354,2022-11-22T13:22:56.000Z
['1595043931938770945'],339576418,en,"👊🏻👍🏻👏🏻 dots joined here: the Global Health Mafia Protection Racket
https://t.co/ae9XmQXOy7 https://t.co/KYptvXbEbf",1595043931938770945,2022-11-22T13:18:02.000Z
['1595043516006137858'],339576418,en,"☝🏻thread👇🏻Amazing Polly joins the Global Health Mafia Protection Racket, from May 2020: 
https://t.co/ae9XmQXgIz https://t.co/t3gHud8yqV",1595043516006137858,2022-11-22T13:16:23.000Z
['1594988792234090496'],339576418,en,#DJElonskie in da house 😂🤣🤪 https://t.co/W4hTXxCCjR,1594988792234090496,2022-11-22T09:38:56.000Z
['1594987886633705473'],339576418,en,@SusanTa72587111 Exactly. 😘💞🎄,1594987886633705473,2022-11-22T09:35:20.000Z
['1594984391348047872'],339576418,en,"RT @AllBiteNoBark88: WORLD PREMIERE
""Died Suddenly""
FULL Movie
👇👇👇
https://t.co/P2FmwHDNVV",1594984391348047872,2022-11-22T09:21:26.000Z
['1594984354664812544'],339576418,en,@SusanTa72587111 Nope! Happy Christmas! 🎄🎉🥂,1594984354664812544,2022-11-22T09:21:18.000Z
['1594980612309504001'],339576418,en,"RT @ScotsNoLockdown: No Digital ID in Scotland 

Video highlights of talk last night in Pearce Institute, Govan, Glasgow, detailing the rea…",1594980612309504001,2022-11-22T09:06:25.000Z
['1594978727515004928'],339576418,en,"RT @LoveMyMJ69: Listen to this 👇👇👇👇👇
This is on the Supreme Court website....... https://t.co/BUXOTKROSv",1594978727515004928,2022-11-22T08:58:56.000Z
['1594977983307337729'],339576418,en,"&amp; as the #NHS is still failing today as it has been continually failing for decades, I’ll never forget Hancock writing off £13.4 BILLION of NHS historical debt under that incredibly lucrative spaff fest: Covid19: 
https://t.co/uYNZ4yCXDt https://t.co/Q9gG3mAhwv",1594977983307337729,2022-11-22T08:55:59.000Z
['1594974135536521216'],339576418,und,@mark57g 😆,1594974135536521216,2022-11-22T08:40:41.000Z
['1594973935296446464'],339576418,und,@JueDaJones 👊🏻👍🏻👏🏻💞,1594973935296446464,2022-11-22T08:39:54.000Z
['1594845719768096768'],339576418,en,#ICYMI World Premiere: #DiedSuddenly 😔🤬 https://t.co/WXzKZvR47e,1594845719768096768,2022-11-22T00:10:25.000Z
['1594785158649024538'],339576418,en,"RT @CarolineCoramUK: Referencing GBNews Poll on BREXIT. For the avoidance of doubt, and bots, could we do a quick retake on this one? Would…",1594785158649024538,2022-11-21T20:09:46.000Z
['1594782913756860421'],339576418,zxx,RT @theswitchclicks: https://t.co/EVQyA6IrAW,1594782913756860421,2022-11-21T20:00:50.000Z
['1594782874946965523'],339576418,en,"RT @IanCockerill2: Rishi Sunak meets Zelensky in Ukraine to confirm major new air defence support - The Independent

Turn your heating down…",1594782874946965523,2022-11-21T20:00:41.000Z
['1594766319315931137'],339576418,en,"12 minutes in an air fryer, southern fried chicken strippers, onion rings, cheese &amp; bacon skins, coleslaw, cherry toms, rocket &amp; cucumber. 🥰 https://t.co/vzfuncWoWU",1594766319315931137,2022-11-21T18:54:54.000Z
['1594765407096868869'],339576418,und,@justhowthick 👊🏻👍🏻💯,1594765407096868869,2022-11-21T18:51:17.000Z
['1594744277426442242'],339576418,und,👀⏰🍿 https://t.co/zdto6NKSMc,1594744277426442242,2022-11-21T17:27:19.000Z
['1594742524593278976'],339576418,en,@Jessrocks71 Perfection on a plate Jess! 👏🏻💞,1594742524593278976,2022-11-21T17:20:21.000Z
['1594742371610148867'],339576418,en,@HotelLubyanka S/he doesn’t always ‘feel like a woman’ so s/he’d only be a part time leader (would need another transgender job-sharer) on his ‘woman days’ which HE gets to decide what gender s/he feels like on awakening. It’s all so pathetic &amp; such utter shite. 🙄🤪🤦🏼‍♀️,1594742371610148867,2022-11-21T17:19:44.000Z
['1594688269345767433'],339576418,en,"RT @TieBoxer: @AmyKaty8 @BozShepherd1966 @Sukyspook @rj_abel Only we can stop this by saying NO, we do not consent. But its going to take m…",1594688269345767433,2022-11-21T13:44:45.000Z
['1594684066011516928'],339576418,und,@1GarethWynJones @BmsMatrix 👏🏻👏🏻👏🏻,1594684066011516928,2022-11-21T13:28:03.000Z
['1594682369742671874'],339576418,en,If I was your mother you’d get a slap &amp; frog marched down to the local police station. 🤬 https://t.co/PbSwOGkXXn,1594682369742671874,2022-11-21T13:21:19.000Z
['1594681855571333122'],339576418,en,"RT @nwo_to: Governments have gone rogue/despotic, I don't see why any of us should accept them as legit - they've declared war on the indiv…",1594681855571333122,2022-11-21T13:19:16.000Z
['1594679719991148545'],339576418,en,RT @Not_OurFuture: The fightback starts here. We’re launching the world’s biggest grassroots campaign ever to get information out to the wi…,1594679719991148545,2022-11-21T13:10:47.000Z
['1594650102659948546'],339576418,art,👊🏻💯🤬 https://t.co/vzLRi1SnTL,1594650102659948546,2022-11-21T11:13:06.000Z
['1594649711419482113'],339576418,en,"👊🏻💯🤬 👇🏻this:
Hostile Takeover Through Corporatism with Alex Thomson, 
Rodney Atkinson &amp;/Reiner Fuellmich:
https://t.co/BLQ9fcWwG3 https://t.co/xo284UkVD3",1594649711419482113,2022-11-21T11:11:33.000Z
['1594647666260119552'],339576418,en,"@4bruce7 “Only the crumbliest, tastiest chocolate tastes like chocolate never tasted before”. &lt;from memory 😉",1594647666260119552,2022-11-21T11:03:25.000Z
['1594647430435422208'],339576418,und,@garetheve @durhamsafc1994 😔💐🤬,1594647430435422208,2022-11-21T11:02:29.000Z
['1594647199379591169'],339576418,en,@waspboro1 @JohnBoweActor 👊🏻👍🏻💞 Real men had proper comb-overs 😉,1594647199379591169,2022-11-21T11:01:34.000Z
['1594645810838372353'],339576418,en,"The *Cult of Daniel Andrews (*sadly not a typo 😉🤬)
https://t.co/U4USm3XXkR",1594645810838372353,2022-11-21T10:56:03.000Z
['1594641680468148225'],339576418,en,In case you missed this demon: https://t.co/efAqGIAGUV,1594641680468148225,2022-11-21T10:39:38.000Z
['1594640974638206977'],339576418,und,👇🏻👊🏻💯🤬 https://t.co/lPsdXbi9nx,1594640974638206977,2022-11-21T10:36:50.000Z
['1594639778544230403'],339576418,en,"@JohnBoweActor Caught Geoff Hurst on GMB this morning, apart from looking incredibly youthful for his age he was a gentleman in 1966 as he’s still a gentleman today. We lived in a totally different world then *sigh*.
That’s my only three-penny-worth on the World Cup.",1594639778544230403,2022-11-21T10:32:04.000Z
['1594637148585689091'],339576418,en,"RT @ddemetrelibdems: Great day in Australian politics!
Senators Canavan, Rennick, Antic and Babet lodge an order for production of document…",1594637148585689091,2022-11-21T10:21:37.000Z
['1594636916108169217'],339576418,en,"RT @bobscartoons: We don’t have to accept this. Any of it.

The Not Our Future campaign is launching today. Find out more at https://t.co/R…",1594636916108169217,2022-11-21T10:20:42.000Z
['1594636042967064577'],339576418,en,"💥Genius💥. 
WE have to stop this atrocious, evil, anti-human, unnatural agenda by not being tricked into manifesting their sick desires. https://t.co/FvMgCqwycg",1594636042967064577,2022-11-21T10:17:14.000Z
['1594628055548694528'],339576418,en,"RT @thatvittorio: By the looks of the first match, Qatar could beheading to the final",1594628055548694528,2022-11-21T09:45:29.000Z
['1594627358811627521'],339576418,art,👊🏻👏🏻💯 https://t.co/CKCc93xHCO,1594627358811627521,2022-11-21T09:42:43.000Z
['1594626251930701824'],339576418,en,RT @ellymelly: The closest Australia has ever come to - as Daniel Andrews put it - 'Nazis' was his #Labor government shooting at protesters…,1594626251930701824,2022-11-21T09:38:19.000Z
['1594626087015034885'],339576418,und,@MKWPublishing @HotelLubyanka 👍🏻👊🏻💞,1594626087015034885,2022-11-21T09:37:40.000Z
['1594626048309731330'],339576418,und,"RT @MKWPublishing: @Sukyspook @HotelLubyanka 👍

https://t.co/vPsfBhyGHB",1594626048309731330,2022-11-21T09:37:31.000Z
['1594624690362159105'],339576418,en,"…desperate ramblings of a tin pot dictator/would-be tyrant.
“We’re going to lock out the unvaccinated” - from his own mouth he already proved he’s prepared to take pretty much everything away from Victorians:
 https://t.co/lnsaFZ661X https://t.co/aW2VUM8dCJ",1594624690362159105,2022-11-21T09:32:07.000Z
['1594622433671237632'],339576418,en,RT @TheGreatRESlST: The world needs to hold them and many more accountable. https://t.co/WMxAspKyjI,1594622433671237632,2022-11-21T09:23:09.000Z
['1594622232957190144'],339576418,en,@HotelLubyanka 👊🏻👍🏻💞 I think they produced Hunger Games &amp; other such films to inform us of their plans. If we do nothing then they can’t say we were’nt warned. Have also heard it said this “revelation of the method”/predictive programming  absolves them of the karma of their evil atrocities.,1594622232957190144,2022-11-21T09:22:21.000Z
['1594619632564011008'],339576418,en,"Spot on June but as far as I’m concerned #Hancock knew EXACTLY what he was doing as “health” secretary &amp; there’s plenty of info/video testimonies with corroborating evidence that Covid19 was, imo p/o a well coordinated, evil agenda. Scroll down to video: https://t.co/hOuKOnxxUc https://t.co/1YzFec08SR",1594619632564011008,2022-11-21T09:12:01.000Z
['1594612759592845321'],339576418,en,"🤪🤦🏼‍♀️ Now you have time off please scroll down to the video &amp; WAKE UP! 
https://t.co/hOuKOnxxUc https://t.co/DGGjapgoAv",1594612759592845321,2022-11-21T08:44:43.000Z
['1594612153058824193'],339576418,en,RT @UrantianL: They hide nothing. Every single person there spoke about the coming of the New World Order. Every one of them. https://t.co/…,1594612153058824193,2022-11-21T08:42:18.000Z
['1594611814096150528'],339576418,en,At least the Orwellian dystopian SMART grid our technocratic overlords are building all around us will feature plenty of mind numbing lift muzak as our Comfortably Numb meds keep us docile &amp; compliant so there’s that. 😳😱🤬 https://t.co/kVtdDRe6Et,1594611814096150528,2022-11-21T08:40:57.000Z
['1594609919063633921'],339576418,zxx,RT @GiveUsAQuid: https://t.co/oxhtNJ9kEH,1594609919063633921,2022-11-21T08:33:25.000Z
['1594608980629807104'],339576418,en,"RT @ellymelly: Australian hospitals took the #unvaccinated OFF the organ transplant wait list, denying lifesaving healthcare.

Think about…",1594608980629807104,2022-11-21T08:29:42.000Z
['1594558889248587776'],339576418,en,RT @HumanRights4UK: We are being run by a criminal cartel who want total digital control of a 'freedomless' world with a 'One World Governm…,1594558889248587776,2022-11-21T05:10:39.000Z
['1594557795218636800'],339576418,en,"RT @DiedSuddenly_: EXCLUSIVE LOOK: #DiedSuddenly 

6 PM ET || Monday, November 21st 

The FIRST movie to be released on Twitter since the M…",1594557795218636800,2022-11-21T05:06:18.000Z
['1594469328493191169'],339576418,en,"Latest (today 20.11.22) from Reiner with Alex Thomson &amp; 
Rodney Atkinson 🔥: 
https://t.co/MHqveX7y6t",1594469328493191169,2022-11-20T23:14:46.000Z
