author_id,text,created_at,lang,edit_history_tweet_ids,id
1162732068431958016,"RT @_Hanna_ke: WATCH LIVE GAMES 🔥

Live stream Links 🔗👇

LINK 1:https://t.co/OZbfGcYnfH
(English)
LINK 2:https://t.co/OZbfGcYnfH
(Arabic)…",2022-11-22T19:30:41.000Z,en,['1595137712142815232'],1595137712142815232
1162732068431958016,RT @MerchantWinning: Congratulations to everyone who played  🔥 https://t.co/jc0NCKEy6q,2022-11-22T19:30:31.000Z,en,['1595137668664655873'],1595137668664655873
1162732068431958016,"RT @MerchantWinning: Wekea izi mbili tuamkie pesaaa 
Tip 1 
Starting  at 3.30 am
Link 👇
https://t.co/Egp70CO9as

Tip 2
Starting  at 3.30 am…",2022-11-22T19:30:15.000Z,in,['1595137601228673029'],1595137601228673029
1162732068431958016,"RT @kiprotich__2: WATCH ALL GAMES LIVE🔥

France 0-1 Australia""

Live stream Links 🔗;

LINK 1:https://t.co/cTJSZNiW8X (english)
LINK 2:https…",2022-11-22T19:29:58.000Z,en,['1595137532890865664'],1595137532890865664
1162732068431958016,"RT @njokimurirah_: #FIFAWorldCup    | LIVE HD STREAM

France vs Australia #FRAAUS LIVE 🔴

If Twitter Stream Stops 🔔
Watch Here: https://t.c…",2022-11-22T19:29:40.000Z,en,['1595137454461550593'],1595137454461550593
1162732068431958016,"RT @_Jaymo_ke_: While I was walking along Kirinyaga Rd entrance at Adams arcade saw this https://t.co/z18LkH2Uc8 billboard☺️.
You don’t kno…",2022-11-22T19:29:27.000Z,en,['1595137402506424321'],1595137402506424321
1162732068431958016,RT @xrivic___: @Kilimall New in kilimal . @beth_kasinga @B_tosh254 @xtrendy_apparel @Stations21 @DiscoverJKUAT ni huku. New smartphone in t…,2022-11-22T19:29:12.000Z,in,['1595137340246482945'],1595137340246482945
1162732068431958016,"RT @annie_risahse: WHAT ADVISE WOULD YOU LIKE BEFORE DECIDING ON WHAT MAHOGANY PRODUCT TO USE ?

✅WOULD YOU LIKE A COMPREHENSIVE QUOTATION…",2022-11-22T19:29:05.000Z,en,['1595137311624556544'],1595137311624556544
1162732068431958016,"RT @SKELEH_THE_GOON: Almost game time France vs Australia. Place your bet with HelaBet 🥳

#FIFAWorldCup Saliba, Arsenal, Australia, Ronaldo…",2022-11-22T19:28:53.000Z,en,['1595137261099970561'],1595137261099970561
1162732068431958016,@moruribrian 😂😂,2022-11-22T19:28:42.000Z,und,['1595137213368393728'],1595137213368393728
1162732068431958016,RT @moruribrian: Hii nairobi kuna mtu anangoja watu walale aweke matress sitting room alale 😂😂,2022-11-22T19:28:35.000Z,et,['1595137182024359936'],1595137182024359936
1162732068431958016,"RT @moruribrian: On a scale of 1-10 how do you rate jiji platform
Carrie Wahu 
President Ruto
Tirries Tuesday
Kenya
Ngong",2022-11-22T19:28:23.000Z,en,['1595137135178571776'],1595137135178571776
1162732068431958016,RT @justalviiin: Carrie Wahu giving me and 99+ others sleepless nights https://t.co/Ic3CrJg9xs,2022-11-22T19:28:13.000Z,en,['1595137091733946368'],1595137091733946368
1162732068431958016,RT @_kibbz_KE_: Una goggle picha za poor people  unajiona,2022-11-22T19:28:02.000Z,en,['1595137046514843648'],1595137046514843648
1162732068431958016,RT @_kibbz_KE_: Uzuri make up haiezi badilisha shape ya kichwa,2022-11-22T19:23:25.000Z,ht,['1595135883984130050'],1595135883984130050
1162732068431958016,"RT @Its_Keshyy: YEAH IT HURT,

BUT YOU F*CKING LEARNED. MOVE.",2022-11-22T19:23:12.000Z,en,['1595135827503239168'],1595135827503239168
1162732068431958016,@Sullivan_kiptoo 😂😂😂,2022-11-22T19:23:00.000Z,und,['1595135778086346752'],1595135778086346752
1162732068431958016,RT @Sullivan_kiptoo: Dem akona mapua ndogo akiweka nose ring anakaa nikama akona mapua tatu😂💔,2022-11-22T19:22:54.000Z,tl,['1595135751569625088'],1595135751569625088
1162732068431958016,RT @Its_A_shley: Pale examroom unamake eye contact kidogo na gaidi haina content inakuuliza maswali nane😂😂😭,2022-11-22T19:22:43.000Z,tl,['1595135707713970177'],1595135707713970177
1162732068431958016,RT @theemaloniangee: Kwani you guys don't kiss as friends,2022-11-22T19:22:31.000Z,en,['1595135656849985537'],1595135656849985537
1162732068431958016,RT @MIONDOKO_: 🌈😂 https://t.co/VYt6Da3lIX,2022-11-22T19:22:13.000Z,und,['1595135581516095488'],1595135581516095488
1162732068431958016,"RT @OmbesaKE: We decided to extend our business  to our esteemed customers, Get yourself a phone case at an affordable price as we got you…",2022-11-22T19:19:32.000Z,en,['1595134904534458368'],1595134904534458368
