text,author_id,lang,created_at,id,edit_history_tweet_ids
RT @RandyRRQuaid: This Christmas remember:  before you were canceled Christ was canceled.,1359891004145426436,en,2022-11-22T20:26:38.000Z,1595151790617821184,['1595151790617821184']
RT @DungOfMen: Funny how it’s mostly the vaccinated who are getting Covid now. I don’t know any unvaccinated including myself who have had…,1359891004145426436,en,2022-11-22T20:25:29.000Z,1595151503819362304,['1595151503819362304']
@thompsonb2569 Amen,1359891004145426436,en,2022-11-22T20:23:17.000Z,1595150949324304385,['1595150949324304385']
"RT @thompsonb2569: I have fought a good fight; I have finished my course; I have kept the faith
- 2 Timothy 4:7 https://t.co/qVU0MNyOTI",1359891004145426436,en,2022-11-22T20:23:10.000Z,1595150918403903489,['1595150918403903489']
RT @atensnut: 59 years ago today.  Remember it well.   Was an RN Supervisor on duty at local hospital. https://t.co/engMXEAbMG,1359891004145426436,en,2022-11-22T20:21:20.000Z,1595150457638617089,['1595150457638617089']
RT @Equanimity7772: There are some sneaky people on this app - watch your back with who you trust.,1359891004145426436,en,2022-11-22T20:01:22.000Z,1595145432795348992,['1595145432795348992']
RT @RobertaFresque2: 💯💥 https://t.co/8srttpoCTA,1359891004145426436,und,2022-11-22T20:01:07.000Z,1595145370811912192,['1595145370811912192']
RT @WickedHellcat: #socialist https://t.co/ULphN8y91M,1359891004145426436,qme,2022-11-22T20:00:41.000Z,1595145262733103104,['1595145262733103104']
"RT @RealJamesWoods: I couldn’t agree more. 

Too bad Black Americans weren’t armed when you Democrats voted against freeing the slaves, ass…",1359891004145426436,en,2022-11-22T20:00:02.000Z,1595145098429202433,['1595145098429202433']
RT @kdollsweety: It’s going to be a lot harder for the Dems to launder money for “Climate Reparations” now they can’t use FTX.,1359891004145426436,en,2022-11-22T19:55:42.000Z,1595144006018945024,['1595144006018945024']
"RT @MayraFlores2022: Politics won’t save us, Jesus will!",1359891004145426436,en,2022-11-22T19:53:03.000Z,1595143342769467392,['1595143342769467392']
RT @DerylLynn: ‘Conspiracy theorist ‘is now an accusation used by the unthinking class for anybody who disagrees with them . Meaningless,1359891004145426436,en,2022-11-22T19:47:39.000Z,1595141982145241088,['1595141982145241088']
RT @Leerose1985: No shit the laptop is real. You know what else is real? Election theft.,1359891004145426436,en,2022-11-22T19:42:45.000Z,1595140749649010689,['1595140749649010689']
"RT @MarshaBlackburn: Biden’s HHS is trying to implement mask mandates again.

Retweet if you’re not putting up with this nonsense anymore!",1359891004145426436,en,2022-11-22T19:36:53.000Z,1595139270704271360,['1595139270704271360']
"RT @tarahtalk: If you must change your name, physical appearance, and genitals to be “true to who you are,” odds are, you have no clue who…",1359891004145426436,en,2022-11-22T19:36:37.000Z,1595139206955012096,['1595139206955012096']
"RT @BigChief_MAGA: @ChuckCallesto Looks like the little RINO got his feelings hurt by a fluffy kitty! Poor dear, I'll send him some cookies…",1359891004145426436,en,2022-11-22T19:31:15.000Z,1595137856569503744,['1595137856569503744']
RT @TexPatriot5: @ChuckCallesto Seems like Adam Kinzinger has a real problem with emotions... not a good look for a congressman,1359891004145426436,en,2022-11-22T19:30:32.000Z,1595137675463626752,['1595137675463626752']
RT @DefSue3: https://t.co/U0NcLpPNWp,1359891004145426436,zxx,2022-11-22T19:23:52.000Z,1595135998203400193,['1595135998203400193']
"RT @gehrig38: To be clear, not getting vaccinated means you are 100% guaranteed NOT to die from vaccine side effects and 99.8% protected fr…",1359891004145426436,en,2022-11-22T19:23:25.000Z,1595135884466491392,['1595135884466491392']
RT @Leeleeliberty11: I can't wait for CBS to confirm Ashley Biden's diary is real in 2026.,1359891004145426436,en,2022-11-22T19:22:42.000Z,1595135701997453313,['1595135701997453313']
"RT @RealJamesWoods: So liberals applauded the suppression of millions of conservatives, including a POTUS. They now have their panties in a…",1359891004145426436,en,2022-11-22T19:21:52.000Z,1595135492403916800,['1595135492403916800']
