text,author_id,lang,created_at,id,edit_history_tweet_ids
RT @MonicaCrowley: This is one of the many things they were afraid of,1467445282187059207,en,2022-11-22T19:20:38.000Z,1595135185154347008,['1595135185154347008']
"RT @LayahHeilpern: Twitter is more fun now that Elon is in charge. 

You can speak facts like men can't get pregnant and only women have pe…",1467445282187059207,en,2022-11-22T19:19:42.000Z,1595134949405110272,['1595134949405110272']
"RT @KariLakeWarRoom: ""While Lake might not be able to overturn the result of her election, she should be commended for trying. Far from thr…",1467445282187059207,en,2022-11-22T19:19:31.000Z,1595134901958819841,['1595134901958819841']
"RT @annierrobins: Yes, Rachel Levine and Democrats approve sex change operations on kids as young as 15 years old.

Not old enough to vote,…",1467445282187059207,en,2022-11-22T19:18:03.000Z,1595134533426245632,['1595134533426245632']
RT @JenWoodruff79: @AlexThomp We’ve known this for 2 years. @CBSNews gives Herridge permission to finally report on this only because Repub…,1467445282187059207,en,2022-11-22T11:46:21.000Z,1595020858501783553,['1595020858501783553']
RT @AdamInHTownTX: @AlexThomp Welcome to October 2020 when the rest of us already knew it was real.,1467445282187059207,en,2022-11-22T11:46:12.000Z,1595020822304915457,['1595020822304915457']
RT @Bama_Girl2020: @BreannaMorello @AlexThomp You mean “dismissed”  by all media but a few….and for 2 years. FBI also still hasn’t intervie…,1467445282187059207,en,2022-11-22T11:46:08.000Z,1595020803699245056,['1595020803699245056']
"RT @AlexThomp: CBS News had an independent review done of Hunter’s laptop. They concluded they believe its real. 

 https://t.co/aDGec4oc8Z",1467445282187059207,en,2022-11-22T11:45:45.000Z,1595020710078214145,['1595020710078214145']
RT @RonK3l: They are hard at work! https://t.co/3baB07nwnC,1467445282187059207,en,2022-11-22T11:45:23.000Z,1595020616238878720,['1595020616238878720']
"RT @kylenabecker: Famous Democratic Party donors:

✅Bernie Madoff: 89% to Dems
✅Jeffrey Epstein: 92% to Dems
✅Harvey Weinstein: 92% to Dems…",1467445282187059207,en,2022-11-22T11:11:00.000Z,1595011964735873024,['1595011964735873024']
RT @johnrackham82: Friendly reminder that the taxpayer funded FBI has sat on Hunter's laptop and the incriminating information on it for YE…,1467445282187059207,en,2022-11-22T11:09:44.000Z,1595011643443929094,['1595011643443929094']
RT @patfkauffman: The Epstein client list is less important to people than who is permitted to use Twitter,1467445282187059207,en,2022-11-22T11:09:01.000Z,1595011463634161664,['1595011463634161664']
RT @liz_churchill7: Imagine a Government so corrupt…that not one Politician or Hollywood Celebrity who paid to rape children on Epstein’s I…,1467445282187059207,en,2022-11-22T11:08:35.000Z,1595011356809252864,['1595011356809252864']
RT @johnrackham82: Calling J6 an insurrection is like calling Epstein's Island a monastery.,1467445282187059207,en,2022-11-22T11:06:44.000Z,1595010889987461121,['1595010889987461121']
RT @rising_serpent: The media has spent more time investigating why a bunch of whiny entitled shits couldn't buy overpriced Taylor Swift ti…,1467445282187059207,en,2022-11-22T11:06:39.000Z,1595010868009267200,['1595010868009267200']
