lang,id,author_id,edit_history_tweet_ids,created_at,text
en,1595134792135503877,1307904053641314306,['1595134792135503877'],2022-11-22T19:19:05.000Z,@seungminkim @PressSec Weird look on her face.
en,1595134491541921792,1307904053641314306,['1595134491541921792'],2022-11-22T19:17:53.000Z,@Elex_Michaelson @elonmusk @BillFOXLA He’s right. They want these illegals living on the taxpayers dime.
en,1595134271274233857,1307904053641314306,['1595134271274233857'],2022-11-22T19:17:01.000Z,"RT @mikeyB2025: I'll say it again, the politicians, the three letter agencies, the drug companies, the healthcare companies and workers acr…"
en,1595133760197906432,1307904053641314306,['1595133760197906432'],2022-11-22T19:14:59.000Z,RT @WillPar19593383: John Mellencamp not standing for the National Anthem. Let’s see how those small town communities feel about that. http…
en,1595129353725087745,1307904053641314306,['1595129353725087745'],2022-11-22T18:57:28.000Z,@its_the_Dr He is one big pathetic disappointment
en,1595124982668935168,1307904053641314306,['1595124982668935168'],2022-11-22T18:40:06.000Z,RT @DonaldJTrumpJr: Sad to see the potus look at a child of color and think the first thing he’d want to do is steal something.
es,1595123053964382208,1307904053641314306,['1595123053964382208'],2022-11-22T18:32:26.000Z,@ItoMosque @Rap Horrific.
en,1594948148308254722,1307904053641314306,['1594948148308254722'],2022-11-22T06:57:25.000Z,"@JebraFaushay Isnt this the singer of ‘ I wanna F you like an animal’?  
Crying about Twitter suddenly being ‘toxic’?"
en,1594946679769554944,1307904053641314306,['1594946679769554944'],2022-11-22T06:51:35.000Z,"RT @Persianmama2: Remember folks, don’t become a victim bin Los Angeles County. No one will help you."
en,1594942114537697280,1307904053641314306,['1594942114537697280'],2022-11-22T06:33:27.000Z,@ManlyhoodTVShow Where are her parents? Child endangerment.
en,1594941829166026752,1307904053641314306,['1594941829166026752'],2022-11-22T06:32:19.000Z,@AvaAlfonso @ABC7 So if someone ran over you on the sidewalk and you lost limbs you’d be perfectly fine with it?
en,1594938109724073984,1307904053641314306,['1594938109724073984'],2022-11-22T06:17:32.000Z,@AvaAlfonso @ABC7 Would you feel safe walking near where he’s driving? He’ll probably do it again.
en,1594937712246607872,1307904053641314306,['1594937712246607872'],2022-11-22T06:15:57.000Z,W T A F? Please tell me this is a fake photo ?! He looks so completely off his rocker! https://t.co/vwiXDxMpaa
en,1594937643032186880,1307904053641314306,['1594937643032186880'],2022-11-22T06:15:41.000Z,@dcexaminer W T A F? Please tell me this is a fake photo ?! He looks so completely off his rocker!
und,1594936776145408001,1307904053641314306,['1594936776145408001'],2022-11-22T06:12:14.000Z,@DBark46107258 🤣
en,1594936060676493314,1307904053641314306,['1594936060676493314'],2022-11-22T06:09:24.000Z,"@KarenBassLA How is ‘housing’ going to resolve this? You gonna lock them in their housing?
They’ll still be running the streets like they are now."
en,1594935580596776960,1307904053641314306,['1594935580596776960'],2022-11-22T06:07:29.000Z,"@AvaAlfonso @ABC7 He still f- ing did it! People were harmed and some have lost limbs. 
People are responsible for  their actions!"
en,1594872770176892929,1307904053641314306,['1594872770176892929'],2022-11-22T01:57:54.000Z,"@ABC7 His reckless actions caused injury and  harm to others- including loss of limbs . End of story.   
He needs to be arrested and charged."
en,1594872039294537728,1307904053641314306,['1594872039294537728'],2022-11-22T01:55:00.000Z,RT @MAGAWoodworker: America was built with immigrants not Illegals. https://t.co/rHnhkvrpUl
en,1594870640934125568,1307904053641314306,['1594870640934125568'],2022-11-22T01:49:26.000Z,@lavern_spicer Disgusting! Can’t Twitter trace these violent threats and report to police?
en,1594717877575131137,1307904053641314306,['1594717877575131137'],2022-11-21T15:42:25.000Z,@WhirlyGirl1200 @YorkieSpace @thebradfordfile I’m forever stressed! Gotta work on that too.
en,1594587398305828865,1307904053641314306,['1594587398305828865'],2022-11-21T07:03:56.000Z,@koat7news Sounds like Travis was really asking for trouble.
en,1594584857144950785,1307904053641314306,['1594584857144950785'],2022-11-21T06:53:50.000Z,"RT @kenyladyde: #nostalgia 
See anything here you like? https://t.co/A5QquRmcMA"
en,1594571954261876738,1307904053641314306,['1594571954261876738'],2022-11-21T06:02:34.000Z,RT @KevinForBOS: I truly wish I was surprised that @NBCLA would do an interview with the guy that ran over 25 LASD recruits and present him…
en,1594569399461109760,1307904053641314306,['1594569399461109760'],2022-11-21T05:52:25.000Z,@WhirlyGirl1200 @YorkieSpace @thebradfordfile Wow that’s a great compliment! I need to step up my vitamin D. Thank you!
en,1594564694630576129,1307904053641314306,['1594564694630576129'],2022-11-21T05:33:43.000Z,@WhirlyGirl1200 @YorkieSpace @thebradfordfile How much do I need to take to stop aging?!
en,1594500948721692673,1307904053641314306,['1594500948721692673'],2022-11-21T01:20:25.000Z,"RT @polishprincessh: R I.P. Marine Interdiction Agent Michel Maceda
E.O.W. 11-17-2022
U.S. Customs &amp; Border Patrol

Marine Interdiction Age…"
und,1594500924214386688,1307904053641314306,['1594500924214386688'],2022-11-21T01:20:19.000Z,@polishprincessh 🙏🏻🙏🏻🙏🏻
