author_id,lang,id,created_at,edit_history_tweet_ids,text
978548073096937472,en,1595195100648263680,2022-11-22T23:18:43.000Z,['1595195100648263680'],"Saudi Armed Forces Medical Services Gulfstream Aerospace G450 (HZ-MS4C, #710022) as flight #MEDVC4C at 41000 ft heading south east bound OTT Château-Salins, Grand Est (France) Track: https://t.co/AsIMcgl8Kx"
978548073096937472,en,1595172725793951746,2022-11-22T21:49:49.000Z,['1595172725793951746'],"Swiss Air Ambulance AG AgustaWestland AW.109 SP Grand New (HB-ZRZ, #4B43D7) as #REGA flight #RGA12 at 4075 ft OTT location unknown Track: https://t.co/dVXVKcfBR4"
978548073096937472,en,1595158901871501312,2022-11-22T20:54:53.000Z,['1595158901871501312'],"Swiss Air Ambulance AG Airbus Helicopters MBB-BK 117 D-2 (H145) (HB-ZQI, #4B43AC) as #REGA flight #RGA01 at 3925 ft heading south west bound OTT Gümligen, Bern (Switzerland) Track: https://t.co/df3xI0qF09"
978548073096937472,en,1595136069015683083,2022-11-22T19:24:09.000Z,['1595136069015683083'],"Swiss Air Force Eurocopter Cougar AS.532 UL (T-340, #4B7FD9) as flight #T340 at 3850 ft OTT location unknown Track: https://t.co/0ucgOzbSN1"
978548073096937472,en,1595133949138948098,2022-11-22T19:15:44.000Z,['1595133949138948098'],"Swiss Air Ambulance AG AgustaWestland AW.109 SP Grand New (HB-ZRZ, #4B43D7) as #REGA flight #RGA12 at 3425 ft OTT location unknown Track: https://t.co/dVXVKcfBR4"
978548073096937472,en,1595133333578518528,2022-11-22T19:13:17.000Z,['1595133333578518528'],"Swiss Air Force Eurocopter Cougar AS.532 UL (T-339, #4B7FDA) as flight #T339 at 3200 ft OTT location unknown Track: https://t.co/OSkK212bkP"
978548073096937472,fr,1595130875724779520,2022-11-22T19:03:31.000Z,['1595130875724779520'],"As flight #CTM3882 OTT Diénay, Bourgogne-Franche-Comté (France)"
978548073096937472,fr,1595130852937437184,2022-11-22T19:03:26.000Z,['1595130852937437184'],"French Air Force SOCATA TBM 700 A (77, #3B77F5) at 27000 ft heading south west bound OTT Diénay, Bourgogne-Franche-Comté (France) Track: https://t.co/dKRpbEPleq"
978548073096937472,en,1595126867819913216,2022-11-22T18:47:35.000Z,['1595126867819913216'],"Bahrain Amiri Flight Gulfstream Aerospace G550 (A9C-BRN, #894060) as flight #BAH5 at 45000 ft heading north west bound OTT Moggio, Lombardy (Italy) Track: https://t.co/2ypUY7mdFo"
978548073096937472,en,1595125212730867727,2022-11-22T18:41:01.000Z,['1595125212730867727'],As flight #RCH618 OTT location unknown
978548073096937472,en,1595125190484144130,2022-11-22T18:40:56.000Z,['1595125190484144130'],"United States Air Force Boeing C-17A Globemaster III (02-1110, #AE117C) at 32575 ft OTT location unknown Track: https://t.co/aMfwFsrpoi"
978548073096937472,en,1595123749162209282,2022-11-22T18:35:12.000Z,['1595123749162209282'],"Swiss Air Force Eurocopter EC635 P2+ (T-365, #4B7FC5) as flight #T365 at 3700 ft OTT location unknown Track: https://t.co/2tdoWWDINo"
978548073096937472,en,1595112787335942155,2022-11-22T17:51:38.000Z,['1595112787335942155'],"Swiss Air Ambulance AG AgustaWestland AW.109 SP Grand New (HB-ZRQ, #4B43CE) as #REGA flight #RGA06 at 6675 ft heading north west bound OTT Wallis (Switzerland) Track: https://t.co/oRUFuDN4mc"
978548073096937472,fr,1595105663440412673,2022-11-22T17:23:20.000Z,['1595105663440412673'],"Royal Air Force Airbus Military A400M Atlas C.1 (ZM404, #43C5DE) as flight #RRR4547 at 33975 ft heading north west bound OTT Tencin, Auvergne-Rhône-Alpes (France) Track: https://t.co/V0dgJtr9qa"
978548073096937472,en,1595096099194224640,2022-11-22T16:45:20.000Z,['1595096099194224640'],"United States Air Force Gates C-21A (84-0096, #AE018A) as flight #FALCN04 at 32025 ft heading north bound OTT Ticino (Switzerland) Track: https://t.co/fPJcmN0OCr"
978548073096937472,en,1595092384756469761,2022-11-22T16:30:34.000Z,['1595092384756469761'],"Swiss Air Force Eurocopter Cougar AS.532 UL (T-340, #4B7FD9) as flight #T340 at 3400 ft OTT location unknown Track: https://t.co/0ucgOzbSN1"
978548073096937472,en,1595078332831629317,2022-11-22T15:34:44.000Z,['1595078332831629317'],"Italian Air Force Dassault Falcon 900EX EASy (MM62245, #33FFAD) as flight #IAM3111 at 33000 ft heading east bound OTT Belrupt, Grand Est (France) Track: https://t.co/5HPTDoU8kQ"
