text,author_id,lang,created_at,id,edit_history_tweet_ids
RT @JackGrealish: For you Finlay ❤️ https://t.co/BomJEA0oy6,2720131461,en,2022-11-22T19:23:05.000Z,1595135798181261312,['1595135798181261312']
RT @433: The hero of Saudi Arabia 🧤🔥 https://t.co/ItgKzMn2w9,2720131461,tl,2022-11-22T19:20:24.000Z,1595135126081798149,['1595135126081798149']
"RT @omarmahmoodhay1: My Dear young lady, your questioning Sania Nishtar must be one of the signs of the end of times",2720131461,en,2022-11-22T19:19:44.000Z,1595134957089083394,['1595134957089083394']
RT @Saudi_Gazette: #SaudiArabia’s Crown Prince Mohammed bin Salman joined the joyous celebrations of the nation and people of Saudi Arabia…,2720131461,en,2022-11-22T19:17:22.000Z,1595134361414037505,['1595134361414037505']
"RT @Saudi_Gazette: #VIDEO: #SaudiArabia's national anthem fills the area around the world’s tallest building, @BurjKhalifa, as the skyscrap…",2720131461,en,2022-11-22T19:16:00.000Z,1595134016440930304,['1595134016440930304']
RT @HamdanMohammed: مبروك للأخضر ... مبروك للسعودية ...مبروك لكل العرب https://t.co/Oyxe7I6e1u,2720131461,ar,2022-11-22T19:15:04.000Z,1595133781261754368,['1595133781261754368']
RT @ImranKhanPTI: Congratulations to team KSA for their great victory today against Argentina in the Football World Cup being held in Qatar.,2720131461,en,2022-11-22T19:15:00.000Z,1595133764572950528,['1595133764572950528']
"RT @FIFAWorldCup: Instantly iconic 🇸🇦

#FIFAWorldCup | #Qatar2022 https://t.co/8LXbwt4VNO",2720131461,en,2022-11-22T19:12:33.000Z,1595133149507629056,['1595133149507629056']
RT @AnasHaqqani313: ليس للأرجنتين تاريخ سيئ في كرة القدم. فاز بكأس العالم مرتين ولديه لاعبون مثل مارادونا وميسي. إنه نصر تاريخي للمنتخب الس…,2720131461,ar,2022-11-22T19:12:27.000Z,1595133123695882240,['1595133123695882240']
"RT @RedWishDotCom: Dr. Shehbaz Gill has, in his signature light-hearted way, lifted the veil a little bit more. Custodial torture is illega…",2720131461,en,2022-11-22T19:12:24.000Z,1595133110483824640,['1595133110483824640']
RT @PTIofficial: آپ میری بات لکھ لیں اگلا الیکشن عمران خان کا ہے جب الیکشن ہوگا اگلا الیکشن عمران خان کا ہوگا اس وقت ایک سیلاب ہے عوام کا ع…,2720131461,ur,2022-11-22T19:11:37.000Z,1595132914672754688,['1595132914672754688']
RT @brfootball: There was no doubt it belongs to Mohammed Alowais. https://t.co/4XZcPciWMe,2720131461,en,2022-11-22T19:10:53.000Z,1595132728890228739,['1595132728890228739']
"RT @ashoswai: One of India’s Hindu supremacists outfit demands the city of Meerut to be    named after Nathuram Godse, the killer of Mahatm…",2720131461,en,2022-11-22T19:10:33.000Z,1595132646505721856,['1595132646505721856']
"RT @ashoswai: For a Hitler, there has to be one Goebbels! https://t.co/TWOc5xBLug",2720131461,en,2022-11-22T19:10:14.000Z,1595132564238659584,['1595132564238659584']
"RT @KSAmofaEN: Congratulations to our Saudi Green Falcons 🇸🇦
#FIFAWorldCup https://t.co/Dc5FSeH8c3",2720131461,en,2022-11-22T19:09:48.000Z,1595132457501995008,['1595132457501995008']
"RT @FIFAWorldCup: Al-Dawsari turned the game on its head with this absolute screamer! 🎯

#LetItFly with @qatarairways https://t.co/XoMPN1hn…",2720131461,en,2022-11-22T19:08:38.000Z,1595132164147802113,['1595132164147802113']
"RT @Saudi_Gazette: #VIDEO: #Qatari Emir Shiekh Tamim bin Hamad Al Thani supports the #Saudi national team, during #SaudiArabia first match…",2720131461,en,2022-11-22T19:07:53.000Z,1595131975488090117,['1595131975488090117']
RT @FIFAWorldCup: Pics that go hard 📸 https://t.co/yLq4KUZKR2,2720131461,en,2022-11-22T16:32:12.000Z,1595092795924135941,['1595092795924135941']
"RT @AmbassadorNawaf: الف مبروك سيدي  

مبروووك للوطن🇸🇦

مبروك الفوز لكل العرب

الصقور تحلق عالياً

مبروك لنا جميعاً

#السعوية_الارجنتين htt…",2720131461,ar,2022-11-22T16:31:47.000Z,1595092692068884481,['1595092692068884481']
"RT @KSAembassyPK: منتخبنا اليوم وخّر عن طريقه..
الصقور السعودية تحلق عالياً في سماء العالم ..
شرفونا الأبطال..🇸🇦🇸🇦🇸🇦
#المنتخب_السعودي https…",2720131461,ar,2022-11-22T16:30:28.000Z,1595092357908684800,['1595092357908684800']
RT @brfootball: It's real. It happened. 🇸🇦 https://t.co/li7RM6YCJs,2720131461,en,2022-11-22T16:29:57.000Z,1595092227801616384,['1595092227801616384']
RT @Saudi_Gazette: #Saudis make history… #SaudiArabia start #WorldCup2022 with unforgettable win over #Argentina https://t.co/yB5re1Lpzz ht…,2720131461,en,2022-11-22T16:26:59.000Z,1595091481253101571,['1595091481253101571']
RT @brfootball: SAUDI ARABIA CAME TO CRASH THE PARTY 🤯 https://t.co/XaeuzDjT5s,2720131461,en,2022-11-22T16:26:46.000Z,1595091426676727809,['1595091426676727809']
