author_id,id,lang,edit_history_tweet_ids,created_at,text
305818642,1595166466252632064,en,['1595166466252632064'],2022-11-22T21:24:56.000Z,"RT @AKSportJourn: Alaska projects among $91 million in grant funding under @Interior's ""America The Beautiful Challenge"" program. 
https://…"
305818642,1595166202045009920,en,['1595166202045009920'],2022-11-22T21:23:53.000Z,RT @TonysTakes: Brown bear sow and cub stroll along the river. A never shared before pic harkening back to 2019 for #TBT. Humbling to spend…
305818642,1595166146155941889,en,['1595166146155941889'],2022-11-22T21:23:40.000Z,"RT @SmithsonianMag: According to @NatlParkService, 95 percent of U.S. brown bears live in Alaska. https://t.co/5Fdd7gOLKG"
305818642,1595166118519635968,en,['1595166118519635968'],2022-11-22T21:23:34.000Z,"RT @JimSRogers: Photo from summer #Alaska trip to Kodiak Island.

#Photos #PhotoOfTheDay #Travel #Wildlife #Bears #Outdoors #Adventure http…"
305818642,1595166055571525632,en,['1595166055571525632'],2022-11-22T21:23:19.000Z,RT @dennis_warsaw: Another animalscape of a mama Alaskan brown bear and her cub clamming on the flats at low tide. #bears #grizzly #Alaska…
305818642,1595165983572123648,en,['1595165983572123648'],2022-11-22T21:23:01.000Z,"RT @alaskawild: Did you know that 95% of all U.S. brown bears live in Alaska? While the bear population is currently healthy and growing, c…"
305818642,1595165944225333248,en,['1595165944225333248'],2022-11-22T21:22:52.000Z,"RT @AllThatWildlife: Early Thanksgiving post: Although the main prey of polar bears is ringed seals, this adult male polar bear was thankfu…"
305818642,1595165822003314688,en,['1595165822003314688'],2022-11-22T21:22:23.000Z,RT @NatHab: The high density of brown bears in the protected area of @LakeClarkNPS makes it an ideal spot for viewing and research. Nat Hab…
305818642,1595165786737627136,en,['1595165786737627136'],2022-11-22T21:22:14.000Z,"RT @BillBernstein3: We were about 12 feet above this bear on a boardwalk near in an area near Ketchikan, Alaska. A couple of seconds into t…"
305818642,1595165729703489539,en,['1595165729703489539'],2022-11-22T21:22:01.000Z,RT @al_requiem: That wasn't the biggest bear of the Pleistocene. That title goes to the Short Face Bear. Called the most powerful North Ame…
305818642,1595165545347051520,en,['1595165545347051520'],2022-11-22T21:21:17.000Z,"RT @lonelyplanet: Alaska is well-known for its snowy mountains, lush rain forests and incredible wildlife like bears, moose and humpback wh…"
305818642,1595165497146105856,en,['1595165497146105856'],2022-11-22T21:21:05.000Z,"RT @adndotcom: A black bear cub in Southeast Alaska was euthanized after it became ill with avian influenza, the Alaska Department of Fish…"
305818642,1595165474526228480,en,['1595165474526228480'],2022-11-22T21:21:00.000Z,RT @HuffPost: Wildlife officials believe the black bear cub likely ate a bird that had died from the dangerous strain of avian influenza. h…
305818642,1595165417081036800,en,['1595165417081036800'],2022-11-22T21:20:46.000Z,"RT @AKpublicnews: ""I could probably walk up to within 10 feet of her, and she’s not showing any fear,” state biologist Dave Battle said of…"
305818642,1595165383123959808,en,['1595165383123959808'],2022-11-22T21:20:38.000Z,RT @ConservationFLs: Bears try to pack on calories while more people head out into the field. You’ve seen the Fat Bear Challenge in Alaska;…
305818642,1595162528719728640,en,['1595162528719728640'],2022-11-22T21:09:18.000Z,RT @GanoeResearch: It's finally up! I made this interactive map of TWS Student Chapter locations and contacts several years ago and it's fi…
305818642,1595162388634140673,en,['1595162388634140673'],2022-11-22T21:08:44.000Z,RT @unepwcmc: The stark state of nature and wildlife as revealed in the @WWF Living Planet Report 2022 #LPR2022 is proof that we need trans…
305818642,1595162340278013953,en,['1595162340278013953'],2022-11-22T21:08:33.000Z,"RT @bioneers: Explore an interactive map to see whose ancestral territories you are living on, and learn how to incorporate a land acknowle…"
305818642,1595162212657934338,en,['1595162212657934338'],2022-11-22T21:08:02.000Z,RT @wildlifesociety: TWS' Conservation Affairs Network met during #TWS2022 to practice creating policy priorities &amp; give updates on how org…
305818642,1595162137848340480,en,['1595162137848340480'],2022-11-22T21:07:44.000Z,RT @native_wildlife: The @forestservice featured an article about the NAFWS National SYP on their website and preparing the next generation…
305818642,1595162077723004928,en,['1595162077723004928'],2022-11-22T21:07:30.000Z,RT @westgov: The Fort Belknap Indian Community and Blackfeet Nation are among 14 #NativeAmerican tribes to receive funding for conservation…
