author_id,text,created_at,lang,edit_history_tweet_ids,id
4519267396,RT @BigJoeySlaps: https://t.co/cT4bwSzBNH,2022-11-22T20:32:53.000Z,zxx,['1595153364194824192'],1595153364194824192
4519267396,https://t.co/oBTRUM88WD https://t.co/DAWUA99fa3,2022-11-22T20:12:20.000Z,zxx,['1595148193351680000'],1595148193351680000
4519267396,RT @d0blaj3pico: https://t.co/fCVh611D4L,2022-11-22T20:08:19.000Z,zxx,['1595147183560749058'],1595147183560749058
4519267396,"RT @d0blaj3pico: Película: Cars
Doblaje: Argentino https://t.co/785e7mgp3D",2022-11-22T20:07:50.000Z,es,['1595147059857743872'],1595147059857743872
4519267396,@rogercrosss Joder que preciosa esa Majora's Mask,2022-11-22T19:58:11.000Z,es,['1595144631984873472'],1595144631984873472
4519267396,RT @ToriModernArt: Akira Toriyama Autograph. (2016) https://t.co/Rmk2UkphZh,2022-11-22T19:55:32.000Z,tl,['1595143966764113921'],1595143966764113921
4519267396,"RT @ToriModernArt: Gift illustration for the German publisher ""Carlsen verlag"" of Dragon Ball that was hung in the publisher's office. (200…",2022-11-22T19:54:29.000Z,en,['1595143703814774784'],1595143703814774784
4519267396,RT @TuiterFuwuck: Sabes q estas traumado cuando algo que no tiene que ver dalas lo mencionas,2022-11-22T19:30:18.000Z,es,['1595137617451921410'],1595137617451921410
4519267396,https://t.co/CUqXkwOUpj https://t.co/UK2oMivgvO,2022-11-22T19:27:35.000Z,zxx,['1595136930546536453'],1595136930546536453
4519267396,RT @LoKoKaBoosTeR69: Overflow Nin Nin ❤️💙 https://t.co/DAaLRHdcN5,2022-11-22T19:17:57.000Z,en,['1595134509124841473'],1595134509124841473
4519267396,"RT @Konami: The #SILENTHILL f trailer showcases some brilliantly eerie and atmospheric landscapes, with that classic Silent Hill fog seepin…",2022-11-22T19:17:25.000Z,en,['1595134373493628928'],1595134373493628928
4519267396,RT @DisneyDLV: Happy anniversary to @Disney and @Pixar's @toystory! Prepare to shrink down for your next big adventure with Buzz Lightyear…,2022-11-22T19:13:37.000Z,en,['1595133418144423936'],1595133418144423936
4519267396,RT @LemonY2K: D-did we just kiss?? #PokemonScarletViolet #NintendoSwitch https://t.co/bobXvz2Idf,2022-11-22T17:21:12.000Z,en,['1595105124858331138'],1595105124858331138
4519267396,RT @imsp8n: Bro theres a trend with Vegito and Bulma from that one fan series and shits wild https://t.co/7a09Fi5GM2,2022-11-22T16:25:12.000Z,en,['1595091032907341824'],1595091032907341824
4519267396,Quien chucha le dice pancho a loa COmpletos weon https://t.co/fTYO5ZdJyi,2022-11-22T15:28:10.000Z,es,['1595076679528902656'],1595076679528902656
4519267396,@Blue0000Ghost @pat_cfg @Abellcymeg Tambien está para pc,2022-11-22T13:55:30.000Z,es,['1595053361749020672'],1595053361749020672
4519267396,@Blue0000Ghost @pat_cfg @Abellcymeg https://t.co/aCUvud8yC9,2022-11-22T13:53:09.000Z,qme,['1595052768322289664'],1595052768322289664
4519267396,RT @comentaristaedu: https://t.co/uBJUu7VUew,2022-11-22T13:50:31.000Z,zxx,['1595052108382097408'],1595052108382097408
4519267396,Odio trabajar en grupo,2022-11-22T13:35:22.000Z,es,['1595048295424032772'],1595048295424032772
4519267396,RT @EmperorBigD: he's real. https://t.co/j0xhrLU09u,2022-11-22T10:42:00.000Z,en,['1595004666168971266'],1595004666168971266
4519267396,"RT @DB_Legends: [Stamp Rally Campaign]
Collect 3 stamps to get an in-game reward! The Stamp Rally Campaign is here!

Look for ""[Stamp Rally…",2022-11-22T10:40:37.000Z,en,['1595004317848596484'],1595004317848596484
4519267396,RT @Abellcymeg: https://t.co/31GJKhGEUP,2022-11-22T02:24:46.000Z,zxx,['1594879533974519808'],1594879533974519808
4519267396,"RT @themeatly: “Ink Demon” is trending!
He must be coming. Hide!",2022-11-22T01:49:09.000Z,en,['1594870568695828481'],1594870568695828481
4519267396,"@TorpotnosDali89 En efecto

Shintani el de DB Super y Kubota el que diseño y animo las escenas 2D de Super Hero",2022-11-21T17:45:01.000Z,es,['1594748734234951680'],1594748734234951680
4519267396,RT @DbsHype: Dragon Ball Z: KAKAROT - Bardock DLC New HQ Screenshots! https://t.co/28DFQXAti3,2022-11-21T16:24:36.000Z,en,['1594728494214193159'],1594728494214193159
4519267396,"Ganamos

GANAMOOOOS https://t.co/GVUfuUTzuJ",2022-11-21T15:04:57.000Z,es,['1594708452538032129'],1594708452538032129
4519267396,"SHINTANI?!

NOMAMES

NOMAMES

AAAAAAAAAAAAAAA https://t.co/2FZ2WDsNMk",2022-11-21T15:00:17.000Z,ht,['1594707277302620163'],1594707277302620163
4519267396,"POR FIN ME SALIO GOHAN BESTIA EN EL #dragonballlegends 

VAMOOOOOS CONCHETUMAREEE https://t.co/2dADl63MHy",2022-11-21T14:58:21.000Z,es,['1594706791211859970'],1594706791211859970
4519267396,"@Oscaral17007232 Comparaste a un Youtuber con Hitler

No vengas a joder xdd",2022-11-21T14:56:15.000Z,es,['1594706261391867904'],1594706261391867904
4519267396,"RT @MrSinnoh: This game cannot be real... 

WHAT THE HELL IS THIS https://t.co/hRWgv2vokh",2022-11-21T13:50:35.000Z,en,['1594689734349135872'],1594689734349135872
4519267396,RT @Johnny_Terumi: Prohibido el paso mis cojones #PokemonEscarlataPurpura #NintendoSwitch https://t.co/34BKZBUJIl,2022-11-21T13:47:44.000Z,es,['1594689016762277893'],1594689016762277893
4519267396,"RT @judy_totoya: ソニック・ザ・ヘッジホッグ２　30周年記念　第2弾
スーパーソニック
まあ、元ネタは言うまでもなくアレなんで基本まずいから表立って出せない、高難易度のスペシャルステージをクリアした人間のみが見れることが出来るご褒美の超シークレットだったのですが…",2022-11-21T13:47:25.000Z,ja,['1594688937410195456'],1594688937410195456
4519267396,"RT @DiscussingFilm: Bob Iger is back as CEO of Disney effective immediately, replacing Bob Chapek. 

(Source: https://t.co/WL6l51jx3o) http…",2022-11-21T13:44:51.000Z,en,['1594688293974642693'],1594688293974642693
4519267396,"RT @BaityBait: Este es un desarrollador de GameFreak que lleva días recibiendo amenazas hacia él y su familia por el estado de Pokémon

Aun…",2022-11-21T13:44:24.000Z,es,['1594688178597687296'],1594688178597687296
4519267396,@Beluga200000 Si,2022-11-21T13:00:32.000Z,und,['1594677141161082882'],1594677141161082882
4519267396,Tetas,2022-11-21T11:04:34.000Z,in,['1594647956338401281'],1594647956338401281
4519267396,lolas*,2022-11-21T08:42:47.000Z,en,['1594612276962672641'],1594612276962672641
4519267396,Buenas localidad Goku https://t.co/KZtCDJwtyB,2022-11-21T08:42:40.000Z,es,['1594612244666466304'],1594612244666466304
4519267396,RT @_Mae_: Gracias por este lindo reconocimiento. Ser la voz de Akko para Latinoamérica marcó mi carrera y corazón para siempre 🫶🏻,2022-11-21T08:41:50.000Z,es,['1594612033969745920'],1594612033969745920
4519267396,"RT @MarioRenders: Donkey Kong in jail (Donkey Kong Country 2: Diddy's Kong Quest, 1995) https://t.co/y1DJTRzp5P",2022-11-21T08:41:17.000Z,en,['1594611898951307264'],1594611898951307264
4519267396,También me la profesor pipipipi https://t.co/wswTHyt9I7,2022-11-21T08:40:49.000Z,es,['1594611779010584576'],1594611779010584576
4519267396,RT @KyleAllenMusic: How did I miss this FNAF reference in Bendy Dark Revival?!?! 😶 https://t.co/XJCXhdzv9d,2022-11-21T08:40:38.000Z,en,['1594611735847063552'],1594611735847063552
4519267396,RT @ReverendClown: Maybe Pokémon don’t look so mid now https://t.co/bG8aYTqyGo,2022-11-21T08:02:35.000Z,fr,['1594602156899717120'],1594602156899717120
4519267396,RT @dangerousbride: Expecting 🤰🍼 #DevilMayCry https://t.co/TdGnI6DdLq,2022-11-21T07:55:42.000Z,en,['1594600428238430210'],1594600428238430210
4519267396,RT @ReverendClown: Goodnight https://t.co/ISUwMWYs7d,2022-11-21T07:53:47.000Z,en,['1594599944794406912'],1594599944794406912
4519267396,RT @TheTrueOddball: #BATDR is up to 96% positive reviews on Steam! Congrats to the team! :D #BENDY https://t.co/MP6fcL3CR5,2022-11-21T07:53:26.000Z,en,['1594599855438979072'],1594599855438979072
4519267396,Ig de la minita https://t.co/aYeYVPimJq,2022-11-21T07:52:13.000Z,ca,['1594599548873506817'],1594599548873506817
4519267396,RT @ItsIdyllic_: Hours later and I STILL have BATDR on my mind. This is the first time in literal years I've been hyped about anything Bend…,2022-11-21T07:51:19.000Z,en,['1594599322556907526'],1594599322556907526
4519267396,RT @DbScreenCapture: 😖 https://t.co/0K8DH1Pquu,2022-11-21T07:32:49.000Z,und,['1594594667198574593'],1594594667198574593
4519267396,RT @batdr_vent_real: fun batdr fact: allison's fucking bazooka from bendy royale is in the contraband weapon section before wilson's mansio…,2022-11-21T07:25:06.000Z,en,['1594592724015087617'],1594592724015087617
4519267396,"RT @MissaSinfonia: ESTOY EN JAPÓN, AAAAAAAAAAAAH https://t.co/GQS6ly2D0X",2022-11-21T07:22:58.000Z,es,['1594592188498747393'],1594592188498747393
4519267396,RT @YokaiRiderVT: You’re telling me this horrific scream was REAL and made by AN ACTUAL HUMAN BEING???? https://t.co/uja8UEf2fp,2022-11-21T07:21:05.000Z,en,['1594591714919927808'],1594591714919927808
4519267396,RT @DaiTeDicee: Momento infravalorado de Dragon Ball. https://t.co/JoblxStLA9,2022-11-21T07:19:09.000Z,it,['1594591229370855424'],1594591229370855424
4519267396,RT @mexi_ytc: 😳 https://t.co/zMlYQyn5sl,2022-11-21T07:06:24.000Z,und,['1594588020673458176'],1594588020673458176
4519267396,G A N A M O S https://t.co/pDj0Hq1Pi0,2022-11-21T07:04:52.000Z,es,['1594587633585307648'],1594587633585307648
4519267396,"RT @mydisneylatino: 🚨 ALERTA | Bob Chapek fue destituido de su cargo como CEO de The Walt Disney Company con efecto inmediato, su reemplazo…",2022-11-21T07:04:00.000Z,es,['1594587417482125314'],1594587417482125314
4519267396,"RT @ElManiDelTiempo: ""Y todo esta historia comenzó por una Esfera del Dragón...""

Feliz Aniversario Dragon Ball. Sin importar tus cagadas,…",2022-11-21T07:02:12.000Z,es,['1594586960584220674'],1594586960584220674
4519267396,What https://t.co/b7YIgkEdpz,2022-11-21T07:01:59.000Z,en,['1594586907274510336'],1594586907274510336
4519267396,RT @JoJoSindacco: VOLVIÓ MR. PRESIDEEEEEEENT https://t.co/hNxSLR5z1H,2022-11-21T06:59:05.000Z,es,['1594586180040814592'],1594586180040814592
4519267396,RT @Bhaal_Spawn: The Nintendo Wii (2006) is now as old as the Super Nintendo Entertainment System (1990) was when the Wii came out. https:/…,2022-11-21T06:58:53.000Z,en,['1594586125842128897'],1594586125842128897
4519267396,Wow https://t.co/YTiJYIsWbG,2022-11-21T06:56:43.000Z,qst,['1594585581949837313'],1594585581949837313
4519267396,"Pero mi control de xbox es negro, no blanco pipipipi https://t.co/1yzefFZVzE",2022-11-21T06:46:40.000Z,es,['1594583051861909504'],1594583051861909504
4519267396,"MOMMY

MOMMY

MOMMY

MOMMY ALERT https://t.co/DBQJjnimXE",2022-11-21T06:44:52.000Z,en,['1594582600651534336'],1594582600651534336
4519267396,Ni tan fea la casa de la protagonista https://t.co/tJTH99psed,2022-11-21T06:42:46.000Z,es,['1594582073217515520'],1594582073217515520
4519267396,https://t.co/aH4rJ7QWQm,2022-11-21T06:31:32.000Z,zxx,['1594579243232825345'],1594579243232825345
4519267396,Almenos ese no mentía y manipulaba https://t.co/UdVkkYjDSV,2022-11-21T05:27:22.000Z,es,['1594563095950725122'],1594563095950725122
