text,lang,id,author_id,edit_history_tweet_ids,created_at
"Food quality and exposure time affect induced defences in Daphnia: Based on key morphology, life history traits, and expression of related genes https://t.co/rpcHcsw07f  #science #biology #food #quality #exposure #time",en,1595190000047398912,1466651412981374978,['1595190000047398912'],2022-11-22T22:58:27.000Z
Multi-omics signatures of the human early life exposome (Nov 2022) https://t.co/aaKFAngo4J  #science #health #signatures #life #exposome #nov,en,1595187481686704128,1466651412981374978,['1595187481686704128'],2022-11-22T22:48:27.000Z
2/ to worse heat waves and an increased risk of fires. #science #environment #europe #parts #planet #average,en,1595182375012474882,1466651412981374978,['1595182375012474882'],2022-11-22T22:28:09.000Z
"1/ Large parts of Europe are warming twice as fast as the planet on average. As a consequence of human emissions of greenhouse gases, the climate across the continent has also become drier, particularly in southern Europe, leading https://t.co/TfNH7AoFDb",en,1595182374047739905,1466651412981374978,['1595182374047739905'],2022-11-22T22:28:09.000Z
2/ #history #crosscountry,und,1595177301381382144,1466651412981374978,['1595177301381382144'],2022-11-22T22:08:00.000Z
"1/ Homicide and State History [""Cross-country analyses show a sizeable and robust relationship between [ancestral degree of ""stateness""] index and lower homicide rates""] https://t.co/CgubtNgVCT   #science #social_science #homicide #state",en,1595177300332462080,1466651412981374978,['1595177300332462080'],2022-11-22T22:08:00.000Z
2/ #convergence #theorems #point,und,1595172231373418496,1466651412981374978,['1595172231373418496'],2022-11-22T21:47:51.000Z
"1/ Strong convergence theorems for fixed point of multi-valued mappings in Hadamard spaces, which are geodesic metric spaces of nonpositive curvature https://t.co/KkFDHf0t66   #science #mathematics #spaces",en,1595172230224150528,1466651412981374978,['1595172230224150528'],2022-11-22T21:47:51.000Z
"2/ design) models to afford finer-grained robot interaction, achieving robotic autonomy #science #engineering #scene #rgbd #red #green",en,1595167119435366400,1466651412981374978,['1595167119435366400'],2022-11-22T21:27:32.000Z
"1/ Reconstructing a functionally equivalent and interactive scene from RGB-D (Red Green Blue-Depth) data streams, where the objects are segmented by a 3D mapping module and subsequently replaced by CAD (computer aided https://t.co/AyN49slC7n",en,1595167118382669824,1466651412981374978,['1595167118382669824'],2022-11-22T21:27:32.000Z
Super-selective and staged glue embolization for labral AVMs using ultra-thin microcatheters: report of two cases https://t.co/1bnFOuvXMF  #science #medicine #embolization #avms #microcatheters #report,en,1595164600231546881,1466651412981374978,['1595164600231546881'],2022-11-22T21:17:32.000Z
Study: New imaging technique in animal study gives insight to popular supplement's potential role in cancer progression https://t.co/81HK5oPkh8  #science #cancer #study #new #technique #animal,en,1595162082176950274,1466651412981374978,['1595162082176950274'],2022-11-22T21:07:31.000Z
Intestinal epithelial stem cell transplants as a novel therapy for cerebrovascular stroke https://t.co/wKLCMYfLZz  #science #health #stem #cell #transplants #therapy,en,1595159563799449602,1466651412981374978,['1595159563799449602'],2022-11-22T20:57:31.000Z
2/ requiring hospitalization. #science #health #years #patients #postcovid #symptoms,en,1595154490964905984,1466651412981374978,['1595154490964905984'],2022-11-22T20:37:21.000Z
1/ Post–COVID-19 Symptoms 2 Years After SARS-CoV-2: the proportion of patients with at least 1 post–COVID-19 symptom 2 years after acute infection was 59.7% for hospitalized patients and 67.5% for those not https://t.co/mAd91xHBsa,en,1595154489903759363,1466651412981374978,['1595154489903759363'],2022-11-22T20:37:21.000Z
2/ on nose and throat swab testing for the virus. Vaccination reduces the risk of developing severe disease if infected with the virus #science #health #virus #thirds #australians #children,en,1595149379077218304,1466651412981374978,['1595149379077218304'],2022-11-22T20:17:03.000Z
"1/ At least two thirds of Australians, including children and adolescents, have had COVID-19. This is more than double the number of cases reported based https://t.co/Kq2Tf3Raz3",en,1595149378045427712,1466651412981374978,['1595149378045427712'],2022-11-22T20:17:02.000Z
A Conformal Map Model for Leaf Growth. Physicists have shown that a mathematical transformation called a conformal map can be used to predict how leaves grow. https://t.co/VY0MbWbH4u  #science #physics #map #conformal #model #leaf,en,1595146859680407552,1466651412981374978,['1595146859680407552'],2022-11-22T20:07:02.000Z
2/ #neuroscience #study #people #personalities #brain,und,1595141803283386368,1466651412981374978,['1595141803283386368'],2022-11-22T19:46:56.000Z
1/ Neuroimaging study shows that people with similar personalities tend to have similar brain responses when viewing naturalistic stimuli. https://t.co/V3vR9qrLqz   #science,en,1595141802134097920,1466651412981374978,['1595141802134097920'],2022-11-22T19:46:56.000Z
"Two new studies consider biofuel cost, environmental impact and potential for expanding to commercial markets for trucking fleets https://t.co/Q31jKZgoZ3   #science #engineering #studies #biofuel #cost #impact",en,1595139283668434944,1466651412981374978,['1595139283668434944'],2022-11-22T19:36:56.000Z
2/ helping people quit smoking. #science #epidemiology #cochrane #review #certainty #evidence,en,1595134210490392576,1466651412981374978,['1595134210490392576'],2022-11-22T19:16:46.000Z
1/ The latest Cochrane Review finds high certainty evidence that nicotine e-cigarettes are more effective than traditional nicotine-replacement therapy (NRT) in https://t.co/MXQFby7asZ,en,1595134209483382784,1466651412981374978,['1595134209483382784'],2022-11-22T19:16:46.000Z
"Meat eaters and vegans alike underestimate animal minds, and both resist updating these inaccurate beliefs, study shows. https://t.co/iAk2NuB2rd  #science #animal_science #meat #eaters #vegans #minds",en,1595131691084894209,1466651412981374978,['1595131691084894209'],2022-11-22T19:06:45.000Z
2/ paper focuses on the problem of phishing and to detect/predict it by using 'machine learning' #science #computer_science #web #users #software #application,en,1595126605436702720,1466651412981374978,['1595126605436702720'],2022-11-22T18:46:33.000Z
"1/ Despite the web users and the software and application developer's continuous effort to make and keep the IT infrastructure safe by using encryptions, digital signatures or digital certificates, this https://t.co/czFhHHXDVB",en,1595126604371439616,1466651412981374978,['1595126604371439616'],2022-11-22T18:46:33.000Z
New giant tree species discovered in Indonesia https://t.co/wGQ3awkhjy  #science #biology #new #tree #species #indonesia,en,1595124086065156096,1466651412981374978,['1595124086065156096'],2022-11-22T18:36:32.000Z
2/ development that may be happening in other parts of the world #science #environment #rain #bursts #sydney #decades,en,1595118966816403456,1466651412981374978,['1595118966816403456'],2022-11-22T18:16:12.000Z
"1/ Rapid rain bursts in Sydney have become at least 40% more intense in the past two decades, with implications for flash flooding – a https://t.co/lKNIbJdbBf",en,1595118965784576001,1466651412981374978,['1595118965784576001'],2022-11-22T18:16:11.000Z
2/ μm in size #science #health #samples #mps #researchers #abundance,ro,1595113850805768193,1466651412981374978,['1595113850805768193'],2022-11-22T17:55:52.000Z
"1/ Researchers find an abundance of microplastics in placentas and meconium samples. They found traces of MPs in all samples, mainly polyurethane (PU) and polyamide (PA). More than three-quarters of the MPs were between 20 and 50 https://t.co/lRVHxJLZSr",en,1595113849702666241,1466651412981374978,['1595113849702666241'],2022-11-22T17:55:52.000Z
2/ failure #science #nanoscience #lithium #researchers #id #formation,en,1595108731213078528,1466651412981374978,['1595108731213078528'],2022-11-22T17:35:31.000Z
"1/ Researchers ID what causes dendrite formation in lithium batteries, and show how dendrites can be prevented from crossing through the electrolyte, thus preventing the primary cause of lithium battery https://t.co/RmnvJwvu4I",en,1595108730239995905,1466651412981374978,['1595108730239995905'],2022-11-22T17:35:31.000Z
2/ #adhesive #magenta #muscles,und,1595103673771622402,1466651412981374978,['1595103673771622402'],2022-11-22T17:15:26.000Z
"1/ Bioengineers have developed a mechanically active adhesive named MAGENTA, that makes muscles stretch and contract, preventing and enabling recovery from muscle atrophy https://t.co/Ob0P3Zu3ag   #science #engineering #bioengineers",en,1595103672702099456,1466651412981374978,['1595103672702099456'],2022-11-22T17:15:25.000Z
Genetics combined with long years of schooling and little time outdoors can lead to myopia https://t.co/l2jZmf3iXJ  #science #health #genetics #years #time #outdoors,en,1595101154169397248,1466651412981374978,['1595101154169397248'],2022-11-22T17:05:25.000Z
Study finds that risk of myocarditis after SARS-CoV-2 vaccination is increased but very low https://t.co/uPnogoRTGW  #science #health #study #risk #myocarditis #sarscov,en,1595098635896643592,1466651412981374978,['1595098635896643592'],2022-11-22T16:55:24.000Z
2/ cases of child abuse and neglect in that area. #science #social_science #alcohol #availability #maltreatment #study,en,1595093579637981190,1466651412981374978,['1595093579637981190'],2022-11-22T16:35:19.000Z
1/ Local alcohol availability related to child maltreatment. A study in Sacramento found that having one more off-premises alcohol outlet in a census tract was related to 13.5% more substantiated https://t.co/cUapOdVMno,en,1595093578471964673,1466651412981374978,['1595093578471964673'],2022-11-22T16:35:19.000Z
Study: Cannabinoids May Induce Immunogenic Cell Death https://t.co/JkfnY6jV7r  #science #cancer #study #cannabinoids #may #induce,en,1595091060337672204,1466651412981374978,['1595091060337672204'],2022-11-22T16:25:18.000Z
"2/ productivity losses, and averted health care use. #science #medicine #vaccination #return #investment #new",en,1595085970684067840,1466651412981374978,['1595085970684067840'],2022-11-22T16:05:05.000Z
"1/ Return on Investment of the COVID-19 Vaccination: every $1 invested in the New York City vaccination campaign yielded an estimated $10.19 in cost savings from lower infection and mortality rates, fewer https://t.co/W56aSCCbQA",en,1595085969367113731,1466651412981374978,['1595085969367113731'],2022-11-22T16:05:05.000Z
Effect of the intratumoral microbiota on spatial and cellular heterogeneity in cancer (Nov 2022) https://t.co/uKgps3TWLm  #science #cancer #effect #microbiota #heterogeneity #cancer,en,1594855695257477120,1466651412981374978,['1594855695257477120'],2022-11-22T00:50:03.000Z
2/ 180° amplitude were mechanically integrated into a robot actuator #science #engineering #paper #threeaxis #gyroscope #haltere,en,1594850605628940288,1466651412981374978,['1594850605628940288'],2022-11-22T00:29:49.000Z
"1/ In this paper, it's developed a three-axis haltere gyroscope that mimics the haltere of Diptera, an order of insects (such as flies and mosquitoes). Two perpendicularly positioned structures that can vibrate at a https://t.co/IQHXQdRTLm",en,1594850604597198849,1466651412981374978,['1594850604597198849'],2022-11-22T00:29:49.000Z
2/ #networks #spacecraft,und,1594845531603288064,1466651412981374978,['1594845531603288064'],2022-11-22T00:09:40.000Z
"1/ Cyber vulnerability in networks used by spacecraft, aircraft and energy generation systems, study shows https://t.co/dwIXJ4eRA4   #science #computer_science #cyber #vulnerability",en,1594845530558865408,1466651412981374978,['1594845530558865408'],2022-11-22T00:09:39.000Z
2/ presented a statistical learning protocol to resolve the morphological complexity of two-dimensional macromolecules #science #computer_science #learning #protocol #complexity #macromolecules,en,1594840449205747712,1466651412981374978,['1594840449205747712'],2022-11-21T23:49:28.000Z
"1/ A statistical learning protocol to resolve the morphological complexity of two-dimensional macromolecules. Here, it's https://t.co/XNySAuBgtc",en,1594840448148774913,1466651412981374978,['1594840448148774913'],2022-11-21T23:49:28.000Z
‘Butterfly Bot’ is Fastest Swimming Soft Robot Yet https://t.co/SizsGOZ7Dj  #science #engineering #butterfly #bot #fastest #soft,en,1594837929804804098,1466651412981374978,['1594837929804804098'],2022-11-21T23:39:27.000Z
MRI Reveals Significant Brain Abnormalities Post-COVID https://t.co/9561kb9mw8  #science #neuroscience #mri #reveals #significant #brain,en,1594835411582345216,1466651412981374978,['1594835411582345216'],2022-11-21T23:29:27.000Z
Multiplex viral tropism assay in complex cell populations with single-cell resolution https://t.co/XYkqxyXYyS  #science #genetics #multiplex #tropism #cell #populations,en,1594832893389307905,1466651412981374978,['1594832893389307905'],2022-11-21T23:19:27.000Z
"2/ machines, call-center systems, or other devices #science #computer_science #automation #income #inequality #research",en,1594827812170391552,1466651412981374978,['1594827812170391552'],2022-11-21T22:59:15.000Z
"1/ Automation drives income inequality. Research quantifies the extent to which automation has contributed to income inequality in the U.S., simply by replacing workers with technology — whether self-checkout https://t.co/vqobjlbwCY",en,1594827811096625153,1466651412981374978,['1594827811096625153'],2022-11-21T22:59:15.000Z
2/ the methods to change this is by generating brighter and red-shifted emissions #science #nanoscience #carbon #nanotubes #therapeutics #tools,en,1594822733585522688,1466651412981374978,['1594822733585522688'],2022-11-21T22:39:04.000Z
"1/ Single-Walled Carbon Nanotubes are being developed as new therapeutics and diagnostic tools for medical imaging and cancer treatment. Yet the radiation levels are relatively low, so it can't be used easily. One of https://t.co/k6uNj2W0Ei",en,1594822732579213312,1466651412981374978,['1594822732579213312'],2022-11-21T22:39:04.000Z
2/ #attackers #user,und,1594817659534614528,1466651412981374978,['1594817659534614528'],2022-11-21T22:18:54.000Z
"1/ Mobile devices that use Bluetooth are vulnerable to a glitch that could allow attackers to track a user’s location, new study finds https://t.co/blTc3PYPrb   #science #computer_science #devices #glitch",en,1594817658540593157,1466651412981374978,['1594817658540593157'],2022-11-21T22:18:54.000Z
THP9 enhances seed protein content and nitrogen-use efficiency in maize https://t.co/aqL0ladQT0  #science #genetics #thp #enhances #seed #content,en,1594815140100071424,1466651412981374978,['1594815140100071424'],2022-11-21T22:08:54.000Z
