text,created_at,author_id,edit_history_tweet_ids,id,lang
@manishindiatv @AdityaRajKaul ISI trolled by by @AdityaRajKaul and @manishindiatv 😂,2022-11-22T20:59:20.000Z,502000721,['1595160021083770880'],1595160021083770880,en
@AdityaRajKaul 😂👌,2022-11-22T20:56:28.000Z,502000721,['1595159298895933440'],1595159298895933440,und
RT @manishindiatv: @AdityaRajKaul 😀😀😀😀 #ISPR may be mention your documentary too..😀😀😀😀 well 10 corps cdr of pak army 😀😀😀,2022-11-22T20:55:59.000Z,502000721,['1595159177915432960'],1595159177915432960,en
"RT @AdityaRajKaul: One of them is likely to be the next Pakistan Army Chief - the ultimate decision maker, future millionaire and boss of P…",2022-11-22T20:55:43.000Z,502000721,['1595159112098406400'],1595159112098406400,en
"@Voice_For_India Well here is the recording of our space last year with the Legend.. Exclusively on @TeamNewsHour spaces. An honour to host it with @itsDivasChoice

Apologies for poor recording quality as we didn't have space recording feature on twitter spaces back then https://t.co/ctgEUNkYjI",2022-11-22T20:54:31.000Z,502000721,['1595158811685572610'],1595158811685572610,en
"RT @AshishT10394253: Shocking but no longer surprising sir
@ARanganathan72 
क्योंकि नया फार्मूला मिला आज रेपिस्ट डालो फिजियोथेरेपिस्ट निका…",2022-11-22T20:49:34.000Z,502000721,['1595157563230031872'],1595157563230031872,hi
RT @romy1965: पागल हो गया बुड्ढा 😳,2022-11-22T19:52:38.000Z,502000721,['1595143234682236929'],1595143234682236929,hi
RT @changu311: What a powerful message from Indian Army. “We are fully prepared to take back PoK from Pakistan. We r waiting the orders fro…,2022-11-22T19:45:53.000Z,502000721,['1595141537008357376'],1595141537008357376,en
"RT @manishindiatv: 160 terrorists at LaunchPad-130 North of PirPanjal &amp; 30 south of PirPanjal in #POJK.In Hinterland,82 #Pakistani terroris…",2022-11-22T19:45:47.000Z,502000721,['1595141512404561921'],1595141512404561921,en
Love this Assertive approach from India. This is exactly what makes @narendramodi ji one of the greatest leaders this world has seen. https://t.co/ocNAllMxq6,2022-11-22T19:45:20.000Z,502000721,['1595141400286613504'],1595141400286613504,en
RT @sukhgrewalbjp: आप #MLA दिल्ली गुलाब यादव को कार्यकर्ताओं ने पीटा।उन्होंने एक करोड़ में #MCD का टिकट बेचा था। @ArvindKejriwal कोई कार्र…,2022-11-22T19:33:30.000Z,502000721,['1595138419960983552'],1595138419960983552,hi
"RT @PadmajaJoshi: Did White House Press Secretary say there was ‘no special discussion’ between PM Modi and Prez Biden in Bali, as a viral…",2022-11-22T19:33:14.000Z,502000721,['1595138353867149312'],1595138353867149312,en
RT @speaks_prav: Any around d world even dreaming to harm my #NaMo will have to relive thrice! @narendramodi #PitaTulya hain! None can harm…,2022-11-22T19:32:38.000Z,502000721,['1595138204268892160'],1595138204268892160,en
RT @keshda: Not really. He comes on TV regularly. Was all over the place during the launch of Mangalyan and on anniversary of his going in…,2022-11-22T19:17:23.000Z,502000721,['1595134363364372481'],1595134363364372481,en
"RT @HinduITCell: Such FAKE edited image of our PM, Shri  @narendramodi  ji with our M/o WCD, Smt.  @smritiirani  ji is absolutely unpardona…",2022-11-22T19:17:00.000Z,502000721,['1595134268396949504'],1595134268396949504,en
@AshishT10394253 @TeamNewshour @AshishT81757237 भाई साहब धन्यवाद किस बात का? ये तो भगवा रक्षा वाहिनी का सेवक होने के नाते मेरा कर्तव्य और धर्म है.. 🙏,2022-11-22T17:37:10.000Z,502000721,['1595109144574726144'],1595109144574726144,hi
RT @AshishT10394253: @ameet1012 @TeamNewshour @AshishT81757237 Dhnywad,2022-11-22T17:35:09.000Z,502000721,['1595108636321550336'],1595108636321550336,in
RT @autar_peshen: @ameet1012,2022-11-22T17:34:30.000Z,502000721,['1595108473804816384'],1595108473804816384,qam
"RT @AshishT10394253: अब्दुल हम से कहिन  -बच्चे अल्लाह की देन है, दे रहा है आने दो,

फिर हम से रहा ना गया तो हम भी कह दिए - अरे मिया बरसात…",2022-11-22T17:31:27.000Z,502000721,['1595107705769070592'],1595107705769070592,hi
RT @ProfKapilKumar: Mountbatten called Gandhi &amp; asked him to tell Nehru to release this money ! Gandhi promised &amp; sent Amrita Kaur to Nehru…,2022-11-22T16:55:10.000Z,502000721,['1595098575675224064'],1595098575675224064,en
RT @ProfKapilKumar: Space under satellite surveillance &amp; in 2 mins you know from where missile fired !Who is being fooled by these enquires…,2022-11-22T16:54:52.000Z,502000721,['1595098500119040003'],1595098500119040003,en
RT @iNagesh_shukl: अंतरराष्ट्रीय बाल अधिकार दिवस । https://t.co/nLIUx1BVMo,2022-11-22T16:45:02.000Z,502000721,['1595096024280096773'],1595096024280096773,mr
@AshishT81757237 हर हर महादेव 🙏,2022-11-22T16:44:56.000Z,502000721,['1595096000393539587'],1595096000393539587,hi
"RT @AshishT81757237: यदि आपको ""हिंदुत्व"" शब्द राजनीतिक 
लगता है तो यकीन मानिए 
आपके अंदर ""मु'गलों"" का रक्त दौड़ रहा हैं
#जय_श्रीराम 🚩🙏 http…",2022-11-22T16:44:48.000Z,502000721,['1595095966411272192'],1595095966411272192,hi
"RT @ProfKapilKumar: 2 years back I analysed Ghazva a Europe started with Turkey's dreams to restore Ottoman Empire with help of ISIS, Al Qu…",2022-11-22T16:44:13.000Z,502000721,['1595095821674246149'],1595095821674246149,en
@lkoabhishek @SudhanshuTrived प्रणाम 🙏,2022-11-22T16:43:59.000Z,502000721,['1595095759741161472'],1595095759741161472,hi
RT @lkoabhishek: राजनीतिक जीवन में बहुत से विद्वान आपको मिलेंगे मगर सुधांशु जी जैसा व्यक्तित्व शायद ही किसी में मिलें क्योंकि वक्ता बनना और…,2022-11-22T16:43:52.000Z,502000721,['1595095731165364224'],1595095731165364224,hi
"Let's support and push this demand.
@TeamNewsHour @AshishT81757237 @AshishT10394253 https://t.co/NktGunzyVl",2022-11-22T16:43:16.000Z,502000721,['1595095581101522944'],1595095581101522944,en
"This fellow is an abusive AAPIYA troll. Kindly unfollow him, Block him and never give him mike in your respective spaces.. 🙏 @TeamNewshour https://t.co/72NZKNtLxx",2022-11-22T16:41:04.000Z,502000721,['1595095027243692032'],1595095027243692032,en
"#TeamNewsHour™

Topics:
1. Gujrat Polls /Ravindra Jadeja &amp; wife being trolled.
2. #AapKePaap - Massage in Jail.

@TeamNewsHour @itsDivasChoice @iVivekSinghBJP @AGENTBRAVO2 @Shivani_Vaid 

https://t.co/mbNCbGeWQ4",2022-11-22T16:37:16.000Z,502000721,['1595094068954279937'],1595094068954279937,en
@payalbhayana @KapilMishra_IND @savitur_pushne @ArvindKejriwal Kejriwal ke liye jo unique lie detector machine banayi jaayegi usko @KapilMishrra bhai dwara Acceptance test karaya jaana zaroori hai. 😁,2022-11-22T10:55:21.000Z,502000721,['1595008024477077508'],1595008024477077508,hi
@KapilMishra_IND @ArvindKejriwal Well done Kapil bhai 🙏,2022-11-22T10:47:10.000Z,502000721,['1595005964096540674'],1595005964096540674,hi
@imrslive Awesome work Rajan bhai,2022-11-22T10:35:57.000Z,502000721,['1595003144127545344'],1595003144127545344,hi
RT @imrslive: This is the first video made by me on #Delhi #Mumbai #expressway which has crossed  1 million views on YouTube .  Many thanks…,2022-11-22T10:35:38.000Z,502000721,['1595003064196681729'],1595003064196681729,en
"@Nabeelfish @Vishnu_Jain1 Good suggestion. Will try to create such a list.

@TeamNewsHour @Vishnu_Jain1 @AshishT10394253 @AshishT81757237",2022-11-22T10:29:06.000Z,502000721,['1595001416963461120'],1595001416963461120,en
"RT @Vishnu_Jain1: https://t.co/d7GulprDVw
In light of the corrected report i have deleted my earlier tweet",2022-11-22T10:25:22.000Z,502000721,['1595000477271617536'],1595000477271617536,en
RT @AshishT10394253: अगर नूपुर शर्मा के बयान पर कतर की सरकार भारत के राजदूत को तलब कर सकती है तो जाकिर नायक जैसे कट्टरपंथी के भव्य स्वागत प…,2022-11-22T10:24:56.000Z,502000721,['1595000368475570176'],1595000368475570176,hi
"RT @MediaHarshVT: #KejriwalExposed यह क्या हैशटैग है
फालतू की बात है #KejriwalExposed 
#KejriwalExposed हैशटैग चलाकर क्या कर लोगे
हमारी क…",2022-11-22T10:24:01.000Z,502000721,['1595000140263493632'],1595000140263493632,hi
@payalbhayana Ma'am saare jalte hai aap se.. Fikar not.. 😁,2022-11-22T10:23:34.000Z,502000721,['1595000027784835072'],1595000027784835072,hi
@Crystal_x_Clear Indeed.,2022-11-22T10:21:32.000Z,502000721,['1594999514506883074'],1594999514506883074,en
RT @Crystal_x_Clear: This is what expected of Twitter platform. It ll be a boon for creators. Waiting for it.,2022-11-22T10:21:22.000Z,502000721,['1594999472270225409'],1594999472270225409,en
Looking forward to..🤘 https://t.co/o93Vq6LEbT,2022-11-22T10:21:12.000Z,502000721,['1594999429530284033'],1594999429530284033,en
RT @elonmusk: @MrBeast Let’s see what happens when Twitter offers good video with higher compensation for creators …,2022-11-22T10:20:21.000Z,502000721,['1594999214945480706'],1594999214945480706,en
RT @ARanganathan72: This is shocking. Turns out the man giving massage to imprisoned AAP leader Satyendar Jain here is not a certified phys…,2022-11-22T10:18:33.000Z,502000721,['1594998762002616325'],1594998762002616325,en
RT @Vishnu_Jain1: Gyanvyapi hearing to continue tmrw at 2pm on the issue of maintainability of suit before allahabad hc,2022-11-22T10:18:17.000Z,502000721,['1594998694927302656'],1594998694927302656,en
RT @davidfrawleyved: Sanskrit is the first language to have been organized etymologically in ancient times. Yet so far no other language in…,2022-11-22T09:08:18.000Z,502000721,['1594981085825634304'],1594981085825634304,en
RT @AshishT81757237: जिन हिंदुओं को अपने धर्म के प्रति कट्टर नहीं बनना है वो सब अपने घर की संतानो को कट्टर बना कर हम सब का साथ दे सकते है…,2022-11-22T09:05:58.000Z,502000721,['1594980496517529600'],1594980496517529600,hi
"When all you need is ""BEER"" but you are offered ""BEAR"" 🤪

https://t.co/Ag6POL3oLT",2022-11-22T06:42:12.000Z,502000721,['1594944315914346496'],1594944315914346496,en
"RT @talkSPORT: “We met one of the Sheikh’s sons &amp; he took us back to the palace!” 😮

“We were on the hunt for beers and we ended up at a bi…",2022-11-22T06:38:17.000Z,502000721,['1594943331406327808'],1594943331406327808,en
"RT @ameet1012: @ARanganathan72 अरे सर.. लगता है आप भी धोखा खा गए.. वो जिसको आपने देखा, वो मैं नहीं मेरा जुड़वा भाई है - Dumbol Palekar 🤪 ht…",2022-11-22T01:23:09.000Z,502000721,['1594864023757279232'],1594864023757279232,hi
RT @AtriNeeraj: Here is one of the many Islamist handles who were rejoicing after mass reporting my handle. Cowards don't have the courage…,2022-11-21T20:59:57.000Z,502000721,['1594797788340318208'],1594797788340318208,en
RT @w_thejazz: 👌👌👌 https://t.co/VcAebtwQtj,2022-11-21T20:59:37.000Z,502000721,['1594797707004358656'],1594797707004358656,und
"RT @SanjeevSanskrit: Swami Shraddhanand was murdered for making Shuddhi a mass movement in 1926

His friend and guide Pt Lekhram was murder…",2022-11-21T20:26:35.000Z,502000721,['1594789391649898496'],1594789391649898496,en
