author_id,text,created_at,lang,edit_history_tweet_ids,id
972011992520318976,I ain’t seen a “NO NÙT NOVEMBER” post yet🤔 Y’all been fùckin huh?,2022-11-22T23:07:36.000Z,ht,['1595192299721572354'],1595192299721572354
972011992520318976,@agaltoto17 I’m very sure there’s a reason behind all that.,2022-11-22T22:56:13.000Z,en,['1595189434924027904'],1595189434924027904
972011992520318976,@agaltoto17 @Kijana_ya_mku01 https://t.co/3brTuIgeym,2022-11-22T22:55:39.000Z,qme,['1595189294355959810'],1595189294355959810
972011992520318976,RT @agaltoto17: @CureAbrams https://t.co/vrJJR6t5P8,2022-11-22T22:55:29.000Z,qme,['1595189251804733442'],1595189251804733442
972011992520318976,Cheki mdotaz kwa background amekula ndimu mbaiyaa.,2022-11-22T21:55:29.000Z,in,['1595174150741450753'],1595174150741450753
972011992520318976,Mother in-law dancing with son-in-law. https://t.co/mnhCDYe6uF,2022-11-22T21:55:00.000Z,en,['1595174032881889281'],1595174032881889281
972011992520318976,"Y’all meet broke men because unfortunately, that's the farthest you can go.😂",2022-11-22T19:47:45.000Z,en,['1595142006598049792'],1595142006598049792
972011992520318976,Finally beer is served in Qatar soil - World Cup Hoyee!!! https://t.co/WHMvIuF1yd,2022-11-22T19:17:33.000Z,en,['1595134407463112704'],1595134407463112704
972011992520318976,My younger sister complained to me about her boyfriend yesterday so I told her to leave him. Today she posted “No monkey can separate us”.,2022-11-22T18:52:56.000Z,en,['1595128211159285760'],1595128211159285760
972011992520318976,"I thought at this age I will be helping the needy 😆😆
But guess what ..........",2022-11-22T18:44:49.000Z,en,['1595126169409818625'],1595126169409818625
972011992520318976,RT @mamma_digital: 🤯🤯🤯 💯💯 https://t.co/x4mWgqpvBu,2022-11-22T18:43:23.000Z,und,['1595125809802784769'],1595125809802784769
972011992520318976,"Argentina will win the world cup 2022, if you think I'm wrong then you are definitely right 🤭",2022-11-22T17:53:40.000Z,en,['1595113295497003008'],1595113295497003008
972011992520318976,@mamma_digital https://t.co/r9YNVMg7L3,2022-11-22T17:15:59.000Z,qme,['1595103812871757826'],1595103812871757826
972011992520318976,"RT @mamma_digital: @CureAbrams Thinks to himself, ""Can I break my oral opinion just this once?"" 😏",2022-11-22T17:15:34.000Z,en,['1595103708651601922'],1595103708651601922
972011992520318976,"There's a glitch where sometimes if the user accidentally pours water on it, it may indicate that it is raining when it is infact, not. The glitch will hopefully be fixed next patch, but the developers are currently monitoring the situation. https://t.co/1d89c28r05",2022-11-22T17:15:19.000Z,en,['1595103644336144385'],1595103644336144385
972011992520318976,Huyu M7 anafikiri nini walahi 😂 https://t.co/ANHpOmyVQG,2022-11-22T16:35:30.000Z,in,['1595093627931426816'],1595093627931426816
972011992520318976,@Wabachi_1 https://t.co/q2crFLhYFq,2022-11-22T16:30:32.000Z,qme,['1595092376401641472'],1595092376401641472
972011992520318976,RT @Wabachi_1: @CureAbrams Comrade unaosha supper😂💀,2022-11-22T16:30:23.000Z,en,['1595092338036072450'],1595092338036072450
972011992520318976,I just remembered wale wezi wa Thika walikuwa wanachimba hiyo shimo mchana alafu usiku wanarudi mansion kuchimba mtaro... Lol!,2022-11-22T16:16:16.000Z,tl,['1595088787520032775'],1595088787520032775
972011992520318976,Nilisahau ku'soak mwiko jana so boy child nachonga hizo ugali zimekaukia kwa mwiko kama viazi.,2022-11-22T16:15:01.000Z,tl,['1595088469914779650'],1595088469914779650
972011992520318976,RT @muirush05: @CureAbrams This too https://t.co/bwEwDHDQZ7,2022-11-22T16:14:23.000Z,en,['1595088313710526467'],1595088313710526467
972011992520318976,@muirush05 https://t.co/kJjYyNLWtv,2022-11-22T16:14:21.000Z,qme,['1595088302591610885'],1595088302591610885
972011992520318976,When your crush says she doesn't like guys that are fair in complexion... But thats the only selling point you possess. https://t.co/pSrucfyv52,2022-11-22T16:13:49.000Z,en,['1595088169388724229'],1595088169388724229
972011992520318976,Slay queens turned single mums raising kids in blogs😂😂😂! KOT is a special breed.,2022-11-22T16:13:08.000Z,en,['1595087999171190785'],1595087999171190785
