created_at,text,author_id,lang,edit_history_tweet_ids,id
2022-11-22T19:21:27.000Z,"RT @SenTedCruz: Attorney General Merrick Garland is using the DOJ as a partisan weapon.
 
Never in our nation’s history have we seen anythi…",55634755,en,['1595135387038806016'],1595135387038806016
2022-11-22T19:21:19.000Z,RT @NEWSMAX: Judge orders Jen Psaki to be deposed in lawsuit alleging Biden admin conspired with social platforms to censor and suppress sp…,55634755,en,['1595135353991884800'],1595135353991884800
2022-11-22T19:20:59.000Z,RT @mattgaetz: Thank you Leo!,55634755,en,['1595135270848196608'],1595135270848196608
2022-11-22T19:20:48.000Z,RT @samanthamarika1: BREAKING: The US to launder another $4.5 billion through Ukraine,55634755,en,['1595135225499389952'],1595135225499389952
2022-11-22T19:19:31.000Z,"RT @RepMTG: I witnessed in person human rights abuse &amp; personally spoke w/ approximately 45 pretrial J6 defendants inside the DC Jail.

Eve…",55634755,en,['1595134901279666176'],1595134901279666176
2022-11-22T19:19:17.000Z,"RT @mikepompeo: Our greatest long-term threat isn’t an external enemy.

It’s teachers unions that push toxic wokeness on kids instead of te…",55634755,en,['1595134843251486720'],1595134843251486720
2022-11-22T19:19:09.000Z,"RT @Rach_IC: If you want witness accounts of longtime massive ballot harvesting in Arizona, check out the video interview I discuss in this…",55634755,en,['1595134810204549120'],1595134810204549120
2022-11-22T19:18:27.000Z,RT @RepMattGaetz: House Republicans need a leader with credibility across every spectrum of the GOP conference in order to be a capable fig…,55634755,en,['1595134633540452353'],1595134633540452353
2022-11-22T19:18:16.000Z,"RT @KariLake: Election Day was even worse than we thought.

https://t.co/JL2zy43UCt",55634755,en,['1595134589550620674'],1595134589550620674
2022-11-22T19:17:30.000Z,"RT @RepAndyBiggsAZ: Today is Tony Fauci's last press conference. 

Let's not forget the destruction he inflicted on our great nation. https…",55634755,en,['1595134394238660608'],1595134394238660608
2022-11-22T19:16:45.000Z,RT @Daily__Bible___: Cast all your anxiety on him because he cares for you. - 1 Peter 5:7,55634755,en,['1595134207218843648'],1595134207218843648
2022-11-22T19:16:42.000Z,RT @RealJamesWoods: The laptop will end this administration. It’s going to be bigger than Watergate. These grifters are rotten to the core.,55634755,en,['1595134192777822208'],1595134192777822208
2022-11-22T19:16:33.000Z,"RT @MarshaBlackburn: Biden’s HHS is trying to implement mask mandates again.

Retweet if you’re not putting up with this nonsense anymore!",55634755,en,['1595134154181873664'],1595134154181873664
2022-11-22T16:13:51.000Z,RT @ChuckCallesto: BREAKING REPORT: Three Arizona Counties Now WITHHOLDING CERTIFICATION of 2022 Midterm Election...,55634755,en,['1595088178209501184'],1595088178209501184
2022-11-22T16:13:41.000Z,RT @CommissBratton: Our Customs and Border Patrol Agents have one of the most dangerous jobs. Agent Michel Maceda engaged violent drug smug…,55634755,en,['1595088137126027264'],1595088137126027264
2022-11-22T16:13:39.000Z,RT @JudicialWatch: RETWEET if you think Special Counsel Durham should question Hillary Clinton! https://t.co/BMrgjl5V3U,55634755,en,['1595088126372098048'],1595088126372098048
2022-11-22T16:13:12.000Z,"RT @BarnettforAZ: The printers used in Maricopa county or from a Japanese company that recalled the machines in 2021. Yes, they were still…",55634755,en,['1595088014165901317'],1595088014165901317
2022-11-22T16:13:02.000Z,"RT @DubauskasJan: Maricopa County is the epicenter of election integrity.

We cannot continue to question our elections. The BOS must hold…",55634755,en,['1595087971224616961'],1595087971224616961
2022-11-22T16:12:52.000Z,RT @JennaEllisEsq: MIKE LINDELL SHOULD RETURN TO TWITTER!,55634755,en,['1595087929101238275'],1595087929101238275
2022-11-22T16:12:35.000Z,"RT @RealMarkFinchem: News flash... MEDIA ORGS DON'T ""OFFICIALLY CALL"" ANYTHING. RE: Hobbs claim, “Last night our race was officially called…",55634755,en,['1595087857479204864'],1595087857479204864
2022-11-22T16:11:44.000Z,"RT @leslibless: Arizona AG Mark Brnovich says Maricopa has violated election laws! 
It’s nuclear now!",55634755,en,['1595087646304477185'],1595087646304477185
2022-11-22T16:11:27.000Z,RT @AnthonySabatini: GREAT NEWS!  A Texas State Representative just filed legislation that requires any business that hosts “drag shows” to…,55634755,en,['1595087574477176834'],1595087574477176834
