text,created_at,lang,id,edit_history_tweet_ids,author_id
"A call for trainee.

#streetchildren #education #charity #streetchild #streetkids #street #donate #nonprofit #hope #educationforall #givingback #empowerment #motivation #growth #learn #inspire #love #teach #knowledge #support #community #advocate #entrepreneur #educationmatters https://t.co/fAM9Lsg180",2022-11-22T19:15:59.000Z,en,1595134013567475712,['1595134013567475712'],1024509646051192832
"We at VOICE TO THE STREETS are here to embark on this journey with you, and need you to keep pushing towards greater achievements. We look forward to a bright future together.",2022-11-21T18:12:33.000Z,en,1594755662533246988,['1594755662533246988'],1024509646051192832
"With the power of education, you... 
• Are embedded with an open mind.
• Unlock doors to greater opportunities.
• broaden your perception about life

A large number of children are willing to get education but are not empowered with the right resources to achieve that.",2022-11-21T18:12:25.000Z,en,1594755629750845440,['1594755629750845440'],1024509646051192832
"_Education is one thing no one can take away from you_
                                  -Elin Nordegren

The power that comes with education and obtained knowledge is a weapon forged beyond the powers of a dragon's breath, and can be used to overcome life challenges. https://t.co/L6JGo0AfaN",2022-11-21T18:11:44.000Z,en,1594755455691231233,['1594755455691231233'],1024509646051192832
"joining an wrong group in Ikorodu.

Don’t forget to join us by either sponsoring, donating, partnering or even volunteering with us to make our society a safer place to live. Thank you 💕 💖 💕",2022-11-20T16:56:19.000Z,en,1594374089757675520,['1594374089757675520'],1024509646051192832
"VTS has decided to start a rigorous anti-cultism campaign in Ikorodu.😇

This campaign would involve public enlightenment, educational advancement and entrepreneurial training for the youths and teenagers living Ikorodu. Our campaign would be anchor on the effects of",2022-11-20T16:56:10.000Z,en,1594374049345552399,['1594374049345552399'],1024509646051192832
"used as an instruments for destroying the community.

It’s been 7 straight years we at *VOICE TO THE STREET* decided that our purpose is to bring empowerment to street children. This is our mission because we care! Who better to do this with us if not you?",2022-11-20T16:55:53.000Z,en,1594373978608766976,['1594373978608766976'],1024509646051192832
"It is often said that ‘People don’t care how much you know until they know how much you care.’

Good Evening great people!☺️

Just how much do you care🥹? About the activities of cultism in our society😬? Young ones who are being lured to join the negative groups and used.. https://t.co/KrjtFlnYxa",2022-11-20T16:55:10.000Z,en,1594373800916910083,['1594373800916910083'],1024509646051192832
"The message we preach with our StreetTech project!🤗🤗

#streetchildren #education #charity #streetchild #streetkids #street #donate #nonprofit #hope #educationforall #help #givingback #empowerment #motivation #growth #learn #inspire #love #teach #knowledge #support #community https://t.co/JxhnrQ56Q0",2022-11-18T10:03:27.000Z,en,1593545412341911552,['1593545412341911552'],1024509646051192832
"The prestigious Prize, launched by KidsRights in 2005, is awarded annually to a child who has shown special dedication and fought courageously for children’s rights. Well done TEDUM! All of us at VOICE TO THE STREET are very proud of you and celebrate this great feat with you!🥳",2022-11-16T15:47:34.000Z,en,1592907237991002113,['1592907237991002113'],1024509646051192832
"announce and celebrate one of us- TEDUM BARILUNANEE BAWOH. We are very proud to announce that out of 175 children from different countries of the world, our very own TEDUM of just 12 years old has been nominated for the 2022 International Children’s Peace Prize!🥳",2022-11-16T15:47:09.000Z,en,1592907130868494336,['1592907130868494336'],1024509646051192832
“….IT IS TIME THAT CURRENT DECISION MAKERS UNDERSTAND THAT YOUNG PEOPLE HAVE A VOICE THAT PEOPLE AT THE TABLE DO NOT HAVE.” Princess Laurentine of The Netherlands. At VOICE TO THE STREET do not shy to say we have little world changers amongst us. It gives us great pleasure to https://t.co/WTiYsYgDnr,2022-11-16T15:44:23.000Z,en,1592906434005839872,['1592906434005839872'],1024509646051192832
#streetchildren #education #charity #streetchild #streetkids #street #donate #nonprofit #hope #educationforall #help #givingback #empowerment #motivation #growth #learn #inspire #love #teach #knowledge #support #community #advocate #entrepreneur #awareness #educationmatters,2022-11-11T19:39:35.000Z,qht,1591153685446684672,['1591153685446684672'],1024509646051192832
"In the video, VOICE TO THE STREET and Lighted Pearl Africa Foundation worked together to expose the children of Makoko, Lagos, Nigeria, to sellable and transferrable tech skills such as robotics, digital marketing, and product design.
Our goal is impact, and we achieved that.",2022-11-11T19:39:07.000Z,en,1591153568345903104,['1591153568345903104'],1024509646051192832
"Technology is needed everywhere and it is for everyone irrespective of class, status or financial disparity. We at VOICE TO THE STREET stay true to our goal to bring educational empowerment to slum communities in Nigeria. https://t.co/oGafzU1xFI",2022-11-11T19:38:31.000Z,en,1591153416314957824,['1591153416314957824'],1024509646051192832
@Farksonf @NMHheartdoc See you in New Orleans!!!,2022-11-08T17:49:30.000Z,en,1590038817196474368,['1590038817196474368'],1024509646051192832
@Farksonf Great Work Markson!,2022-11-07T01:13:59.000Z,en,1589425900529278976,['1589425900529278976'],1024509646051192832
#streetchildren #education #charity #streetchild #streetkids #street #donate #nonprofit #hope #educationforall #help #givingback #empowerment #motivation #growth #learn #inspire #love #teach #knowledge #support #community #advocate #entrepreneur #awareness #educationmatters,2022-11-01T10:06:14.000Z,qht,1587385520098885633,['1587385520098885633'],1024509646051192832
"we are working in partnership with Lighted Pearl Africa Foundation to empower children in Makoko with robotics and other tech skills!

We will continue to work to leave smiles on the faces of these children and leave them better off than we met them.",2022-11-01T10:05:42.000Z,en,1587385385843363840,['1587385385843363840'],1024509646051192832
