created_at,id,author_id,lang,text,edit_history_tweet_ids
2022-11-22T21:17:19.000Z,1595164548130295808,27744104,en,"RT @_MarylandCU: We've been asking for input and accountability in the budgetary process since 2010. Find out with us, if @MayorBMScott is…",['1595164548130295808']
2022-11-22T21:17:03.000Z,1595164481243713536,27744104,en,"20 copies of a book called 
""Black Economics: Solutions for Economic and Community Empowerment"" by Jawanza Kunjufu  ""Powernomics"" by Dr. Claude Anderson 
""Autobiography of Malcolm X: As told by Alex Haley ""

#AdoptAFamily #Baltimore",['1595164481243713536']
2022-11-22T21:16:14.000Z,1595164276607836160,27744104,en,"Montessori Toys for Toddlers 2 Years Old | Wooden Puzzles for Toddlers 2-4 Years | 4-Pack Toddler Puzzle Toddler Toys
Poppits, Beanbags, Chart papers, Rubix cubes, Wipes, Wooden shelf or wooden bookshelf fruit snacks  candies, chocolates, bell, timer, pillows, tissue",['1595164276607836160']
2022-11-22T21:16:06.000Z,1595164243250544640,27744104,en,"The Snowy Day By Ezra Jack Keats, Kevin’s Kwanzaa By Lisa Bullard, The Good Egg By Jory John, Martin’s Big Words: The Life of MLK By Doreen Rappaport, Nobody Owns the Sky: The Story of “Brave Bessie” Coleman Reeve Lindberg, Montessori Mama Wooden Toddler Puzzles for Kids Ages 2-4",['1595164243250544640']
2022-11-22T21:15:55.000Z,1595164194986676224,27744104,en,"Pencils, Pens, Craft Kits, Markers, drumsticks, Letter mats, books, post it notes, Large Post-it paper, o let folders, Sight word cards, plenty of craft scratch paper (black rainbow), scratch paper tools, blank booklets, blank bookmark kits, coloring pencils, reading books",['1595164194986676224']
2022-11-22T21:15:39.000Z,1595164128514957312,27744104,en,"pop its or puzzles, colored cardstock; math puzzles/ games for centers, Number Bingo, Letters Bingo-A to Z, My first Picture Pairs ages 3-5",['1595164128514957312']
2022-11-22T21:15:30.000Z,1595164090741100544,27744104,en,"Liquid motion bubblers, granola bars, fruit snacks, goldfish individual packs, nonfiction graphic novels about science or social studies, bean bag chair, Chart papers, Moon Sand, Velcro strips, Sensory kits, Canvas for painting, hundreds chart or multiplication table",['1595164090741100544']
2022-11-22T21:15:21.000Z,1595164051226923010,27744104,en,"stationary, painting supplies (paintbrushes, paint by number kits, acrylic, tempera, and watercolor paints), party supplies (decorations, tablecloths, plates and silverware), , reusable water bottles, expo markers, Stress balls, seat kick bands for middle school size chairs",['1595164051226923010']
2022-11-22T21:15:15.000Z,1595164026388238336,27744104,en,"Multiplication &amp; Division flashcards, coloring books, word find and picture find books, ""how to draw"" books, Gingerbread house, , Colored pencils and markers, science kits, , fidgets (pop its, slime, squeezy toys, tiny stretchy toys), tiny stuffed animals, microphones, lego sets,",['1595164026388238336']
2022-11-22T21:15:06.000Z,1595163989700653056,27744104,en,"Dry Erase Music Staff White Boards 9""X""12 Inch, Mobile Reversible Double Sided Dry Erase Music Whiteboard; Music Classroom Posters, Jingle Bells Ankle Band, Wrist Bells Band Instrument",['1595163989700653056']
2022-11-22T21:14:59.000Z,1595163961124880385,27744104,en,"Donations still needed: Part VI
Colored Pencils, Pencils, Kid Scissors, Jumbo Glue Sticks, Construction Paper, Expo Markers, Headphones, Children Smocks, Reusable water bottles, Hand Sanitizer, Tissues
Class set of dissection kits, safety gloves,  test tube holders
#AdoptAFamily",['1595163961124880385']
2022-11-22T21:14:13.000Z,1595163766496579584,27744104,en,"Donations still needed: Part V
Class set of dissection kits, Class set of safety gloves, Class set of test tube holders

#AdoptAFamily #Baltimore",['1595163766496579584']
2022-11-22T21:13:51.000Z,1595163676788817920,27744104,en,That was Part IV. Sorry,['1595163676788817920']
2022-11-22T21:13:41.000Z,1595163633251909633,27744104,en,"Donations still needed: Part III
3D Body Systems, Skeleton, Body System Flash Cards, Body System Posters, Curriculum for Nutrition
#AdoptAFamily #Baltimore",['1595163633251909633']
2022-11-22T21:13:30.000Z,1595163588880371712,27744104,en,"FYI, this is for our school partner in West Baltimore.",['1595163588880371712']
2022-11-22T21:13:19.000Z,1595163540603965440,27744104,en,"Donations still needed: Part III
Towers and cpu parts to possibly build computers as a project, Monitors, Keyboards, &amp; mice
#AdoptAFamily #Baltimore",['1595163540603965440']
2022-11-22T21:13:05.000Z,1595163483146190848,27744104,en,"Donations still needed: Part II
Laptops, Vex robotics kits,VexIQ kits, remote control Lego build set,classroom student's tool kits, STEM build kits each grade, drone build kits, remote control helicopter, cars and drones, regular Legos built kits
#AdoptAFamily #Baltimore",['1595163483146190848']
2022-11-22T21:12:54.000Z,1595163435490480128,27744104,en,"Donations still needed: Part 1
10 foam pogo hoppers,  shelf unit 7 ft tall x 3ft wide 5 tier adjustable,  1 electronic air pump, 10 posters motivational or sports, masking tape, 8 various colorful pool noodles, stickers for rewards, fidget bubble poppers
#AdoptAFamily #Baltimore",['1595163435490480128']
2022-11-22T21:12:16.000Z,1595163275896885249,27744104,en,"@StFrancisBmore Oh let me clarify! Families are set. We still have classrooms. Let me share. Thanks team! Do you have a list? When people email me, I can send them to your list.",['1595163275896885249']
2022-11-22T21:11:00.000Z,1595162957276917760,27744104,en,RT @AshleyEsposito_: @pianomanjoed @VioletvilleInc Oh yes please!!,['1595162957276917760']
2022-11-22T21:09:53.000Z,1595162675591675904,27744104,en,@SBmorePost @TheAVAM @prattlibrary @Mothersgrille @The8x10 @BaltimoreMD Thank you! Happy holidays @SBmorePost,['1595162675591675904']
2022-11-22T21:01:22.000Z,1595160531627036675,27744104,en,"RT @SBmorePost: Run, Walk, Shop, and Learn this week in SoBo. Check out the latest SoBo Events &gt; https://t.co/SZ4GJKOHiT
@TheAVAM @prattlib…",['1595160531627036675']
