id,created_at,text,lang,author_id,edit_history_tweet_ids
1595188368085864449,2022-11-22T22:51:58.000Z,RT @SparksN123: https://t.co/Ti8yk75wWW,zxx,1511420063810785290,['1595188368085864449']
1595187928866635776,2022-11-22T22:50:14.000Z,"RT @GOP: Thanks to the Democrats...

-Turkey is up 21%
-Cubed stuffing mix is up 69%
-Frozen pie crusts are up 26%
-Whipping cream is up 26…",en,1511420063810785290,['1595187928866635776']
1595187831277867008,2022-11-22T22:49:50.000Z,"RT @FoxNews: Anonymous tip line 'flooded' with hundreds of complaints about 'woke' ideology in military, says Sen. Cotton https://t.co/MYBY…",en,1511420063810785290,['1595187831277867008']
1595187722448261120,2022-11-22T22:49:24.000Z,"RT @ScottPresler: Republicans must have an all-of-the-above approach when it comes to voting.

Waiting until Election Day to vote means we’…",en,1511420063810785290,['1595187722448261120']
1595186851157278721,2022-11-22T22:45:57.000Z,RT @ScienceJerk1: We think you're pretty stupid. This post just proves it.,en,1511420063810785290,['1595186851157278721']
1595185548439818240,2022-11-22T22:40:46.000Z,"RT @DrAndrewJackson: When the tabulators/printers did not work on Election Day across Arizona's Maricopa County, voters were not given prop…",en,1511420063810785290,['1595185548439818240']
1595185330784768000,2022-11-22T22:39:54.000Z,"RT @ezralevant: Trump on Jan. 6: “stay peaceful!” Alas, FBI agent Ray Epps did not listen to his commander in chief.  https://t.co/HXPn5tqu…",en,1511420063810785290,['1595185330784768000']
1595184646412713985,2022-11-22T22:37:11.000Z,"RT @Casey__Jones2: @lastcat1999 @KamVTV Federal law requires the president, and vice-president, undergo an IRS audit every year they are in…",en,1511420063810785290,['1595184646412713985']
1595183304185192448,2022-11-22T22:31:51.000Z,RT @atensnut: Please……New Republican House. Don’t forget about the J6 prisoners.  They need your help.,en,1511420063810785290,['1595183304185192448']
1595182730932797440,2022-11-22T22:29:34.000Z,RT @AdellaLandstrom: Shocking. Right? https://t.co/btjiM8Jg0J,en,1511420063810785290,['1595182730932797440']
1595182535776018434,2022-11-22T22:28:48.000Z,RT @tedcruz: Today’s Left doesn’t bother to hide their religious bigotry.,en,1511420063810785290,['1595182535776018434']
1595134453428662273,2022-11-22T19:17:44.000Z,"RT @PapiTrumpo: BREAKING: CBS News confirms Hunter Biden laptop is real.
ALSO BREAKING: CBS TAKES TWO FUCKING YEARS TO FIGURE SHIT OUT!!!",en,1511420063810785290,['1595134453428662273']
1595134143452807168,2022-11-22T19:16:30.000Z,RT @ChrisLoesch: This is offensive to everyone who believes in science. Really stupid for the NHL to wade into this.,en,1511420063810785290,['1595134143452807168']
