lang,edit_history_tweet_ids,author_id,created_at,text,id
en,['1595171257078714395'],19555231,2022-11-22T21:43:59.000Z,@DigitalSciGuy Hmm. Chicago does not have anything like this.,1595171257078714395
en,['1595163743578914817'],19555231,2022-11-22T21:14:07.000Z,"@DigitalSciGuy 1. Do people actually call 9-1-1 when they see this?

2. Why not have the silent alarm just actually call the police (or a dispatcher) itself?",1595163743578914817
en,['1595163323829739520'],19555231,2022-11-22T21:12:27.000Z,@carlcicahn1 @mdasilva1563 @RealEric4Real @StarLineChicago @stevevance It's hard to imagine 10 parallel tracks in any context outside of a yard.,1595163323829739520
en,['1595162293100515328'],19555231,2022-11-22T21:08:22.000Z,"@mdasilva1563 @RealEric4Real @carlcicahn1 @StarLineChicago @stevevance In the era we're talking about the IC trunk through Kensington had 8 tracks I think -- 2 for freight, 2 for intercity, and 4 electrified for suburban service -- of which we still have 6.",1595162293100515328
en,['1595160831553339393'],19555231,2022-11-22T21:02:33.000Z,"@RealEric4Real @carlcicahn1 @StarLineChicago @mdasilva1563 @stevevance 1. The steam/diesel intercity trains ran on totally different tracks.

2. No, having two termini in Loop doesn't count as through-running.

The goals of through-running are a. reduce transfers b. reduce dwell time c. reduce need for central yards.  None of that applied to IC.",1595160831553339393
en,['1595155143262994433'],19555231,2022-11-22T20:39:57.000Z,"@carlcicahn1 @RealEric4Real @StarLineChicago @mdasilva1563 @stevevance Kind of?  Huge downtown terminal, fairly peaky inbound/outbound schedule, distance-based fares, long heavy trains, and stretching out way into the suburbs.",1595155143262994433
en,['1595152501401341953'],19555231,2022-11-22T20:29:27.000Z,"@carlcicahn1 @RealEric4Real @StarLineChicago @mdasilva1563 @stevevance I think the through running aspect is pretty critical to both the modern and historical concept of S-Bahn, though of course it’s really a bundle of things and if you have everything -except- the through running it’s probably fair to call it S-Bahn",1595152501401341953
en,['1595152147863457792'],19555231,2022-11-22T20:28:03.000Z,@BlainPlanes 1996. It’s number 4 on this list https://t.co/4GNbCiXKmJ,1595152147863457792
en,['1595150834920456192'],19555231,2022-11-22T20:22:50.000Z,@BlainPlanes Yeah I’ve wondered that too. The red railings (and I think the bump outs) are from some huge event Chicago hosted circa 2000 and Daley had the bridges spruced up,1595150834920456192
en,['1595147055013339136'],19555231,2022-11-22T20:07:48.000Z,"@StarLineChicago @carlcicahn1 @aka60643 @mdasilva1563 @stevevance I wonder if just having the transfer stations on your map be 4-track stations would be enough to offer 15m service on each of the three (J, K, L) -- so combined 5m service at the shared transfer stations.",1595147055013339136
