edit_history_tweet_ids,author_id,lang,text,id,created_at
['1595174963757125642'],1309219041102397440,en,RT @Ohemaa__: Please any chamber and hall for rent around Ofankor Barrier or Asofan?,1595174963757125642,2022-11-22T21:58:42.000Z
['1595174601813856269'],1309219041102397440,en,@zainab_ayoo @Destinychild008 What can i do to make you feel better,1595174601813856269,2022-11-22T21:57:16.000Z
['1595173760029626369'],1309219041102397440,en,@johancute3 @Aboa_Banku1 @the_marcoli_boy @ghanayesu @Kayjnr10 @EfeDiamond3 @SneakerNyame_ @I_Am_Winter They low-key give the best head,1595173760029626369,2022-11-22T21:53:55.000Z
['1595171502562938898'],1309219041102397440,en,@Jenny_Szn I will love that,1595171502562938898,2022-11-22T21:44:57.000Z
['1595171355875545095'],1309219041102397440,en,@desmond_ibude Are you being serious right now https://t.co/ip5oqbMFL9,1595171355875545095,2022-11-22T21:44:22.000Z
['1595164277064626176'],1309219041102397440,en,@AmaSweetPussy1 This is a beautiful ass,1595164277064626176,2022-11-22T21:16:15.000Z
['1595163907152568320'],1309219041102397440,en,@CutieBronte Cos most short women got ass,1595163907152568320,2022-11-22T21:14:46.000Z
['1595162364755980288'],1309219041102397440,en,@ama_kodesh Oh so you don't?,1595162364755980288,2022-11-22T21:08:39.000Z
['1595134387179638785'],1309219041102397440,en,@ama_kodesh They have high sex drive,1595134387179638785,2022-11-22T19:17:28.000Z
['1595134100947767299'],1309219041102397440,und,@Shakirabea9 @Aisha11ug Yes,1595134100947767299,2022-11-22T19:16:20.000Z
['1595133336854241281'],1309219041102397440,en,@esi_cheerie Throw more light,1595133336854241281,2022-11-22T19:13:18.000Z
['1595132746145619970'],1309219041102397440,en,@HipsyAfya I need you,1595132746145619970,2022-11-22T19:10:57.000Z
['1595131902490312708'],1309219041102397440,en,@HipsyAfya Just the way I like my ass,1595131902490312708,2022-11-22T19:07:36.000Z
['1595131162963640320'],1309219041102397440,en,@GlorYBaee Come over,1595131162963640320,2022-11-22T19:04:40.000Z
['1595061571520430082'],1309219041102397440,en,"@johancute3 Christmas is approaching. 
Boys make hot",1595061571520430082,2022-11-22T14:28:08.000Z
['1595061124604792832'],1309219041102397440,en,@TokyosBite I like the hustler,1595061124604792832,2022-11-22T14:26:21.000Z
['1595060809411055616'],1309219041102397440,en,@johancute3 That's a good thing,1595060809411055616,2022-11-22T14:25:06.000Z
['1595060514044116994'],1309219041102397440,zxx,RT @INTERIORHUB3: https://t.co/CMDKU0urcy,1595060514044116994,2022-11-22T14:23:55.000Z
['1595059614340599812'],1309219041102397440,und,@treasuretreizen Yes https://t.co/lEjZo6xeB0,1595059614340599812,2022-11-22T14:20:21.000Z
['1595049446160883712'],1309219041102397440,en,@NaaMelanin Who no like better thing,1595049446160883712,2022-11-22T13:39:57.000Z
['1595028396215787520'],1309219041102397440,en,@Just_buumyy Dem thighs though,1595028396215787520,2022-11-22T12:16:18.000Z
['1595027890512564230'],1309219041102397440,en,@PrettyFuro @iamcardib True,1595027890512564230,2022-11-22T12:14:17.000Z
['1595027256744853507'],1309219041102397440,en,@Ewatomishowdy I like your tongue,1595027256744853507,2022-11-22T12:11:46.000Z
['1595026988447801349'],1309219041102397440,en,@acca_ish Slim things de3 I like,1595026988447801349,2022-11-22T12:10:42.000Z
['1595026709530959873'],1309219041102397440,en,@icant_man Very necessary,1595026709530959873,2022-11-22T12:09:36.000Z
['1595026476193447936'],1309219041102397440,en,@Aisha11ug Sorry,1595026476193447936,2022-11-22T12:08:40.000Z
