text,lang,id,author_id,edit_history_tweet_ids,created_at
"@winemaker1960 Yeah, I checked the  website. It's still my principal residence even if I haven't been there much this year.",en,1595130245564485632,2546002871,['1595130245564485632'],2022-11-22T19:01:01.000Z
"@winemaker1960 Oh fuck, I’ve been home for 3 weeks since March 6th. Technically it wasn’t vacant because my furniture is there.",en,1595117266705973250,2546002871,['1595117266705973250'],2022-11-22T18:09:26.000Z
@StevieVanZandt Bonne Fete Bonne Homme!!,fr,1595079129828818952,2546002871,['1595079129828818952'],2022-11-22T15:37:54.000Z
@thorchrs @dwancherry Fitting considering Stanley is a beagle.,en,1595046702553210880,2546002871,['1595046702553210880'],2022-11-22T13:29:03.000Z
@thestanleypuph1 Step 2: Don't shit on the floor when mother is out.,en,1594799157973487616,2546002871,['1594799157973487616'],2022-11-21T21:05:23.000Z
"@PayneSandor @BigBadP @ESPNF1 Totally agree, my only point is that the number of races in a season varies so to compare total race anything over X seasons is poor math.",en,1594798511006048256,2546002871,['1594798511006048256'],2022-11-21T21:02:49.000Z
@capitalyoga @mchkzn Many years ago I had a collection of essays by Bertrand Russell from the local small town library. Someone had written “good point Bert” next to  a paragraph. Like BR needed a nobody’s validation.,en,1594759316833189894,2546002871,['1594759316833189894'],2022-11-21T18:27:04.000Z
@IanDMorrison They're all battle strategists since Russia invaded Ukraine.,en,1594758303225102351,2546002871,['1594758303225102351'],2022-11-21T18:23:03.000Z
"@RobEllor @ron_eisele Bomb bay doors open, will Professor Bohr be joining us then?",en,1594745695038218242,2546002871,['1594745695038218242'],2022-11-21T17:32:57.000Z
@CSens18 @twitandrewking He Olde Trip To Jerusalem!,en,1594723403201748992,2546002871,['1594723403201748992'],2022-11-21T16:04:22.000Z
@BigBadP @ESPNF1 So Max won 21.47% of races held in his first 8 years while Lewis won 22.29% of races held in his first 8 years? Sounds like a slight edge for Lewis to me.,en,1594715578601803778,2546002871,['1594715578601803778'],2022-11-21T15:33:16.000Z
@mchkzn Who’s up for some Asteroids?,en,1594388187744534528,2546002871,['1594388187744534528'],2022-11-20T17:52:20.000Z
@churchill_alex @carolynaday @catheyme Hand egg.,en,1594286880753094657,2546002871,['1594286880753094657'],2022-11-20T11:09:47.000Z
@TheAuthorGuy I’m thinking more: SQUIRREL OF THE YEAR,en,1594066018631966722,2546002871,['1594066018631966722'],2022-11-19T20:32:09.000Z
@Heyoni38 @SparkleClarkle @L4ndoismylove @MattyWTF1 I was paying the equvilent of 10$CAD a beer 20 years ago in Dubai,en,1593711430272000001,2546002871,['1593711430272000001'],2022-11-18T21:03:09.000Z
@RonSexsmith Did somebody say something?,en,1593623565152174080,2546002871,['1593623565152174080'],2022-11-18T15:14:00.000Z
@WonderW97800751 Pizza sucks so that's easy,en,1593618486663827462,2546002871,['1593618486663827462'],2022-11-18T14:53:49.000Z
@kubushesky DoFo sucks,en,1593595157210836995,2546002871,['1593595157210836995'],2022-11-18T13:21:07.000Z
@English_Canuck DoFo sucks,en,1593594931620286465,2546002871,['1593594931620286465'],2022-11-18T13:20:13.000Z
@curls_00 DoFo sucks,en,1593594760970833922,2546002871,['1593594760970833922'],2022-11-18T13:19:33.000Z
@KMadison86 DoFo sucks,en,1593594587230228486,2546002871,['1593594587230228486'],2022-11-18T13:18:51.000Z
@KMadison86 DoFo sucks,en,1593594536885878785,2546002871,['1593594536885878785'],2022-11-18T13:18:39.000Z
@Maria_L_O DoFo sucks,en,1593594438714068994,2546002871,['1593594438714068994'],2022-11-18T13:18:16.000Z
@sue_suewoo DoFo sucks,en,1593594341989179393,2546002871,['1593594341989179393'],2022-11-18T13:17:53.000Z
@GeorgeRussell63 Looks like Checo and Yuki got stuck with the bills.,en,1593361153299779585,2546002871,['1593361153299779585'],2022-11-17T21:51:16.000Z
"@jenni_fowler @JohnCleese Jenni, Jenni, Jenni… shut the fuck up, you don’t know what you’re talking about.",en,1593231598803353601,2546002871,['1593231598803353601'],2022-11-17T13:16:28.000Z
"@OnDisasters @goodbadugly_ap @TenaciousTimko Bah, I know mechanics who can take that long to change an oil pump.",en,1593046869688877056,2546002871,['1593046869688877056'],2022-11-17T01:02:25.000Z
"@churchill_alex Jesus! Okay I WILL buy any book you write as soon as it's published, just don't come after me with an axe.",en,1593039198025830401,2546002871,['1593039198025830401'],2022-11-17T00:31:56.000Z
"@winemaker1960 I've been a fan since '71, I'm used to having my heart broken.",en,1592882567531098112,2546002871,['1592882567531098112'],2022-11-16T14:09:33.000Z
@winemaker1960 As a Bruins fan I'm going to stay here. Don't care about Trump or nuclear war with this start.,en,1592881150535823362,2546002871,['1592881150535823362'],2022-11-16T14:03:55.000Z
@TweetsByDre88 https://t.co/RLYdLvVvge,qme,1592865531174211584,2546002871,['1592865531174211584'],2022-11-16T13:01:51.000Z
"@churchill_alex @picklequeens Must be on average, I just liked this and I'm still as dumb as I ever was.",en,1592845364507574272,2546002871,['1592845364507574272'],2022-11-16T11:41:43.000Z
"@MrGrips A baby's laughter. Well someone else's baby, they're expensive whether they're laughing or not.",en,1592681450037706752,2546002871,['1592681450037706752'],2022-11-16T00:50:22.000Z
@unlearn16tweet @itsJeffTiedrich @IsabellaMDeLuca Sorry with the current exchange rate that comes to 58 followers in the States,en,1592541903131926529,2546002871,['1592541903131926529'],2022-11-15T15:35:52.000Z
"@thestanleypuph1 Pro tip, don't shun the one who feeds you.",en,1592510946869657602,2546002871,['1592510946869657602'],2022-11-15T13:32:51.000Z
"@davegreenidge57 Definite no, I'm way too fat and hairy to pull off that bikini.",en,1592475741597601794,2546002871,['1592475741597601794'],2022-11-15T11:12:58.000Z
@MrGrips I do not have a tree up. As there will be a five day period between when this work trip@ends and I go to see mudder Christmas I doubt there will be a tree at my place this year.,en,1591770921848676352,2546002871,['1591770921848676352'],2022-11-13T12:32:16.000Z
@mchkzn @sieenns @Taoiseach5 Great atmosphere for hockey!! My brother-in-law's nephew played in the Q and I'd go if I could when he was in town.,en,1591542904702791681,2546002871,['1591542904702791681'],2022-11-12T21:26:12.000Z
RT @myroslavapetsa: The moment a grandmother kneels before her grandson soldier who’d been fighting for Kherson liberation. https://t.co/f6…,en,1591538818347597824,2546002871,['1591538818347597824'],2022-11-12T21:09:58.000Z
Keith Levene: The Clash guitarist and founding member dies aged 65 https://t.co/Cwkq71zi2H,en,1591538288611184640,2546002871,['1591538288611184640'],2022-11-12T21:07:52.000Z
"@aircraftengcrew Some things you only do once, as an apprentice.",en,1591517683149082626,2546002871,['1591517683149082626'],2022-11-12T19:45:59.000Z
@ballywhooo @RAF_Luton If you throw it harder it will fly farther.,en,1591409971115487232,2546002871,['1591409971115487232'],2022-11-12T12:37:58.000Z
@thestanleypuph1 @dylanmurphy329 Even with his silly hat!,en,1591258552173465601,2546002871,['1591258552173465601'],2022-11-12T02:36:17.000Z
RT @deAdderCanada: A Remembrance Day cartoon for Newfoundland. https://t.co/K9p83ng2ej,en,1591128338927878145,2546002871,['1591128338927878145'],2022-11-11T17:58:52.000Z
@ghislainevigne @StatBoy_Steven I started greying at 25.,en,1591081475424030720,2546002871,['1591081475424030720'],2022-11-11T14:52:39.000Z
@churchill_alex Not something to cuddle but BABY MOOSE!!! https://t.co/BqjPFmF2k7,en,1591049699414650882,2546002871,['1591049699414650882'],2022-11-11T12:46:23.000Z
@exoticcarsnyc @TheOfficialHDA He has shown no sign of genuine contrition. He's a fucking cunt. Fuck him.,en,1590690854762844160,2546002871,['1590690854762844160'],2022-11-10T13:00:28.000Z
"@probablywillnot Sunday, Thompson Manitoba. I'll see it again today when I go to pick up my laundry.",en,1590687068019392512,2546002871,['1590687068019392512'],2022-11-10T12:45:25.000Z
@churchill_alex I'm trying to imagine your hangover tomorrow.,en,1590528617607749636,2546002871,['1590528617607749636'],2022-11-10T02:15:47.000Z
@DavidWCochrane @PnPCBC Is this the November surprise everyone keeps talking about?,en,1590134524134199296,2546002871,['1590134524134199296'],2022-11-09T00:09:48.000Z
"@senatorshoshana I voted for you three times, from Canada. That’s the exchange rate.",en,1590118294891397120,2546002871,['1590118294891397120'],2022-11-08T23:05:19.000Z
RT @CoreyRForrester: This man is running for Congress in Georgia. Our Democracy is in trouble if he wins tomorrow. It's that simple https:/…,en,1589757179632160768,2546002871,['1589757179632160768'],2022-11-07T23:10:22.000Z
"@stats_feed I'm not sure what your criteria is but I'm certain Canada is too high. Sorrels, a parka, and a toque do not equal fashion. They do, however, equal warmth.",en,1589282023214305282,2546002871,['1589282023214305282'],2022-11-06T15:42:16.000Z
@clark_aviation @Nucleus1409 I have been told they had the best flight feeding in the CAF. A full galley and the crews ordered supplies rather than meals. I guess that required at least one competent cook on the crew.,en,1588868329372291074,2546002871,['1588868329372291074'],2022-11-05T12:18:24.000Z
@stergarr Why would anyone care what the country that gave us Nescafé thinks? I mean that stuff serves in a caffeine emergency but it isn't really coffee.,en,1588840961341550594,2546002871,['1588840961341550594'],2022-11-05T10:29:39.000Z
"@RadioFreeTom 7F/-14C here. It stopped snowing about 5AM, after 2 days.",en,1588544358206574592,2546002871,['1588544358206574592'],2022-11-04T14:51:03.000Z
"@mchkzn Is it “To Hell with Winter”? Oh wait, you aren’t in Thompson Manitoba.",en,1588519834752811009,2546002871,['1588519834752811009'],2022-11-04T13:13:36.000Z
@CR7sBase @DathomirShaman @MaximeBernier You really need to provide a link to these studies if you're going to throw shit like that out.,en,1588272530267115522,2546002871,['1588272530267115522'],2022-11-03T20:50:54.000Z
@RealChrisSays All of them,en,1588255684964937729,2546002871,['1588255684964937729'],2022-11-03T19:43:58.000Z
@clark_aviation SKAD?,sv,1588172109708111874,2546002871,['1588172109708111874'],2022-11-03T14:11:52.000Z
@HartMilitary @penswordbooks Unfortunately I asked my sister to get me this for Christmas so I have to wait.,en,1588148935130062848,2546002871,['1588148935130062848'],2022-11-03T12:39:47.000Z
"@PierrePoilievre If you want my vote you need to suggest solutions, not just point out the obvious. And I mean detailed solutions. Only morons vote for slogans and catchphrases.",en,1588142775098392576,2546002871,['1588142775098392576'],2022-11-03T12:15:18.000Z
@sara_carrion_ Shepherd's Pie. But to make it fancy use the French Canadian name. Pâté Chinois.,ht,1587886655171690496,2546002871,['1587886655171690496'],2022-11-02T19:17:34.000Z
RT @AuschwitzMuseum: 2 November 1942 | An SS doctor selected 49 sick prisoners at the #Auschwitz infirmary. They were killed with phenol he…,en,1587765038668214272,2546002871,['1587765038668214272'],2022-11-02T11:14:19.000Z
"@mnrevolutions @LadyJayPersists Time, how does that even work?",en,1587764013949407233,2546002871,['1587764013949407233'],2022-11-02T11:10:14.000Z
@lexfridman @elonmusk Why not?,en,1587322163199062016,2546002871,['1587322163199062016'],2022-11-01T05:54:29.000Z
"@HOntarian @jeremymulder3 @ColinDMello Imma guess you're lying, about everything.",en,1587321835854741504,2546002871,['1587321835854741504'],2022-11-01T05:53:11.000Z
@dwancherry That looks like a tired mama dog.,en,1587241197701300224,2546002871,['1587241197701300224'],2022-11-01T00:32:45.000Z
@canmericanized @PierrePoilievre Why do you feel you can speak for an entire community?,en,1587062124567838723,2546002871,['1587062124567838723'],2022-10-31T12:41:11.000Z
@MysterySolvent A hall pass so she can bang Trudeau.,en,1587055141290741765,2546002871,['1587055141290741765'],2022-10-31T12:13:26.000Z
"@cbcotttraffic I'm just going to assume Doug is in a Snickers induced coma. No one can stop at ""just one"".",en,1587030939942916097,2546002871,['1587030939942916097'],2022-10-31T10:37:16.000Z
@WW2girl1944 Happy Birthday! Now thar you're both 21 you and Alex should take a girl's trip to Vegas.,en,1587028447452626944,2546002871,['1587028447452626944'],2022-10-31T10:27:22.000Z
@YourselfSnowman @kmeredith42 @ReturnofR https://t.co/3tXycseMay,qme,1586867147564879877,2546002871,['1586867147564879877'],2022-10-30T23:46:25.000Z
@TweetsByDre88 Wife her up b'yes.,en,1586490739042947072,2546002871,['1586490739042947072'],2022-10-29T22:50:42.000Z
RT @BytownBoys: It's #CanPl finals eve. Join us and fellow fans and supporters in a simple meet up today at 5pm. #OnThePiss #PubNight https…,en,1586391697327464451,2546002871,['1586391697327464451'],2022-10-29T16:17:09.000Z
@BurnItD0wn @Czechmate707 @blu_ceo @AOC @GOPLeader Are you really so fucking stupid you believe that?,en,1586382865708683264,2546002871,['1586382865708683264'],2022-10-29T15:42:03.000Z
"RT @PatriciaTreble: The coat of arms of Mary Simon, Canada's Governor General, have been unveiled. It highlights her Inuit culture and deep…",en,1586168072888778752,2546002871,['1586168072888778752'],2022-10-29T01:28:32.000Z
@thestanleypuph1 https://t.co/ym5UF5rGoC,qme,1586081633891135488,2546002871,['1586081633891135488'],2022-10-28T19:45:04.000Z
@thestanleypuph1 Did you thank your mother?,en,1586080518293987329,2546002871,['1586080518293987329'],2022-10-28T19:40:38.000Z
@NewfieScumbag Back when I was  Private I once put up a picture of a Christmas tree in my barrack room. Cheapest tree ever.,en,1586016165381693440,2546002871,['1586016165381693440'],2022-10-28T15:24:55.000Z
"@benshapiro @elonmusk @jordanbpeterson Can we release him outside of Churchill, Manitoba?",en,1586011440074616832,2546002871,['1586011440074616832'],2022-10-28T15:06:08.000Z
@Tutor_Chris @12Kitkat16 Everyone's mom bought that in the 70's,en,1585608923972780033,2546002871,['1585608923972780033'],2022-10-27T12:26:41.000Z
@twitandrewking @Evolving97 That's how I knew the original didn't have a monocle. I saw that picture in a book about advertising and I've been having nightmares ever since.,en,1585115824591101952,2546002871,['1585115824591101952'],2022-10-26T03:47:17.000Z
@Evolving97 @twitandrewking That's not the original though. https://t.co/rHSGhizjfk,en,1585103646773374976,2546002871,['1585103646773374976'],2022-10-26T02:58:53.000Z
@pjayevans His real job? Or his CIA cover story?,en,1584941275593465856,2546002871,['1584941275593465856'],2022-10-25T16:13:41.000Z
"@urbanthoughts11 Let's be honest, he's probably way too stoned to be driving.",en,1584920596995080192,2546002871,['1584920596995080192'],2022-10-25T14:51:31.000Z
"@twitandrewking No, and neither did Mr. Peanut from Planters.",en,1584917244026535939,2546002871,['1584917244026535939'],2022-10-25T14:38:11.000Z
"@DavidGogoBlues @nationalguitars Would that make them ""real Cool Cats""? Oh dear, I think I'm turning into @RonSexsmith",en,1584876556282798080,2546002871,['1584876556282798080'],2022-10-25T11:56:31.000Z
@dwancherry @PensiveRants Sheena sounds like a keeper. I'm glad you have her.,en,1584874675506933760,2546002871,['1584874675506933760'],2022-10-25T11:49:02.000Z
"@KeeleyFox29 @gtconway3d @Flyers @FOX29philly Of course he's first, he two handed slashed all the competition.",en,1584326559653318658,2546002871,['1584326559653318658'],2022-10-23T23:31:01.000Z
"@Laudieda2 @stevelou27 @RagingLibNana @tedcruz He has a small dick too, the energy is unmistakable.",en,1584214910447198208,2546002871,['1584214910447198208'],2022-10-23T16:07:22.000Z
@HartMilitary Complaining is an enlisted ranks tradition. We’re not happy unless we’re complaining. Right @GaryBain1280?,en,1584160860846497792,2546002871,['1584160860846497792'],2022-10-23T12:32:36.000Z
@PremierScottMoe At least he won't be driving drunk.,en,1583899287750311937,2546002871,['1583899287750311937'],2022-10-22T19:13:12.000Z
"@nationalpost Mr. Murphy, Newfoundland needs you to fuck off and stop being such an embarrassment.",en,1582349200733282304,2546002871,['1582349200733282304'],2022-10-18T12:33:42.000Z
@WonderW97800751 Based on the last pair of Levi's I bought they've never been washed because @levis don't last more than one wash anymore.,en,1581485959631101952,2546002871,['1581485959631101952'],2022-10-16T03:23:30.000Z
