author_id,lang,id,created_at,edit_history_tweet_ids,text
1431221129633574915,en,1595194749228503040,2022-11-22T23:17:20.000Z,['1595194749228503040'],@starcandy4koo he's already married to me
1431221129633574915,en,1595194693851107328,2022-11-22T23:17:06.000Z,['1595194693851107328'],@taewchita my comfort boys :(
1431221129633574915,en,1595194370390491136,2022-11-22T23:15:49.000Z,['1595194370390491136'],"yoongi really went ‘enough. come out let's talk’ pleasesksk-
https://t.co/lOGoHgMK5U"
1431221129633574915,en,1595190645886373889,2022-11-22T23:01:01.000Z,['1595190645886373889'],"“i am glad to see that you seem to be enjoying this” “seeing you smile, it cures me ^^” AURRKAYY GUYS SAME."
1431221129633574915,en,1595186658340585472,2022-11-22T22:45:11.000Z,['1595186658340585472'],tannies really are one of us LIKE https://t.co/KW2ULfyFQQ
1431221129633574915,en,1595169936443379716,2022-11-22T21:38:44.000Z,['1595169936443379716'],@namjooningrn like i literally gasped
1431221129633574915,en,1595168083382976512,2022-11-22T21:31:22.000Z,['1595168083382976512'],@zaynmalik @JimiHendrix @kooksmic DID YOU SEE THIS???
1431221129633574915,en,1595166678635098112,2022-11-22T21:25:47.000Z,['1595166678635098112'],@uhmoonraingoes so precious :(
1431221129633574915,und,1595165545719943174,2022-11-22T21:21:17.000Z,['1595165545719943174'],"@uhmoonraingoes &lt;3
https://t.co/20WNXlXyNd"
1431221129633574915,en,1595164035762114560,2022-11-22T21:15:17.000Z,['1595164035762114560'],"@cpherkth that's more like it, don't worry this is a safe place https://t.co/9qz4XBTyDr"
1431221129633574915,en,1595162955489808384,2022-11-22T21:10:59.000Z,['1595162955489808384'],@cpherkth gasps anh bb talk in whispers about your addiction
1431221129633574915,en,1595162585544155136,2022-11-22T21:09:31.000Z,['1595162585544155136'],@cpherkth this is why i don't use that app lmaoo
1431221129633574915,en,1595162084001869825,2022-11-22T21:07:32.000Z,['1595162084001869825'],@cpherkth SO REAL
1431221129633574915,und,1595161703553019904,2022-11-22T21:06:01.000Z,['1595161703553019904'],"@thvanity 😠
https://t.co/IcfIJWjacO"
1431221129633574915,en,1595159316654592000,2022-11-22T20:56:32.000Z,['1595159316654592000'],@thvanity @taesparadise well she loves me a little too much for that https://t.co/9gVlyTZcBX
1431221129633574915,en,1595158240446205952,2022-11-22T20:52:15.000Z,['1595158240446205952'],@thvanity i'm the love of your life WDYM
