author_id,edit_history_tweet_ids,lang,created_at,text,id
1302896034260168706,['1595179714456522753'],fa,2022-11-22T22:17:35.000Z,"RT @seyedmohammadww: برای فراخوان هایی  مثل
اعتصاب بازار
اعتصاب کامیونداران
اعتصاب صنایع مادر 
و...
که مخاطب در بازار و صنف سنتی مشغول به ف…",1595179714456522753
1302896034260168706,['1595179659787902977'],fa,2022-11-22T22:17:22.000Z,"RT @seyedmohammadww: چرا هرجا اسم الله و الله اکبر میاد بعدش بمب گذاری و شلیک به مردم و انتحاری و انفجار و ترور و... اتفاق میوفنه

چی تو او…",1595179659787902977
1302896034260168706,['1595179603122847744'],fa,2022-11-22T22:17:09.000Z,"RT @HassanRonaghi: آیا وقت آن نرسیده که تجمعات در تهران و تبریز وشهرهای بزرگ به یک نقطه ختم شود 
وتجمع بزرگ شکل گیرد
#اعتصابات_سراسری 
#مهس…",1595179603122847744
1302896034260168706,['1595179577558564866'],fa,2022-11-22T22:17:02.000Z,"RT @1Herculepoirot: بي شرفى ست اگه من و تو براى منوتو 
فيلم بفرستيم چون اونا امنيت مردم براشون مهم نيست
#مهسا_امینی #بایکوت_منوتو",1595179577558564866
1302896034260168706,['1595179554066292737'],fa,2022-11-22T22:16:57.000Z,"RT @1Herculepoirot: شعار جديد منوتو 
تلويزيون منوتو ،افشاگر هويت من وتو
#مهسا_امینی #بایکوت_منوتو",1595179554066292737
1302896034260168706,['1595179517827579905'],fa,2022-11-22T22:16:48.000Z,"RT @mogharebati: محمدرضا نقدی،‌ معاون سپاه پاسداران: «هرکسی غش کرده و افتاده می‌گویند رژیم کشته است»
- کشتید میگید غش کرده؟ شماها به هر کسی…",1595179517827579905
1302896034260168706,['1595179488266145793'],fa,2022-11-22T22:16:41.000Z,"RT @Javanmardi75: لزوم خنثی سازی فوری!
پاسدار تروریست بهمن ریحانی فرمانده سپاه نبی‌اکرم کرمانشاه فرماندهی حمله به #جوانرود را بر عهده گرفته…",1595179488266145793
1302896034260168706,['1595179459635716099'],fa,2022-11-22T22:16:34.000Z,"RT @HichkasOfficial: کتلت دیجیتالی...

کتلت فیزیکی هم به زودی...

#مهسا_امینی https://t.co/GgBlcQQEwX",1595179459635716099
1302896034260168706,['1595179427985764352'],fa,2022-11-22T22:16:27.000Z,"RT @Sobr1oRi0t: چگونه یک جلیقه ضد گلوله خانگی بسازیم

من به انتشار راهنماها ادامه خواهم داد که چگونه می توانید منابع را در اختیار آنها قرار…",1595179427985764352
1302896034260168706,['1595179391381823491'],fa,2022-11-22T22:16:18.000Z,"RT @Sima_Sabet: جوانان محلات تهران: «سر مار در تهران است و ما نابودش می‌کنیم»

#مهسا_امینی",1595179391381823491
1302896034260168706,['1595179367566659586'],fa,2022-11-22T22:16:12.000Z,"RT @mamadporii: #شهرری مردم ریختن بیرون دارند علیه سپاه شعار میدن! یه عده متوجه میشن این یعنی چی؟!
#مهسا_امینی
#انقلاب۱۴۰۱",1595179367566659586
1302896034260168706,['1595179338764361728'],fa,2022-11-22T22:16:06.000Z,"RT @LiLi_Googooli: از چه گویم با چه وزن و قافیه
من که شعرم بر زبان ماسیده است
ای برادر خون تو از خامنه
تا جوانرود و فلک پاشیده است
دست من ب…",1595179338764361728
1302896034260168706,['1595179295827263488'],fa,2022-11-22T22:15:55.000Z,"RT @mogharebati: فرمانده انتظامی قم: «در قم به خاطر حضور پر رنگ مردم انقلابی در صحنه وضعیت خوبی داریم.»
- شلوارگه درار به قمی چی میشه؟ یکی…",1595179295827263488
1302896034260168706,['1595179266181832708'],fa,2022-11-22T22:15:48.000Z,"RT @F_karamizand: یک بار برای همیشه با سیل #جمعیت باید کثافت و نجاستی به نام جمهوری پلید اسلامی را شست.

در برابر جمعیت زبون هستند خیلی زبو…",1595179266181832708
1302896034260168706,['1595179239674105858'],fa,2022-11-22T22:15:42.000Z,"RT @DragonSecGroup: درود 
پیام تیم درگون به مردم ایران 

@Iran_oldgrandpa @PersianDragon3 
#DSIran #DragonSec #SuicideOperation https://t.c…",1595179239674105858
1302896034260168706,['1595179220808126467'],fa,2022-11-22T22:15:37.000Z,"RT @khiyar_shoor: پنج‌شنبه سوم آذر همه‌ی ایران کردستان می‌شود.
#مهسا_امینی",1595179220808126467
1302896034260168706,['1595144739099406336'],fa,2022-11-22T19:58:36.000Z,"RT @alikarimi_ak8: مصیبت زندگی در مرگ نیست بلکه در رسوایی و بدنامی است…
#مهسا_امینی 
#ایران 
#اتحاد_ملی",1595144739099406336
