created_at,author_id,edit_history_tweet_ids,lang,text,id
2022-11-22T23:04:57.000Z,345482191,['1595191635649839105'],en,@BeachcatTt Healthy,1595191635649839105
2022-11-22T23:04:37.000Z,345482191,['1595191551059062784'],en,@Gum8all_tv Patsy Cline,1595191551059062784
2022-11-22T23:04:06.000Z,345482191,['1595191420528123904'],en,@BeerlyFootball Kelce in the future,1595191420528123904
2022-11-22T23:02:47.000Z,345482191,['1595191087961804800'],en,@GRCinemaTicket Warriors https://t.co/X7VXqQmoVD,1595191087961804800
2022-11-22T22:59:54.000Z,345482191,['1595190364196917249'],en,@strummaster42 Stuffing,1595190364196917249
2022-11-22T22:56:30.000Z,345482191,['1595189509775245314'],en,@SueJ2023 Hard,1595189509775245314
2022-11-22T22:56:00.000Z,345482191,['1595189380561326080'],en,@RockNRoLL_85 No George Harrison for me,1595189380561326080
2022-11-22T22:53:23.000Z,345482191,['1595188722739294208'],en,@julesrprecious Always,1595188722739294208
2022-11-22T22:52:52.000Z,345482191,['1595188594322219009'],es,@GioBruno1600 Escape,1595188594322219009
2022-11-22T22:52:42.000Z,345482191,['1595188549564784640'],en,@socorros1765 The Police 👮‍♀️,1595188549564784640
2022-11-22T22:52:31.000Z,345482191,['1595188503955918848'],en,@JustSomeLady_ Yes and I’ll be quiet,1595188503955918848
2022-11-22T22:52:10.000Z,345482191,['1595188417758785536'],en,@emmasaurustex Jason Bourne,1595188417758785536
2022-11-22T22:51:13.000Z,345482191,['1595188176921894912'],en,@kelly_ques Talk to the animals,1595188176921894912
2022-11-22T22:49:39.000Z,345482191,['1595187783206727680'],en,RT @SweetPeaBell326: Waking up to a great question.  Patricia nails it. Happy Tuesday everyone. https://t.co/g0njCqbzPP,1595187783206727680
2022-11-22T22:48:14.000Z,345482191,['1595187428528050176'],en,@MadScientistFF The Gnome-Mobile 1967,1595187428528050176
2022-11-22T22:10:27.000Z,345482191,['1595177919076192257'],en,@RockNRoLL_85 Tommy Caldwell (Bass) and Paul Riddle ( Drums) The Marshall Tucker Band,1595177919076192257
2022-11-22T22:08:18.000Z,345482191,['1595177378220630017'],en,@Missykaupa D Got Studies Game https://t.co/fUtweYq2bO,1595177378220630017
2022-11-22T22:06:18.000Z,345482191,['1595176872777613312'],und,"@PoliticalyAwake 1,000,000",1595176872777613312
2022-11-22T22:06:00.000Z,345482191,['1595176798803103744'],und,@NHasan_1 Yes,1595176798803103744
2022-11-22T22:05:48.000Z,345482191,['1595176746738802688'],und,@ReturnofR U2,1595176746738802688
2022-11-22T22:04:52.000Z,345482191,['1595176513619775488'],en,@tamsully12 Yes love it,1595176513619775488
2022-11-22T22:03:46.000Z,345482191,['1595176235356680193'],en,@MadScientistFF 36 and I’m 64,1595176235356680193
2022-11-22T22:02:00.000Z,345482191,['1595175793084100608'],en,@SagED_UP To Kill A Mockingbird my fav https://t.co/9UKFa9hET9,1595175793084100608
2022-11-22T22:01:23.000Z,345482191,['1595175636439793665'],und,@tamsully12 Yes,1595175636439793665
2022-11-22T19:19:04.000Z,345482191,['1595134789467918336'],en,"RT @44MagnumBlue1: U.S. Army Private First Class McElree Mays Jr. was killed in action on November 22, 1967 in Binh Thuan Province, South V…",1595134789467918336
2022-11-22T19:18:00.000Z,345482191,['1595134519199531008'],und,@rickyricksmusic Yea,1595134519199531008
2022-11-22T19:15:24.000Z,345482191,['1595133867844726784'],en,"RT @44MagnumBlue1: United States Army Specialist Four George Osborne Jr. was killed in action on November 22, 1967 in Kontum Province, Sout…",1595133867844726784
2022-11-22T19:13:07.000Z,345482191,['1595133290922418176'],en,@TMSMpodcast Oh I know but like Thelin said you can’t lose this bad at home fans pay big money for seats and what a go through the motions game Gut check time,1595133290922418176
2022-11-22T19:07:40.000Z,345482191,['1595131917916962818'],en,@TMSMpodcast The Minnesota Vikings you got embarrassed at home Pathetic,1595131917916962818
2022-11-22T19:05:44.000Z,345482191,['1595131432522784768'],en,@tamsully12 A Christmas Story my fav,1595131432522784768
2022-11-22T19:04:28.000Z,345482191,['1595131115865460737'],en,"RT @44MagnumBlue1: U.S. Army Private First Class Kenneth Grant Owens was killed in action on November 22, 1967 in Kontum Province, South Vi…",1595131115865460737
2022-11-22T19:03:25.000Z,345482191,['1595130852429926400'],en,@AmericanConcre6 Not my favourite but worth a try,1595130852429926400
2022-11-22T19:01:57.000Z,345482191,['1595130482454253568'],en,@susi815 4 years old in Oregon wondering why my Mom was crying watching TV I was watching  Romper Room and the show cut away,1595130482454253568
2022-11-22T18:59:42.000Z,345482191,['1595129914528739328'],en,@wendeeluvz Honey I’m Home,1595129914528739328
2022-11-22T18:57:37.000Z,345482191,['1595129392094621696'],qme,@ClownWorld_ https://t.co/wVSa20Crk9,1595129392094621696
2022-11-22T18:56:49.000Z,345482191,['1595129189388075008'],en,@StiflersMom45 No Way your a cutie pie just make sure you share because Selfish don’t look good on you 🤣😂,1595129189388075008
2022-11-22T18:43:28.000Z,345482191,['1595125830220292099'],en,RT @44MagnumBlue1: Picture of the Day.🇺🇸 https://t.co/h1e7w4Ey1k,1595125830220292099
