edit_history_tweet_ids,author_id,lang,text,id,created_at
['1595195985524797440'],65215093,und,410 https://t.co/xQEkEfvQEs,1595195985524797440,2022-11-22T23:22:14.000Z
['1595192909787078658'],65215093,en,@shockadelicaust @ScottWamplerRIP “bUt MaH fReE sPeEcH!”  Fucking yokel. https://t.co/dFXpTlIyCD,1595192909787078658,2022-11-22T23:10:01.000Z
['1595192372828119040'],65215093,en,"@shockadelicaust @ScottWamplerRIP I mean, I don’t really know how to engage someone who doesn’t have a baseline understanding of the actual First Amendment.  So I typically have to meet knuckledraggers on their own level.",1595192372828119040,2022-11-22T23:07:53.000Z
['1595188022739288064'],65215093,en,"RT @depthsofwiki: omg at the height of his career, jazz musician charles mingus wrote an entire book about cat toilet training https://t.co…",1595188022739288064,2022-11-22T22:50:36.000Z
['1595187670342213632'],65215093,zxx,RT @MenForFieIder: https://t.co/NSUx2zcpG6,1595187670342213632,2022-11-22T22:49:12.000Z
['1595187617527582721'],65215093,en,@mattboydsmith @AmandaAnnKlein @kirsten_amy @erin_meyers @melisser3 One of the older guys I game with?  Misheard his daughter calling everything “Gucci.”  Asked him how his new truck was and he said “Oh man - it’s so gooch!”  We were all like “Uhhh…” https://t.co/1J79o7XEeR,1595187617527582721,2022-11-22T22:48:59.000Z
['1595186514274549760'],65215093,en,New False Equivalency Just Dropped For My Logical Fallacy Unit! https://t.co/bUMuYBA3gg,1595186514274549760,2022-11-22T22:44:36.000Z
['1595185969589760000'],65215093,en,“gO wOkE gO BrOkE!”-Elon reply guys. https://t.co/1wX7zUF0I3,1595185969589760000,2022-11-22T22:42:26.000Z
['1595185206612238337'],65215093,qme,@shockadelicaust @ScottWamplerRIP https://t.co/9GFhdyNwHC,1595185206612238337,2022-11-22T22:39:25.000Z
['1595184667396751360'],65215093,en,Y’all - it doesn’t matter.  Evangelicals proved it already during the general election.  They’re willful hypocrites. https://t.co/Y1mrzSZavL,1595184667396751360,2022-11-22T22:37:16.000Z
['1595183024588480512'],65215093,en,"RT @nytimes: David Portnoy, the founder of Barstool Sports, urges his millions of followers to dive into sports betting. He doesn't mention…",1595183024588480512,2022-11-22T22:30:44.000Z
['1595182975930404864'],65215093,en,"RT @the_meghaning: Elon Musk called Trent Reznor a ""crybaby"" for deleting his Twitter account. Wil Wheaton then wrote this incisive summary…",1595182975930404864,2022-11-22T22:30:33.000Z
['1595182871156731904'],65215093,en,RT @boriskarkov: progressive language being leveraged to defend marvel’s fascist power fantasy pablum is incredibly insidious to me https:/…,1595182871156731904,2022-11-22T22:30:08.000Z
['1595182783076323328'],65215093,en,"RT @RonFilipkowski: Imagine making a big show out of reinstating the guy, then he says he’s not interested, doesn’t come back on, then he s…",1595182783076323328,2022-11-22T22:29:47.000Z
['1595182718949564417'],65215093,en,RT @BebopOtt: Happy Max Headroom Incident Day to all Chicagoans who celebrate https://t.co/PQVD7STzVE,1595182718949564417,2022-11-22T22:29:31.000Z
['1595179619505754113'],65215093,en,RT @FilmBart: Eric Idle demolishing Bill Maher here lol https://t.co/DBd15pHVJ2,1595179619505754113,2022-11-22T22:17:12.000Z
['1595175240727789569'],65215093,en,RT @eliyudin: My parents’ toilet seeing me come home for thanksgiving https://t.co/XdPcIrei8k,1595175240727789569,2022-11-22T21:59:48.000Z
['1595174654187950081'],65215093,zxx,https://t.co/zqaFSKeUCG https://t.co/6m1IN8H2Go,1595174654187950081,2022-11-22T21:57:29.000Z
['1595174320564600832'],65215093,qme,@RICHARDLNEWBY https://t.co/6iGMVY4sIu,1595174320564600832,2022-11-22T21:56:09.000Z
['1595173327919665152'],65215093,en,Our COVID Nurse isn’t terribly helpful today. https://t.co/QDwzbCVgcH,1595173327919665152,2022-11-22T21:52:12.000Z
['1595151356339240960'],65215093,en,"Nicole just tested negative after two positives, an inconclusive, and a negative yesterday.  I give up.",1595151356339240960,2022-11-22T20:24:54.000Z
['1595150367557197824'],65215093,en,"RT @americanamemes: Silver Lake           Venice Beach 
Baristas:              Baristas: https://t.co/cfYH34J3zH",1595150367557197824,2022-11-22T20:20:58.000Z
['1595145004908875776'],65215093,en,"RT @kylegriffin1: BREAKING:

WASHINGTON (AP) -- Supreme Court clears way for handover of Trump tax returns to congressional committee after…",1595145004908875776,2022-11-22T19:59:40.000Z
['1595138584239288320'],65215093,en,"@jaymenna @McJesse Fortunately, hearing from his boot licking, knuckle dragging, cultists instead isn’t the proper substitution you think it is.",1595138584239288320,2022-11-22T19:34:09.000Z
['1595138042339069957'],65215093,en,RT @McJesse: I’m jealous of Elon Musk’s kids. They’re the only people who never have to hear from him.,1595138042339069957,2022-11-22T19:32:00.000Z
['1595136294509608962'],65215093,en,Really beautiful LA autumn day today.  Look at those colors! https://t.co/mSPZljMzKO,1595136294509608962,2022-11-22T19:25:03.000Z
['1595135912635437056'],65215093,en,Taught Mulvey and MAGIC MIKE XXL today.  Got so hyped and was so thrown off by the time difference that I went 15 minutes over and none of the students said anything.  🤣,1595135912635437056,2022-11-22T19:23:32.000Z
['1595134716251758593'],65215093,en,RT @edzitron: The website’s code has turned on Elon Musk https://t.co/295pJcLUt0,1595134716251758593,2022-11-22T19:18:47.000Z
['1595134408742211584'],65215093,en,@SkylerShuler No clue - I’d try em tho!,1595134408742211584,2022-11-22T19:17:33.000Z
['1595134061332205568'],65215093,en,Everything in the right place. https://t.co/hRupoIrLWS,1595134061332205568,2022-11-22T19:16:11.000Z
['1595133759699156993'],65215093,zxx,RT @OrwellNGoode: https://t.co/Rzboppostn,1595133759699156993,2022-11-22T19:14:59.000Z
['1595133489711497217'],65215093,en,RT @borgposting: i am going to reply to elon musk with this from now on &amp; i suggest everyone do the same https://t.co/eUOWOqVPV4,1595133489711497217,2022-11-22T19:13:54.000Z
['1595130652294533121'],65215093,en,@HeyMichaelNaz Mildly scratchy throats.  Thought it was from the firework smoke at Elton John.,1595130652294533121,2022-11-22T19:02:38.000Z
['1595130278363549697'],65215093,en,@HeyMichaelNaz Thanks!  So far?  Without the tests?  I don’t even think we’d know anything was really wrong.,1595130278363549697,2022-11-22T19:01:09.000Z
['1595127555136229376'],65215093,en,@BabsVan Thanks bud.  ❤️,1595127555136229376,2022-11-22T18:50:19.000Z
['1595126639838363649'],65215093,en,Cue says I’m still negative despite the mild comparable symptoms to the spouse.  Going for a walk between Zoom classes. https://t.co/QDmNqJR78V,1595126639838363649,2022-11-22T18:46:41.000Z
['1595124550643044353'],65215093,en,RT @hello__caitlin: I would have been so starstruck https://t.co/U2TahnB3aZ,1595124550643044353,2022-11-22T18:38:23.000Z
['1595098245704753152'],65215093,en,RT @Esposition: Quick which Arizona Senator is a member of the LGBT community https://t.co/GRNoZ0T86o,1595098245704753152,2022-11-22T16:53:51.000Z
['1595097683064135681'],65215093,en,RT @MattGertz: New Fox News salvo in the War on Christmas is that Joe Biden is too pro-Christmas. https://t.co/EkbTzuFzqQ,1595097683064135681,2022-11-22T16:51:37.000Z
['1595093737621032960'],65215093,en,RT @seraphfem: i thought this singer from the scooby doo movie was ethan hawke for a long time and i just always thought “damn he’s versati…,1595093737621032960,2022-11-22T16:35:57.000Z
['1595093665340616704'],65215093,en,"RT @stevanzetti: NEW: @EFJBGC, an antifascist club which has acted as a volunteer armed deterrent for Proud Boys and militia members who ha…",1595093665340616704,2022-11-22T16:35:39.000Z
['1595093203660976129'],65215093,en,RT @gavinbena: if Biden had the courage to wear this all the time he would have a +100 net approval rating https://t.co/aabcVTTqdB,1595093203660976129,2022-11-22T16:33:49.000Z
['1595092964463607904'],65215093,en,"RT @MattGertz: 6 p.m.: FOX NEWS ALL AMERICAN TREE LIGHTING AT FOX SQUARE

10:40 p.m.: BIDEN WHITE HOUSE JUMPS THE GUN ON CHRISTMAS https://…",1595092964463607904,2022-11-22T16:32:52.000Z
['1595092780132585473'],65215093,en,@JackBauerDog JB - hero amongst hounds!,1595092780132585473,2022-11-22T16:32:08.000Z
