author_id,lang,id,created_at,edit_history_tweet_ids,text
95834922,en,1595193744034516993,2022-11-22T23:13:20.000Z,['1595193744034516993'],"It won’t work… @MJibranNasir doesn’t pander to such sasti tactics… his support is largely based on his non-nonsense, impartial, principled stances…. More power to him! ✊🏾… he was against the corrupt, when they were using him for their gains… we remember 2018✊🏾 ##aikawam 📢 https://t.co/Rt25QYyvRW"
95834922,en,1595176806554152960,2022-11-22T22:06:02.000Z,['1595176806554152960'],"RT @amnestysasia: “While Papa’s life has come to a pause, our lives still went on without him. I graduated university, but for the ceremony…"
95834922,en,1595175000079798280,2022-11-22T21:58:51.000Z,['1595175000079798280'],RT @GulmakaiSaleh: Let's cheer for our #Afghan author! 🤲
95834922,qme,1595158586447253504,2022-11-22T20:53:38.000Z,['1595158586447253504'],#WorldcupQatar2022 #saudi_argentina #ARGKSA #Messi https://t.co/eyAQLFnIzl
95834922,en,1595148545128300544,2022-11-22T20:13:44.000Z,['1595148545128300544'],@rantspakistani Literally spat my tea bag version of kashmiri chai out my mouth 😂😂😂😂😂
95834922,en,1595138336620171265,2022-11-22T19:33:10.000Z,['1595138336620171265'],"RT @ResistNewsNet: Welcome to the official Twitter account of Resistance News Network. Tweets will be automated, posted from our Telegram c…"
95834922,en,1595131084945391616,2022-11-22T19:04:21.000Z,['1595131084945391616'],"RT @ashahshahani: One year ago today, human rights defender Khurram Parvez was arrested from his residence by the National Intelligence Age…"
95834922,en,1595127547247099904,2022-11-22T18:50:17.000Z,['1595127547247099904'],RT @LinahAlsaafin: What in the name of unseasoned chicken is this caption? https://t.co/C9uDoRqd8x
95834922,en,1595126170504531968,2022-11-22T18:44:49.000Z,['1595126170504531968'],"RT @ammaralijan: Nations that colonized &amp; imposed a racist world order, fueled climate change, illegally bombed countries &amp; used chemical/n…"
95834922,en,1595118824155910145,2022-11-22T18:15:38.000Z,['1595118824155910145'],I guess shits not all good …24th is THE DAY https://t.co/2scYzQFLcW
95834922,en,1595081566799233025,2022-11-22T15:47:35.000Z,['1595081566799233025'],So I am not going to try to convince anyone of our right to resist. …Because you don’t have to look far to see that they can understand that those who are stricken will strike back. 🔥✊🏾 https://t.co/psEhJyO968
95834922,en,1595079246476869632,2022-11-22T15:38:22.000Z,['1595079246476869632'],🤩😱🤩!!! Congratulations @azadessa on the upcoming release of your new book! “Hostile Homelands: The New Alliance Between India and Israel” https://t.co/0FZpIyg9VG
95834922,en,1595077655220699137,2022-11-22T15:32:02.000Z,['1595077655220699137'],RT @neda_teh: let’s go take down Bibi &amp; Modi @azadessa @PlutoPress @LinahAlsaafin publicity proofs are in https://t.co/foBlMlrd3V
95834922,en,1595061539551199232,2022-11-22T14:28:00.000Z,['1595061539551199232'],"Since we’re all into checking facts these days, nothing can be more accurate 💁🏻‍♀️ #FactFocus 😂 https://t.co/GZ48Xig94k"
95834922,en,1595056978262458376,2022-11-22T14:09:53.000Z,['1595056978262458376'],@KShehla7 @theprimalplot Aunti Aid 😂… I must say @theprimalplot threads can induce all types of conversations… she can be seen in the 2pic laying the command….🤩 https://t.co/AF4s7N2UgA https://t.co/JMJZRW0nTD
95834922,en,1595054085224513541,2022-11-22T13:58:23.000Z,['1595054085224513541'],"@hebh_jamal @ZarrarKhuhro Inna Lilahi Wa Inna Elahi Ra’Jaoon, so devastating to read this, so sorry for your loss @hebh_jamal … my sincere condolences to your husband …may Allah accept them as shaheed! Duaas for you all"
95834922,en,1595053483488673799,2022-11-22T13:55:59.000Z,['1595053483488673799'],"@KShehla7 @theprimalplot Lmaooooo…I legit had a hard time reading that “Khalas” … didn’t go with him, so I kept reading it as “Khalas” moms sisters 👯‍♀️…"
95834922,en,1595051614523756546,2022-11-22T13:48:34.000Z,['1595051614523756546'],"RT @planetzainab: In case you missed it, many Muslim parents in the US are opting to send their children to Islamic schools because they fe…"
95834922,en,1594917398884544512,2022-11-22T04:55:14.000Z,['1594917398884544512'],🙌🏼🙌🏼🙌🏼🙌🏼 yes please!!! https://t.co/DpjxxGasgq
95834922,hi,1594906544549908480,2022-11-22T04:12:06.000Z,['1594906544549908480'],Naik woh hai jisko mauqa nahin mila https://t.co/xWiKhAvbt9
95834922,en,1594906429680652288,2022-11-22T04:11:39.000Z,['1594906429680652288'],RT @NadeemfParacha: Pakistan was born on a nazuk mor. And it has stayed there for 75 years.
95834922,en,1594832618859757568,2022-11-21T23:18:21.000Z,['1594832618859757568'],"Awww my home state, home to millions of racists… and statistically the most redlined and segregated states in the country. Also, racism brought to you and sustained by our dearest in blue #ACAB #BlackLivesMatter #racist https://t.co/duPF7zTcNE"
95834922,en,1594823995735646213,2022-11-21T22:44:05.000Z,['1594823995735646213'],@KarachiDC @Hunain What in the actual F… @mixcalculations
95834922,en,1594778472391577611,2022-11-21T19:43:12.000Z,['1594778472391577611'],"@qureshik74 It’s like so awesome you start cheering for the goal, only for the commentary 😂"
95834922,en,1594777669580820482,2022-11-21T19:40:00.000Z,['1594777669580820482'],There is nothing more thrilling than watching @FIFAWorldCup #FIFAWorldCup on @NBCUTelemundo !!! The sheer extension of the #goaaaaaaaaaaaaaaaaaal
95834922,en,1594770431906652161,2022-11-21T19:11:15.000Z,['1594770431906652161'],RT @BalochiShop: Team @ZaraHatKay_Dawn with our handmade embroidered wallets from Balochistan @Xadeejournalist @WusatUllahKhan @ZarrarKhuhr…
95834922,en,1594770280852987906,2022-11-21T19:10:39.000Z,['1594770280852987906'],"RT @UzairYounus: Real power is when no one in the mainstream dare touch on the biggest story of the year from 🇵🇰.

No major politician will…"
95834922,ur,1594758128779886592,2022-11-21T18:22:21.000Z,['1594758128779886592'],"RT @Haqooq_e_Khalq: حقوقِ خلق پارٹی کی بھٹی کالونی چونگی امر سدھو میں کامیاب کارنر میٹنگ۔ 
#اب_راج_کرے_گی_خلق_خدا https://t.co/ysrfL89kjL"
95834922,en,1594757356847513627,2022-11-21T18:19:17.000Z,['1594757356847513627'],RT @PashtunCouncil: Supreme Court of Pakistan should notice this arbitrary treatment of Pashtuns(@Gulalai_Ismail family)through the courts…
95834922,en,1594757300232798241,2022-11-21T18:19:04.000Z,['1594757300232798241'],"RT @Mehr_Shah: Shame on the judiciary, the establishment and all political parties - @ImranKhanPTI @CMShehbaz @BBhuttoZardari"
95834922,en,1594756947978371076,2022-11-21T18:17:40.000Z,['1594756947978371076'],RT @Khushal_Khattak: The parents of @Gulalai_Ismail are being harassed in fake cases and they are being persecuted because of their daughte…
95834922,en,1594744277275402242,2022-11-21T17:27:19.000Z,['1594744277275402242'],@ZarrarKhuhro @mirza9 Waisay shuru se humme unho be “Che” samjha hai… abb kiyoon badlein ge… part and parcel of their project
95834922,und,1594743673836769283,2022-11-21T17:24:55.000Z,['1594743673836769283'],🔥🙌🏼🔥🔥👇🏼 #Qatar2022 https://t.co/YSGLW5q7fQ
95834922,en,1594743441602347011,2022-11-21T17:24:00.000Z,['1594743441602347011'],"RT @mirza9: You don't need to defend Qatar or its rights violations to see that all of this is performative bullshit from the UK, European…"
95834922,en,1594743308869328896,2022-11-21T17:23:28.000Z,['1594743308869328896'],RT @mirza9: Every European broadcaster present at the World Cup  - unwilling to surrender the TV revenue - feverishly asking fans in Qatar…
95834922,en,1594743100844478464,2022-11-21T17:22:38.000Z,['1594743100844478464'],Galay lagain….😂😂 .. this guy👇🏼 🙌🏼 https://t.co/kIWA7gdfz6
95834922,en,1594741915819425794,2022-11-21T17:17:56.000Z,['1594741915819425794'],"Of course it’s personal for me, being #Bihari. But I have realized, to my dismay, that human rights are selective &amp; they shouldn’t be, I’ve come to believe, justice denied anywhere is justice denied everywhere. We can &amp; should keep raising awareness, thank you for all that u do🙏🏼 https://t.co/CmdcHZ63uZ"
95834922,en,1594713414508609539,2022-11-21T15:24:41.000Z,['1594713414508609539'],RT @mixcalculations: Any words on Bajwa corruption?? @ImranKhanPTI
