id,created_at,text,lang,author_id,edit_history_tweet_ids
1595134333001805825,2022-11-22T19:17:15.000Z,"RT @netzeroprof: In the latest issue of Net Zero Hero Podcast, @MarkVenables6 is joined by:
Dr Alexander Schmidt- Head of Science and Clima…",en,1093898661917011968,['1595134333001805825']
1593541107274731522,2022-11-18T09:46:21.000Z,"“True energy independence will only be achieved if the government commits to investing in a hybrid solution that embeds flexibility and storage at the grid edge...” 

CEO, Alex Hunter quoted in the @TheNorthernEcho yesterday. 

https://t.co/PN5Xj8Gp4D",en,1093898661917011968,['1593541107274731522']
1568292938794287107,2022-09-09T17:39:08.000Z,"RT @elisakitunen: 10th #EEXjourney in full swing 💥 Advisory Boards are working hard &amp; learning fast.

These people. Eager to develop themse…",en,1093898661917011968,['1568292938794287107']
1561668333015031809,2022-08-22T10:55:19.000Z,"https://t.co/OSuIA4iMjm
#sherwood #energytransition #EnergyStorage #RenewableEnergy",qme,1093898661917011968,['1561668333015031809']
1559089170529898496,2022-08-15T08:06:39.000Z,"RT @LBGAmbYandH: This Richmond-based business has taken the term ""road to Net Zero"" to the next level 🔌 Really innovative tech from @Sherwo…",en,1093898661917011968,['1559089170529898496']
1559089047355654145,2022-08-15T08:06:10.000Z,RT @bhamenergy: 🎉Huge congratulations to @SherwoodPower from our Cohort 2 of the Climate Innovation Platform (CIP) programme on securing Go…,en,1093898661917011968,['1559089047355654145']
1555585122476474368,2022-08-05T16:02:49.000Z,RT @SainsburysNews: We're proud to announce our investment of £5 million over the next four years into start up businesses innovating in su…,en,1093898661917011968,['1555585122476474368']
1555561152087719940,2022-08-05T14:27:34.000Z,"RT @mikehughes: As the UK's #NetZero era is developed on Teesside, firms are inspired to innovate. How about this idea from @SherwoodPower.…",en,1093898661917011968,['1555561152087719940']
1555560533331419139,2022-08-05T14:25:06.000Z,"📰 PRESS:

“Sherwood Power aims to use the funds to pilot its technology with a leading supermarket, in which the partnership will explore power possibilities for fresh food transportation.” https://t.co/9QK4ujKe0J",en,1093898661917011968,['1555560533331419139']
1547139996590694402,2022-07-13T08:44:54.000Z,We had a fantastic couple of days at the Climate Innovation Platform Cohort 2 Launch. We've learned a lot and it's been great to be around so many like-minded companies. #CIPCohort2 @bhamenergy @HSBC_UK @EnergySysCat https://t.co/HZTTw6hKjh,en,1093898661917011968,['1547139996590694402']
