text,created_at,author_id,edit_history_tweet_ids,id,lang
RT @CBS_Herridge: CBS News has obtained data from a laptop purported to have belonged to Hunter Biden. The data came directly from the sour…,2022-11-22T19:41:40.000Z,15099678,['1595140474301722624'],1595140474301722624,en
"RT @LionHearted76: Nothing but excuses and no accountability.

MATT GAETZ: Secretary Austin why should American taxpayers fund lectures at…",2022-11-22T19:40:44.000Z,15099678,['1595140239600721920'],1595140239600721920,en
RT @TedNugent: We believe￼ https://t.co/I4uZx3xRYH,2022-11-22T19:40:16.000Z,15099678,['1595140125859909633'],1595140125859909633,en
RT @Texas_Made956: Its funny because the same assholes who have been calling us Nazis for not driving EV are now boycotting Tesla because t…,2022-11-22T19:26:48.000Z,15099678,['1595136736719519756'],1595136736719519756,en
"RT @benshapiro: The Left has no problem blaming tragedies like the one in Colorado Springs on their political opponents. According to them,…",2022-11-22T19:26:24.000Z,15099678,['1595136634764378129'],1595136634764378129,en
RT @benshapiro: You calling out others for their supposed anti-Semitism is like OJ Simpson calling out others for spousal mistreatment,2022-11-22T19:24:32.000Z,15099678,['1595136163932782600'],1595136163932782600,en
RT @Texas_Made956: What is it going to take to expose the Epstein client list and send those elite pedos to hell🤬 https://t.co/neXV8owBBc,2022-11-22T19:21:35.000Z,15099678,['1595135421817753601'],1595135421817753601,en
RT @grandoldmemes: https://t.co/4uNV7fP7RV,2022-11-22T19:20:49.000Z,15099678,['1595135230045659136'],1595135230045659136,zxx
RT @DonaldJTrumpJr: Sad to see the potus look at a child of color and think the first thing he’d want to do is steal something.,2022-11-22T19:20:16.000Z,15099678,['1595135091113705475'],1595135091113705475,en
RT @DefSue3: This is the funniest headline I’ve ever seen in my life. https://t.co/mf4spOaFfb,2022-11-22T19:19:52.000Z,15099678,['1595134990999818240'],1595134990999818240,en
RT @DustinthewindO: @PapiTrumpo To everyone pissed about him spitting facts https://t.co/YdOtpj30Cx,2022-11-22T19:18:59.000Z,15099678,['1595134769200873495'],1595134769200873495,en
RT @JanMarinaro: @PapiTrumpo ONCE AGAIN TRUMP IS CORRECT . 💞,2022-11-22T19:18:36.000Z,15099678,['1595134670634729484'],1595134670634729484,en
RT @Stef_the_Lamb: @PapiTrumpo @realDonaldTrump  was right about everything https://t.co/bZ3T4rq7QW,2022-11-22T19:18:29.000Z,15099678,['1595134640259403776'],1595134640259403776,en
RT @PapiTrumpo: THE LAPTOP WAS ALWAYS REAL!!! https://t.co/m5l3GWkQdB,2022-11-22T19:18:13.000Z,15099678,['1595134576762195968'],1595134576762195968,en
RT @kingojungle: Joe Biden agrees to have American taxpayers pay $1 billion in “Climate Reparations.” Shouldn’t House Republicans stop him…,2022-11-22T19:18:05.000Z,15099678,['1595134541152370703'],1595134541152370703,en
RT @voluntee01: https://t.co/1usW0sRKBZ,2022-11-22T19:17:51.000Z,15099678,['1595134481857662976'],1595134481857662976,zxx
RT @nataliegwinters: CBS FINALLY Admits Hunter Biden’s Hard Drive Is Authentic As More Impeachment-Worthy Stories Leak Out. https://t.co/5t…,2022-11-22T19:17:28.000Z,15099678,['1595134384360898572'],1595134384360898572,en
RT @elonmusk: https://t.co/WqGm6InNTp,2022-11-22T19:15:41.000Z,15099678,['1595133936002384108'],1595133936002384108,zxx
RT @EricMMatheny: Did Adam Kinzinger - a sitting member of the US House of Representatives - really threaten @catturd2 with physical violen…,2022-11-22T19:14:33.000Z,15099678,['1595133650387050497'],1595133650387050497,en
RT @RAGINxCAJUN: @Gentleman2741 @RheaRenee2121 @Wil_Johnson1 @Ayreiz @treelady55 @SET4TH @rosejam181920 @hellzxcajun @45tf9 @DebraColeman4…,2022-11-22T19:14:07.000Z,15099678,['1595133541205024770'],1595133541205024770,en
RT @treelady55: @RAGINxCAJUN @Gentleman2741 @RheaRenee2121 @Wil_Johnson1 @Ayreiz @SET4TH @rosejam181920 @hellzxcajun @45tf9 @DebraColeman4…,2022-11-22T19:13:57.000Z,15099678,['1595133501329883141'],1595133501329883141,en
RT @RAGINxCAJUN: @RheaRenee2121 @treelady55 @Gentleman2741 @Wil_Johnson1 @Ayreiz @SET4TH @rosejam181920 @hellzxcajun @45tf9 @DebraColeman4…,2022-11-22T19:13:32.000Z,15099678,['1595133398191947792'],1595133398191947792,en
RT @locoashes: @thefattestbob They don’t report anything that puts the left in bad lighting🙄,2022-11-22T19:12:20.000Z,15099678,['1595133095350456320'],1595133095350456320,en
RT @elonmusk: Experience: what you get when you didn’t get what you wanted - Igor,2022-11-22T19:10:55.000Z,15099678,['1595132736599212056'],1595132736599212056,en
RT @elonmusk: Tesla Megapacks are highly effective in addressing electricity demand spikes that cause power outages,2022-11-22T19:10:50.000Z,15099678,['1595132714948399105'],1595132714948399105,en
RT @elonmusk: Starlink now works for high latitudes,2022-11-22T19:10:39.000Z,15099678,['1595132669276192768'],1595132669276192768,en
RT @elonmusk: The Tactics of Mistake,2022-11-22T19:10:25.000Z,15099678,['1595132611457957905'],1595132611457957905,en
"RT @elonmusk: This will improve a lot as Twitter becomes fast to use outside of North America, Western Europe &amp; Japan",2022-11-22T19:10:22.000Z,15099678,['1595132599621586944'],1595132599621586944,en
"RT @elonmusk: Twitter added 1.6M daily active users this past week, another all-time high https://t.co/Si3cRYnvyD",2022-11-22T19:10:15.000Z,15099678,['1595132571037233152'],1595132571037233152,en
"RT @elonmusk: Wait, if I Tweet does that count as work?",2022-11-22T19:10:09.000Z,15099678,['1595132542881087508'],1595132542881087508,en
"RT @elonmusk: @waitbutwhy It is shocking how many journalists viscously attack free speech, but somehow think they’re the good guys!",2022-11-22T19:10:01.000Z,15099678,['1595132509293010945'],1595132509293010945,en
"RT @emma6USA: Sunday Patriots
@BradhamShannon 
@AlaskaPatriot1 
@HamrobMark 
@daverich503 
@45Scooby2 
@SheriffRuth 
@USAFVet17 
@james_pid…",2022-11-22T19:09:45.000Z,15099678,['1595132442947493888'],1595132442947493888,en
RT @RAGINxCAJUN: @HadesShawn @ToganJoe @thekevindeucey @Amy95474055 @Gentleman2741 @CasanovaX8X @noyakatz @Ad_vitam44__ @Michel757188561 @7…,2022-11-22T19:09:02.000Z,15099678,['1595132264048132096'],1595132264048132096,en
"RT @ChuckCallesto: BREAKING REPORT: Mohave County, Arizona joins Cochise County to become the SECOND COUNTY TO REFUSE CERTIFICATION of 2022…",2022-11-22T19:07:05.000Z,15099678,['1595131774384082944'],1595131774384082944,en
"RT @mmercer01: @ClayTravis @julie_kelly2 @CBSNews The best part of the original video is @LesleyRStahl whining, “Sir! Siiiiirrr, SIIIRRR!”…",2022-11-22T01:33:21.000Z,15099678,['1594866592998891520'],1594866592998891520,en
