text,author_id,lang,created_at,id,edit_history_tweet_ids
"RT @mmarginet: “Passable is sometimes a subjective measure. But at the end of the day, our foremen drive (the residential roads) and actual…",774040748228485124,en,2022-11-22T19:17:22.000Z,1595134360835198981,['1595134360835198981']
"RT @Diana_C_McNally: Just here to report that Helsinki has open, public, fully winterized, efficient, accessible and clean washrooms in eve…",774040748228485124,en,2022-11-22T17:03:50.000Z,1595100758378176514,['1595100758378176514']
RT @warrendax: Hey @cityofwinnipeg this is why so few people bike in winter. This is a designated bike route (Hay Street) running parallel…,774040748228485124,en,2022-11-22T17:00:04.000Z,1595099808657805316,['1595099808657805316']
"RT @wpgeye: Harrow Street bike lane, 100% unusable! https://t.co/QXhXBiHej3",774040748228485124,en,2022-11-22T05:45:00.000Z,1594929921108975617,['1594929921108975617']
"RT @HarmaninToronto: As a Dutchman coming to live in Toronto, I was told you can only cycle half the year. Struck me as odd since I also he…",774040748228485124,en,2022-11-22T05:44:56.000Z,1594929905506340864,['1594929905506340864']
"RT @AdamBandt: Labor and Liberal just voted together to give $32 million to start the Golden Beach gas project in Victoria.

Just days afte…",774040748228485124,en,2022-11-22T05:42:32.000Z,1594929302658846720,['1594929302658846720']
@CFijWPG i got my hopes up but the second she announced she was running it was pretty clear how it was gonna go...,774040748228485124,en,2022-11-20T01:56:33.000Z,1594147656514736135,['1594147656514736135']
"@AmitaKuttner will go down in history as one of the greatest leaders of a Canadian political party, mark my words.

such an icon🌻 https://t.co/MexE9b3QfY",774040748228485124,en,2022-11-20T01:25:52.000Z,1594139931621969920,['1594139931621969920']
"RT @Gabe_Blanc: Before everyone starts congratulating the new leader of the @CanadianGreens tonight, I want everyone to acknowledge the inc…",774040748228485124,en,2022-11-20T01:23:18.000Z,1594139289243090945,['1594139289243090945']
RT @FairVoteCanada: @JustinTrudeau @jacindaardern @gabrielboric We have some ideas for how you can deliver concrete results! https://t.co/f…,774040748228485124,en,2022-11-19T23:46:36.000Z,1594114953107185665,['1594114953107185665']
Also nice to run into @AdrienLouisSala out with some other NDP folks today. Hope y’all are keeping warm. A lot of mailboxes had postcards from the PCs and Liberals as well - voters are spoiled for choice in this hotly contested By-Election!,774040748228485124,en,2022-11-19T21:05:42.000Z,1594074461376061440,['1594074461376061440']
Glad to get out and help @Dennis4KP drop postcards today! Moving and having fun canvassed keeps you warm :) https://t.co/3DThL8ziIO,774040748228485124,en,2022-11-19T21:05:42.000Z,1594074458779942912,['1594074458779942912']
"RT @Dennis4KP: This is really Just the beginning, however… we still have a lot constituents to reach and post cards to hand out - But you c…",774040748228485124,en,2022-11-17T16:48:12.000Z,1593284884709212160,['1593284884709212160']
RT @Dennis4KP: It’s Official! Dennis Bayomi of the @ManitobaGreens is the First ‘Official’ Candidate on the ballot for the Kirkfield Park B…,774040748228485124,en,2022-11-17T16:48:09.000Z,1593284869005737984,['1593284869005737984']
RT @StephenPunwasi: Wait…  people in Ontario realize the education disruptions are manufactured by Lecce to build support for a tax credit…,774040748228485124,en,2022-11-17T16:39:55.000Z,1593282797808107523,['1593282797808107523']
"RT @MBFairVote: All we are saying is give proportional representation a chance.
Peace instead of us &amp; them, toxicity and polarization.
Give…",774040748228485124,en,2022-11-17T16:39:35.000Z,1593282714496647169,['1593282714496647169']
"RT @Dennis4KP: The returning Office was barely ready for us, but less than 24 hours after the Writ Drop Dennis and his Official Agent Pears…",774040748228485124,en,2022-11-16T20:02:14.000Z,1592971327031644160,['1592971327031644160']
Use code “Pearson” because it may give you some kind of discount or something ;) https://t.co/BaecHOsxdq,774040748228485124,en,2022-11-16T20:01:46.000Z,1592971208873897987,['1592971208873897987']
RT @mbyounggreens: not to brag but technically the first ever @ManitobaGreens to sit in the Manitoba Legislature were Young Greens! Courtes…,774040748228485124,en,2022-11-16T20:01:00.000Z,1592971014690177024,['1592971014690177024']
"RT @CanadianPolling: Reminder if you're a GPC member that leadership voting is open now, check your email!",774040748228485124,en,2022-11-15T14:53:56.000Z,1592531349004775424,['1592531349004775424']
RT @BrentToderian: Highways cost a LOT more. https://t.co/I88JeBTbxQ,774040748228485124,en,2022-11-13T21:39:27.000Z,1591908625689497600,['1591908625689497600']
"RT @Lefty_Mind: Saying “we can’t wear mask forever”, is like saying “we can’t use condoms forever”. 

So, do you want an STI?",774040748228485124,en,2022-11-13T21:37:55.000Z,1591908240983724032,['1591908240983724032']
RT @EvTanaka: What about Albertans that didn't want TMX to be built? Our voices and our children's futures don't seem to matter when it com…,774040748228485124,en,2022-11-13T03:55:28.000Z,1591640868146270208,['1591640868146270208']
"RT @mmarginet: Winnipeg has 5 parking spaces for every vehicle. Most are ""free"".
#wpgpoli #mbpoli",774040748228485124,en,2022-11-13T03:54:59.000Z,1591640747010301952,['1591640747010301952']
"RT @natalieben: Since Green Party is trending, good time to pull out this graph (and quite a few more councillors added since this May figu…",774040748228485124,en,2022-11-13T03:43:51.000Z,1591637941566201856,['1591637941566201856']
RT @kjamytruk: Spending 165 million only fixed 175 lane kilometres. The city has 7650 total lane kilometres of roads. Meaning to fix all of…,774040748228485124,en,2022-11-13T03:43:16.000Z,1591637798234513408,['1591637798234513408']
