created_at,id,author_id,lang,text,edit_history_tweet_ids
2022-11-22T23:01:29.000Z,1595190759858343936,1492323378493022211,qme,@greg_price11 #BabySniffer,['1595190759858343936']
2022-11-22T22:58:41.000Z,1595190055294869504,1492323378493022211,en,"@carolinecapital #ClimateReparations
#SpecialDrawingRights
#GreenWashing
#BRICS
#InvasionUSA 
#ESG
#Environmental 
#Social 
#Governance 
Wake-up Ostriches
#TheWestIsFallen
#Agenda2030 
#AmericaIsFallen",['1595190055294869504']
2022-11-22T22:51:41.000Z,1595188297407647751,1492323378493022211,en,"Revelation 13 Beast System
#SeasonalFlu 
#LateralFlowTest
#WeToldYouSo
COVID: Certification Of Vaccination Identification 
Mark Of The Beast To Many People...
#CoronaFraud 
#COVIDCult 
#TheNewNormal
#FacebookCensorship 
#FacebookFacists
#CataclysmicEvent
 https://t.co/oDfOKhBPG8",['1595188297407647751']
2022-11-22T22:26:24.000Z,1595181931087515650,1492323378493022211,en,"Revelation 13 Beast System
#SeasonalFlu 
#LateralFlowTest
#WeToldYouSo
COVID: Certification Of Vaccination Identification 
Mark Of The Beast To Many People...
#CoronaFraud 
#COVIDCult 
#TheNewNormal
#FacebookCensorship 
#FacebookFacists
#CataclysmicEvent
 https://t.co/cSTRBswfM6",['1595181931087515650']
2022-11-22T22:15:33.000Z,1595179201379827715,1492323378493022211,en,"Revelation 13 Beast System
#SeasonalFlu 
#LateralFlowTest
#WeToldYouSo
COVID: Certification Of Vaccination Identification 
Mark Of The Beast To Many People...
#CoronaFraud 
#COVIDCult 
#TheNewNormal
#FacebookCensorship 
#FacebookFacists
#CataclysmicEvent

https://t.co/pHWRFP3gB8",['1595179201379827715']
2022-11-22T21:17:30.000Z,1595164592971608064,1492323378493022211,en,"Question Everything 

https://t.co/1KwOTNseFN",['1595164592971608064']
2022-11-22T21:12:22.000Z,1595163301927088128,1492323378493022211,en,"#ClimateReparations
#SpecialDrawingRights
#GreenWashing
#BRICS
#InvasionUSA 
#ESG
#Environmental 
#Social 
#Governance 
Wake-up Ostriches
#TheWestIsFallen
#Agenda2030 
#AmericaIsFallen

https://t.co/8F5zvHtMFp",['1595163301927088128']
2022-11-22T21:10:24.000Z,1595162805212438528,1492323378493022211,en,"#ClimateReparations
#SpecialDrawingRights
#GreenWashing
#BRICS
#InvasionUSA 
#ESG
#Environmental 
#Social 
#Governance 
Wake-up Ostriches
#TheWestIsFallen
#Agenda2030 
#AmericaIsFallen
 https://t.co/vE47APpHKG",['1595162805212438528']
2022-11-22T21:06:56.000Z,1595161935892602881,1492323378493022211,en,"#SodomyIsSin
#Only2Genders
Wake-up Ostriches 
Wake-up Foolish Galatians 
Wake-up Carnal Babylonian Christians 
Ichabod To The Laodicean satanic 501C3 Church that perverts Acts 2:42-47 into a building on sunday. 
Babylon America #Pride is your downfall

 https://t.co/3EfUy7A05w",['1595161935892602881']
2022-11-22T21:05:55.000Z,1595161677837631488,1492323378493022211,en,"Destroy Mystery Babylon America 
Ichabod To The Laodicean satanic 501C3 Church that perverts Acts 2:42-47 into a building on sunday.

 https://t.co/zeYiArqGKq",['1595161677837631488']
