author_id,text,created_at,lang,edit_history_tweet_ids,id
149220881,RT @erikschlitt: Bills Tuesday estimated Injury Report,2022-11-22T21:52:14.000Z,en,['1595173336404922406'],1595173336404922406
149220881,RT @umhoops: 🥶 https://t.co/yURA4ivbfu,2022-11-22T21:52:00.000Z,und,['1595173275344244750'],1595173275344244750
149220881,RT @Lions: Hear from Head Coach Dan Campbell as he speaks to the media https://t.co/GGbu8h34yY,2022-11-22T21:51:54.000Z,en,['1595173248672665635'],1595173248672665635
149220881,RT @Lions: .@fordfield is going to be electric https://t.co/c7pf7rohSv,2022-11-22T21:51:31.000Z,en,['1595173153600376850'],1595173153600376850
149220881,"RT @umichbball: Next up in our “Get to Know” features from our friends with @mgobluetv, @EdUofM sits down with @TarrisReedJr to talk about…",2022-11-22T21:51:28.000Z,en,['1595173141906657326'],1595173141906657326
149220881,"RT @NFL: It's always a good time when the St. Brown brothers are mic'd up 🎙 (via @NFLFilms)

@amonra_stbrown | @Equanimeous https://t.co/ee…",2022-11-22T20:09:38.000Z,en,['1595147513396310017'],1595147513396310017
149220881,It’s a giant PSYop at this point. https://t.co/hql84tdCpf,2022-11-22T20:08:25.000Z,en,['1595147209049534464'],1595147209049534464
149220881,RT @Lions: .@AlimMcneill by the numbers https://t.co/F7ENk1nyrK,2022-11-22T19:58:29.000Z,en,['1595144707260420096'],1595144707260420096
149220881,"RT @haytoven: It’s victory sunday💯 Man throw the buffs on em! 👓 〽️“Turnover Buffs” 
Official video👇🏾
https://t.co/cdKfDUHxEz
@UMichFootball…",2022-11-22T19:24:56.000Z,en,['1595136266689216512'],1595136266689216512
149220881,"RT @LockedOnNetwork: 🚨NFL POWER RANKINGS FOR WEEK 12

Biggest movers:
📈 #DallasCowboys 9➡️5
📈 #OnePride 23➡️19
📉 #Skol 8➡️2
📉 #TakeFlight 1…",2022-11-22T19:24:24.000Z,en,['1595136131167039488'],1595136131167039488
149220881,"RT @TheHerd: ""He brings the flash, flare, play calling and design to a city that loves its showtime."" 

— @ColinCowherd explains why Lincol…",2022-11-22T19:17:58.000Z,en,['1595134512933244928'],1595134512933244928
149220881,"RT @MrAndyNgo: A CBS investigation authenticates the content of Hunter Biden’s laptop. Two years earlier, Joe Biden, Democrats, intelligenc…",2022-11-22T19:17:54.000Z,en,['1595134497133330432'],1595134497133330432
149220881,RT @JeffRisdon: He'd better make it too - Joe Thomas named a semifinalist for the Pro Football Hall of Fame class of 2023 https://t.co/weCz…,2022-11-22T19:14:44.000Z,en,['1595133696839143425'],1595133696839143425
149220881,RT @Lions: It's just a team thing 🙏 https://t.co/gRiF1il4Yp,2022-11-22T19:14:41.000Z,en,['1595133685149597696'],1595133685149597696
149220881,"RT @DETLionsCheer: Get to meet one of our new rookies, Jasmine, in this week's Cheer Spotlight presented by @FigoSalon!

https://t.co/qOk4l…",2022-11-22T19:14:02.000Z,en,['1595133522141773825'],1595133522141773825
149220881,"RT @FieldYates: The Patriots have signed OT Conor McDermott off of the Jets' practice squad, per source. 

McDermott entered the NFL as a 2…",2022-11-22T19:13:45.000Z,en,['1595133449278410753'],1595133449278410753
149220881,"@J_Kessler_ Microsoft is soaking up great IP’s, PlayStation not making counterpunches. Lastly, PlayStation has good exclusives, but the squad on Xbox. So it will always be Xbox! Facts don’t care about your feelings!",2022-11-22T19:12:40.000Z,en,['1595133177861124096'],1595133177861124096
149220881,"RT @BradGalli: A lot of good insight on Michigan vs. Ohio State from @KirkHerbstreit, but he said he's having the most fun he's ever had on…",2022-11-22T18:41:46.000Z,en,['1595125401730547712'],1595125401730547712
149220881,"RT @BradGalli: .@KirkHerbstreit is talking with a group of us on Zoom. Always refreshing to hear from him. On his busy TV travel:

""Once yo…",2022-11-22T18:41:43.000Z,en,['1595125390468530176'],1595125390468530176
149220881,RT @JeffRisdon: The Bills show class and gratitude with the Lions https://t.co/0IyIcg47A1,2022-11-22T18:37:27.000Z,en,['1595124313988149248'],1595124313988149248
149220881,"RT @JeffRisdon: Anquan Boldin, Dwight Freeney make the Pro Football Hall of Fame semifinalist list https://t.co/ZchmnfPzZo",2022-11-22T18:37:07.000Z,en,['1595124231523946496'],1595124231523946496
149220881,"RT @carlcollinsprod: Here's my Detroit Lions 2022-2023 Hype Trailer. 
Their record might not even show it this year, but the future of the…",2022-11-22T18:34:21.000Z,en,['1595123534829096960'],1595123534829096960
149220881,"RT @TJLang70: 58 with the rare double knockdown.  

32…. Just go man. https://t.co/ejDN9oLgln",2022-11-22T17:56:11.000Z,en,['1595113932569513984'],1595113932569513984
149220881,"RT @TJLang70: The Big Mac served 66 some breakfast, lunch, and dinner all damn day on Sunday.  Absolutely dominated.  @AlimMcneill https://…",2022-11-22T17:52:06.000Z,en,['1595112902754971650'],1595112902754971650
149220881,RT @FieldYates: Jimmy G. has 12 passing TD in his last 6 games and is now the 11th highest scoring QB per game in fantasy this season. http…,2022-11-22T17:51:38.000Z,en,['1595112786761482241'],1595112786761482241
149220881,RT @NdamukongSuh: Preciate you all. I'm set for the year and beyond.,2022-11-22T17:50:29.000Z,en,['1595112496545005570'],1595112496545005570
149220881,"RT @NdamukongSuh: I accidentally made the definitive list of the best restaurants in Philly. 

Save this tweet.",2022-11-22T17:50:21.000Z,en,['1595112462961246208'],1595112462961246208
149220881,"RT @HeavenScent88: MAGA Patriots with under 50K followers drop your handle below. ""United We Stand""",2022-11-22T17:50:08.000Z,en,['1595112406547828736'],1595112406547828736
149220881,RT @MrHart__: Anyone going to the Thanksgiving game vs. the Bills?,2022-11-22T17:49:54.000Z,en,['1595112350901993472'],1595112350901993472
149220881,"RT @elonmusk: @waitbutwhy It is shocking how many journalists viscously attack free speech, but somehow think they’re the good guys!",2022-11-22T17:49:25.000Z,en,['1595112227635593217'],1595112227635593217
149220881,RT @sam_goodman18: PLEASE LET THIS HAPPEN!!!,2022-11-22T17:48:38.000Z,en,['1595112030499110913'],1595112030499110913
149220881,"RT @CSayf23: Ryan Day: ""Our guys know, they felt the pain last year. They let it simmer, and we had to chew on that for a whole year — and…",2022-11-22T17:48:18.000Z,en,['1595111947401191425'],1595111947401191425
149220881,RT @That1LionsFan: IM SO PUMPED https://t.co/aG4QMmkicb,2022-11-22T17:48:06.000Z,en,['1595111896981864449'],1595111896981864449
149220881,RT @ChrisBurkeNFL: $1 that we get a shot of Campbell and Darren McCarty pretending to fight before February.,2022-11-22T17:46:49.000Z,en,['1595111572040724480'],1595111572040724480
149220881,RT @Lions: swing by tmrw and we'll airdrop it @JKERB25 https://t.co/P2AACxRGSg,2022-11-22T17:37:35.000Z,en,['1595109251781124096'],1595109251781124096
149220881,"RT @Lions: Folks, your @NFL touchdown leader through 11 weeks!

Vote to send @jswaggdaddy to the 2023 #ProBowlGames: https://t.co/lerWtOUGa…",2022-11-22T17:37:31.000Z,en,['1595109231065464833'],1595109231065464833
149220881,RT @JeffRisdon: Odds watch: Lions still big underdogs vs. Bills despite 3-game win streak https://t.co/TxbeTeyzcR,2022-11-22T17:37:24.000Z,en,['1595109203214929920'],1595109203214929920
149220881,RT @realcorykinnan: Y’all gotta stop calling day three picks bad picks when dudes in that range routinely don’t make rosters. 6th and 7th r…,2022-11-22T17:36:58.000Z,en,['1595109094469169152'],1595109094469169152
149220881,RT @JeffRisdon: Jamaal Williams campaigns for Pro Bowl votes https://t.co/DZnziHKX2s,2022-11-22T17:33:47.000Z,en,['1595108294154125312'],1595108294154125312
149220881,RT @JeffRisdon: Updating the Lions 2023 draft slots after Week 11 and a look at what those produced recently https://t.co/CWtQB2p1DQ via @t…,2022-11-22T17:33:14.000Z,en,['1595108156329582593'],1595108156329582593
149220881,"RT @tonydombrowski: GOOD MORNING 🦁🤩

The Detroit Lions go for four-straight wins in two days 🔥 

#OnePride 

📸: @Lions https://t.co/v5sEIJJ…",2022-11-22T17:33:06.000Z,en,['1595108120468099077'],1595108120468099077
149220881,"RT @Lions: #OnePride, let’s get those votes out on a short week‼️

Deliver @aidanhutch97 a @pepsi Rookie of the Week belt: https://t.co/Y3H…",2022-11-22T17:32:41.000Z,en,['1595108017800097792'],1595108017800097792
149220881,"RT @umhoops: Form Tracker: November 22nd, 2022 https://t.co/AnMh4MagWb",2022-11-22T17:32:36.000Z,en,['1595107994639175680'],1595107994639175680
149220881,"RT @Lions: Thanks for sending over breakfast this morning @BuffaloBills. 

See you soon! https://t.co/E8rXLrk6aN",2022-11-22T17:32:31.000Z,en,['1595107974678446081'],1595107974678446081
149220881,"RT @Lions: #OnePride 🤝 #BillsMafia 

💙 ❤️ 💙",2022-11-22T17:32:11.000Z,und,['1595107889068511233'],1595107889068511233
149220881,"RT @BuffaloBills: The best hosts for an unexpected home game.

To thank Detroit, we’re donating $20,000 to the @Lions foundation and sent @…",2022-11-22T17:31:41.000Z,en,['1595107766645166080'],1595107766645166080
149220881,RT @sbell021: I have rewatched the 2021 edition of The Game for the first time this week. It was an enjoyable experience. Looking forward t…,2022-11-22T17:31:29.000Z,en,['1595107715155914752'],1595107715155914752
149220881,RT @ChrisBurkeNFL: Hello there!,2022-11-22T17:31:18.000Z,en,['1595107667311300609'],1595107667311300609
149220881,RT @Lions: #Lions fans showed up and showed out on the road this weekend! https://t.co/6955OKwXvM,2022-11-22T17:31:12.000Z,en,['1595107641961119744'],1595107641961119744
149220881,"RT @Lions: Exciting times in the D❗️

@fordfield 
@detsports",2022-11-22T17:31:09.000Z,en,['1595107631307583488'],1595107631307583488
149220881,"RT @FOS: For the second year in a row, Michigan RB Blake Corum is using his NIL money to give away 300 Thanksgiving turkeys.

(📸: @AaronMcM…",2022-11-22T16:04:33.000Z,en,['1595085836357599236'],1595085836357599236
149220881,"RT @NFLonCBS: Longest active win streak in the NFC

@Lions                 3
49ers                    2
Commanders      2
Bucs…",2022-11-22T16:04:16.000Z,en,['1595085767164198912'],1595085767164198912
