edit_history_tweet_ids,author_id,lang,text,id,created_at
['1595192643314933760'],2800143476,en,RT @LarryNeufeldSK: Any major event should be able to track attendance. Maybe an attempt to hide that there was an overspending of public m…,1595192643314933760,2022-11-22T23:08:58.000Z
['1595192545512140800'],2800143476,en,"RT @AlexanderQuon: Sask. had 278 confirmed cases of influenza between Oct. 9 and Nov. 5. this year. 

For comparison, that's 37 per cent of…",1595192545512140800,2022-11-22T23:08:34.000Z
['1595191009088077830'],2800143476,en,RT @prairielilyH: I needed to add this photo for those of us in SK. You can see by the smiles on their faces &amp; body language they feel very…,1595191009088077830,2022-11-22T23:02:28.000Z
['1595190502130860034'],2800143476,en,"RT @luknthemirror: How do you say ""we lost your money"" without saying ""we lost your money"" ? 
https://t.co/33uDpdvT5A",1595190502130860034,2022-11-22T23:00:27.000Z
['1595134672513957889'],2800143476,en,"RT @SeanDunn10: If you're in Red Deer, sign up to volunteer for @MichelleBaerNDP 's campaign and flip the riding.",1595134672513957889,2022-11-22T19:18:36.000Z
['1595134053673762816'],2800143476,en,RT @CTVNews: One in six women in Canada have had an abortion and vast majority feel it was the right decision: survey https://t.co/b6MKfdnH…,1595134053673762816,2022-11-22T19:16:09.000Z
['1595133833883844608'],2800143476,en,"RT @MoriartyLab: I think it's important that people understand why PEI is still rated as SEVERE COVID hazard, and why we use this term.

I'…",1595133833883844608,2022-11-22T19:15:16.000Z
['1595133634968580097'],2800143476,en,"RT @kwaterfall6669: This was never about safety from war, this was always about importing a workforce to paying political supporters",1595133634968580097,2022-11-22T19:14:29.000Z
['1595133601754271744'],2800143476,zxx,RT @kwaterfall6669: https://t.co/0cY3Nm5DFo,1595133601754271744,2022-11-22T19:14:21.000Z
['1595133534888656896'],2800143476,en,"RT @kwaterfall6669: Pattison Liquid Systems - where Ukrainian *refugees* are working in Lemberg - has paid the @SaskParty $10,291.00 to date",1595133534888656896,2022-11-22T19:14:05.000Z
['1595122969898283008'],2800143476,en,RT @Beekynd: @DennisKendel @SKGov @PremierScottMoe Covid Deaths per week in Sask are high also 😳 so sad😔 Grey cup in Regina is only going t…,1595122969898283008,2022-11-22T18:32:06.000Z
['1595122935135895553'],2800143476,en,@Beekynd @SizeSeven750LI @DennisKendel @SKGov @PremierScottMoe Don’t forget… #Agribition is this week. 🤦‍♀️,1595122935135895553,2022-11-22T18:31:58.000Z
['1595122621028663296'],2800143476,en,"RT @bk_belton: 🇨🇦CONVOY UPDATE🇨🇦 Well, the Convoy Lawyer is being asked to leave. 🤣🤣🤣The EA was necessary. PMJT was right. 🇨🇦",1595122621028663296,2022-11-22T18:30:43.000Z
['1595122543228489729'],2800143476,en,"RT @ThinWhiteDork: @tammyrobert @GreyCupFestival ""I mean, what is attendance, really? The number of people attending? The number of tickets…",1595122543228489729,2022-11-22T18:30:24.000Z
['1595075631385317377'],2800143476,und,@TheoMoudakis 😊,1595075631385317377,2022-11-22T15:24:00.000Z
['1595075451810381825'],2800143476,en,"RT @AMiller345: Lets see where we can get kicked out of today!

Thanks @RealTenille for supporting my love of a good t-shirt https://t.co/P…",1595075451810381825,2022-11-22T15:23:17.000Z
['1595062773888995328'],2800143476,en,@deBeauxOs1 @Unbranded63 Police officer are always in training every 3 months for something after they complete training.,1595062773888995328,2022-11-22T14:32:54.000Z
['1595062522272440322'],2800143476,en,@barnhart_linda @Unbranded63 This is drastically changing.,1595062522272440322,2022-11-22T14:31:54.000Z
['1595062285705572352'],2800143476,en,@Unbranded63 Sorry but education and life experience is required for RPS. Many have degrees and/or certificates in criminology. During their service many go through certification programs..,1595062285705572352,2022-11-22T14:30:58.000Z
['1595054774981902339'],2800143476,en,"RT @redsnoopy69: Ontario Hospitals have wait times for ER's an average of 21.3 hours.
Ontario's Minister of Health is Sylvia Jones she grad…",1595054774981902339,2022-11-22T14:01:07.000Z
['1595054670069760003'],2800143476,en,"RT @JLBroomes: The #FreeDumbConvoy blocked ambulances, denied local businesses weeks of commerce, disrespected Terry Fox's memorial, and bl…",1595054670069760003,2022-11-22T14:00:42.000Z
['1595054570169942016'],2800143476,en,"RT @JLBroomes: The ""Freedom"" Convoy occupation saw few heroes. Zexi Li was certainly one of them. Truckers went after her and her neighbour…",1595054570169942016,2022-11-22T14:00:18.000Z
['1595054497914621954'],2800143476,en,"RT @redsnoopy69: Doug Ford is Ontario's costliest mistake.
The cleanup operation to repair Ontario from the FordNation damage will be the O…",1595054497914621954,2022-11-22T14:00:01.000Z
['1595052325848363009'],2800143476,en,RT @TheoMoudakis: Please enjoy my #DougFord cartoon in today's @TorontoStar https://t.co/3FBBdB7e5T,1595052325848363009,2022-11-22T13:51:23.000Z
['1595052300816781312'],2800143476,en,"RT @fitz_meagan: As of Sunday, hospitals are being told to charge patients $400/day if they do not accept a LTC bed chosen for them, as Bil…",1595052300816781312,2022-11-22T13:51:17.000Z
['1595052191265562628'],2800143476,en,RT @HeyNurseKat: Just completed my legislated Covid education module and at the quiz at the end when it asked me ‘is Covid most likely spre…,1595052191265562628,2022-11-22T13:50:51.000Z
['1595040910055804936'],2800143476,en,Shame on you @Ioblaws https://t.co/57v8je6iUQ,1595040910055804936,2022-11-22T13:06:02.000Z
