author_id,text,created_at,lang,edit_history_tweet_ids,id
1561768678160572416,"@BrenTaylor23_ The right information is 100% key. Especially when writing online, lacking the right stuff can make others understand what you're trying to say. #writ318mu",2022-11-22T19:22:07.000Z,en,['1595135558506131456'],1595135558506131456
1561768678160572416,"@BrenTaylor23_ I like that you added the importance of content, this is often overlooked and taken for granted but it is quite literally everywhere. #writ318mu",2022-11-22T19:18:41.000Z,en,['1595134690528489473'],1595134690528489473
1561768678160572416,@DelferroJake I think this is pretty easy to follow. The colors contrast each other nicely which makes the writing clear. You also provide a good amount of white space so that it's not crowded. #writ318mu,2022-11-22T19:17:14.000Z,en,['1595134329147232256'],1595134329147232256
1561768678160572416,"Creativity is being able to think beyond a single idea, but rather present something in a way that is unique to you or hasn't been done before. Sometimes creativity is risky. #writ318mu",2022-11-22T19:14:47.000Z,en,['1595133712316116995'],1595133712316116995
1561768678160572416,"Collaboration is being able to work alongside others, ask questions, offer answers and collect shared information to build it into one product. #writ318mu",2022-11-22T19:12:59.000Z,en,['1595133259813617664'],1595133259813617664
1561768678160572416,@aleia_baker I totally understand not wanting to go for a very buttery option but I also think to myself if I am eating popcorn that doesn't contain much then the butter part will be canceled out. This is definitely me trying to convince myself that it's okay. #writ318mu,2022-11-22T19:11:54.000Z,en,['1595132987204849664'],1595132987204849664
1561768678160572416,"When I think about critical thinking I believe it is thinking below the surface level. It is being able to ask questions about the concepts presented, and trying to extend your learning on the subject. #writ318mu",2022-11-22T19:07:50.000Z,en,['1595131963047694336'],1595131963047694336
1561768678160572416,@megan_gockley @npfannen I think that if you're confident enough to find that information and use it to demonstrate your point then definitely go for it! #writ318mu,2022-11-17T18:30:36.000Z,en,['1593310652969676800'],1593310652969676800
1561768678160572416,"I also love some good warm and buttery popcorn sometimes. But, I will say I am down to using one hand when I have this snack so I don't get everything greasy.  #writ318mu https://t.co/9t081B9HUv",2022-11-16T20:55:39.000Z,en,['1592984769121615872'],1592984769121615872
1561768678160572416,"I am wondering if it would be okay to incorporate the introduction, and the content strategy in question on the same slide. My thinking is that the intro will then present the content strategy as one slide. #writ318mu",2022-11-16T20:53:13.000Z,en,['1592984153565597696'],1592984153565597696
