created_at,id,author_id,lang,text,edit_history_tweet_ids
2022-11-22T19:16:10.000Z,1595134059868352513,252396076,en,"The past is a good thing to learn from.
The future is a good thing to plan for.
The present is a good place to hang out.
Awareness of all three is essential for good living.",['1595134059868352513']
2022-11-21T19:24:49.000Z,1594773846095106048,252396076,en,"I have not yet met a person who can't meditate.
But I've met a lot of people who think they can't.",['1594773846095106048']
2022-11-20T19:20:32.000Z,1594410383003250688,252396076,en,"In meditation, good focus is usually the result of patiently attending to and acknowledging distractions, rather than ignoring or reacting to them.",['1594410383003250688']
2022-11-17T19:19:03.000Z,1593322847270682624,252396076,en,"If you come to meditation imagining that you will become a new, forever-calm person you are bound to be disappointed. Meditation is unlikely to change who you are. It can only help you to learn to love and accept yourself as you are.",['1593322847270682624']
2022-11-16T19:45:32.000Z,1592967122443173888,252396076,zxx,https://t.co/eii2ZGqTqO,['1592967122443173888']
2022-11-15T19:15:55.000Z,1592597280041086977,252396076,en,"The more you accept all thoughts, the more inner repose you will get.

— @lorinsez",['1592597280041086977']
2022-11-14T18:35:30.000Z,1592224722313711616,252396076,en,"The best way to stay happy
is to find things in life
that are more important
than being happy.

— @IAmMarkManson",['1592224722313711616']
2022-11-13T19:13:49.000Z,1591871976607711232,252396076,en,"Q. What is it that prevents you from getting what you want out of meditation?
A. Your expectations.",['1591871976607711232']
2022-11-10T19:08:17.000Z,1590783422460723200,252396076,en,"Is it possible to set aside all our dreams, and stop chasing an idealized fantasy life?

— Judy Cohen",['1590783422460723200']
2022-11-08T18:55:19.000Z,1590055382655070208,252396076,en,"Hard Truth.
 
When you habitually push an uncomfortable thought or feeling away you reinforce the belief that that thought or feeling is too much to handle; thus perpetuating the very suffering you wish to escape.",['1590055382655070208']
2022-11-07T19:04:01.000Z,1589695183826096129,252396076,en,"A good thing to ponder: Did they hurt my feelings, or did what I’m thinking and believing about them and the situation hurt my feelings?

— Byron Katie",['1589695183826096129']
2022-11-06T20:50:06.000Z,1589359493942738945,252396076,en,"There is no such thing as a bad emotion. There are only bad reactions to emotions.

— Mark Manson.",['1589359493942738945']
2022-11-04T19:09:14.000Z,1588609331800727552,252396076,en,"Perhaps you thought there would come a time when your mind would fall deliciously and permanently silent during meditation. Had you chosen to spend all your time in a remote monastery or cave this may have been possible. Otherwise, better get used to them.",['1588609331800727552']
2022-11-03T19:52:54.000Z,1588257935645298690,252396076,en,Meditation offers us the radical (and surprisingly effective) option — to do absolutely nothing — in response to any discomfort we may be experiencing.,['1588257935645298690']
2022-11-02T19:24:55.000Z,1587888502934364160,252396076,en,"Our minds wait until we are not asking anything of them to yield their best material.

— @TheSchoolOfLife",['1587888502934364160']
2022-11-01T20:02:31.000Z,1587535576617562112,252396076,en,"Many of the people I meet have wonderful aspirations: to be kinder, calmer, more tolerant and more patient. Unfortunately, many of them have learnt that change comes about through harsh discipline and force, rather than through the same kindness that they are trying to cultivate.",['1587535576617562112']
2022-10-27T19:06:36.000Z,1585709566557200384,252396076,en,"An obstacle is not in your way. 
Obstacle is the way.

— Marcus Aurelius",['1585709566557200384']
2022-10-25T19:18:20.000Z,1584987745327656966,252396076,en,Whether you find meditation pointless and frustrating or easy and enjoyable depends largely on your assumptions and expectations (rather than any innate capacity or trait).,['1584987745327656966']
2022-10-24T21:08:14.000Z,1584653014815559681,252396076,en,We often turn to meditation seeking an escape from stress and suffering. But we benefit from meditation most when we turn towards that same stress and suffering.,['1584653014815559681']
2022-10-23T20:00:15.000Z,1584273515741515776,252396076,en,"Q. What should I do with negative thoughts?
A. Like a misbehaving child, a negative thought probably needs your love and acceptance as much (if not more) than any other.",['1584273515741515776']
2022-10-21T19:43:05.000Z,1583544422318321666,252396076,en,"Another way of saying peace of mind is to say understanding of mind. Instead of being perpetually lost in thought, believing them all to be true and mindlessly acting on them, we begin to recognize: this is a thought, it is not me. And I can choose to act or not.

—  Jason Garner",['1583544422318321666']
2022-10-20T19:39:30.000Z,1583181131779670016,252396076,en,The effort to banish something from your mind usually results in additional stress. And whatever you resist (or pretend doesn't exist) usually re-emerges in unpredictable ways.,['1583181131779670016']
2022-10-19T19:42:29.000Z,1582819494761680897,252396076,en,"Just in case you'd like to understand the principles required to live a meaningful life, here's a great article from Mark Manson: https://t.co/SdPfSNDy2N",['1582819494761680897']
2022-10-18T21:21:22.000Z,1582481991215198208,252396076,en,"Meditation Tip:

If you try to force your mind to be quiet you will usually get a lot of chatter.

If you listen patiently to your mind chatter, it will often quiet down.",['1582481991215198208']
2022-10-17T19:32:30.000Z,1582092206256496640,252396076,en,"Meditation is most useful — I would suggest — when you use it as an opportunity to notice, reflect upon and modify your habitual responses (to whatever thoughts, emotions or sensations arise as you practice).",['1582092206256496640']
2022-10-16T19:43:38.000Z,1581732618374066177,252396076,en,"I like my meditation practice to be both practical and useful. For this reason I do not aim to feel relaxed, but instead I endeavour to *be* relaxed about however I feel.",['1581732618374066177']
2022-10-13T19:51:21.000Z,1580647396848959488,252396076,en,"When someone says ""I can't meditate"" what they usually mean is that they can't stop thinking. What they don't realise is that experienced meditators can't do that either.",['1580647396848959488']
2022-10-13T19:16:51.000Z,1580638716522995715,252396076,en,@edchapak True.,['1580638716522995715']
2022-10-12T19:48:10.000Z,1580284210522177536,252396076,en,"Questioner: What is the secret of your serenity?

Master: Wholehearted cooperation with the inevitable.

— Anthony deMello",['1580284210522177536']
2022-10-11T20:22:43.000Z,1579930516203020288,252396076,en,"Let it go.
Let it out.
Let it all unravel.
Let it free, and it can be
The path on which to travel.

— Michael Leunig",['1579930516203020288']
2022-10-04T18:42:01.000Z,1577368460018917376,252396076,en,"Meditation could be thought of as a relationship-building exercise. Your task is to strengthen and enhance the relationship you have with each thought, emotion and sensation that arises.",['1577368460018917376']
2022-10-02T20:33:35.000Z,1576671760887386112,252396076,en,"Q: What's the best thing to focus on in meditation if you're feeling restless and agitated.

A: Your restlessness and agitation.",['1576671760887386112']
