author_id,edit_history_tweet_ids,lang,created_at,text,id
523559327,['1595135377383510016'],en,2022-11-22T19:21:24.000Z,RT @UbakaOgbogu: OMG Danielle Smith has blocked me. This is ridiculous. Time to repost this. Blocking citizens is fundamentally anti-democr…,1595135377383510016
523559327,['1595134995710218240'],en,2022-11-22T19:19:53.000Z,@MargTokar @0CynicalBastard @UCPCaucus I don't know. Albertans seem to like being used and abused by Conservatives! They do keep voting them in after believing the lies. I'm not holding my breath that they aren't gullible and are actually smarter than normal.,1595134995710218240
523559327,['1595133964515446784'],en,2022-11-22T19:15:47.000Z,This 👇 https://t.co/VLaInJKnvd,1595133964515446784
523559327,['1595133497613877248'],en,2022-11-22T19:13:56.000Z,"RT @MsLutzmann: Oh look, the Education Minister who lost the confidence of 99% of the teachers in this province learned how to block parent…",1595133497613877248
523559327,['1595132975142039553'],en,2022-11-22T19:11:52.000Z,"RT @nenshi: So do you repudiate your comments in the last year that the HSA would be used to replace, not supplement, core health care spen…",1595132975142039553
523559327,['1595132633532755968'],en,2022-11-22T19:10:30.000Z,"RT @CalgaryOccupy: ~ In DS's own words. 
""My views on the role of government have been shaped by Friedrich Hayek, Adam Smith, John Locke, A…",1595132633532755968
523559327,['1595120982251171840'],en,2022-11-22T18:24:12.000Z,"Now who do these people remind you of? Anyone?

https://t.co/lb2xFqCBhV",1595120982251171840
523559327,['1595108744828190720'],en,2022-11-22T17:35:35.000Z,@SkinnerPm Tails up!,1595108744828190720
523559327,['1595108504314212353'],en,2022-11-22T17:34:37.000Z,Can't - EVER - forget! https://t.co/VeRXqo0JwL,1595108504314212353
523559327,['1595108090579673089'],und,2022-11-22T17:32:59.000Z,@JasonPYYC @JimMcCormick54 🤣🤣🤣🤣🤣🤣,1595108090579673089
523559327,['1595107989970878465'],en,2022-11-22T17:32:35.000Z,@chamchuk_nick @JasonPYYC Albertans can be bought. Ralph Bucks is the perfect example of that. They fell for good ole Ralphie's BS time and again because he gave them $400 of their own money back. Jesus Wept!,1595107989970878465
523559327,['1595107592136953856'],en,2022-11-22T17:31:00.000Z,@JasonPYYC WTH is wrong with Albertans? (I do know but if I say I'll get swamped with angry oil workers and cowboys with no secondary education who disrespect women and hate Rachel for that fact alone but won't admit it),1595107592136953856
523559327,['1595107215643676672'],en,2022-11-22T17:29:30.000Z,"RT @mantalicious: @JasonPYYC “Hear me out, the beauty of this plan is you now have the freedom to beg friends, family, and even strangers f…",1595107215643676672
523559327,['1594919194650611712'],en,2022-11-22T05:02:22.000Z,RT @CanadianinAB: I have friends in the US who avoid going to the doctor because they don't want a preexisting condition on their health re…,1594919194650611712
523559327,['1594918490477318144'],en,2022-11-22T04:59:34.000Z,RT @HeyNurseKat: Good God we are 3 years in - masks DO NOT IMPEDE OXYGEN.,1594918490477318144
