author_id,text,created_at,lang,edit_history_tweet_ids,id
772554912697815045,RT @Dknarfstudios: @catturd2 The meet-up #AdamKinzinger  #catturd https://t.co/PCLYYLIKZi,2022-11-22T22:29:06.000Z,en,['1595182611869097986'],1595182611869097986
772554912697815045,RT @ThaWoodChipper: @catturd2 https://t.co/WhIS5faOO9,2022-11-22T22:28:42.000Z,qme,['1595182511172239366'],1595182511172239366
772554912697815045,RT @th3end: @catturd2 YOU! https://t.co/A8tkLocMYx,2022-11-22T22:28:28.000Z,und,['1595182452066160642'],1595182452066160642
772554912697815045,@Hoss21_ @catturd2 https://t.co/LsUgo09JcF,2022-11-22T22:26:03.000Z,qme,['1595181843053158401'],1595181843053158401
772554912697815045,RT @Hoss21_: @catturd2 https://t.co/zE97JVzSgb,2022-11-22T22:25:27.000Z,qme,['1595181694084079617'],1595181694084079617
772554912697815045,"RT @Timcast: If youre claiming that ""groomer"" refers to all LGBT people then youre calling all LGBT people pedophiles and inciting violence…",2022-11-22T22:24:01.000Z,en,['1595181331603914753'],1595181331603914753
772554912697815045,"RT @JerryDunleavy: NEW: As DOJ public integrity unit chief, special counsel Jack Smith convicted GOP Gov. Bob McDonnell (overturned by SCOT…",2022-11-22T22:23:18.000Z,en,['1595181152637157377'],1595181152637157377
772554912697815045,RT @Robert80317353: @SaltyCracker9 I'm waiting on 2012 climate change to take me out,2022-11-22T22:22:08.000Z,en,['1595180858209714177'],1595180858209714177
772554912697815045,"RT @DiedSuddenly_: DIED SUDDENLY | OFFICIAL TRAILER 

Streaming November 21st

#DiedSuddenly https://t.co/X0sfQFZUbd",2022-11-22T22:20:31.000Z,en,['1595180450292678659'],1595180450292678659
772554912697815045,Talk is cheap Kevin. Nice of you to put out a veiled threat. You haven’t even been elected yet. https://t.co/5ZN9xPLv9e,2022-11-22T22:19:47.000Z,en,['1595180268234629120'],1595180268234629120
772554912697815045,RT @NateAtkins_: Colts All-Pro LB Shaquille Leonard is here in Indianapolis donating 200 Thanksgiving meal kits to needy families through h…,2022-11-22T20:01:52.000Z,en,['1595145559048085505'],1595145559048085505
772554912697815045,"RT @baseballinpix: The Indianapolis Clowns of the Negro Leagues sign a 17-year-old infielder named Henry Aaron, November 20, 1951. https://…",2022-11-22T20:00:27.000Z,en,['1595145205141078016'],1595145205141078016
772554912697815045,RT @SteveInmanUIC: Rush a Cop and face the consequences https://t.co/69zbSrGL4O,2022-11-22T19:45:11.000Z,en,['1595141360612675584'],1595141360612675584
772554912697815045,"RT @realchrisrufo: Here's more analysis on the fraudulent, pseudo-statistical concept of ""stochastic terrorism""—and why it's a threat to fr…",2022-11-22T19:14:07.000Z,en,['1595133542748782593'],1595133542748782593
772554912697815045,RT @realchrisrufo: As I told @TuckerCarlson last night: We are seeing the emergence of a decentralized censorship regime in which left-wing…,2022-11-22T19:13:59.000Z,en,['1595133507650846720'],1595133507650846720
772554912697815045,"RT @marklevinshow: Yep, Pelosi is a cancer on the body politic, and so are her fanatics in the corrupt media
https://t.co/K349qkIu4c",2022-11-22T19:11:13.000Z,en,['1595132813711638529'],1595132813711638529
772554912697815045,"RT @popmemes888: Good to be back!
Trump 2024 🇺🇸 https://t.co/ppCaKJZexB",2022-11-22T19:06:04.000Z,en,['1595131519336869888'],1595131519336869888
772554912697815045,RT @LadyJustice4512: It's a miracle!! https://t.co/QAgQLvi9gQ,2022-11-22T18:35:45.000Z,en,['1595123888320831488'],1595123888320831488
772554912697815045,RT @ColumbiaBugle: Anti-White racism is alive and well in America.,2022-11-22T18:20:52.000Z,en,['1595120142513762305'],1595120142513762305
772554912697815045,"RT @RealJamesWoods: Thank God, because there are no other crimes plaguing New York these days.  https://t.co/bbC7k7in8B",2022-11-22T18:20:33.000Z,en,['1595120060967763969'],1595120060967763969
772554912697815045,RT @catturd2: Just stop.,2022-11-22T18:12:22.000Z,en,['1595118002806358018'],1595118002806358018
772554912697815045,"RT @fasc1nate: Reindeer under the northern lights.
https://t.co/zsOQ6SsJUR",2022-11-22T18:09:33.000Z,en,['1595117294950453249'],1595117294950453249
