created_at,text,edit_history_tweet_ids,author_id,lang,id
2022-11-22T22:26:55.000Z,@ANTlWOKE 1 down! A few to go,['1595182064151707650'],1059286769550663680,en,1595182064151707650
2022-11-22T22:16:56.000Z,@TimRunsHisMouth Inanimate carbon rod https://t.co/FQGtc5NZ9M,['1595179550404923395'],1059286769550663680,ht,1595179550404923395
2022-11-22T21:34:27.000Z,@JackPosobiec @elonmusk can you shadowban all this weirdo trans crap,['1595168859950092304'],1059286769550663680,en,1595168859950092304
2022-11-22T21:33:24.000Z,@JackPosobiec Absolutely sickening @NHL,['1595168596333920256'],1059286769550663680,en,1595168596333920256
2022-11-22T21:32:10.000Z,"@sbaxter185 @Val_Voshchevska Because they are all BOTS , and everything in ukraine is fake",['1595168284332199962'],1059286769550663680,en,1595168284332199962
2022-11-22T21:30:55.000Z,@Val_Voshchevska Its all a scam and everyone knows it,['1595167971680391168'],1059286769550663680,en,1595167971680391168
2022-11-22T21:26:40.000Z,@OTerrifying How are the fish feeling today,['1595166899612094464'],1059286769550663680,en,1595166899612094464
2022-11-22T21:26:01.000Z,"RT @JamesfWells: 'Died Suddenly' just premiered; everyone needs to watch this film!

We need to stop this vaccine programme!

Watch here fo…",['1595166736919236624'],1059286769550663680,en,1595166736919236624
2022-11-22T21:24:16.000Z,This man was paid for by @JustinTrudeau https://t.co/ox4lJMaqdT,['1595166294478831616'],1059286769550663680,en,1595166294478831616
2022-11-22T21:21:25.000Z,"@AlastairMcA30 Its the truth about what is happening, how much did they pay you? I was offered money to lie also, but I turned it down",['1595165578142310400'],1059286769550663680,en,1595165578142310400
2022-11-22T21:14:03.000Z,@mmpadellan Lol desperate dems,['1595163724754857984'],1059286769550663680,en,1595163724754857984
2022-11-22T21:11:09.000Z,@MostlyPeacefull https://t.co/iDvdLwrPrC,['1595162997479333888'],1059286769550663680,qme,1595162997479333888
2022-11-22T20:40:49.000Z,@Val_Voshchevska https://t.co/cuOUIijWg2,['1595155361803423745'],1059286769550663680,qme,1595155361803423745
2022-11-22T20:40:27.000Z,@Val_Voshchevska https://t.co/rU8qXridUI,['1595155269029224448'],1059286769550663680,qme,1595155269029224448
2022-11-22T20:38:12.000Z,@Val_Voshchevska Nobody is interested in a fake money laundering war,['1595154704476286976'],1059286769550663680,en,1595154704476286976
2022-11-22T20:06:17.000Z,@ProudElephantUS The big guythe big guy,['1595146670261825536'],1059286769550663680,en,1595146670261825536
2022-11-22T19:44:57.000Z,Wtf @CDCDirector needs to be in Prison https://t.co/SEcWbFenMJ,['1595141303938871296'],1059286769550663680,en,1595141303938871296
