author_id,lang,id,created_at,edit_history_tweet_ids,text
2951467943,en,1595134359706955776,2022-11-22T19:17:22.000Z,['1595134359706955776'],RT @RapAllStars: DaBaby drops a freestyle over Lauryn Hill’s “Doo Wop (That Thing)” 👀🔥 https://t.co/IZO4zZzbFM
2951467943,en,1594818965569773573,2022-11-21T22:24:06.000Z,['1594818965569773573'],RT @OddOblivion: The first time I saw this clip I almost threw up from laughing so hard.
2951467943,en,1594725878550138881,2022-11-21T16:14:12.000Z,['1594725878550138881'],"RT @speedfromtx_: How kids get faded these days, vs the haircuts we use to have to get…. https://t.co/LQ1YGFIBjZ"
2951467943,en,1594719894293315584,2022-11-21T15:50:25.000Z,['1594719894293315584'],"RT @Ruth_Mensch: Has anyone else had a cold recently that is not the flu, not covid, not strep, but nonetheless knocks you the f out for at…"
2951467943,en,1594099523030495232,2022-11-19T22:45:17.000Z,['1594099523030495232'],Usually don’t miss a soul but you was different 🏂
2951467943,en,1593860244735655937,2022-11-19T06:54:29.000Z,['1593860244735655937'],RT @xkingdomi: that hawk ain’t never seen no mess like this before https://t.co/d0Z845EQDB
2951467943,en,1593588891021414400,2022-11-18T12:56:13.000Z,['1593588891021414400'],RT @__SJules3: Next summer really gon be my last one outside and then I’m a get engaged
2951467943,en,1593586719223386113,2022-11-18T12:47:35.000Z,['1593586719223386113'],RT @sweet_novacanee: Me practicing how to dance incase I have to move over to tiktok after Twitter is over #RIPTwitter https://t.co/nKGxxKm…
2951467943,art,1593586672821747712,2022-11-18T12:47:24.000Z,['1593586672821747712'],😂😂😭😂😂😂 https://t.co/Q900vVuhbx
2951467943,en,1593446031357796354,2022-11-18T03:28:33.000Z,['1593446031357796354'],RT @Young_Slay2: Ima keep it a bean TNF on Amazon prime sucks man jus put it on regular cable again 😂
2951467943,en,1593357882770210818,2022-11-17T21:38:17.000Z,['1593357882770210818'],It’s 🧱 fr
2951467943,en,1592952864099688448,2022-11-16T18:48:53.000Z,['1592952864099688448'],You belong to everybody else when you bored in ya free time 🥱
2951467943,en,1592665606314430466,2022-11-15T23:47:25.000Z,['1592665606314430466'],RT @mtvsthewrld_: That first Daniel Jones to Odell TD gonna hit like crack in the 80s
2951467943,art,1592663994279788546,2022-11-15T23:41:01.000Z,['1592663994279788546'],🤣🤣 https://t.co/bklwHpty0V
2951467943,en,1592376152982966272,2022-11-15T04:37:14.000Z,['1592376152982966272'],RT @QMack6: I knew the Pigeons was gone lose to either us or Washington
2951467943,en,1591950536517226496,2022-11-14T00:25:59.000Z,['1591950536517226496'],@gripp__ Filthy smokes 🤣
2951467943,en,1591947891614289922,2022-11-14T00:15:28.000Z,['1591947891614289922'],I’ll never understand why people hmu for carts . I’ve never sold a cart in my life 🤦🏽‍♂️😂
2951467943,en,1590925442386915328,2022-11-11T04:32:38.000Z,['1590925442386915328'],"@ShmoneyShmanan Right , I’m mad they still tweeting about his case like we care 😂😂"
2951467943,en,1590835420467589120,2022-11-10T22:34:55.000Z,['1590835420467589120'],RT @FCHWPO: Since when did Nike care about ethics?
2951467943,en,1590768683919544320,2022-11-10T18:09:43.000Z,['1590768683919544320'],RT @ogm4xb_: she send me selfies and i jump in tha air and say yippee
2951467943,en,1590749033407971337,2022-11-10T16:51:38.000Z,['1590749033407971337'],"RT @ChasinBreadrin: You know heartbreak serious, Lil Durk ain’t said a word in 2 months 😭😭😭"
2951467943,en,1590416989851291648,2022-11-09T18:52:13.000Z,['1590416989851291648'],"RT @LicensePlateGuy: Fivio Foreign, Shaun O'Hara, Eli Manning
Gettin it in
#Giants https://t.co/dAOQgADOxM"
2951467943,en,1590197481924489216,2022-11-09T04:19:58.000Z,['1590197481924489216'],RT @Nixvn: Nigga it’s still today???? Oh my god
2951467943,en,1590099763919486976,2022-11-08T21:51:41.000Z,['1590099763919486976'],RT @3hiqh: @espn @nbagleague When Giannis dunk the yamaka off his head he gettin suspended for 20 games
2951467943,art,1590099730637688835,2022-11-08T21:51:33.000Z,['1590099730637688835'],😭😭😭😭😭😭 https://t.co/iIPky1z6YI
2951467943,en,1590053900606132224,2022-11-08T18:49:26.000Z,['1590053900606132224'],"RT @CAWBBBB: ""I told JFK that the drop top wasn't a good idea the day before"" - LeBron James. https://t.co/3PtslVPRIj"
2951467943,en,1590031426619334656,2022-11-08T17:20:08.000Z,['1590031426619334656'],RT @gunnanjboy: Do girls ever tell they FRIENDS like chill sis you letting too many niggas FUCK🤔😂😭😭
2951467943,in,1589705711432650754,2022-11-07T19:45:51.000Z,['1589705711432650754'],“Ayee” 🤣🤣🤣🤣 https://t.co/cGIuOvr8dr
