author_id,edit_history_tweet_ids,lang,created_at,text,id
528167757,['1595165769045839875'],en,2022-11-22T21:22:10.000Z,@LiasKwerkLooi @chrisdferreira @BeezyManzell @IDoTheThinking How about GFY?,1595165769045839875
528167757,['1595165123370708992'],zxx,2022-11-22T21:19:36.000Z,RT @voluntee01: https://t.co/zqOjDwhVai,1595165123370708992
528167757,['1595164519239938048'],en,2022-11-22T21:17:12.000Z,RT @toddfoxauthor: Meanwhile in a Blue State.... 😂😂 https://t.co/YL7YQLEySu,1595164519239938048
528167757,['1595164012580261888'],en,2022-11-22T21:15:11.000Z,"RT @Travistritt: Always remember that when you mix country with rap, you get crap!",1595164012580261888
528167757,['1595163733592276993'],en,2022-11-22T21:14:05.000Z,"RT @44MagnumBlue1: United States Marine Corps Lance Corporal George Lee Barnes was killed in action on November 22, 1968 in Quang Nam Provi…",1595163733592276993
528167757,['1595163547360980993'],en,2022-11-22T21:13:21.000Z,@aroad1234 Never did.,1595163547360980993
528167757,['1595162686488125440'],und,2022-11-22T21:09:55.000Z,@Kadja2 @johnrich @catturd2 😆😆😆😆,1595162686488125440
528167757,['1595162335278403584'],zxx,2022-11-22T21:08:32.000Z,https://t.co/URzgZbtI9e https://t.co/B8qSQH9dy2,1595162335278403584
528167757,['1595161963264610304'],en,2022-11-22T21:07:03.000Z,RT @CDeplorable: The old Twitter hates this and I’m sure some of the new Twitter hates it and @LeaderMcConnell hates it so make sure you re…,1595161963264610304
528167757,['1595161921761972224'],zxx,2022-11-22T21:06:53.000Z,https://t.co/j6RZiFMLoz,1595161921761972224
528167757,['1595161616898994176'],en,2022-11-22T21:05:40.000Z,RT @realjuliasong: Ukraine is the globalist cesspool of the world.,1595161616898994176
528167757,['1595161426049789953'],art,2022-11-22T21:04:55.000Z,😆😆😆 https://t.co/1YDwREeC5l,1595161426049789953
528167757,['1595161224227889152'],en,2022-11-22T21:04:07.000Z,He's insane. https://t.co/aNWsFAZpOI,1595161224227889152
528167757,['1595161029692239873'],en,2022-11-22T21:03:20.000Z,RT @buitengebieden: The eyes.. 😊 https://t.co/uPtvgHPGe2,1595161029692239873
528167757,['1595155873894371328'],zxx,2022-11-22T20:42:51.000Z,RT @Nance726: https://t.co/SY1ray3jjs,1595155873894371328
528167757,['1595155178776563712'],art,2022-11-22T20:40:05.000Z,🤣🤣🤣🤣 https://t.co/NQfs0TKfQS,1595155178776563712
528167757,['1595149579741466624'],art,2022-11-22T20:17:50.000Z,😆😆😆😆 https://t.co/uakzY1K7ef,1595149579741466624
528167757,['1595149381975834625'],qme,2022-11-22T20:17:03.000Z,@Im_Scott_Free @MissBehave2121 https://t.co/mJdxRKwyIo,1595149381975834625
528167757,['1595149027976564736'],zxx,2022-11-22T20:15:39.000Z,RT @brixwe: https://t.co/3gQnClRZWI,1595149027976564736
528167757,['1595148963333963777'],en,2022-11-22T20:15:23.000Z,RT @johnrich: Which is worse?,1595148963333963777
528167757,['1595148759864049664'],en,2022-11-22T20:14:35.000Z,"Wrong, wrong and wrong. https://t.co/6VMhMmgQ3v",1595148759864049664
528167757,['1595148493529952257'],zxx,2022-11-22T20:13:31.000Z,https://t.co/m7LBKaUlZu https://t.co/uUhO787z92,1595148493529952257
528167757,['1595148131481825280'],zxx,2022-11-22T20:12:05.000Z,https://t.co/wMFHuKozyZ https://t.co/uVnX4LYBKQ,1595148131481825280
528167757,['1595147739930599424'],zxx,2022-11-22T20:10:32.000Z,https://t.co/QjuKf6wg2G https://t.co/RHyipPvxSh,1595147739930599424
528167757,['1595147141298913281'],en,2022-11-22T20:08:09.000Z,RT @44MagnumBlue1: U.S. Marine Corps Staff Sergeant Kenneth Alvin Baker selflessly sacrificed his life in the service of our country on Nov…,1595147141298913281
528167757,['1595146879599509504'],qme,2022-11-22T20:07:07.000Z,@aloverofblueeee @johnrackham82 @JerryDiy99 https://t.co/RupRe3fwGT,1595146879599509504
528167757,['1595146606286106626'],art,2022-11-22T20:06:01.000Z,😆😆😆😋 https://t.co/bBKbMm4klN,1595146606286106626
528167757,['1595136695342886912'],en,2022-11-22T19:26:39.000Z,"RT @44MagnumBlue1: U.S. Army Private First Class McElree Mays Jr. was killed in action on November 22, 1967 in Binh Thuan Province, South V…",1595136695342886912
528167757,['1595136587180150786'],zxx,2022-11-22T19:26:13.000Z,https://t.co/59qsljwhXT https://t.co/eb1rlNnWS5,1595136587180150786
528167757,['1595136406900596736'],und,2022-11-22T19:25:30.000Z,RT @w_terrence: 👀 https://t.co/P18Qc1WBtV,1595136406900596736
528167757,['1595136246128717824'],qme,2022-11-22T19:24:51.000Z,RT @JimmyJoeYam: #TrudeauWasWrong  #masksdontwork #StoptheShots https://t.co/TzP97qjUUu,1595136246128717824
528167757,['1595136204072439808'],en,2022-11-22T19:24:41.000Z,"RT @fasc1nate: Reindeer under the northern lights.
https://t.co/zsOQ6SsJUR",1595136204072439808
528167757,['1595136108689784833'],en,2022-11-22T19:24:19.000Z,My message to Fauci: GO FUCK YOURSELF! https://t.co/SWEGmtBRUV,1595136108689784833
528167757,['1595135901776027649'],zxx,2022-11-22T19:23:29.000Z,RT @helenckh: https://t.co/hWIPXg0zF4,1595135901776027649
528167757,['1595135870084198403'],en,2022-11-22T19:23:22.000Z,"RT @JesseKellyDC: The worst punishments in a just society should not be reserved for gangsters and bank robbers.

They should be for govern…",1595135870084198403
528167757,['1595135602227556352'],en,2022-11-22T19:22:18.000Z,"RT @44MagnumBlue1: U.S. Army Private First Class Kenneth Grant Owens was killed in action on November 22, 1967 in Kontum Province, South Vi…",1595135602227556352
528167757,['1595135575832469505'],art,2022-11-22T19:22:12.000Z,😆😆😆 https://t.co/eIq08EJIeH,1595135575832469505
528167757,['1595135430046887936'],en,2022-11-22T19:21:37.000Z,"RT @JesseKellyDC: Democrats: Ban all guns

Republicans: No. Just ban SOME guns.

Anti-communist: I understand that one day this government…",1595135430046887936
528167757,['1595135208923090944'],en,2022-11-22T19:20:44.000Z,RT @johnrackham82: Depopulation is a polite word for genocide.,1595135208923090944
528167757,['1595135010084130816'],en,2022-11-22T19:19:57.000Z,RT @pvtjokerus: This plays right into what we talked about on the @aaronflint show this morning. Democrats and the media have convinced the…,1595135010084130816
528167757,['1595134913908707328'],art,2022-11-22T19:19:34.000Z,🤣🤣🤣🤣🤣 https://t.co/5TqKjC1Xbd,1595134913908707328
528167757,['1595134664364027904'],en,2022-11-22T19:18:34.000Z,RT @JesseKellyDC: That Fauci is giving press conferences and not lawyering up for a trial that could put him away for the rest of his life…,1595134664364027904
528167757,['1595134589135392768'],en,2022-11-22T19:18:16.000Z,"Really? Looks an awful lot like the Mediterranean and Black seas overlayed on the US. And sorry, but the Rocky Mountains are never going to be under water. 🤡🤡 https://t.co/uoFH2CJi5Q",1595134589135392768
528167757,['1595133277408747520'],en,2022-11-22T19:13:04.000Z,"RT @44MagnumBlue1: United States Army Corporal James Leonard Travis Jr. was killed in action on November 22, 1967 in Binh Dinh Province, So…",1595133277408747520
528167757,['1595133178041487360'],en,2022-11-22T19:12:40.000Z,"RT @atensnut: Okay…..Okay… Enough.   If there’s anyone left who was at Camp Lujeune, they bloody hell would have called by now.",1595133178041487360
528167757,['1595132859354079233'],zxx,2022-11-22T19:11:24.000Z,https://t.co/74mldcm0s2 https://t.co/0dnUG46c66,1595132859354079233
528167757,['1595132131868815360'],en,2022-11-22T19:08:31.000Z,RT @JesseKellyDC: The same news outlets STUNNED by the “new” Hunter Biden stuff are really gonna be floored when they find out why David De…,1595132131868815360
528167757,['1595132066802597888'],pt,2022-11-22T19:08:15.000Z,He's a putz. https://t.co/v0a46ztwGL,1595132066802597888
528167757,['1595131673649479681'],en,2022-11-22T19:06:41.000Z,"I'd trust gas station sushi before I'd trust ""the real leaders of American medicine,"" whoever they are. https://t.co/g7BG7WC4C0",1595131673649479681
528167757,['1595131254189752320'],en,2022-11-22T19:05:01.000Z,RT @GuntherEagleman: Dr Fauci MUST be held accountable.,1595131254189752320
528167757,['1595131234107428864'],en,2022-11-22T19:04:56.000Z,"RT @44MagnumBlue1: United States Army Specialist Four George Osborne Jr. was killed in action on November 22, 1967 in Kontum Province, Sout…",1595131234107428864
528167757,['1595130199758491648'],zxx,2022-11-22T19:00:50.000Z,https://t.co/eg6vyKWEv6 https://t.co/l6jCRv5g3i,1595130199758491648
528167757,['1595129901417656321'],en,2022-11-22T18:59:39.000Z,Is that why my multiple-vaccinated parents just contracted it? https://t.co/jxxe3X9cgs,1595129901417656321
528167757,['1595129412558950400'],zxx,2022-11-22T18:57:42.000Z,https://t.co/oKeRubmO2U https://t.co/bpAFYOgWph,1595129412558950400
528167757,['1595128996874027008'],en,2022-11-22T18:56:03.000Z,RT @RealJamesWoods: The Battle of the Titans! https://t.co/GwfunxAQ6P,1595128996874027008
528167757,['1595128775968436225'],zxx,2022-11-22T18:55:10.000Z,https://t.co/cT7fwJzOOz https://t.co/IHaxMl43rb,1595128775968436225
528167757,['1595128660423770112'],en,2022-11-22T18:54:43.000Z,RT @44MagnumBlue1: Picture of the Day.🇺🇸 https://t.co/h1e7w4Ey1k,1595128660423770112
528167757,['1595128338578034691'],en,2022-11-22T18:53:26.000Z,RT @pvtjokerus: Want to see from pics from back in the day? Check out my friend @ChuckSoltys new profile and cover pic on his TL.,1595128338578034691
528167757,['1594910470493933573'],zxx,2022-11-22T04:27:42.000Z,RT @ImMeme0: https://t.co/OQE5RrAQNo,1594910470493933573
528167757,['1594910278088630274'],en,2022-11-22T04:26:56.000Z,RT @1Nicdar: Leave Them Kids Alone!😡 https://t.co/du8J5MJnQl,1594910278088630274
528167757,['1594908231436046337'],en,2022-11-22T04:18:48.000Z,"RT @TedNugent: I no longer listen to what people say, I just watch what they do. Behavior never lies.
- Winston Churchill",1594908231436046337
528167757,['1594907993686016001'],en,2022-11-22T04:17:52.000Z,RT @ScottPresler: @POTUS 13 Marines won’t be celebrating Thanksgiving with their families because of your negligence.,1594907993686016001
528167757,['1594907125607989249'],en,2022-11-22T04:14:25.000Z,RT @44MagnumBlue1: Good Night.🇺🇸 https://t.co/2yPztGJaHU,1594907125607989249
528167757,['1594906885064359937'],qme,2022-11-22T04:13:27.000Z,RT @JimmyJoeYam: #LiberalismIsAMentalDisorder https://t.co/bheJfNoIN2,1594906885064359937
528167757,['1594906774909472768'],art,2022-11-22T04:13:01.000Z,😂😂😂😂 https://t.co/LH8pKVhbum,1594906774909472768
528167757,['1594906505849245697'],zxx,2022-11-22T04:11:57.000Z,https://t.co/c0fhc2A1l8 https://t.co/bBet6hlWZL,1594906505849245697
528167757,['1594905226875658242'],en,2022-11-22T04:06:52.000Z,@josh_hammer She’s a fucking moron.,1594905226875658242
528167757,['1594903627038089217'],en,2022-11-22T04:00:31.000Z,RT @RealJamesWoods: I am ashamed to say I would not give this fellow a second thought if I passed him in the street. Having watched this sp…,1594903627038089217
528167757,['1594902884864479232'],en,2022-11-22T03:57:34.000Z,"RT @TrailBum2: RT 
Please restore her back @elonmusk",1594902884864479232
528167757,['1594902195757088774'],sv,2022-11-22T03:54:49.000Z,RT @buitengebieden: Attack! 😂 https://t.co/CkYx5aAqAI,1594902195757088774
528167757,['1594901588342181889'],en,2022-11-22T03:52:25.000Z,"RT @awstar11: Dear “Law Professor,” how does separation of powers work?",1594901588342181889
528167757,['1594866327600128002'],zxx,2022-11-22T01:32:18.000Z,https://t.co/10AlaXkuPF https://t.co/dEV6nzR79k,1594866327600128002
528167757,['1594865768092639234'],zxx,2022-11-22T01:30:04.000Z,https://t.co/cuxdHHfc84 https://t.co/FcNFJvSvAt,1594865768092639234
528167757,['1594865042457067521'],zxx,2022-11-22T01:27:11.000Z,https://t.co/INukMlEqmW https://t.co/hWUehhkGBY,1594865042457067521
528167757,['1594864331594035201'],en,2022-11-22T01:24:22.000Z,"RT @waitbutwhy: In case Twitter is making you anxious, here’s a man making a traditional teapot.

[tiktok: zishacraftsman] https://t.co/Kql…",1594864331594035201
528167757,['1594862759849725952'],en,2022-11-22T01:18:07.000Z,"RT @Anti__Globalism: The only reason to vote Democrat is to get free stuff, or because you hate America.
🤡🌎",1594862759849725952
528167757,['1594861000213266433'],en,2022-11-22T01:11:08.000Z,RT @Mousecat1980: Oops 🤭😂,1594861000213266433
528167757,['1594860612060090368'],zxx,2022-11-22T01:09:35.000Z,https://t.co/VbKVT7RfPO https://t.co/W7hqoUtVhj,1594860612060090368
528167757,['1594859641321693185'],en,2022-11-22T01:05:44.000Z,RT @atensnut: I am back.   Thank you so much @elonmusk  and thanks my friend @catturd2,1594859641321693185
528167757,['1594859309850316800'],zxx,2022-11-22T01:04:25.000Z,RT @brixwe: https://t.co/iJIQTwgoYO,1594859309850316800
528167757,['1594586287507660800'],und,2022-11-21T06:59:31.000Z,@TrippyLiberty 😂😂😂😂,1594586287507660800
528167757,['1594499804695969793'],zxx,2022-11-21T01:15:52.000Z,RT @gibblep: https://t.co/1ZIHV7AAye,1594499804695969793
528167757,['1594499105526538241'],en,2022-11-21T01:13:05.000Z,"RT @mirandadevine: Hilarious how after two years of using their total control in Washington to ram through disastrous inflationary, energy-…",1594499105526538241
528167757,['1594497724107440135'],zxx,2022-11-21T01:07:36.000Z,https://t.co/omqleY48cd https://t.co/Rz6NQ6L1sa,1594497724107440135
528167757,['1594497119439683584'],en,2022-11-21T01:05:12.000Z,"RT @laralogan: Well, well, well….look what we have here. https://t.co/XTADin0zbE",1594497119439683584
528167757,['1594261184584507396'],en,2022-11-20T09:27:41.000Z,RT @Chrisdebois1: Klaus Schwab is a bigger danger to democracy than Vladimir Putin.,1594261184584507396
528167757,['1594261045891272707'],zxx,2022-11-20T09:27:07.000Z,RT @SaraGerre: https://t.co/hzOXnMz7Ph,1594261045891272707
528167757,['1594260868170223622'],en,2022-11-20T09:26:25.000Z,"RT @yesnicksearcy: Cry more, liar.",1594260868170223622
528167757,['1594260489789325314'],en,2022-11-20T09:24:55.000Z,RT @RobertKennedyJr: A federal court ruled that Dr. Anthony Fauci and other government officials must testify under oath about whether they…,1594260489789325314
528167757,['1594260134699622401'],en,2022-11-20T09:23:30.000Z,"RT @SKYRIDER4538: @nypost This is when I realized how far left and un-American CBS news actually is, so I don’t expect anything less. They…",1594260134699622401
528167757,['1594259692313726977'],en,2022-11-20T09:21:45.000Z,RT @TheLeoTerrell: House Republicans should impeach Attorney General Merrick Garland immediately.,1594259692313726977
528167757,['1594259198715777024'],en,2022-11-20T09:19:47.000Z,"RT @yesnicksearcy: No, but it might be time for you to go. We won’t miss you.",1594259198715777024
528167757,['1594255540129091584'],en,2022-11-20T09:05:15.000Z,RT @01IOTA: Everyone who's lauding Nancy Pelosi is someone who thinks statesmanship is rip-them- up-manship. None of the other speakers in…,1594255540129091584
528167757,['1594254156998623234'],zxx,2022-11-20T08:59:45.000Z,https://t.co/eUKXdA0C6w https://t.co/vFDeHILscr,1594254156998623234
528167757,['1594253579300536320'],en,2022-11-20T08:57:27.000Z,RT @mirandadevine: Nancy Pelosi's classless act of ripping up President Trump's SOTU speech defines her dishonorable legacy as Speaker. Nob…,1594253579300536320
528167757,['1594253217155760128'],en,2022-11-20T08:56:01.000Z,"RT @ShndigJohnyPunk: I grew up on a farm, worked in corp finance tech (NYC) for 10+ years and now I drive a truck and love it!  I've seen b…",1594253217155760128
528167757,['1594249737758281730'],en,2022-11-20T08:42:11.000Z,"RT @whatgives1313: I can do a poll too:

Who’s more dangerous?",1594249737758281730
528167757,['1594151491182514176'],en,2022-11-20T02:11:48.000Z,"RT @browneyegirl400: Hell Yeah 💯💯
'Adios' to country club, Liz Cheney Republicans who stood for nothing, didn't want America first.. 
Forme…",1594151491182514176
528167757,['1594150369432829953'],it,2022-11-20T02:07:20.000Z,RT @44MagnumBlue1: Semper Fi. https://t.co/DCIubDvWNQ,1594150369432829953
528167757,['1594150309596741633'],en,2022-11-20T02:07:06.000Z,RT @JesseKellyDC: Lost five sons when the USS Juneau went down. God have mercy. https://t.co/1cpMlScPqt,1594150309596741633
