created_at,author_id,edit_history_tweet_ids,lang,text,id
2022-11-22T20:30:28.000Z,975069039218307072,['1595152759375831040'],en,"RT @ProjectBubbly: Bubbly &amp; Friends 🫧 x Hey! Reap3r💀
2 WL Spots Giveaway (Free Mint)

To Enter👇
✅Follow @Hey_Reap3r &amp; @ProjectBubbly &amp; @Ice…",1595152759375831040
2022-11-22T19:14:08.000Z,975069039218307072,['1595133546024386568'],en,"RT @moyo_world: We're moving our manufacturing plant 🏭👩‍🏭👨‍🏭!
Shenzhen is too nice of a city not to have a factory there!  #Shenzhen   #ele…",1595133546024386568
2022-11-22T16:56:13.000Z,975069039218307072,['1595098841383985159'],tr,"RT @winwinbank: 🏆Dünya Kupasında Da Güvenin Adresi #Marsbahis 

✅https://t.co/d39euhucwI

#MarsBet https://t.co/oUiDnuefFE",1595098841383985159
2022-11-22T15:05:24.000Z,975069039218307072,['1595070952265900032'],en,"RT @UtilityNet_: The Rules for the First Test Mining of UtilityNet https://t.co/4hJuOKd1WG 

#utility #utilitynet #BigData #Analytics #Data…",1595070952265900032
2022-11-22T14:00:56.000Z,975069039218307072,['1595054728333135873'],und,RT @Naifmm777: 💚🇸🇦💚🇸🇦💚🇸🇦💚 #SaudiArabia #Argentina #FIFAWorldCup https://t.co/qkWvLwRUAN https://t.co/mDBQfgTwop,1595054728333135873
2022-11-22T13:09:27.000Z,975069039218307072,['1595041772534538240'],en,RT @daPang70456438: #世界杯投注平台  #阿根廷梅西 #爱游戏  #开云体育 #BG真人 #世界杯 #NBA  #真人百家乐  #PG电子 #捕鱼  #云游棋牌 #彩票 Friendship is a sheltering tree。 https://t.c…,1595041772534538240
2022-11-22T12:17:19.000Z,975069039218307072,['1595028652336578563'],en,"RT @AppuGow58362187: I want to see you, not far from Wan Li.＼(`Δ’)／
🐧：3039442071
#成都
#成都线下 https://t.co/tk6kQqVP8e",1595028652336578563
2022-11-22T11:31:40.000Z,975069039218307072,['1595017164809207810'],en,RT @daPang70456438: #塔卡尔世界杯 #世界杯冠军预测 #足球 #开云 #真人百家乐  Don‘t cry because it is over， smile because it happened。 https://t.co/y6YQxIphho,1595017164809207810
2022-11-22T10:41:55.000Z,975069039218307072,['1595004643527909376'],en,RT @daPang70456438: #阿根廷梅西 #开云 #世界杯冠军预测 #足球 #亚博 #游戏     #真人百家乐  #棋牌 #彩票 #电竞    And forever has no end。 https://t.co/BvLW2uAStj,1595004643527909376
2022-11-22T09:18:33.000Z,975069039218307072,['1594983662969184256'],en,"RT @Sohnneliving: Design is not just what it looks like and feels like. Design is how it works 🔎
⁠
Limited September special offer, link in…",1594983662969184256
