created_at,id,text,author_id,edit_history_tweet_ids,lang
2022-11-22T23:13:54.000Z,1595193887588765696,"@MollyJongFast According to Fox, Obama wanted to cancel Christmas, and Biden would just prefer it before Thanksgiving.",1224106989128544256,['1595193887588765696'],en
2022-11-22T23:11:06.000Z,1595193182656303104,"@MWinkeljohn @RonFilipkowski Doh! 
Thank you, good catch.",1224106989128544256,['1595193182656303104'],en
2022-11-22T22:27:07.000Z,1595182113841901572,"@briantylercohen The GOP never fails in prioritizing finger pointing over solutions. In January, they'd have a legitimate shot at introducing an immigration reform bill, but opt instead to  amplify a narrative that (in their mind) will grease the wheels for 2024.",1224106989128544256,['1595182113841901572'],en
2022-11-22T21:50:58.000Z,1595173015402446848,"@RonFilipkowski I love that the flyer says 'come see Herschal', as opposed to come (hear) Herschal. Sorta sums it up, no?",1224106989128544256,['1595173015402446848'],en
2022-11-22T20:25:59.000Z,1595151627564253185,"@nxthompson @davidfrum Perhaps John Durham can lend them a hand.
Bhuhahahaha!!",1224106989128544256,['1595151627564253185'],en
2022-11-22T19:22:30.000Z,1595135654190788608,@AWeissmann_ That's hysterical.,1224106989128544256,['1595135654190788608'],en
2022-11-22T19:16:10.000Z,1595134057373138944,@RonFilipkowski It should come as no surprise that the craziest human interest headlines come out of Florida. The place is a veritable well-spring of crazy.,1224106989128544256,['1595134057373138944'],en
2022-11-22T18:50:06.000Z,1595127499629170688,@Angry_Staffer @PressSec A little sneak peek of next years's oversight hearings...,1224106989128544256,['1595127499629170688'],en
2022-11-22T18:35:34.000Z,1595123841055223808,@mmpadellan Jenna Ellis is a Christo-fascist Karen who's complete failure defending MAGA court cases has now relegated her to pimping trollisms from the comfort of her crucifix-covered rec room.,1224106989128544256,['1595123841055223808'],en
2022-11-22T04:39:40.000Z,1594913481056456709,"@AdamKinzinger Fun Fact:
Donald Trump donated (twice!) to Kamala Harris's California campaigns in 2011 and 2013.",1224106989128544256,['1594913481056456709'],en
2022-11-22T03:54:43.000Z,1594902167542173696,@briantylercohen Tucker is just like Jeopardy - the 'correct' answer must be in the form of a question.,1224106989128544256,['1594902167542173696'],en
2022-11-22T03:51:56.000Z,1594901467689013250,@AdamKinzinger Mike Lindell doesn't need twitter. He has enough trouble responding to the voices in his head.,1224106989128544256,['1594901467689013250'],en
2022-11-22T03:32:43.000Z,1594896632390496256,"@JoJoFromJerz @RonFilipkowski Is this a new 'soft-focus' Marge? 
Kari Lake may have a legacy after all.",1224106989128544256,['1594896632390496256'],en
2022-11-22T03:17:56.000Z,1594892912772681730,RT @PeteButtigieg: If you’re a politician or media figure who sets up the LGBTQ community to be hated and feared - not because any of us ev…,1224106989128544256,['1594892912772681730'],en
2022-11-22T02:38:14.000Z,1594882922632581120,@PeteSouza Hope you enjoyed Powells. We're kinda proud of it. 🙂,1224106989128544256,['1594882922632581120'],en
2022-11-22T02:31:30.000Z,1594881225269063681,"@blprnt @JoJoFromJerz Americans, and dare I say, patriots, by any definition.",1224106989128544256,['1594881225269063681'],en
2022-11-22T01:48:38.000Z,1594870437238169600,@nytimes @maggieNYT What rock has she been under? You'd think Kay Ivey just discovered that executions have a long and storied history of nightmarish failures. A long overdue review of this barbarism should be expedited in every state still practicing it.,1224106989128544256,['1594870437238169600'],en
2022-11-22T01:25:31.000Z,1594864620757712896,"@oneunderscore__ Tucker is exploiting a statistical fact:
Only 3 in 10 Americans know a trans individual. That gap represents a ripe opportunity for generating fear of the unknown. The sad irony is that the tragedy in Colorado literally occurred within hours of Trans Awareness Day.",1224106989128544256,['1594864620757712896'],en
2022-11-22T00:58:29.000Z,1594857819211444229,@JohnJHarwood What exactly is the criteria for a GOP boogyman? Must they be well-respected by their peers? Have long and storied careers? Demonstrate an unrivaled passion and commitment to excellence within their fields? The debasement of the likes of Anthony Fauci and Randi W. is jaw-dropping,1224106989128544256,['1594857819211444229'],en
2022-11-22T00:41:26.000Z,1594853526249050112,"@jamespmanley @NormOrnstein Some of congress' most vital and thoughtful voices are in their sites. To see the likes of Adam Schiff or Eric Swalwell silenced for no other reason than a petty and shameless act of revenge, should have virtually every Democrat up in arms.",1224106989128544256,['1594853526249050112'],en
2022-11-21T22:44:23.000Z,1594824071472361473,@colincampbell @maggieNYT Haunting,1224106989128544256,['1594824071472361473'],en
2022-11-21T22:17:09.000Z,1594817216691998720,"@RepAdamSchiff Essentially, a dangerous invitation: https://t.co/079xz1wmt4",1224106989128544256,['1594817216691998720'],fr
