author_id,lang,id,created_at,edit_history_tweet_ids,text
938702612848959489,en,1595153649692733440,2022-11-22T20:34:01.000Z,['1595153649692733440'],RT @thimnashooto: Saw me that morning b/c he offered to take me to go shoot my epi. I've never been in a secret r/ship nor have I ever lied…
938702612848959489,en,1595153377436237824,2022-11-22T20:32:56.000Z,['1595153377436237824'],RT @DefiningMediaZA: This moment 🫣🫣 #DEFININGBreakups https://t.co/ujbswmXLQa
938702612848959489,en,1595146350236090368,2022-11-22T20:05:00.000Z,['1595146350236090368'],Omo.. God abeg 😮‍💨 https://t.co/vei2jb1qTo
938702612848959489,en,1595134064910303233,2022-11-22T19:16:11.000Z,['1595134064910303233'],RT @AusBassie: And when you pray tonight…pray for commitment. May you commit to doing all the things that will make you become the best ver…
938702612848959489,en,1595122049495990272,2022-11-22T18:28:27.000Z,['1595122049495990272'],RT @bIondecity: me doing one hour of selfcare after doing 23hours of self-destruction https://t.co/wXgvk5lBn7
938702612848959489,en,1595117844924358657,2022-11-22T18:11:44.000Z,['1595117844924358657'],RT @GoodnessAdeosun: How it started.                How it’s going https://t.co/jFgB493ezz
938702612848959489,en,1595109369515212800,2022-11-22T17:38:04.000Z,['1595109369515212800'],RT @PRADAXBBY: this tiffany &amp; co ring https://t.co/RAbEnKAh2E
938702612848959489,und,1595109260937289729,2022-11-22T17:37:38.000Z,['1595109260937289729'],@Mayorstilldey4u Yes 🥹
938702612848959489,en,1595079385140297729,2022-11-22T15:38:55.000Z,['1595079385140297729'],RT @brandypapii: Mandem who run events are the most ran thru
938702612848959489,qme,1595062823671205888,2022-11-22T14:33:06.000Z,['1595062823671205888'],@PeaceTalks2022 https://t.co/hTFeHhB2JN
938702612848959489,en,1595023328321961985,2022-11-22T11:56:10.000Z,['1595023328321961985'],"RT @firstdoktor: Important medical tests to do before you marry:

1. HIV
2. Hepatitis B
3. Hepatitis C
4. Other STI's
5. Genotype 
6. Rhesu…"
938702612848959489,en,1595012094856159235,2022-11-22T11:11:31.000Z,['1595012094856159235'],RT @veeiye: It’s faith that keeps me going.
938702612848959489,en,1595008162645827585,2022-11-22T10:55:54.000Z,['1595008162645827585'],RT @evelinacloud: calling my best friend to tell her i did what she told me not to do https://t.co/mLBM6ivqCi
938702612848959489,en,1595008038267756544,2022-11-22T10:55:24.000Z,['1595008038267756544'],RT @IamOlakira: Music is the most beautiful thing.
938702612848959489,und,1595006112608174081,2022-11-22T10:47:45.000Z,['1595006112608174081'],@Neo_Marshall Smh
938702612848959489,en,1595006038033502208,2022-11-22T10:47:27.000Z,['1595006038033502208'],RT @LindaEjiofor: Osheyyyy Color blocking 😍. https://t.co/JOHdmFLk76
938702612848959489,und,1594990177344262145,2022-11-22T09:44:26.000Z,['1594990177344262145'],RT @Sabinus1_: Otilo Sabinus 😂😂😂 https://t.co/RXMMY3Mm38
938702612848959489,en,1594980947316858882,2022-11-22T09:07:45.000Z,['1594980947316858882'],RT @ThusoMbedu: Chasing Summer in Abu Dhabi https://t.co/Lw0ImkfTek
938702612848959489,en,1594979169682821121,2022-11-22T09:00:41.000Z,['1594979169682821121'],"RT @Afrisensation: To every single Mum out there.

I am sorry for whatever hateful taunts you are getting from these people. 
Esp. Those th…"
938702612848959489,en,1594978430172495872,2022-11-22T08:57:45.000Z,['1594978430172495872'],RT @next0neplease: No offense to myself but what the fck am i actually doing. https://t.co/uif4A4R6sA
938702612848959489,en,1594976083568480257,2022-11-22T08:48:26.000Z,['1594976083568480257'],RT @khanofkhans11_: I don’t know how to date for fun. My commitment comes with long term package.
938702612848959489,en,1594945521650630658,2022-11-22T06:46:59.000Z,['1594945521650630658'],Grateful for my friends ☺️ https://t.co/7akiEA8IX8
