created_at,id,text,author_id,edit_history_tweet_ids,lang
2022-11-22T23:18:43.000Z,1595195098752499716,RT @TRyanGregory: They're literally cancelling surgeries at children's hospitals. But wearing a mask or avoiding unnecessary gatherings rig…,1389946860828299268,['1595195098752499716'],en
2022-11-22T23:11:17.000Z,1595193227103334400,"RT @politicalham: Know what feels broken? Canadian politics.

Know who broke it?

A generation of alt-right politicians starting with the R…",1389946860828299268,['1595193227103334400'],en
2022-11-22T23:04:06.000Z,1595191419538669568,RT @asifintoronto: Nobody would’ve spent $80 million on land without knowing the legislation was changing. The corruption in Ontario right…,1389946860828299268,['1595191419538669568'],en
2022-11-22T22:53:42.000Z,1595188802376671234,"RT @BeBetterImagine: Great. ""Died Suddenly"" is the new ""Plandemic.""

Antivaxxers and antimaskers will never accept that COVID is what is ca…",1389946860828299268,['1595188802376671234'],en
2022-11-22T22:44:26.000Z,1595186470750486530,RT @glen_mcgregor: The guy convoy organizers’ lawyer alleges was a plant at Ottawa protest who carried an offensive flag is (his employer s…,1389946860828299268,['1595186470750486530'],en
2022-11-22T22:43:52.000Z,1595186327988969473,@Gerashchenko_en 💔💔💔,1389946860828299268,['1595186327988969473'],und
2022-11-22T22:42:58.000Z,1595186101643509761,@1MikeMorris #PeePeeMustGo,1389946860828299268,['1595186101643509761'],qme
2022-11-22T22:39:58.000Z,1595185347406839810,"RT @PaulChampLaw: At #POEC today, we had a break so @marcomendicino could vote virtually in a Commons vote. I appreciate how the Minister w…",1389946860828299268,['1595185347406839810'],en
2022-11-22T22:37:48.000Z,1595184800545255424,@BadVaccineTakes Sounds like he’d had enough of this loon.  I don’t blame him.,1389946860828299268,['1595184800545255424'],en
2022-11-22T22:35:59.000Z,1595184344091459584,@bunsenbernerbmd 🥰🥰🥰,1389946860828299268,['1595184344091459584'],und
2022-11-22T22:32:48.000Z,1595183542585139201,@JohnCRoscoe @RodKahx Maybe if they’d had Ryan representing them?😂,1389946860828299268,['1595183542585139201'],en
2022-11-22T22:20:48.000Z,1595180525492355074,"RT @profbenperrin: False Claim #3 by @PierrePoilievre : addictions are a result of ""woke Liberal and NDP policies"" 

Truth: addictions are…",1389946860828299268,['1595180525492355074'],en
2022-11-22T19:27:40.000Z,1595136952747298816,@pahl_brighteyes But it was so peaceful🤮,1389946860828299268,['1595136952747298816'],en
2022-11-22T19:21:06.000Z,1595135302116716545,"RT @bowker_john: Powerful landowner &amp; PC donor Silvio DeGasperis bought protected Greenbelt farmland cheap, and then spent two decades lobb…",1389946860828299268,['1595135302116716545'],en
2022-11-22T19:20:47.000Z,1595135220692705280,"RT @losinghopein: What do people with disabilities need to do to get some support around this ableist country? 

Asking for the over millio…",1389946860828299268,['1595135220692705280'],en
2022-11-22T19:19:25.000Z,1595134876210335744,@GoodNewsCorres1 🥰🥰🥰🥰,1389946860828299268,['1595134876210335744'],und
2022-11-22T19:15:31.000Z,1595133894223101958,"RT @GreenbeltAllies: 💥A rare coalition of farmers, housing advocates, urban planners, environmentalists, labour unions, healthcare workers…",1389946860828299268,['1595133894223101958'],en
2022-11-22T19:12:19.000Z,1595133088522125312,RT @MaryJoNabuurs: Borrowed and love it! https://t.co/fmVFqsDtoe,1389946860828299268,['1595133088522125312'],en
