author_id,edit_history_tweet_ids,lang,created_at,text,id
1052976011975962626,['1595146620718305280'],en,2022-11-22T20:06:05.000Z,"🥩The Delight of Kobe took place at ＠JHLosAngeles on November 17. While #KobeBeef is often prepared as steak in the US using loin cuts, this event became a great opportunity for the guests to re-discover the charm of Kobe Beef through demonstration of various types of beef cuts. https://t.co/9X7PwgMxqe",1595146620718305280
1052976011975962626,['1595132319350018050'],en,2022-11-22T19:09:15.000Z,"Check out this news from ABC7⚡️ ""Port of L.A. and JETRO Los Angeles Codify New Technology Agreement""

Mayor Garcetti and Consul General Sone participated in the ceremony at Sone's Official Residence in LA.

🚢 Full video↓
https://t.co/c7oQmRrwGB https://t.co/PQh9szK9TF",1595132319350018050
1052976011975962626,['1593785100604358657'],en,2022-11-19T01:55:53.000Z,"🌞On November 17🌞, the Assumption of Post Reception was held for CG Sone, who arrived in LA to assume his duties in September. The reception, held at the Official Residence, was graced by beautiful weather. Guests who attended enjoyed meeting and speaking with CG Sone as well. https://t.co/zg3NpcIIKe",1593785100604358657
1052976011975962626,['1593692983651577856'],en,2022-11-18T19:49:51.000Z,"On November 16, Consul General Sone gave a presentation at the Jiji press top seminar about US‐Japan cooperation towards achieving a 🌏Free and Open Indo-Pacific🌏
#自由で開かれたインド太平洋 #FOIP https://t.co/YOAmRhZ381",1593692983651577856
1052976011975962626,['1592994885824843776'],en,2022-11-16T21:35:51.000Z,"On Nov. 14, @PortofLA🚢and #JETRO LA signed a Memorandum of Understanding to promote cooperation in several key strategic areas, including sustainability, environmental initiatives and supply chain optimization. CG Sone and @MayorOfLA Eric Garcetti joined the event as witnesses💫 https://t.co/QRKkRzfrpI",1592994885824843776
1052976011975962626,['1592321484399071233'],en,2022-11-15T01:00:00.000Z,"🌹On Saturday, November 12🌹, Consul
General SONE attended the Asian Hall of Fame’s
Induction Ceremony at the Alex Theatre in Glendale.
Established in 2004, Asian Hall of Fame overcomes
anti-Asian bias by elevating Asian contributions in the
United States and around the world🌏 https://t.co/yZ6GKLsWJ2",1592321484399071233
1052976011975962626,['1592293684351238144'],en,2022-11-14T23:09:32.000Z,"On November 7, CG Sone visited the USC and exchanged opinions with President Carol L. Folt. This was followed by a tour of🌳Nisei Rock Garden🌳, opened on April 1 to honor USC's nisei (second generation Japanese American) students incarcerated at internment camps during WWII. https://t.co/Smec5idAhw",1592293684351238144
1052976011975962626,['1592293111438667776'],en,2022-11-14T23:07:15.000Z,"On November 9, a collaborative event between the Torrance Area Chamber of Commerce and the Japan Business Association of Southern California, Grand Mixer 2022, was held. They commemorated 22 years of partnership in improving the business environment in Torrance.
@TorranceChamber https://t.co/ukxZLtA93W",1592293111438667776
1052976011975962626,['1590505657568235520'],en,2022-11-10T00:44:33.000Z,"Study Abroad Stories: Happening now through November on Instagram! Share your Japan/US study abroad stories on Instagram using #USJapanStudyAbroad Or #JapanUSStudyAbroad !

https://t.co/FdN3JTok87",1590505657568235520
1052976011975962626,['1590498600089702400'],en,2022-11-10T00:16:30.000Z,"The Consulate General of Japan in Los Angeles will be closed on Friday, November 11 for Veterans Day. For a full list of our office holidays, please visit the following link.
https://t.co/uDmYetlA6F https://t.co/pzMQ4hmag8",1590498600089702400
1052976011975962626,['1590143280721055744'],en,2022-11-09T00:44:36.000Z,"🔥We are seeking an individual to assist the JET Program Coordinator during the JET Program selection period in early 2023. This is a temporary contract position for approximately 30 business days, from early Jan. until late Feb. For more information, visit the link in our bio💫 https://t.co/sRusSvafFI",1590143280721055744
1052976011975962626,['1590069531866955778'],en,2022-11-08T19:51:33.000Z,"🍣On November 6🍶, Consul General Sone joined the Sushi &amp; Sake Festival 2022 organized by the Japanese Restaurant Association of America. The event was joined by Japanese food fans enjoying sushi and sake  together with Tuna Cutting demonstrations🐟and a Japanese Drum show🪘 https://t.co/Rw4mBv19hR",1590069531866955778
1052976011975962626,['1589814979179339778'],en,2022-11-08T03:00:03.000Z,"The Adventure of a Lifetime – Apply for the JET Program Today! Link in Bio.

#jetprogramusa #japanconsulatela https://t.co/vgssSWgyLN",1589814979179339778
1052976011975962626,['1589758497700601856'],en,2022-11-07T23:15:36.000Z,"October 28 - 30, 🎬Global Stage Hollywood🎬was held at TCL Chinese Theatre✨  We participated in the opening night to create a networking opportunity for Hollywood and Japanese movie industries. We hosted people at a reception and provided Japanese food and toys to the guests. https://t.co/a4XMPPys9h",1589758497700601856
1052976011975962626,['1588690756772196352'],en,2022-11-05T00:32:47.000Z,"On November 1, Consul General SONE was warmly welcomed by staff members of the Little Tokyo Service Center (#LTSC)🗼and Terasaki Budokan🥋, where he had a tour and learned the services that both organizations offer to the Little Tokyo community✨✨✨
@LTSC @TerasakiBudokan https://t.co/uFb9PUoovz",1588690756772196352
1052976011975962626,['1588603194665742338'],en,2022-11-04T18:44:51.000Z,"🍂For the month of November🍂, post photos/videos of your favorite study abroad memories with #USJapanStudyAbroad or #JapanUSStudyAbroad to be automatically entered to win a prize! 🎯🎁🎉 https://t.co/YsF5rNAZvh",1588603194665742338
1052976011975962626,['1588169124689203201'],en,2022-11-03T14:00:00.000Z,"A reception was held on Oct. 7 to celebrate the presence of Karate in the US, and showcase the new Guardian Girls Global Karate Project, which aims to empower women with karate techniques. On Oct. 8th, a seminar and panel discussion for self-defense was held  at Terasaki Budokan. https://t.co/pHxSH5lHX6",1588169124689203201
1052976011975962626,['1587950180271239169'],en,2022-11-02T23:30:00.000Z,"🎌The Government of Japan announced the recipients of its Fall 2022 Decorations on November 3rd, 2022 (JST).  From our jurisdiction, Ms. Kate Leonard, the Honorary Consul of Japan in San Diego, will receive the Order of the Rising Sun, Gold Rays with Neck Ribbon. Link in bio💫 https://t.co/9YfvRXlx2g",1587950180271239169
1052976011975962626,['1587863068574302208'],en,2022-11-02T17:43:51.000Z,"🌏On October 28🌏, Pacific Council on
International Policy held an annual event “Members
Weekend Redux,” which featured Consul General
Sone in a discussion on “The Indo-Pacific Economic
Framework for Prosperity: New Day in Economic
Diplomacy”👍
@renee_brown_lyn  @CGLAMsia #IPEF",1587863068574302208
1052976011975962626,['1587081971485786119'],en,2022-10-31T14:00:03.000Z,The Adventure of a Lifetime – Apply for the JET Program Today! Link in Bio. https://t.co/y5C0DN04DM,1587081971485786119
1052976011975962626,['1585760245078540294'],en,2022-10-27T22:27:59.000Z,Teach English in Japan - Apply for the JET Program Today! https://t.co/NSMpLuMoQC,1585760245078540294
1052976011975962626,['1585759871244304385'],en,2022-10-27T22:26:29.000Z,Teach English in Japan - Apply for the JET Program Today! https://t.co/LwuhxNSaMX,1585759871244304385
1052976011975962626,['1585405922729304066'],en,2022-10-26T23:00:02.000Z,"CG Sone visited RoHoEn
@jfgphx (Japanese Friendship Garden of
Phoenix) on October 18 and met the
garden’s President, Ms. Kiyoko Toyama. RoHoEn is a joint project of the City of Phoenix and their Sister City, Himeji. They will celebrate their 20th Anniversary on November 19, 2022. https://t.co/4ts8BzcgdF",1585405922729304066
